branch_class,module_id,gene_symbol,module_size,module_internal_edges,module_density,module_genes,algorithm,edge_weight,accessed_at_utc,source_database
hypertension-branch,HYP_M005,VDR,17,22,0.16176470588235295,ANGPTL4;AREG;FASN;IGFBP3;IGFBP6;MCOLN1;NR0B1;NR1H4;NR2F2;NRG1;PPARA;PPARD;PPARG;RXRA;TRPA1;TRPV1;VDR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,ACTA1,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,CAP1,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,EZR,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,MACF1,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,MYL6,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,PTK2B,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,SLC9A3,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,TNNI3,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,TNNT1,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,TNNT2,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,TPM1,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M006,VCL,12,18,0.2727272727272727,ACTA1;CAP1;EZR;MACF1;MYL6;PTK2B;SLC9A3;TNNI3;TNNT1;TNNT2;TPM1;VCL,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,GAA,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,GBA1,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,GLA,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,NPC1,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,SMPD1,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M007,SPHK1,6,6,0.4,GAA;GBA1;GLA;NPC1;SMPD1;SPHK1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M008,CLDN1,5,9,0.9,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M008,CLDN2,5,9,0.9,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M008,CLDN3,5,9,0.9,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M008,CLDN4,5,9,0.9,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M008,MARVELD2,5,9,0.9,CLDN1;CLDN2;CLDN3;CLDN4;MARVELD2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M009,CLCNKB,2,1,1.0,CLCNKB;KLF15,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M009,KLF15,2,1,1.0,CLCNKB;KLF15,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M010,GFER,2,1,1.0,GFER;QSOX1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M010,QSOX1,2,1,1.0,GFER;QSOX1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M011,IL4I1,2,1,1.0,IL4I1;PAH,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M011,PAH,2,1,1.0,IL4I1;PAH,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M012,KLK7,2,1,1.0,KLK7;SPINK5,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M012,SPINK5,2,1,1.0,KLK7;SPINK5,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M013,ABCB6,1,0,0.0,ABCB6,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M014,ABCC1,1,0,0.0,ABCC1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M015,ACP1,1,0,0.0,ACP1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M016,ACP2,1,0,0.0,ACP2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M017,ADRA2C,1,0,0.0,ADRA2C,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M018,ANXA6,1,0,0.0,ANXA6,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M019,APOBEC3A,1,0,0.0,APOBEC3A,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M020,APOBEC3F,1,0,0.0,APOBEC3F,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M021,BAZ2B,1,0,0.0,BAZ2B,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M022,BPIFB4,1,0,0.0,BPIFB4,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M023,CAPN13,1,0,0.0,CAPN13,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M024,CAT,1,0,0.0,CAT,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M025,CPN1,1,0,0.0,CPN1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M026,DES,1,0,0.0,DES,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M027,DIO3,1,0,0.0,DIO3,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M028,FETUB,1,0,0.0,FETUB,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M029,FGL1,1,0,0.0,FGL1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M030,GABRP,1,0,0.0,GABRP,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M031,GFRA3,1,0,0.0,GFRA3,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M032,GPX1,1,0,0.0,GPX1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M033,HBB,1,0,0.0,HBB,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M034,HCRTR1,1,0,0.0,HCRTR1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M035,KCNJ16,1,0,0.0,KCNJ16,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M036,KCNK3,1,0,0.0,KCNK3,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M037,LDHB,1,0,0.0,LDHB,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M038,LGALS1,1,0,0.0,LGALS1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M039,MFSD2A,1,0,0.0,MFSD2A,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M040,MLPH,1,0,0.0,MLPH,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M041,MSRA,1,0,0.0,MSRA,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M042,NDUFAF4,1,0,0.0,NDUFAF4,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M043,NFIC,1,0,0.0,NFIC,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M044,NKD1,1,0,0.0,NKD1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M045,OLFML3,1,0,0.0,OLFML3,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M046,PPP5C,1,0,0.0,PPP5C,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M047,PRRX2,1,0,0.0,PRRX2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M048,SEC14L3,1,0,0.0,SEC14L3,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M049,SEMA7A,1,0,0.0,SEMA7A,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M050,SFRP1,1,0,0.0,SFRP1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M051,SLC22A2,1,0,0.0,SLC22A2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M052,SLC4A7,1,0,0.0,SLC4A7,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M053,SLPI,1,0,0.0,SLPI,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M054,STK33,1,0,0.0,STK33,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M055,SYNPO2L,1,0,0.0,SYNPO2L,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M056,TAAR1,1,0,0.0,TAAR1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M057,TFF2,1,0,0.0,TFF2,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M058,TNC,1,0,0.0,TNC,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M059,TOR2A,1,0,0.0,TOR2A,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M060,TRIM54,1,0,0.0,TRIM54,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M061,VAT1,1,0,0.0,VAT1,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
shared-core,SHA_M001,ABL1,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,AKT1,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,AR,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,ATM,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,AURKA,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BAX,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BCL2,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BCL2L1,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BCL2L11,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BIRC5,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,BRCA1,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,CASP3,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,CASP7,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,CASP9,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,SHA_M001,CCNA2,60,376,0.21242937853107344,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
