branch_class,gene_symbol,string_id,string_preferred_name,mapped_to_STRING,degree,weighted_degree,degree_centrality,degree_rank,betweenness_centrality,betweenness_rank,closeness_centrality,pagerank,pagerank_rank,core_number,network_central_top10pct_any,network_top10pct_n,network_nodes_total,accessed_at_utc,source_database
thyroid-branch,IFNG,9606.ENSP00000229135,IFNG,True,27,22.612,0.12385321100917432,22,0.009632162967340409,34,0.3944608362915495,0.010259019253215734,22,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,IGF1,9606.ENSP00000376637,IGF1,True,24,19.369,0.11009174311926606,27,0.01518282968628205,23,0.39545444041319067,0.00932031216973415,27,13,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,IGFBP3,9606.ENSP00000370473,IGFBP3,True,6,5.224,0.027522935779816515,105,0.0034459810261587565,66,0.34733498416822284,0.003396455952998919,103,5,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,IL1B,9606.ENSP00000263341,IL1B,True,41,34.995,0.18807339449541285,9,0.028017927139053052,12,0.42546182342557365,0.015927422628142944,8,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,IL4,9606.ENSP00000231449,IL4,True,15,12.655,0.06880733944954129,46,0.001378366584280048,88,0.37469072277813054,0.005829391404073128,53,11,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,ITGA4,9606.ENSP00000380227,ITGA4,True,2,1.584,0.009174311926605505,157,0.00019933990710033144,125,0.2896594332915806,0.001661611732916,162,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,JUN,9606.ENSP00000360266,JUN,True,44,38.767,0.2018348623853211,5,0.02489774314276918,13,0.44099835068549637,0.01643212686486924,6,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KAT2A,9606.ENSP00000225916,KAT2A,True,6,5.228,0.027522935779816515,106,0.0006529434622239728,107,0.33051665861902463,0.003042295782821732,116,5,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KCNJ16,9606.ENSP00000465295,KCNJ16,True,0,0,0.0,201,0.0,179,0.0,0.0007786140669608706,201,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KCNQ1,9606.ENSP00000155840,KCNQ1,True,0,0,0.0,202,0.0,180,0.0,0.0007786140669608706,202,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KEAP1,9606.ENSP00000377245,KEAP1,True,13,10.447,0.05963302752293578,54,0.0017977147772520396,78,0.3609089950437625,0.005004266386605382,67,9,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KLK7,9606.ENSP00000470538,KLK7,True,0,0,0.0,203,0.0,181,0.0,0.0007786140669608706,203,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KMT2A,9606.ENSP00000436786,KMT2A,True,4,3.661,0.01834862385321101,121,0.0018623517617013063,76,0.323701882152653,0.002685531217787454,127,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KRT10,9606.ENSP00000269576,KRT10,True,0,0,0.0,204,0.0,182,0.0,0.0007786140669608706,204,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,KRT19,9606.ENSP00000355124,KRT19,True,1,0.775,0.0045871559633027525,178,0.0,183,0.2511926605504587,0.001205740741728405,180,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,LASP1,9606.ENSP00000325240,LASP1,True,0,0,0.0,205,0.0,184,0.0,0.0007786140669608706,205,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,LGALS1,9606.ENSP00000215909,LGALS1,True,1,0.737,0.0045871559633027525,179,0.0,185,0.24042176545794292,0.0013328645460194983,176,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,LMNA,9606.ENSP00000357283,LMNA,True,2,1.492,0.009174311926605505,158,0.0,186,0.264747745099556,0.0014895742029056953,170,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,LRG1,9606.ENSP00000302621,LRG1,True,1,0.807,0.0045871559633027525,180,0.0,187,0.27303550059832465,0.0011237105783122204,185,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,LYPLA1,9606.ENSP00000320043,LYPLA1,True,1,0.794,0.0045871559633027525,181,0.0,188,0.24079051049698882,0.0013339982426555223,175,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MAPK1,9606.ENSP00000215832,MAPK1,True,30,26.691,0.13761467889908258,17,0.014718805179336839,24,0.39645306273746644,0.012090492516171484,15,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MAPT,9606.ENSP00000340820,MAPT,True,13,11.434,0.05963302752293578,55,0.004286140375128407,57,0.3481051282572876,0.006242811139021388,45,8,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MBD2,9606.ENSP00000256429,MBD2,True,1,0.983,0.0045871559633027525,182,0.0,189,0.24265133360747557,0.0015008200263551595,169,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MCL1,9606.ENSP00000358022,MCL1,True,17,14.408999999999999,0.0779816513761468,39,0.00038291840001603456,116,0.357620530396439,0.006222431768895445,46,13,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MDM2,9606.ENSP00000258149,MDM2,True,26,22.573999999999998,0.11926605504587157,24,0.004996949979935909,55,0.383851865144344,0.009990681521326665,24,13,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MDM4,9606.ENSP00000356150,MDM4,True,6,5.204,0.027522935779816515,107,0.0,190,0.32913084453676456,0.0027703447675539606,123,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MEN1,9606.ENSP00000337088,MEN1,True,9,7.496,0.04128440366972477,76,0.010087600517799463,32,0.3488786952089704,0.004728751990279944,75,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MITF,9606.ENSP00000391803,MITF,True,3,2.7750000000000004,0.013761467889908258,138,0.0,191,0.2967777180416573,0.0018036522090849527,156,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MMEL1,9606.ENSP00000367668,MMEL1,True,1,0.891,0.0045871559633027525,183,0.0,192,0.26745385493021584,0.0012052871730344813,181,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MMP14,9606.ENSP00000308208,MMP14,True,4,3.547,0.01834862385321101,122,0.0005310713626460419,110,0.31716245018997313,0.002531807673677757,131,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MMP9,9606.ENSP00000361405,MMP9,True,33,27.225,0.15137614678899083,13,0.04508365949984342,6,0.4175409916064806,0.013483762558968574,14,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MUC1,9606.ENSP00000484824,MUC1,True,7,5.768,0.03211009174311927,91,0.007808047635430959,41,0.3559986685805821,0.0037403376951933892,92,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,MYC,9606.ENSP00000478887,MYC,True,49,41.949,0.22477064220183487,4,0.03611623292822592,8,0.4434898667910641,0.018593653120949388,4,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NCOA3,9606.ENSP00000361066,NCOA3,True,18,16.048,0.08256880733944955,37,0.012958248962953644,26,0.33835218285352736,0.008667548377094263,28,10,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NFE2L2,9606.ENSP00000380252,NFE2L2,True,22,18.312,0.10091743119266056,28,0.00544422586723155,52,0.381983972856537,0.008403347651250502,30,12,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NFKB1,9606.ENSP00000226574,NFKB1,True,42,35.414,0.1926605504587156,7,0.023318396947549298,14,0.42778041646876486,0.015189672755341254,9,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NGF,9606.ENSP00000358525,NGF,True,12,9.35,0.05504587155963303,61,0.00908775635825113,36,0.36257601118715177,0.005545736635493086,57,9,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NKD1,9606.ENSP00000268459,NKD1,True,0,0,0.0,206,0.0,193,0.0,0.0007786140669608706,206,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NLRP3,9606.ENSP00000337383,NLRP3,True,7,6.2059999999999995,0.03211009174311927,92,0.0009854548829972836,97,0.3114988350080093,0.0033946023955563707,104,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NOD2,9606.ENSP00000300589,NOD2,True,6,5.107,0.027522935779816515,108,0.0,194,0.3072317276791325,0.002763202394563815,125,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NOS3,9606.ENSP00000297494,NOS3,True,7,5.914,0.03211009174311927,93,0.015709650289274926,21,0.3354602838547793,0.004867216913209749,71,5,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NQO1,9606.ENSP00000319788,NQO1,True,12,9.824,0.05504587155963303,62,0.00410710782486838,60,0.3609089950437625,0.004985565889773247,68,8,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NR1H4,9606.ENSP00000447149,NR1H4,True,3,2.224,0.013761467889908258,139,0.00033748063112576,119,0.2912716379295672,0.0019582681174879542,149,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NR3C1,9606.ENSP00000231509,NR3C1,True,19,16.177,0.0871559633027523,34,0.001800470177475485,77,0.3737986020096112,0.0071735808177603244,38,12,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NR5A2,9606.ENSP00000356331,NR5A2,True,3,2.317,0.013761467889908258,140,0.0001277081524278773,132,0.2634151222215381,0.0020516027289590186,147,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NRG1,9606.ENSP00000287842,NRG1,True,2,1.718,0.009174311926605505,159,0.0,195,0.3042546760543347,0.001546042375364418,168,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,NTSR1,9606.ENSP00000359532,NTSR1,True,1,0.751,0.0045871559633027525,184,0.0,196,0.2544496156305295,0.0011572226158342166,183,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,OPRM1,9606.ENSP00000394624,OPRM1,True,4,3.291,0.01834862385321101,123,0.0022903911574974622,73,0.2923564484991373,0.0029374119645245995,121,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PAPPA,9606.ENSP00000330658,PAPPA,True,4,3.153,0.01834862385321101,124,0.00041463185039052796,115,0.2749481836147753,0.0029036551417710396,122,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PDIA3,9606.ENSP00000300289,PDIA3,True,3,2.509,0.013761467889908258,141,3.264199489152921e-05,143,0.3114988350080093,0.0018542530594707666,154,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PF4,9606.ENSP00000296029,PF4,True,7,6.01,0.03211009174311927,94,0.0003695330682684592,118,0.30307994757536044,0.00330808851113942,105,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PGF,9606.ENSP00000451040,PGF,True,4,3.029,0.01834862385321101,125,0.0007837732459301512,102,0.32303582889719484,0.0023221656141621714,142,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PGR,9606.ENSP00000325120,PGR,True,14,11.983,0.06422018348623854,49,0.001394548234557689,86,0.3617405825899463,0.005693440010326595,56,10,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PIN1,9606.ENSP00000247970,PIN1,True,3,2.543,0.013761467889908258,142,5.8741914837681154e-05,139,0.32639378969654204,0.00181957350582794,155,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PKM,9606.ENSP00000320171,PKM,True,5,4.345,0.022935779816513763,115,0.00029062175400114973,120,0.33121395114775676,0.00263978258872624,129,5,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PLA1A,9606.ENSP00000273371,PLA1A,True,0,0,0.0,207,0.0,197,0.0,0.0007786140669608706,207,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PLAT,9606.ENSP00000220809,PLAT,True,3,2.6310000000000002,0.013761467889908258,143,0.0,198,0.28441197978992155,0.001932087992365195,150,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PON1,9606.ENSP00000222381,PON1,True,4,3.385,0.01834862385321101,126,0.00022052707489314915,124,0.30191425546930134,0.002384446632942498,137,4,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,POR,9606.ENSP00000419970,POR,True,4,3.463,0.01834862385321101,127,0.001091354691491208,96,0.2656436765550536,0.002727045166485173,126,4,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PPARA,9606.ENSP00000385523,PPARA,True,7,5.431,0.03211009174311927,95,0.0011403315593795432,93,0.344288186061484,0.0029890691409159413,120,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PPARG,9606.ENSP00000287820,PPARG,True,22,18.176,0.10091743119266056,29,0.006193798780758068,47,0.3895667812507114,0.008293870760882161,31,13,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PRDX1,9606.ENSP00000262746,PRDX1,True,8,6.318,0.03669724770642202,82,0.0013634198843590919,89,0.33981691091782834,0.0035272540726699456,97,7,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PRDX6,9606.ENSP00000342026,PRDX6,True,7,6.462,0.03211009174311927,96,0.0005356451003072454,109,0.27935126840575925,0.004003320234669384,89,6,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PRKAR1A,9606.ENSP00000376475,PRKAR1A,True,2,1.671,0.009174311926605505,160,0.0002435007740888602,121,0.26035723523057497,0.0020437301524466583,148,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PRTN3,9606.ENSP00000234347,PRTN3,True,3,2.285,0.013761467889908258,144,0.00016148789087677576,129,0.2859661436139102,0.0020952770443564096,146,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PSIP1,9606.ENSP00000370114,PSIP1,True,3,2.944,0.013761467889908258,145,0.00012965233444665227,131,0.2524042007138854,0.0024740822620576,135,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PTS,9606.ENSP00000280362,PTS,True,1,0.902,0.0045871559633027525,185,0.0,199,0.1740525641286438,0.0022326056837516,144,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,PTX3,9606.ENSP00000295927,PTX3,True,0,0,0.0,208,0.0,200,0.0,0.0007786140669608706,208,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,RAF1,9606.ENSP00000401888,RAF1,True,7,6.294,0.03211009174311927,97,2.127517600322778e-05,144,0.34656824027381167,0.003129428794899939,113,7,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,RAPGEF3,9606.ENSP00000395708,RAPGEF3,True,0,0,0.0,209,0.0,201,0.0,0.0007786140669608706,209,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,RBBP8,9606.ENSP00000382628,RBBP8,True,5,4.548,0.022935779816513763,116,0.0006872040913742358,104,0.27208910371583483,0.0030403428670451914,117,4,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,RGS4,9606.ENSP00000397181,RGS4,True,2,1.528,0.009174311926605505,161,0.00010115090146761836,135,0.30543854638917645,0.0015879521403921945,167,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,RORC,9606.ENSP00000327025,RORC,True,2,1.495,0.009174311926605505,162,0.0,202,0.28648797964240275,0.0013559558351412097,174,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,S100A4,9606.ENSP00000357704,S100A4,True,5,4.052,0.022935779816513763,117,0.007985313474916834,40,0.33474501672502494,0.0035853059625090286,96,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,S100A6,9606.ENSP00000357709,S100A6,True,3,2.298,0.013761467889908258,146,0.0009731854481221946,99,0.3203988017225239,0.0023765980991803637,140,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,S100A8,9606.ENSP00000357721,S100A8,True,2,1.464,0.009174311926605505,163,0.00010024627390662288,136,0.2725614806320082,0.0017071073472819894,159,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SCGB3A2,9606.ENSP00000296694,SCGB3A2,True,0,0,0.0,210,0.0,203,0.0,0.0007786140669608706,210,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SDHA,9606.ENSP00000264932,SDHA,True,4,3.474,0.01834862385321101,128,0.0009748348075964451,98,0.2813537864588472,0.0027684703717285107,124,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SERPINA1,9606.ENSP00000416066,SERPINA1,True,8,6.8709999999999996,0.03669724770642202,83,0.008633580599386126,37,0.299038881607689,0.005486208639334801,58,5,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SERPINE1,9606.ENSP00000223095,SERPINE1,True,13,10.291,0.05963302752293578,56,0.001416651665983625,84,0.3333235941486979,0.005147755440381647,64,11,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SIAE,9606.ENSP00000263593,SIAE,True,0,0,0.0,211,0.0,204,0.0,0.0007786140669608706,211,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SLC45A3,9606.ENSP00000356113,SLC45A3,True,0,0,0.0,212,0.0,205,0.0,0.0007786140669608706,212,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SLC7A11,9606.ENSP00000280612,SLC7A11,True,3,2.36,0.013761467889908258,147,7.046322524274581e-06,147,0.3257166241577525,0.0017857361216641007,157,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SLPI,9606.ENSP00000342082,SLPI,True,0,0,0.0,213,0.0,206,0.0,0.0007786140669608706,213,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SMAD2,9606.ENSP00000262160,SMAD2,True,16,13.172,0.07339449541284404,43,0.0020300713151952146,75,0.37114754809464945,0.006133533845460802,48,11,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SNCA,9606.ENSP00000500990,SNCA,True,9,7.559,0.04128440366972477,77,0.0011740137366319302,92,0.3340327932851845,0.004198570791006042,86,8,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SOX17,9606.ENSP00000297316,SOX17,True,3,2.646,0.013761467889908258,148,0.007779140066799137,43,0.25949655015543255,0.0031215232723501483,114,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SOX2,9606.ENSP00000323588,SOX2,True,13,10.427,0.05963302752293578,57,0.012130309123901962,28,0.3592572376293746,0.005725077232056847,55,9,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SPHK1,9606.ENSP00000313681,SPHK1,True,1,0.922,0.0045871559633027525,186,0.0,207,0.27068174628282193,0.0011335435565076222,184,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,STAT5B,9606.ENSP00000293328,STAT5B,True,13,10.807,0.05963302752293578,58,0.00046871289551612033,113,0.36257601118715177,0.00493913587227504,70,11,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,SYP,9606.ENSP00000263233,SYP,True,3,2.482,0.013761467889908258,149,0.0,208,0.3178044794413698,0.0019023578416597696,152,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TAAR1,9606.ENSP00000275216,TAAR1,True,0,0,0.0,214,0.0,209,0.0,0.0007786140669608706,214,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TCF19,9606.ENSP00000365433,TCF19,True,0,0,0.0,215,0.0,210,0.0,0.0007786140669608706,215,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TCF7,9606.ENSP00000340347,TCF7,True,1,0.916,0.0045871559633027525,187,0.0,211,0.19898024441576262,0.0016971320457674745,160,1,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TGM2,9606.ENSP00000355330,TGM2,True,0,0,0.0,216,0.0,212,0.0,0.0007786140669608706,216,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,THRB,9606.ENSP00000379904,THRB,True,4,3.331,0.01834862385321101,129,0.0001421583072642766,130,0.3277566030146904,0.0021656134024489607,145,4,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,THRSP,9606.ENSP00000281030,THRSP,True,0,0,0.0,217,0.0,213,0.0,0.0007786140669608706,217,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TIMP1,9606.ENSP00000218388,TIMP1,True,15,11.936,0.06880733944954129,47,0.0037390948221506315,62,0.34203793647938274,0.0061775860513704275,47,11,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TIMP3,9606.ENSP00000266085,TIMP3,True,3,2.9210000000000003,0.013761467889908258,150,9.309925295741047e-05,137,0.28338522174013847,0.002382849720239275,139,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TLR9,9606.ENSP00000353874,TLR9,True,12,10.153,0.05504587155963303,63,0.0015545192036481793,81,0.3127398662231807,0.0051002869074454615,66,8,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TNC,9606.ENSP00000265131,TNC,True,0,0,0.0,218,0.0,214,0.0,0.0007786140669608706,218,0,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TNF,9606.ENSP00000398698,TNF,True,44,37.232,0.2018348623853211,6,0.031077803645102688,10,0.4289492154208653,0.016509202884177055,5,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TNFRSF10B,9606.ENSP00000276431,TNFRSF10B,True,9,7.005,0.04128440366972477,78,5.469557536280378e-05,141,0.3435348202276514,0.003437987403491419,99,8,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TNNI3,9606.ENSP00000341838,TNNI3,True,3,2.4139999999999997,0.013761467889908258,151,0.008058495866697902,39,0.2854462051709758,0.0032678310980958154,107,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TP53,9606.ENSP00000269305,TP53,True,77,67.791,0.3532110091743119,1,0.15087358211146149,1,0.5064368156259249,0.0317730696501169,1,13,True,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TRHR,9606.ENSP00000430711,TRHR,True,3,2.552,0.013761467889908258,152,0.0,215,0.24568922197814821,0.0034312083996587963,100,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TSG101,9606.ENSP00000251968,TSG101,True,2,1.4569999999999999,0.009174311926605505,164,0.0,216,0.33051665861902463,0.001364314538809544,173,2,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
thyroid-branch,TSHB,9606.ENSP00000256592,TSHB,True,4,3.749,0.01834862385321101,130,0.0002329563562719022,122,0.2524042007138854,0.00470049313846804,77,3,False,22,219,2026-08-30T07:50:54.272243+00:00,STRING + NetworkX
