branch_class,gene_a,gene_b,string_id_a,string_id_b,preferred_name_a,preferred_name_b,score,required_score,network_type,species,accessed_at_utc,source_database
hypertension-branch,ANXA5,MYC,9606.ENSP00000296511,9606.ENSP00000478887,ANXA5,MYC,0.741,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,MCL1,9606.ENSP00000296511,9606.ENSP00000358022,ANXA5,MCL1,0.751,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,TNF,9606.ENSP00000296511,9606.ENSP00000398698,ANXA5,TNF,0.758,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,BCL2L1,9606.ENSP00000296511,9606.ENSP00000365230,ANXA5,BCL2L1,0.796,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,AKT1,9606.ENSP00000296511,9606.ENSP00000451828,ANXA5,AKT1,0.821,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,CYCS,9606.ENSP00000296511,9606.ENSP00000307786,ANXA5,CYCS,0.841,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,F3,9606.ENSP00000296511,9606.ENSP00000334145,ANXA5,F3,0.854,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,CASP9,9606.ENSP00000296511,9606.ENSP00000330237,ANXA5,CASP9,0.885,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,BCL2,9606.ENSP00000296511,9606.ENSP00000381185,ANXA5,BCL2,0.899,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,CASP3,9606.ENSP00000296511,9606.ENSP00000311032,ANXA5,CASP3,0.921,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANXA5,ACTB,9606.ENSP00000296511,9606.ENSP00000494750,ANXA5,ACTB,0.95,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ERAP1,TNF,9606.ENSP00000296754,9606.ENSP00000398698,ERAP1,TNF,0.728,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,AKT1,9606.ENSP00000297185,9606.ENSP00000451828,HSPA9,AKT1,0.711,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,ENO1,9606.ENSP00000297185,9606.ENSP00000495530,HSPA9,ENO1,0.712,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,SNCA,9606.ENSP00000297185,9606.ENSP00000500990,HSPA9,SNCA,0.72,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,PDIA3,9606.ENSP00000297185,9606.ENSP00000300289,HSPA9,PDIA3,0.729,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,HSPA1B,9606.ENSP00000297185,9606.ENSP00000364801,HSPA9,HSPA1B,0.802,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,PRKN,9606.ENSP00000297185,9606.ENSP00000355865,HSPA9,PRKN,0.807,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,HSPA1A,9606.ENSP00000297185,9606.ENSP00000364802,HSPA9,HSPA1A,0.807,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,ACTB,9606.ENSP00000297185,9606.ENSP00000494750,HSPA9,ACTB,0.828,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,ATP5F1A,9606.ENSP00000297185,9606.ENSP00000381736,HSPA9,ATP5F1A,0.871,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,HSPA5,9606.ENSP00000297185,9606.ENSP00000324173,HSPA9,HSPA5,0.883,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,FXN,9606.ENSP00000297185,9606.ENSP00000419243,HSPA9,FXN,0.954,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HSPA9,HSPD1,9606.ENSP00000297185,9606.ENSP00000340019,HSPA9,HSPD1,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,COL1A2,ELN,9606.ENSP00000297268,9606.ENSP00000351807,COL1A2,ELN,0.777,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,COL1A2,SMAD3,9606.ENSP00000297268,9606.ENSP00000332973,COL1A2,SMAD3,0.799,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,COL1A2,MMP9,9606.ENSP00000297268,9606.ENSP00000361405,COL1A2,MMP9,0.904,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,COL1A2,COL5A1,9606.ENSP00000297268,9606.ENSP00000360882,COL1A2,COL5A1,0.989,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,COL1A2,COL5A2,9606.ENSP00000297268,9606.ENSP00000364000,COL1A2,COL5A2,0.998,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,SOX17,FOXA2,9606.ENSP00000297316,9606.ENSP00000400341,SOX17,FOXA2,0.942,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,MMP9,9606.ENSP00000297494,9606.ENSP00000361405,NOS3,MMP9,0.73,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,ESR1,9606.ENSP00000297494,9606.ENSP00000405330,NOS3,ESR1,0.773,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,LYPLA1,9606.ENSP00000297494,9606.ENSP00000320043,NOS3,LYPLA1,0.794,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,EDN1,9606.ENSP00000297494,9606.ENSP00000368683,NOS3,EDN1,0.884,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,ACTB,9606.ENSP00000297494,9606.ENSP00000494750,NOS3,ACTB,0.892,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,GNAI1,9606.ENSP00000297494,9606.ENSP00000497260,NOS3,GNAI1,0.906,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,ARG1,9606.ENSP00000297494,9606.ENSP00000349446,NOS3,ARG1,0.959,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOS3,AKT1,9606.ENSP00000297494,9606.ENSP00000451828,NOS3,AKT1,0.997,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,UGT1A7,9606.ENSP00000297785,9606.ENSP00000362525,ALDH1A1,UGT1A7,0.707,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,UGT1A4,9606.ENSP00000297785,9606.ENSP00000362508,ALDH1A1,UGT1A4,0.71,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,UGT1A1,9606.ENSP00000297785,9606.ENSP00000304845,ALDH1A1,UGT1A1,0.72,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,IDH1,9606.ENSP00000297785,9606.ENSP00000390265,ALDH1A1,IDH1,0.739,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,SOX2,9606.ENSP00000297785,9606.ENSP00000323588,ALDH1A1,SOX2,0.771,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,EPHX2,9606.ENSP00000297785,9606.ENSP00000430269,ALDH1A1,EPHX2,0.824,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP3A7,9606.ENSP00000297785,9606.ENSP00000337450,ALDH1A1,CYP3A7,0.923,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP2A6,9606.ENSP00000297785,9606.ENSP00000301141,ALDH1A1,CYP2A6,0.924,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP2C8,9606.ENSP00000297785,9606.ENSP00000360317,ALDH1A1,CYP2C8,0.924,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP1A2,9606.ENSP00000297785,9606.ENSP00000342007,ALDH1A1,CYP1A2,0.931,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP2B6,9606.ENSP00000297785,9606.ENSP00000324648,ALDH1A1,CYP2B6,0.933,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP3A4,9606.ENSP00000297785,9606.ENSP00000498939,ALDH1A1,CYP3A4,0.937,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ALDH1A1,CYP1A1,9606.ENSP00000297785,9606.ENSP00000378488,ALDH1A1,CYP1A1,0.939,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,LMNA,9606.ENSP00000298139,9606.ENSP00000357283,WRN,LMNA,0.727,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,SUMO1,9606.ENSP00000298139,9606.ENSP00000376077,WRN,SUMO1,0.74,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,VCP,9606.ENSP00000298139,9606.ENSP00000351777,WRN,VCP,0.751,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,ATRX,9606.ENSP00000298139,9606.ENSP00000362441,WRN,ATRX,0.848,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,BRCA1,9606.ENSP00000298139,9606.ENSP00000418960,WRN,BRCA1,0.983,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,RAD52,9606.ENSP00000298139,9606.ENSP00000351284,WRN,RAD52,0.996,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,WRN,FEN1,9606.ENSP00000298139,9606.ENSP00000305480,WRN,FEN1,0.998,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,AVPR1A,GNAS,9606.ENSP00000299178,9606.ENSP00000360141,AVPR1A,GNAS,0.747,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,AVPR1A,OXTR,9606.ENSP00000299178,9606.ENSP00000324270,AVPR1A,OXTR,0.775,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CKB,ENO1,9606.ENSP00000299198,9606.ENSP00000495530,CKB,ENO1,0.736,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,MC4R,GNAS,9606.ENSP00000299766,9606.ENSP00000360141,MC4R,GNAS,0.938,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,CDKN1A,9606.ENSP00000300035,9606.ENSP00000384849,PCLAF,CDKN1A,0.719,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,AURKB,9606.ENSP00000300035,9606.ENSP00000313950,PCLAF,AURKB,0.785,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,BRCA1,9606.ENSP00000300035,9606.ENSP00000418960,PCLAF,BRCA1,0.81,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,CDCA3,9606.ENSP00000300035,9606.ENSP00000442068,PCLAF,CDCA3,0.811,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,TK1,9606.ENSP00000300035,9606.ENSP00000468425,PCLAF,TK1,0.82,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,CDK1,9606.ENSP00000300035,9606.ENSP00000378699,PCLAF,CDK1,0.877,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,CDC20,9606.ENSP00000300035,9606.ENSP00000361540,PCLAF,CDC20,0.881,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,CCNA2,9606.ENSP00000300035,9606.ENSP00000481380,PCLAF,CCNA2,0.886,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PCLAF,BIRC5,9606.ENSP00000300035,9606.ENSP00000301633,PCLAF,BIRC5,0.93,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,MYC,9606.ENSP00000300093,9606.ENSP00000478887,PLK1,MYC,0.844,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,TUBB,9606.ENSP00000300093,9606.ENSP00000339001,PLK1,TUBB,0.869,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,TUBA1A,9606.ENSP00000300093,9606.ENSP00000439020,PLK1,TUBA1A,0.888,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,CDCA3,9606.ENSP00000300093,9606.ENSP00000442068,PLK1,CDCA3,0.904,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,AURKB,9606.ENSP00000300093,9606.ENSP00000313950,PLK1,AURKB,0.939,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,CCNA2,9606.ENSP00000300093,9606.ENSP00000481380,PLK1,CCNA2,0.958,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,BRCA1,9606.ENSP00000300093,9606.ENSP00000418960,PLK1,BRCA1,0.96,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,BIRC5,9606.ENSP00000300093,9606.ENSP00000301633,PLK1,BIRC5,0.98,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,CDK1,9606.ENSP00000300093,9606.ENSP00000378699,PLK1,CDK1,0.993,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PLK1,CDC20,9606.ENSP00000300093,9606.ENSP00000361540,PLK1,CDC20,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PDIA3,MYC,9606.ENSP00000300289,9606.ENSP00000478887,PDIA3,MYC,0.773,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PDIA3,P4HB,9606.ENSP00000300289,9606.ENSP00000327801,PDIA3,P4HB,0.817,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PDIA3,HSPA5,9606.ENSP00000300289,9606.ENSP00000324173,PDIA3,HSPA5,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOD2,TNF,9606.ENSP00000300589,9606.ENSP00000398698,NOD2,TNF,0.852,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOD2,TLR9,9606.ENSP00000300589,9606.ENSP00000353874,NOD2,TLR9,0.92,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NOD2,CASP1,9606.ENSP00000300589,9606.ENSP00000433138,NOD2,CASP1,0.923,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,FMO3,9606.ENSP00000301141,9606.ENSP00000356729,CYP2A6,FMO3,0.721,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,NR1I2,9606.ENSP00000301141,9606.ENSP00000336528,CYP2A6,NR1I2,0.75,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,POR,9606.ENSP00000301141,9606.ENSP00000419970,CYP2A6,POR,0.783,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,GSTM4,9606.ENSP00000301141,9606.ENSP00000358851,CYP2A6,GSTM4,0.908,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,GSTO2,9606.ENSP00000301141,9606.ENSP00000345023,CYP2A6,GSTO2,0.917,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,GSTM3,9606.ENSP00000301141,9606.ENSP00000354357,CYP2A6,GSTM3,0.921,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP2E1,9606.ENSP00000301141,9606.ENSP00000440689,CYP2A6,CYP2E1,0.928,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,GSTP1,9606.ENSP00000301141,9606.ENSP00000381607,CYP2A6,GSTP1,0.945,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,EPHX1,9606.ENSP00000301141,9606.ENSP00000480004,CYP2A6,EPHX1,0.946,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP2B6,9606.ENSP00000301141,9606.ENSP00000324648,CYP2A6,CYP2B6,0.951,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP3A7,9606.ENSP00000301141,9606.ENSP00000337450,CYP2A6,CYP3A7,0.951,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,GSTM1,9606.ENSP00000301141,9606.ENSP00000311469,CYP2A6,GSTM1,0.951,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP2D6,9606.ENSP00000301141,9606.ENSP00000496150,CYP2A6,CYP2D6,0.953,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP1A1,9606.ENSP00000301141,9606.ENSP00000378488,CYP2A6,CYP1A1,0.958,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,UGT1A9,9606.ENSP00000301141,9606.ENSP00000346768,CYP2A6,UGT1A9,0.964,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,UGT1A1,9606.ENSP00000301141,9606.ENSP00000304845,CYP2A6,UGT1A1,0.964,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,UGT1A7,9606.ENSP00000301141,9606.ENSP00000362525,CYP2A6,UGT1A7,0.965,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP1A2,9606.ENSP00000301141,9606.ENSP00000342007,CYP2A6,CYP1A2,0.969,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,UGT1A4,9606.ENSP00000301141,9606.ENSP00000362508,CYP2A6,UGT1A4,0.972,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CYP2A6,CYP3A4,9606.ENSP00000301141,9606.ENSP00000498939,CYP2A6,CYP3A4,0.975,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANGPTL4,HIF1A,9606.ENSP00000301455,9606.ENSP00000437955,ANGPTL4,HIF1A,0.73,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANGPTL4,AREG,9606.ENSP00000301455,9606.ENSP00000379097,ANGPTL4,AREG,0.734,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ANGPTL4,PPARA,9606.ENSP00000301455,9606.ENSP00000385523,ANGPTL4,PPARA,0.843,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IGFBP6,IGFBP3,9606.ENSP00000301464,9606.ENSP00000370473,IGFBP6,IGFBP3,0.777,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IGFBP6,IGF1,9606.ENSP00000301464,9606.ENSP00000376637,IGFBP6,IGF1,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRDX2,GPX4,9606.ENSP00000301522,9606.ENSP00000346103,PRDX2,GPX4,0.702,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRDX2,ENO1,9606.ENSP00000301522,9606.ENSP00000495530,PRDX2,ENO1,0.76,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRDX2,GPX3,9606.ENSP00000301522,9606.ENSP00000373477,PRDX2,GPX3,0.765,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRDX2,PRDX6,9606.ENSP00000301522,9606.ENSP00000342026,PRDX2,PRDX6,0.798,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRDX2,SRXN1,9606.ENSP00000301522,9606.ENSP00000371388,PRDX2,SRXN1,0.889,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CASP7,9606.ENSP00000301633,9606.ENSP00000358327,BIRC5,CASP7,0.755,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,MYC,9606.ENSP00000301633,9606.ENSP00000478887,BIRC5,MYC,0.825,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CASP9,9606.ENSP00000301633,9606.ENSP00000330237,BIRC5,CASP9,0.911,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CASP3,9606.ENSP00000301633,9606.ENSP00000311032,BIRC5,CASP3,0.916,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,TK1,9606.ENSP00000301633,9606.ENSP00000468425,BIRC5,TK1,0.92,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CCNA2,9606.ENSP00000301633,9606.ENSP00000481380,BIRC5,CCNA2,0.956,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CDCA3,9606.ENSP00000301633,9606.ENSP00000442068,BIRC5,CDCA3,0.96,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CDC20,9606.ENSP00000301633,9606.ENSP00000361540,BIRC5,CDC20,0.995,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,CDK1,9606.ENSP00000301633,9606.ENSP00000378699,BIRC5,CDK1,0.997,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,BIRC5,AURKB,9606.ENSP00000301633,9606.ENSP00000313950,BIRC5,AURKB,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LRG1,CYCS,9606.ENSP00000302621,9606.ENSP00000307786,LRG1,CYCS,0.807,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,AR,9606.ENSP00000302967,9606.ENSP00000363822,HDAC3,AR,0.73,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,JUN,9606.ENSP00000302967,9606.ENSP00000360266,HDAC3,JUN,0.754,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,HDAC9,9606.ENSP00000302967,9606.ENSP00000408617,HDAC3,HDAC9,0.759,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,RXRA,9606.ENSP00000302967,9606.ENSP00000419692,HDAC3,RXRA,0.774,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,THRB,9606.ENSP00000302967,9606.ENSP00000379904,HDAC3,THRB,0.776,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,HIF1A,9606.ENSP00000302967,9606.ENSP00000437955,HDAC3,HIF1A,0.804,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,AKT1,9606.ENSP00000302967,9606.ENSP00000451828,HDAC3,AKT1,0.811,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,HDAC3,MYC,9606.ENSP00000302967,9606.ENSP00000478887,HDAC3,MYC,0.949,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,ACHE,MAPT,9606.ENSP00000303211,9606.ENSP00000340820,ACHE,MAPT,0.817,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,FASN,PPARA,9606.ENSP00000304592,9606.ENSP00000385523,FASN,PPARA,0.784,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,FASN,ESR1,9606.ENSP00000304592,9606.ENSP00000405330,FASN,ESR1,0.792,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,UGT1A1,SULT1A1,9606.ENSP00000304845,9606.ENSP00000378972,UGT1A1,SULT1A1,0.736,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,UGT1A1,NR1I2,9606.ENSP00000304845,9606.ENSP00000336528,UGT1A1,NR1I2,0.761,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,UGT1A1,CYP2C19,9606.ENSP00000304845,9606.ENSP00000360372,UGT1A1,CYP2C19,0.809,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
