"gene_symbol","module","network_input","kME_grey","kME_brown","kME_turquoise","kME_blue","max_abs_kME","best_kME_module"
"TLR9","turquoise",TRUE,0.252235271522782,0.0589747899349267,0.400636559693376,0.299458869995041,0.400636559693376,"turquoise"
"ZNF350-AS1","grey",TRUE,0.366537452997735,-0.0827352177279891,0.0377207753141774,-0.0638156999972598,0.366537452997735,"grey"
"CHRNA7","brown",TRUE,-0.257605314491199,0.502326409302495,0.274488862219351,0.286585259560691,0.502326409302495,"brown"
"FCRL2","blue",TRUE,0.0234639661715287,0.385730956163023,0.518381353067185,0.828965104239082,0.828965104239082,"blue"
"MYB-AS1","grey",TRUE,0.409906801135357,-0.0969085409544507,-0.000509212327889555,-0.0396174422301454,0.409906801135357,"grey"
"RP11-687E1.2","grey",TRUE,0.0394577775508326,-0.101609349740127,-0.0352928595704706,-0.0690534548767315,0.101609349740127,"brown"
"TRAV27","turquoise",TRUE,0.115183042677132,0.130008720873052,0.509850075236811,0.546790476466062,0.546790476466062,"blue"
"PKIA","turquoise",TRUE,0.121118122970544,0.0885069660427237,0.458486143872032,0.324587343816537,0.458486143872032,"turquoise"
"CLDN15","grey",TRUE,0.332782101098975,-0.169400034461419,0.0801998452106704,0.011244233839133,0.332782101098975,"grey"
"UTS2","grey",TRUE,-0.119178100612163,0.164397832896877,-0.027325200608256,0.0937061796361463,0.164397832896877,"brown"
"DDX11L2","grey",TRUE,0.106618163713845,-0.0464122368234336,-0.0187493948720949,-0.0842683525008024,0.106618163713845,"grey"
"RGN","turquoise",TRUE,0.375028687391282,-0.23053589059875,0.299689696588071,0.0955351860400605,0.375028687391282,"grey"
"AC092198.1","grey",TRUE,0.239183549121892,-0.0300546811432351,0.0651822805582555,0.0103440177463196,0.239183549121892,"grey"
"TNNC2","grey",TRUE,0.50013909241113,-0.299872031984204,-0.0223089568672836,-0.0319901849623328,0.50013909241113,"grey"
"AC145110.1","turquoise",TRUE,0.0673612211808993,0.0655965765687274,0.601567679510628,0.401967780415354,0.601567679510628,"turquoise"
"RP13-49I15.6","grey",TRUE,-0.00653798081543434,-0.0372585414209033,0.00268749598600404,-0.0635959078601873,0.0635959078601873,"blue"
"RP11-313P22.1","grey",TRUE,0.152619837768115,0.0206318752415292,0.211914250097327,0.0705194424886406,0.211914250097327,"turquoise"
"RP11-13P5.2","turquoise",TRUE,0.132201238561781,-0.086871763373439,0.666110236139399,0.333531590185745,0.666110236139399,"turquoise"
"MUC12","grey",TRUE,0.336239870467843,0.187678961029264,-0.0349267901072744,0.0772435380593973,0.336239870467843,"grey"
"RP5-823G15.5","grey",TRUE,0.296213639202453,0.0395206768513109,0.139711029919686,0.108403855423094,0.296213639202453,"grey"
"SLC44A5","grey",TRUE,0.238154664623153,0.00194001740931133,0.10182141759909,-0.0197720495933503,0.238154664623153,"grey"
"C2orf40","turquoise",TRUE,0.180283275038477,0.00494162953534083,0.595183628849146,0.294881412999981,0.595183628849146,"turquoise"
"CTD-2529P6.3","grey",TRUE,0.427182065249444,-0.0985852679946626,0.0140635457727846,-0.0365933789420699,0.427182065249444,"grey"
"IZUMO1","grey",TRUE,0.15066138966512,0.0311262779867826,0.122352297003029,0.0324975320809385,0.15066138966512,"grey"
"RP11-632L2.2","turquoise",TRUE,0.172389001040139,0.0103224410855466,0.599383710328215,0.326135075970139,0.599383710328215,"turquoise"
"WFDC2","grey",TRUE,0.0183992844408571,0.398136136486265,-0.0219364727599933,0.0949272818326277,0.398136136486265,"brown"
"RP3-465N24.5","grey",TRUE,0.259582021300354,-0.00552879125428028,0.170982328601498,0.139118880516848,0.259582021300354,"grey"
"BLK","blue",TRUE,0.0630550923288806,0.376418745323538,0.49208856662729,0.740990221025124,0.740990221025124,"blue"
"TUBB8P12","grey",TRUE,-0.00257947803308231,0.125627793959175,-0.111298253883198,-0.0801118384609871,0.125627793959175,"brown"
"ABCA17P","grey",TRUE,0.147287580944981,-0.113091638846503,0.197055198684253,0.0334866936092624,0.197055198684253,"turquoise"
"RPS4XP13","grey",TRUE,0.126419476003839,-0.121796535152625,-0.115313250430326,-0.133831845177312,0.133831845177312,"blue"
"ASPN","turquoise",TRUE,0.0698673572202256,-0.136027765715239,0.775413128417783,0.296036753124502,0.775413128417783,"turquoise"
"MMRN1","turquoise",TRUE,0.0433225284286771,0.290900729065298,0.778841357844535,0.595485708864927,0.778841357844535,"turquoise"
"LINC00890","turquoise",TRUE,0.109494111198534,0.166422312621835,0.621656060639205,0.425121874594413,0.621656060639205,"turquoise"
"AP005901.1","grey",TRUE,0.188057304437545,0.0061622094275085,0.0132931653562285,0.0210428551015889,0.188057304437545,"grey"
"RP11-140H17.2","grey",TRUE,0.21529545382025,-0.107477881081286,-0.00061935631612456,-0.0315676260111598,0.21529545382025,"grey"
"RP11-304L19.4","grey",TRUE,0.370448708427857,-0.0980787719708333,0.064006159523985,0.0350599998911076,0.370448708427857,"grey"
"RP11-45M22.4","turquoise",TRUE,-0.0106319983368888,0.0645053412256489,0.247678070704988,0.211392930137383,0.247678070704988,"turquoise"
"RP11-506B6.6","turquoise",TRUE,0.142657476804933,-0.054838617280382,0.325051412692218,0.165241328389903,0.325051412692218,"turquoise"
"TAT-AS1","grey",TRUE,-0.00874737700926239,0.18904446458047,-0.129342399943348,-0.0137702218675603,0.18904446458047,"brown"
"RP11-535M15.1","turquoise",TRUE,0.237113187733542,-0.0397975451184302,0.327629847584904,0.172400742369858,0.327629847584904,"turquoise"
"AC004593.3","grey",TRUE,0.473117793940153,-0.450668943268903,-0.119216913809482,-0.21705496473284,0.473117793940153,"grey"
"SNHG14","turquoise",TRUE,0.3931185592935,-0.0201081558447775,0.450447463067193,0.236174009649223,0.450447463067193,"turquoise"
"RIMBP2","grey",TRUE,0.143646260555109,-0.00593505373786656,0.266026391847141,0.0308761096611268,0.266026391847141,"turquoise"
"RP13-650J16.1","grey",TRUE,0.269227292119832,-0.222189752528656,0.0543696351119229,-0.0312339063368002,0.269227292119832,"grey"
"RP11-706O15.3","grey",TRUE,0.093004928592175,-0.0309123369134083,0.00874255249814563,-0.0514079643802763,0.093004928592175,"grey"
"CTB-79E8.2","grey",TRUE,0.13975936599751,-0.157038721839141,-0.148822296462761,-0.172838049953233,0.172838049953233,"blue"
"SPERT","grey",TRUE,0.256439449520471,-0.154701802246045,-0.100898516607903,-0.156505534277679,0.256439449520471,"grey"
"EPHA1-AS1","grey",TRUE,0.0420768762129047,0.0313293527517198,0.0912081362434828,0.129091265255952,0.129091265255952,"blue"
"STMN2","turquoise",TRUE,0.227174434928809,0.119753615177247,0.624955394498231,0.413607212758266,0.624955394498231,"turquoise"
"PGC","grey",TRUE,0.0644841332571392,-0.1271952189202,-0.0531055887913166,-0.0928686389982722,0.1271952189202,"brown"
"ALPI","grey",TRUE,-0.0154453162540531,0.396851620087738,0.0347388312402833,0.151541408657068,0.396851620087738,"brown"
"CTD-2524L6.3","grey",TRUE,0.0879526913042498,-0.00219522388943407,0.0517800585927666,0.0422937089556511,0.0879526913042498,"grey"
"RP11-133K1.9","grey",TRUE,0.258817484618646,0.00184585832125968,0.05001846696813,-0.00231481822396621,0.258817484618646,"grey"
"SMCR2","grey",TRUE,0.108386753144926,0.0126830547897182,-0.0373786454047988,0.0268110822568654,0.108386753144926,"grey"
"DLX5","turquoise",TRUE,0.141362951767536,-0.115416108262084,0.390608142039847,0.110430281554655,0.390608142039847,"turquoise"
"RP11-436K8.1","grey",TRUE,0.47094990233174,-0.166982091098586,-0.118621465527835,-0.192311871057071,0.47094990233174,"grey"
"F8A3","grey",TRUE,-0.0213472425944617,0.118214550300148,-0.00826524564424107,0.0407127781351805,0.118214550300148,"brown"
"GPR174","turquoise",TRUE,0.0385620658262877,0.286567265262534,0.56412162709372,0.699520153846733,0.699520153846733,"blue"
"XXbac-BPG32J3.20","grey",TRUE,0.538852526007774,-0.316917102767799,-0.0282091173197214,-0.107306275630061,0.538852526007774,"grey"
"GUCA2A","brown",TRUE,0.184204367851379,0.383316352533717,0.0202257504623804,0.192910167694201,0.383316352533717,"brown"
"CA2","brown",TRUE,-0.239517702362024,0.702351914495293,0.141025927989033,0.426135794902471,0.702351914495293,"brown"
"HAMP","turquoise",TRUE,-0.0497551915616096,-0.00731978009994419,0.58336929715212,0.316553120187964,0.58336929715212,"turquoise"
"ADAMTS15","grey",TRUE,-0.205945358371607,0.257300724948376,0.266409288812605,0.276696994891553,0.276696994891553,"blue"
"AC004383.3","grey",TRUE,0.3639651779935,-0.00903789422661322,0.174835098876823,0.165187673160704,0.3639651779935,"grey"
"AC073333.8","grey",TRUE,0.293483505991006,-0.0531345910862669,0.0208235341385377,0.0325856257853821,0.293483505991006,"grey"
"ATP1A2","turquoise",TRUE,0.21613025035975,0.00823615587538999,0.612401774141569,0.352519045941234,0.612401774141569,"turquoise"
"CCBE1","turquoise",TRUE,-0.0275151448889997,0.01687473674068,0.74083660170658,0.296282947079015,0.74083660170658,"turquoise"
"CDCA4P4","grey",TRUE,0.2639012793374,-0.0521791557872933,0.179847691576646,0.0977870636999748,0.2639012793374,"grey"
"DMRT3","grey",TRUE,-0.0654828837557723,-0.171765343655797,0.303798413322312,0.0435414423219026,0.303798413322312,"turquoise"
"FAM43B","turquoise",TRUE,-0.00398767684177959,-0.133602404542615,0.66403091515468,0.225440274709053,0.66403091515468,"turquoise"
"FAM69C","turquoise",TRUE,-0.152292098789178,0.0466556378837817,0.404138924308917,0.133380925634164,0.404138924308917,"turquoise"
"FMO2","turquoise",TRUE,0.0654656379860748,-0.037581367736824,0.750333405113196,0.442129674946123,0.750333405113196,"turquoise"
"GLRA4","grey",TRUE,0.184041061817671,0.16067952815196,0.0746742786546948,0.173643556405142,0.184041061817671,"grey"
"MTNR1A","brown",TRUE,-0.046187792873833,0.459942766253822,0.0793256172355707,0.304165387278761,0.459942766253822,"brown"
"MYRFL","grey",TRUE,-0.161069618936769,0.28767943093623,0.0228486518635206,0.0119412612777308,0.28767943093623,"brown"
"OVOL3","grey",TRUE,0.0969002182513443,0.0558693149784933,0.0166191630445152,0.153188150300122,0.153188150300122,"blue"
"RAB3C","turquoise",TRUE,0.144387168841588,0.205809917542407,0.604000670773627,0.433092432579706,0.604000670773627,"turquoise"
"RGS6","grey",TRUE,0.0943450455626032,0.201070226784295,0.225581498334865,0.197444267044806,0.225581498334865,"turquoise"
"RP11-84C10.4","grey",TRUE,0.376721629648,-0.158800126447717,-0.0891872775315918,-0.0662533181410964,0.376721629648,"grey"
"RP11-91P24.6","grey",TRUE,0.381593601918958,-0.174136557694922,0.0325163974862988,-0.0255178267793674,0.381593601918958,"grey"
"RP5-827C21.6","grey",TRUE,0.268924072836741,-0.165030055343425,0.0655043844984819,-0.0348806602020894,0.268924072836741,"grey"
"RP5-956O18.2","grey",TRUE,0.307805222534318,-0.0424992983734923,0.0746111440406895,-0.0331593807170243,0.307805222534318,"grey"
"RPL7P22","grey",TRUE,0.167742211511865,-0.043102627776904,0.0574646296361907,0.0676638959538962,0.167742211511865,"grey"
"XCL1","turquoise",TRUE,0.0266541772361931,0.135062834258804,0.36637311286553,0.422638284675771,0.422638284675771,"blue"
"HOGA1","grey",TRUE,0.470632375547337,-0.308211235363347,-0.040035573286523,-0.0995110034452123,0.470632375547337,"grey"
"CTC-325J23.2","grey",TRUE,0.15951589087427,0.100115661978617,0.0550274134667941,0.0540852071653549,0.15951589087427,"grey"
"RP11-305B6.1","grey",TRUE,0.209861938937629,-0.0972473990735392,0.122314314674073,0.0647756542629447,0.209861938937629,"grey"
"AC007879.5","grey",TRUE,0.26842757953371,-0.0385835901708267,0.0929409305219575,0.0486582982164414,0.26842757953371,"grey"
"AC008781.7","grey",TRUE,0.0624006725488421,0.0490699608303783,-0.0665136154962467,-0.0387419502780805,0.0665136154962467,"turquoise"
"FZD10","grey",TRUE,0.0796288415079884,-0.113643761746566,0.177475723847624,0.0415842311501776,0.177475723847624,"turquoise"
"LINC00958","grey",TRUE,0.22070203648437,-0.120872621900201,0.0810494022187263,-0.0452847006526282,0.22070203648437,"grey"
"RP1-13D10.2","grey",TRUE,0.321926846221824,0.0454402241367708,0.117550685885686,0.133275098123972,0.321926846221824,"grey"
"RP11-305O4.3","grey",TRUE,0.241284012707286,-0.231090832729597,-0.0767728141615617,-0.0894314645824755,0.241284012707286,"grey"
"RP11-697K23.3","grey",TRUE,0.0352159391666877,0.0971170735372885,0.0518654112528904,0.099602991012417,0.099602991012417,"blue"
"RPL23AP43","grey",TRUE,0.166809515124783,-0.166229304125494,-0.0517643889679578,-0.121152234347889,0.166809515124783,"grey"
"SIAH2-AS1","grey",TRUE,0.177698939751552,-0.0283658971371613,0.111419581466459,0.0868320290589422,0.177698939751552,"grey"
"TRBV4-2","turquoise",TRUE,-0.00469212046995223,0.249026058007964,0.46364037754175,0.585480706656084,0.585480706656084,"blue"
"UBE2L4","grey",TRUE,0.420411068136319,-0.00959681394733399,0.0093515923506217,0.0424900366928672,0.420411068136319,"grey"
"CREG2","turquoise",TRUE,-0.234949526757471,0.250674522348779,0.308666269246958,0.131599456570378,0.308666269246958,"turquoise"
"FAM180A","turquoise",TRUE,0.101594804978181,0.0272973360678005,0.801412908061396,0.402788004736467,0.801412908061396,"turquoise"
"IGFALS","brown",TRUE,0.0078311460031113,0.55715247713442,0.0449112923198409,0.146629934137704,0.55715247713442,"brown"
"RN7SL738P","grey",TRUE,0.0922008451058064,0.0157024770655851,0.0559301812132522,0.02814676203566,0.0922008451058064,"grey"
"PFN1P8","grey",TRUE,0.380788707298423,0.0118857411815254,0.187691920547486,0.0839287204774516,0.380788707298423,"grey"
"GSTA1","grey",TRUE,0.042032294276663,0.410694594497917,0.18683630285364,0.231340312421093,0.410694594497917,"brown"
"TRAV41","turquoise",TRUE,0.0317779685413717,0.0989597968056152,0.410994721521393,0.341931778539971,0.410994721521393,"turquoise"
"ZNF90","grey",TRUE,0.295732040625322,0.0370087754427902,0.148212911547594,0.110817391530259,0.295732040625322,"grey"
"RP11-661A12.5","grey",TRUE,0.124011923303173,0.039519879011876,0.0799198995935533,0.136208628041869,0.136208628041869,"blue"
"SHISA3","turquoise",TRUE,0.115666085374487,0.212294140029309,0.598289139745166,0.3646629364918,0.598289139745166,"turquoise"
"RP11-169K16.8","grey",TRUE,0.16876499025695,-0.0826861343916231,-0.0926350606359412,-0.119948856949394,0.16876499025695,"grey"
"ZNF114","grey",TRUE,-0.0156470790984698,-0.0476223415924457,0.199308642399921,0.0107846633260126,0.199308642399921,"turquoise"
"RP11-133N21.10","grey",TRUE,0.389457015019667,-0.0684643325146426,0.0996229613094432,0.0454676243158372,0.389457015019667,"grey"
"EMB","turquoise",TRUE,0.21919493770268,0.112745248382214,0.433864254693588,0.373804796146063,0.433864254693588,"turquoise"
"WISP3","grey",TRUE,0.0246741504341571,0.173693644590017,-0.00993312607826725,0.0419569828044315,0.173693644590017,"brown"
"AQP12B","grey",TRUE,0.320431245162586,-0.00837018395207913,-0.0815751270493649,-0.00521695182663054,0.320431245162586,"grey"
"CES1","turquoise",TRUE,0.276461617553368,-0.204824771883022,0.359107699199794,0.102687984928929,0.359107699199794,"turquoise"
"RP11-313J2.1","turquoise",TRUE,0.265004176943077,-0.00787066901745442,0.511454261230648,0.235355931864446,0.511454261230648,"turquoise"
"MGAM2","grey",TRUE,0.117216128084398,0.0760179727505012,0.186922996313434,0.0848354365068742,0.186922996313434,"turquoise"
"MMP10","grey",TRUE,-0.0106157467674139,0.329607817880814,0.131915421940807,0.244937982277315,0.329607817880814,"brown"
"BMP5","blue",TRUE,0.314489909775511,0.194293966877573,0.0572665416842437,0.266158316696894,0.314489909775511,"grey"
"HLA-DQA2","turquoise",TRUE,-0.0793371193490305,0.180313516121861,0.515102666584512,0.475841708976529,0.515102666584512,"turquoise"
"ALOX12B","grey",TRUE,-0.100192897122642,0.178070393831286,0.156866078921183,0.0790519679767001,0.178070393831286,"brown"
"AC007099.1","grey",TRUE,0.300907138690287,-0.260150846871171,-0.0854789083804668,-0.225398460205508,0.300907138690287,"grey"
"ERP27","grey",TRUE,0.289885857471743,-0.103668145295936,0.000398453510634577,-0.00814035044039407,0.289885857471743,"grey"
"FAM83A","grey",TRUE,-0.18313051166864,0.386619955939322,0.0216061578782576,0.176046092955421,0.386619955939322,"brown"
"RBAKDN","grey",TRUE,-0.0213535556038059,-0.0554890358258102,-0.145607024674829,-0.125314090844283,0.145607024674829,"turquoise"
"SERP2","grey",TRUE,0.295332762952784,0.034376642768492,0.188840299167035,0.154651994251948,0.295332762952784,"grey"
"ABHD17AP3","grey",TRUE,0.0509214250830939,0.0670003554739526,0.0491332881980469,0.0775773324849209,0.0775773324849209,"blue"
"AC004538.3","turquoise",TRUE,0.0929540745311497,0.0371634370423188,0.57795298873002,0.372995205176354,0.57795298873002,"turquoise"
"IL17C","grey",TRUE,-0.254219275456116,0.196066802117625,-0.0622144383249725,0.125791473139625,0.254219275456116,"grey"
"REN","grey",TRUE,0.224962492713352,-0.0656352142218616,-0.0482392190682815,-0.0472702405099515,0.224962492713352,"grey"
"SIGLEC6","turquoise",TRUE,0.0864834346133019,0.323481901506323,0.677351402668359,0.646047980424626,0.677351402668359,"turquoise"
"XXyac-YX155B6.7","grey",TRUE,0.222733923582857,-0.00597941473810514,-0.111079667100284,-0.114082256462291,0.222733923582857,"grey"
"GS1-114I9.3","grey",TRUE,0.334129412142998,-0.0268052971292023,0.258854242314432,0.217852081871916,0.334129412142998,"grey"
"RP11-321G12.1","grey",TRUE,0.109792194454491,0.375506151207474,-0.0890412134283266,0.119073328148414,0.375506151207474,"brown"
"GAD1","grey",TRUE,-0.241246993449598,0.167618997415281,-0.0312101967521666,-0.0418502800887933,0.241246993449598,"grey"
"RP4-753F5.1","grey",TRUE,0.178616378006444,-0.0280896096967383,-0.0235214700928433,0.0396260603281908,0.178616378006444,"grey"
"AF186192.5","turquoise",TRUE,0.231575894303163,-0.00952011560164132,0.31937922186825,0.166079482519632,0.31937922186825,"turquoise"
"LA16c-425C2.1","grey",TRUE,-0.0635832250162608,0.123659168674697,-0.0898164496296493,-0.0456914993400465,0.123659168674697,"brown"
"OR52K3P","grey",TRUE,0.179989275996443,-0.0841011162933403,0.296437421315976,0.185880875577012,0.296437421315976,"turquoise"
"RP11-536O18.1","turquoise",TRUE,-0.00117914384451764,0.0199375852487568,0.596338305071117,0.266527719245846,0.596338305071117,"turquoise"
"RP11-699C17.1","grey",TRUE,-0.0206236359630357,0.0298054779895914,-0.00013097699589036,-0.0377681260191835,0.0377681260191835,"blue"
"WFDC10A","grey",TRUE,0.370482150219468,-0.295274639315055,-0.0774405633587529,-0.187191554251191,0.370482150219468,"grey"
"CLEC4E","turquoise",TRUE,-0.151541284763309,0.117905364880193,0.674405040126197,0.514576231753636,0.674405040126197,"turquoise"
"PIWIL1","grey",TRUE,0.0647775667637806,-0.127262171337905,0.0670345504749568,-0.0785963380643359,0.127262171337905,"brown"
