mcop_log2,mcop_ng_ml,log_or_vs_median,se_log_or,or_vs_median,ci_low,ci_high
6.52692004897708,92.2143934628002,0.43445484389836664,0.452110428769714,1.5441210424490235,0.6302659992380264,3.7830214490650316
6.556320589738238,94.112900585809,0.438285493942034,0.4571953041890977,1.5500473733907951,0.6263407446641708,3.836006008269422
6.585721130499396,96.05049411562223,0.44224053465046564,0.4622364831620292,1.5561900130403825,0.6225712822584963,3.8898796422175894
6.615121671260554,98.02797876199239,0.44632299326118385,0.46723170987993395,1.5625560801200638,0.6189597294192841,3.9446532423214378
6.6445222120217124,100.04617580201169,0.4505358970117126,0.4721787560531186,1.5691528645423822,0.6155081779122178,4.000337933207318
6.67392275278287,102.10592342120009,0.45488227313957075,0.4770754214767031,1.5759878360122628,0.6122187030515457,4.056945086582069
6.703323293544028,104.20807706161567,0.45936514888227986,0.481919534641352,1.5830686530063902,0.6090933728415975,4.114486336371963
6.732723834305186,106.3535097771313,0.46398755147736326,0.48670895339140496,1.5904031721469196,0.6061342570835667,4.172973595231498
6.762124375066344,108.54311259602663,0.4687525081623425,0.4914415656330583,1.5979994579876706,0.6033434364534784,4.2324190725256825
6.791524915827502,110.77779489104412,0.47366304617473753,0.4961152900952437,1.6058657932320335,0.6007230115582518,4.292835293895983
6.82092545658866,113.05848475706485,0.47872219275206906,0.500728077145976,1.6140106894029569,0.5982751119775374,4.354235122528073
6.8503259973498185,115.38612939655877,0.4839329751318633,0.5052779096669808,1.6224428979866061,0.5960019052998312,4.416631782247295
6.879726538110976,117.76169551297146,0.4892984205516373,0.5097628039895693,1.63117142207252,0.5939056061619742,4.480038882576966
6.909127078872134,120.18616971220979,0.49482155624891266,0.5141808108947648,1.6402055285145747,0.5919884853018935,4.54447044590374
6.938527619633292,122.66055891239267,0.5005054094612142,0.5185300166809019,1.6495547606383534,0.590252878634823,4.609940936904942
6.96792816039445,125.18589076203891,0.5063530074260623,0.5228085443020545,1.659228951522114,0.5887011963637467,4.676465294403997
6.997328701155609,127.76321406686344,0.5123673773809756,0.5270145545807537,1.669238237880196,0.5873359321352548,4.744058965831712
7.026729241916766,130.3935992253613,0.5185515465634785,0.5311462474987341,1.6795930745793533,0.5861596722521794,4.812737944484949
