gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
TNFAIP3,ENSG00000118503,TNF alpha induced protein 3,MONDO_0003240,thyroid gland disorder,0.2622705733868107,161,Open Targets Platform GraphQL,direct (enableIndirect=false)
SKAP2,ENSG00000005020,src kinase associated phosphoprotein 2,MONDO_0003240,thyroid gland disorder,0.26055522324862257,162,Open Targets Platform GraphQL,direct (enableIndirect=false)
MBIP,ENSG00000151332,MAP3K12 binding inhibitory protein 1,MONDO_0003240,thyroid gland disorder,0.2600568952993711,163,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARID2,ENSG00000189079,AT-rich interaction domain 2,MONDO_0003240,thyroid gland disorder,0.25981393627407356,164,Open Targets Platform GraphQL,direct (enableIndirect=false)
CEP128,ENSG00000100629,centrosomal protein 128,MONDO_0003240,thyroid gland disorder,0.25980181686267173,165,Open Targets Platform GraphQL,direct (enableIndirect=false)
WDR41,ENSG00000164253,WD repeat domain 41,MONDO_0003240,thyroid gland disorder,0.2595999497158504,166,Open Targets Platform GraphQL,direct (enableIndirect=false)
USP47,ENSG00000170242,ubiquitin specific peptidase 47,MONDO_0003240,thyroid gland disorder,0.25949562190652925,167,Open Targets Platform GraphQL,direct (enableIndirect=false)
YAF2,ENSG00000015153,YY1 associated factor 2,MONDO_0003240,thyroid gland disorder,0.25936435302651567,168,Open Targets Platform GraphQL,direct (enableIndirect=false)
SESN1,ENSG00000080546,sestrin 1,MONDO_0003240,thyroid gland disorder,0.25811501869842524,169,Open Targets Platform GraphQL,direct (enableIndirect=false)
SP3,ENSG00000172845,Sp3 transcription factor,MONDO_0003240,thyroid gland disorder,0.2574725523642087,170,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPAS2,ENSG00000170485,neuronal PAS domain protein 2,MONDO_0003240,thyroid gland disorder,0.2561658994212843,171,Open Targets Platform GraphQL,direct (enableIndirect=false)
PMFBP1,ENSG00000118557,polyamine modulated factor 1 binding protein 1,MONDO_0003240,thyroid gland disorder,0.25396653438529887,172,Open Targets Platform GraphQL,direct (enableIndirect=false)
RBM17,ENSG00000134453,RNA binding motif protein 17,MONDO_0003240,thyroid gland disorder,0.2531405912090563,173,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLGRKT,ENSG00000107020,plasminogen receptor with a C-terminal lysine,MONDO_0003240,thyroid gland disorder,0.25297354775929237,174,Open Targets Platform GraphQL,direct (enableIndirect=false)
CPT1C,ENSG00000169169,carnitine palmitoyltransferase 1C,MONDO_0003240,thyroid gland disorder,0.2528506718048175,175,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADCY9,ENSG00000162104,adenylate cyclase 9,MONDO_0003240,thyroid gland disorder,0.25283741054189285,176,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDE7B,ENSG00000171408,phosphodiesterase 7B,MONDO_0003240,thyroid gland disorder,0.25124947343570386,177,Open Targets Platform GraphQL,direct (enableIndirect=false)
MYB,ENSG00000118513,"MYB proto-oncogene, transcription factor",MONDO_0003240,thyroid gland disorder,0.2501073306448086,178,Open Targets Platform GraphQL,direct (enableIndirect=false)
DOK6,ENSG00000206052,docking protein 6,MONDO_0003240,thyroid gland disorder,0.24950189451487179,179,Open Targets Platform GraphQL,direct (enableIndirect=false)
MRC1,ENSG00000260314,mannose receptor C-type 1,MONDO_0003240,thyroid gland disorder,0.24866731345421386,180,Open Targets Platform GraphQL,direct (enableIndirect=false)
NRXN3,ENSG00000021645,neurexin 3,MONDO_0003240,thyroid gland disorder,0.24695443234145142,181,Open Targets Platform GraphQL,direct (enableIndirect=false)
RBFOX1,ENSG00000078328,RNA binding fox-1 homolog 1,MONDO_0003240,thyroid gland disorder,0.24695443234145142,182,Open Targets Platform GraphQL,direct (enableIndirect=false)
RAD51B,ENSG00000182185,RAD51 paralog B,MONDO_0003240,thyroid gland disorder,0.2468574841385751,183,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD44,ENSG00000026508,CD44 molecule (IN blood group),MONDO_0003240,thyroid gland disorder,0.246344471596394,184,Open Targets Platform GraphQL,direct (enableIndirect=false)
RAVER2,ENSG00000162437,"ribonucleoprotein, PTB binding 2",MONDO_0003240,thyroid gland disorder,0.2458517869665428,185,Open Targets Platform GraphQL,direct (enableIndirect=false)
IQCN,ENSG00000130518,IQ motif containing N,MONDO_0003240,thyroid gland disorder,0.2438101472503925,186,Open Targets Platform GraphQL,direct (enableIndirect=false)
HDLBP,ENSG00000115677,high density lipoprotein binding protein,MONDO_0003240,thyroid gland disorder,0.24338836419188933,187,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGFBP5,ENSG00000115461,insulin like growth factor binding protein 5,MONDO_0003240,thyroid gland disorder,0.24207928809460993,188,Open Targets Platform GraphQL,direct (enableIndirect=false)
CIITA,ENSG00000179583,class II major histocompatibility complex transactivator,MONDO_0003240,thyroid gland disorder,0.24178419195152184,189,Open Targets Platform GraphQL,direct (enableIndirect=false)
OLIG3,ENSG00000177468,oligodendrocyte transcription factor 3,MONDO_0003240,thyroid gland disorder,0.2398511976651797,190,Open Targets Platform GraphQL,direct (enableIndirect=false)
GDPD4,ENSG00000178795,glycerophosphodiester phosphodiesterase domain containing 4,MONDO_0003240,thyroid gland disorder,0.23927814368889616,191,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLA,ENSG00000155926,Src like adaptor,MONDO_0003240,thyroid gland disorder,0.23902740557384636,192,Open Targets Platform GraphQL,direct (enableIndirect=false)
XPA,ENSG00000136936,"XPA, DNA damage recognition and repair factor",MONDO_0003240,thyroid gland disorder,0.2357084437908514,193,Open Targets Platform GraphQL,direct (enableIndirect=false)
SGSM3,ENSG00000100359,small G protein signaling modulator 3,MONDO_0003240,thyroid gland disorder,0.23491448326904507,194,Open Targets Platform GraphQL,direct (enableIndirect=false)
NFE2L3,ENSG00000050344,NFE2 like bZIP transcription factor 3,MONDO_0003240,thyroid gland disorder,0.23395088289676202,195,Open Targets Platform GraphQL,direct (enableIndirect=false)
RUNX3,ENSG00000020633,RUNX family transcription factor 3,MONDO_0003240,thyroid gland disorder,0.23364009458230026,196,Open Targets Platform GraphQL,direct (enableIndirect=false)
MED7,ENSG00000155868,mediator complex subunit 7,MONDO_0003240,thyroid gland disorder,0.23326832437230804,197,Open Targets Platform GraphQL,direct (enableIndirect=false)
RORA,ENSG00000069667,RAR related orphan receptor A,MONDO_0003240,thyroid gland disorder,0.23247976385916044,198,Open Targets Platform GraphQL,direct (enableIndirect=false)
PFKP,ENSG00000067057,"phosphofructokinase, platelet",MONDO_0003240,thyroid gland disorder,0.22982852459331785,199,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALPK3,ENSG00000136383,alpha kinase 3,MONDO_0003240,thyroid gland disorder,0.2292034829417814,200,Open Targets Platform GraphQL,direct (enableIndirect=false)
LINC03040,ENSG00000181577,long independently transcribed non-coding RNA 3040,MONDO_0003240,thyroid gland disorder,0.22797060403462907,201,Open Targets Platform GraphQL,direct (enableIndirect=false)
ICOS,ENSG00000163600,inducible T cell costimulator,MONDO_0003240,thyroid gland disorder,0.22380112024483614,202,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPHB1,ENSG00000154928,EPH receptor B1,MONDO_0003240,thyroid gland disorder,0.22254117424341738,203,Open Targets Platform GraphQL,direct (enableIndirect=false)
ID2,ENSG00000115738,inhibitor of DNA binding 2,MONDO_0003240,thyroid gland disorder,0.21987788141478065,204,Open Targets Platform GraphQL,direct (enableIndirect=false)
PITRM1,ENSG00000107959,pitrilysin metallopeptidase 1,MONDO_0003240,thyroid gland disorder,0.21882279156755158,205,Open Targets Platform GraphQL,direct (enableIndirect=false)
CAMSAP2,ENSG00000118200,calmodulin regulated spectrin associated protein family member 2,MONDO_0003240,thyroid gland disorder,0.21787578704901583,206,Open Targets Platform GraphQL,direct (enableIndirect=false)
CALM2,ENSG00000143933,calmodulin 2,MONDO_0003240,thyroid gland disorder,0.2162519211723449,207,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRB14,ENSG00000115290,growth factor receptor bound protein 14,MONDO_0003240,thyroid gland disorder,0.21608664001665737,208,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEL1L,ENSG00000071537,SEL1L adaptor subunit of SYVN1 ubiquitin ligase,MONDO_0003240,thyroid gland disorder,0.2150894679422195,209,Open Targets Platform GraphQL,direct (enableIndirect=false)
PNPT1,ENSG00000138035,polyribonucleotide nucleotidyltransferase 1,MONDO_0003240,thyroid gland disorder,0.21211447322587185,210,Open Targets Platform GraphQL,direct (enableIndirect=false)
SPPL2C,ENSG00000185294,signal peptide peptidase like 2C,MONDO_0003240,thyroid gland disorder,0.2106617416311734,211,Open Targets Platform GraphQL,direct (enableIndirect=false)
ETS1,ENSG00000134954,"ETS proto-oncogene 1, transcription factor",MONDO_0003240,thyroid gland disorder,0.20952074341329704,212,Open Targets Platform GraphQL,direct (enableIndirect=false)
STH,ENSG00000256762,saitohin,MONDO_0003240,thyroid gland disorder,0.20885760171368561,213,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLF4,ENSG00000136826,KLF transcription factor 4,MONDO_0003240,thyroid gland disorder,0.20824209633716073,214,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRRFIP2,ENSG00000093167,LRR binding FLII interacting protein 2,MONDO_0003240,thyroid gland disorder,0.2073496776538252,215,Open Targets Platform GraphQL,direct (enableIndirect=false)
MYCN,ENSG00000134323,"MYCN proto-oncogene, bHLH transcription factor",MONDO_0003240,thyroid gland disorder,0.20620616204808262,216,Open Targets Platform GraphQL,direct (enableIndirect=false)
USP25,ENSG00000155313,ubiquitin specific peptidase 25,MONDO_0003240,thyroid gland disorder,0.20417454537949165,217,Open Targets Platform GraphQL,direct (enableIndirect=false)
THAP4,ENSG00000176946,THAP domain containing 4,MONDO_0003240,thyroid gland disorder,0.20189435231265584,218,Open Targets Platform GraphQL,direct (enableIndirect=false)
WWOX,ENSG00000186153,WW domain containing oxidoreductase,MONDO_0003240,thyroid gland disorder,0.19868377949366883,219,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNPO1,ENSG00000083312,transportin 1,MONDO_0003240,thyroid gland disorder,0.19837142112938577,220,Open Targets Platform GraphQL,direct (enableIndirect=false)
BLTP3A,ENSG00000065060,bridge-like lipid transfer protein family member 3A,MONDO_0003240,thyroid gland disorder,0.1956799217046516,221,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLAC8,ENSG00000145287,placenta associated 8,MONDO_0003240,thyroid gland disorder,0.19300783505060246,222,Open Targets Platform GraphQL,direct (enableIndirect=false)
RCN1,ENSG00000049449,reticulocalbin 1,MONDO_0003240,thyroid gland disorder,0.18765532388865533,223,Open Targets Platform GraphQL,direct (enableIndirect=false)
STING1,ENSG00000184584,stimulator of interferon response cGAMP interactor 1,MONDO_0003240,thyroid gland disorder,0.187516322106292,224,Open Targets Platform GraphQL,direct (enableIndirect=false)
FCRL1,ENSG00000163534,Fc receptor like 1,MONDO_0003240,thyroid gland disorder,0.1872032569078836,225,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNS1,ENSG00000079308,tensin 1,MONDO_0003240,thyroid gland disorder,0.18648003344761738,226,Open Targets Platform GraphQL,direct (enableIndirect=false)
FAM76B,ENSG00000077458,family with sequence similarity 76 member B,MONDO_0003240,thyroid gland disorder,0.18637890714532077,227,Open Targets Platform GraphQL,direct (enableIndirect=false)
SIK3,ENSG00000160584,SIK family kinase 3,MONDO_0003240,thyroid gland disorder,0.1856307612151427,228,Open Targets Platform GraphQL,direct (enableIndirect=false)
FGF7,ENSG00000140285,fibroblast growth factor 7,MONDO_0003240,thyroid gland disorder,0.18521715003053413,229,Open Targets Platform GraphQL,direct (enableIndirect=false)
IFNE,ENSG00000184995,interferon epsilon,MONDO_0003240,thyroid gland disorder,0.18492374084039107,230,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTGES3,ENSG00000110958,prostaglandin E synthase 3,MONDO_0003240,thyroid gland disorder,0.1849077367013562,231,Open Targets Platform GraphQL,direct (enableIndirect=false)
RNU6ATAC,ENSG00000221676,"RNA, U6atac small nuclear",MONDO_0003240,thyroid gland disorder,0.1847899273423509,232,Open Targets Platform GraphQL,direct (enableIndirect=false)
UBAC2,ENSG00000134882,UBA domain containing 2,MONDO_0003240,thyroid gland disorder,0.18341710025685884,233,Open Targets Platform GraphQL,direct (enableIndirect=false)
FAM227B,ENSG00000166262,family with sequence similarity 227 member B,MONDO_0003240,thyroid gland disorder,0.18264772841912338,234,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD6,ENSG00000013725,CD6 molecule,MONDO_0003240,thyroid gland disorder,0.1823661671987537,235,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRAG1,ENSG00000275342,"PEAK1 related, kinase-activating pseudokinase 1",MONDO_0003240,thyroid gland disorder,0.1786729275029056,236,Open Targets Platform GraphQL,direct (enableIndirect=false)
LYVE1,ENSG00000133800,lymphatic vessel endothelial hyaluronan receptor 1,MONDO_0003240,thyroid gland disorder,0.1762228502288336,237,Open Targets Platform GraphQL,direct (enableIndirect=false)
PPP4R3B,ENSG00000275052,protein phosphatase 4 regulatory subunit 3B,MONDO_0003240,thyroid gland disorder,0.1760159497669768,238,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEPTIN2,ENSG00000168385,septin 2,MONDO_0003240,thyroid gland disorder,0.1757988131080921,239,Open Targets Platform GraphQL,direct (enableIndirect=false)
SATB1,ENSG00000182568,SATB homeobox 1,MONDO_0003240,thyroid gland disorder,0.17277525617560244,240,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPN2,ENSG00000175354,protein tyrosine phosphatase non-receptor type 2,MONDO_0003240,thyroid gland disorder,0.17033252934200835,241,Open Targets Platform GraphQL,direct (enableIndirect=false)
RPL34,ENSG00000109475,ribosomal protein L34,MONDO_0003240,thyroid gland disorder,0.17012784989937596,242,Open Targets Platform GraphQL,direct (enableIndirect=false)
JUND,ENSG00000130522,"JunD proto-oncogene, AP-1 transcription factor subunit",MONDO_0003240,thyroid gland disorder,0.16744175150946972,243,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLF12,ENSG00000118922,KLF transcription factor 12,MONDO_0003240,thyroid gland disorder,0.1658470833871421,244,Open Targets Platform GraphQL,direct (enableIndirect=false)
TIMMDC1,ENSG00000113845,translocase of inner mitochondrial membrane domain containing 1,MONDO_0003240,thyroid gland disorder,0.1639677289267495,245,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEL1L3,ENSG00000091490,SEL1L family member 3,MONDO_0003240,thyroid gland disorder,0.1542379491303803,246,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZNF366,ENSG00000178175,zinc finger protein 366,MONDO_0003240,thyroid gland disorder,0.15379223053866017,247,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAMSTR,ENSG00000176909,MEF2 activating motif and SAP domain containing transcriptional regulator,MONDO_0003240,thyroid gland disorder,0.14969672656799696,248,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPR183,ENSG00000169508,G protein-coupled receptor 183,MONDO_0003240,thyroid gland disorder,0.14432897293908148,249,Open Targets Platform GraphQL,direct (enableIndirect=false)
ENSG00000293584,ENSG00000293584,novel protein,MONDO_0003240,thyroid gland disorder,0.14361627230196036,250,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPM2AIP1,ENSG00000178567,EPM2A interacting protein 1,MONDO_0003240,thyroid gland disorder,0.14326288308108118,251,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD302,ENSG00000241399,CD302 molecule,MONDO_0003240,thyroid gland disorder,0.14090981815983752,252,Open Targets Platform GraphQL,direct (enableIndirect=false)
RERE,ENSG00000142599,arginine-glutamic acid dipeptide repeats,MONDO_0003240,thyroid gland disorder,0.13811063430628367,253,Open Targets Platform GraphQL,direct (enableIndirect=false)
FYCO1,ENSG00000163820,FYVE and coiled-coil domain autophagy adaptor 1,MONDO_0003240,thyroid gland disorder,0.13747916028136847,254,Open Targets Platform GraphQL,direct (enableIndirect=false)
FCRL2,ENSG00000132704,Fc receptor like 2,MONDO_0003240,thyroid gland disorder,0.13492350432164002,255,Open Targets Platform GraphQL,direct (enableIndirect=false)
RPS26,ENSG00000197728,ribosomal protein S26,MONDO_0003240,thyroid gland disorder,0.1345081689326775,256,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAA38,ENSG00000183011,"N-alpha-acetyltransferase 38, NatC auxiliary subunit",MONDO_0003240,thyroid gland disorder,0.13391436979501176,257,Open Targets Platform GraphQL,direct (enableIndirect=false)
