gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
P4HB,ENSG00000185624.16,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,7.374180266253843,7.362224392285741,7.323930330197136,7.265327868648548,163.532,152.84449999999998,-0.05049433318903808,0.02582078778059534,-1.955569040654338,682,male-biased,0.05092389572168413,0.31411001099356567,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PABPC1,ENSG00000070756.17,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,8.302911015609707,8.296659297130557,8.361609377470783,8.35401101237289,313.444,326.196,0.05326679777754229,0.02667395758796324,1.9969589290184375,682,female-biased,0.04622658436452289,0.30108104290051096,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PADI4,ENSG00000159339.13,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.2809084309295901,0.15338251584856905,0.27307371220587,0.13675048255516292,0.112174,0.099426,-0.005095456852664743,0.033662484527691154,-0.15136900689766852,682,male-biased,0.8797293991798059,0.9562987667610141,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PAFAH1B2,ENSG00000168092.14,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,4.809350850972662,4.813447729828343,4.835026927927509,4.8495734005949735,27.1185,27.8319,0.013556822643712094,0.02261737026546816,0.5993987136696628,682,female-biased,0.5491060996003596,0.808349499783429,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PAH,ENSG00000171759.10,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.028983956690861342,0.0,0.031170897371809638,0.0,0.0,0.0,0.0010035718945229353,0.0068412033499734345,0.1466952293600266,682,female-biased,0.8834159358231154,0.9562987667610141,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,False,False,True,1,False,False,False
PAPPA,ENSG00000182752.10,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,1.8225544523160482,1.7757753952883633,1.8603370138263564,1.8192935344714467,2.42422,2.5290850000000002,0.056469986460749605,0.043935836296579746,1.285283067780039,682,female-biased,0.1991296743736107,0.5513211701070705,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PCLAF,ENSG00000166803.14,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.22787323146420696,0.15315678806142052,0.20087741686517468,0.12000336094062922,0.112,0.0867375,-0.030467122996985126,0.020305866524186495,-1.5004098919243594,682,male-biased,0.1339710426183238,0.4618281125345611,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PDIA3,ENSG00000167004.14,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,7.219916196649433,7.224918145777325,7.131773753363336,7.113398131414322,148.595,137.46699999999998,-0.07614308743458152,0.026847043997931943,-2.8361814224481066,682,male-biased,0.004701038083311993,0.09691250114179631,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PF4,ENSG00000163737.5,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.5085029986412825,0.4175279648038279,0.4747992896196635,0.3524407347442774,0.335637,0.276719,-0.041420841505181924,0.03902504610064396,-1.061391225480152,682,male-biased,0.28888785435252906,0.6353769400199533,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PGF,ENSG00000119630.14,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,6.531432506287,6.641736757410445,6.218027399800915,6.240955213094168,98.8532,74.63815,-0.3013872763087866,0.09084033959179111,-3.3177691503920994,682,male-biased,0.0009555815419736389,0.03220744927921892,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
PGR,ENSG00000082175.16,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,4.015306784075008,4.039296344571228,3.9747494364735436,4.020884395188942,15.4418,15.2333,-0.01020349908444341,0.041829134048491645,-0.24393283094540533,682,male-biased,0.807356202426907,0.9362413391610283,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,False,True,1,False,False,False
PIN1,ENSG00000127445.14,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,5.83477063550302,5.850756925591303,5.8045143834977555,5.805688417108426,56.7103,54.93535,-0.03676278933025958,0.02180687089984771,-1.6858351433866798,682,male-biased,0.09228495798563503,0.3998341724541737,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PKM,ENSG00000067225.21,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,8.743030673936774,8.736209108075816,8.5570387165932,8.539228056499931,425.443,371.01800000000003,-0.1725107353469942,0.030500922015737824,-5.655918704948734,682,male-biased,2.2813403349087205e-08,1.5056846210397555e-05,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PLA2G5,ENSG00000127472.11,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,2.1141434539166446,2.0271682093836283,1.8006565080293,1.7287915293957896,3.07604,2.31452,-0.30191564879244476,0.06370780255192017,-4.739068633647998,682,male-biased,2.614178874272542e-06,0.0005448499127431193,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
PLA2G7,ENSG00000146070.17,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.46070902581293144,0.22436756088059479,0.3803661652352198,0.23649144343620243,0.168265,0.1781245,-0.07527929926716632,0.05165929670102729,-1.4572265608422292,682,male-biased,0.14551411980025528,0.47787585535570437,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PLAT,ENSG00000104368.19,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,4.354852727656885,4.399923013736859,4.143218443126656,4.284408951524769,20.111,18.4867,-0.16412820453603333,0.0909030293759414,-1.8055306370182627,682,male-biased,0.07143252472490316,0.36011142437927646,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PLAUR,ENSG00000011422.12,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,3.628042656364406,3.4655696697449767,3.541225854219902,3.453255442263001,10.0469,9.953330000000001,-0.09183625733743375,0.06767820562184344,-1.356954672388554,682,male-biased,0.1752445473689794,0.5194035920227001,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PLCB3,ENSG00000149782.13,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,4.860799631792359,4.891200432806556,4.851976830172312,4.847354777588148,28.6755,27.7872,-0.006286240160593745,0.034819156375949865,-0.1805397032805697,682,male-biased,0.8567825215721749,0.9501144736560663,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PLK1,ENSG00000166851.15,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,1.4012692873952102,1.393893907701996,1.430345266821403,1.4192851602028753,1.62787,1.67465,0.020095996038922564,0.03127740235051702,0.6425084734886999,682,female-biased,0.5207590152328803,0.7919376729347949,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PON1,ENSG00000005421.9,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,0.07642124333652021,0.0470148195175892,0.09021850902170861,0.05974910479885967,0.033125,0.0422845,0.014605669190292658,0.008703999658494737,1.6780411033263474,682,female-biased,0.0937972159895124,0.4030632951491958,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,False,False,True,1,False,False,False
POR,ENSG00000127948.17,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,5.11330667025234,5.092989644461459,5.118348793452935,5.092648978369779,33.1305,33.1225,-0.004203669312479945,0.024295899176325186,-0.17301970517626095,682,male-biased,0.8626872744207011,0.9526165697254332,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
PPARA,ENSG00000186951.17,shared-core;thyroid-branch;hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,3.6503075325894137,3.6483849075634947,3.760570208052744,3.751013714903177,11.5393,12.463799999999999,0.09929823178018454,0.03574289869265813,2.7781247579839174,682,female-biased,0.005617715590825571,0.10746934173753268,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,2,True,False,False
PPARD,ENSG00000112033.14,hypertension-branch,Artery - Tibial,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],471,220,5.069099562078389,5.023330767966562,5.035464452738379,5.022824897051045,31.5217,31.5103,-0.03486755002787302,0.027892010273038143,-1.2500909646364857,682,male-biased,0.211695092883993,0.5660449478869766,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,False,True,1,False,False,False
