gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
TNFRSF10B,ENSG00000120889.13,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.894155799812462,5.861208521612534,5.870637598649585,5.875399192410939,57.1299,57.7045,-0.014346371443909503,0.03861820192286505,-0.37149247581657363,675,male-biased,0.7103873362065989,0.8935120770774715,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
TNNI3,ENSG00000129991.14,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,1.1918334228358283,1.1352393398272318,1.2100473683899997,1.104967281660206,1.19655,1.15094,0.03928030760691917,0.05907849292395543,0.6648833723209551,675,female-biased,0.5063521807321328,0.7908445914955423,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
TP53,ENSG00000141510.19,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,4.000829565187155,3.995665409736109,3.9843623458963933,3.999269450699652,14.952,14.9919,-0.03944851012454634,0.02564715579248509,-1.5381241664272653,675,male-biased,0.12448686949838914,0.4363696463244457,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,2,True,True,True
TRHR,ENSG00000174417.3,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.1386683708871842,0.09668555719736106,0.1481014235064102,0.08583660176692295,0.069314,0.061303,0.00458727074137453,0.016462475804135342,0.27865011289627634,675,female-biased,0.7805986932314685,0.9271420101428485,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,True,False,True,1,False,False,False
TSG101,ENSG00000074319.13,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.737447558556349,5.742545233866053,5.665019147869945,5.678319847015893,52.54,50.2088,-0.0757395767838203,0.01981138557733801,-3.8230327953668133,675,male-biased,0.00014401346489465773,0.008348545273746188,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
TSHB,ENSG00000134200.4,thyroid-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.22953373838814237,0.0,0.18065501422073793,0.0,0.0,0.0,-0.03678657441781499,0.03479542531516993,-1.0572244507606858,675,male-biased,0.2907873757080266,0.6313959769642006,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
TSHR,ENSG00000165409.18,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,6.936446248489078,7.018456140568036,6.747994666413602,6.807805693828461,128.648,111.035,-0.19168244048346536,0.04649568526154947,-4.122585556169466,675,male-biased,4.2131433283984626e-05,0.003904605642822264,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
TTR,ENSG00000118271.12,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.74694909237591,0.6432060226164429,0.6945771424239147,0.5645098709763858,0.561796,0.478885,-0.0069728188045591315,0.05138652694395258,-0.13569352161441858,675,male-biased,0.8921040250184786,0.9556814627937122,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
VCP,ENSG00000165280.18,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,6.70588207703104,6.675674815601082,6.655818129570754,6.649486128013943,101.23,99.391,-0.080436249487629,0.024250757369393736,-3.3168551506414206,675,male-biased,0.0009591714151303901,0.030768267436426834,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
VDR,ENSG00000111424.12,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,2.3407581212191806,2.2937353792731527,2.418411246663919,2.418392369905393,3.90324,4.34575,0.058871739352978306,0.04161053053402392,1.414827895665505,675,female-biased,0.1575800988662941,0.47856760379886853,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
WDR1,ENSG00000071127.18,thyroid-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,6.546882890475753,6.560066818762195,6.512977680945939,6.5226301760322904,93.3576,90.9406,-0.047265855425948376,0.020931400107214622,-2.2581315718892983,675,male-biased,0.024255984862542736,0.22133586187070248,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
WRN,ENSG00000165392.11,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.034843838281141,3.035905383742128,3.037170021296612,3.0502335071177082,7.2016,7.28346,0.0006593370206496724,0.025686727918034908,0.02566839274950023,675,female-biased,0.9795294209062669,0.9905861922043366,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ABCB1,ENSG00000085563.15,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,1.2655560459111448,1.1972831292070598,1.2547174071997866,1.2093223108925149,1.293075,1.31229,-0.020658862444955836,0.047156686809885766,-0.4380897777709223,463,male-biased,0.6615255176958441,0.8650883324500904,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,2,True,False,False
ABCB6,ENSG00000115657.14,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,5.077718682780404,5.081422044883219,5.093323968417106,5.108432342136648,32.85795,33.4978,0.029900372519860385,0.04570138226012711,0.6542553209806836,463,female-biased,0.5132721662605704,0.7938384860656958,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ABL1,ENSG00000097007.20,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,6.525727526482306,6.508907035510884,6.46075220619344,6.456295831509368,90.0704,86.8112,-0.06945701515974952,0.03576592506970235,-1.9419884995114303,463,male-biased,0.05274463290393051,0.29510092743781746,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ACHE,ENSG00000087085.16,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,1.76021040841757,1.7239953330552962,1.5628513626160807,1.4873103496363194,2.3035,1.80366,-0.17582416590240335,0.061637460343109844,-2.8525537055495813,463,male-biased,0.004531084598990022,0.0911302831082585,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
ACTA1,ENSG00000143632.15,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,2.3658450753225013,2.2668805098366533,2.37697551698634,2.2344331366122416,3.812825,3.70578,0.009881404333168614,0.1150228466502614,0.08590818798993928,463,female-biased,0.9315765394577048,0.9696969032468273,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ACTR1B,ENSG00000115073.8,thyroid-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,7.0528765843972,7.056903165348876,7.055239469874078,7.072659631863669,132.1495,133.61200000000002,0.004806030524961424,0.022560140800667147,0.21303193838308407,463,female-biased,0.8313958166446452,0.9385344528101923,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ADA,ENSG00000196839.14,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,2.4031597792476265,2.3652857597052206,2.338127914360545,2.377781669466066,4.15255,4.19737,-0.05550432777092207,0.05528076648751569,-1.0040441060718084,463,male-biased,0.31588179466254473,0.6569257631274366,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ADAM17,ENSG00000151694.15,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,3.130637558231445,3.1214108043604085,3.137674345478893,3.1184192335533636,7.702385,7.68436,0.008322793739590356,0.028366574590062935,0.2934014367214399,463,female-biased,0.7693467912553643,0.9235421482526911,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ADRA2C,ENSG00000184160.8,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,7.746607873985779,7.771698628376273,7.354551021020877,7.458186701179201,217.53199999999998,174.8485,-0.4209305415102989,0.07953370408317695,-5.292480041795697,463,male-biased,1.866603645813006e-07,6.131792976495725e-05,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
AHR,ENSG00000106546.14,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,4.775470434987773,4.8119988824328885,4.809014727398402,4.7944314627347655,27.0903,26.750300000000003,0.011186596516016917,0.044233114860043915,0.2529009442679301,463,female-biased,0.8004570036268029,0.932838963638054,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,True,True,2,True,False,False
AHSG,ENSG00000145192.13,shared-core;thyroid-branch;hypertension-branch,Artery - Aorta,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,164,0.15755826953645172,0.04092606851427207,0.18604840069569809,0.06967788707159252,0.028774,0.0494825,0.03446194646028058,0.03483251039377356,0.9893615496183352,463,female-biased,0.3230030285918359,0.6604138686250088,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
