"gene_symbol","module","kME_own","kME_brown","kME_black","kME_pink","kME_yellow","kME_red","kME_magenta","kME_purple","kME_turquoise","kME_blue","kME_green","kME_grey"
"ACBD5","black",0.668541002857331,0.306254312249046,0.668541002857331,-0.293473748450037,-0.116834947609491,0.41484476296701,0.00332404132739596,0.062085495830099,-0.167537427210176,0.185143307408329,0.245585971076872,0.333200392245071
"SRPK2","black",0.665540929885648,0.459063651766437,0.665540929885648,0.0199427864956326,-0.00611277925580181,0.567612419838744,0.403348821737488,-0.0225137386955279,0.0511388321466079,0.148958378224995,-0.109659328457044,-0.00104210311577621
"PCGF5","black",0.665060449655814,0.347337460484001,0.665060449655814,0.036791356203163,0.0891767535856707,0.642644270552216,0.392780231781579,0.055145749206398,-0.139265431977959,0.0349022865123941,0.171915774810738,-0.0742289201841166
"SOS2","black",0.661563505722425,0.00182044629405058,0.661563505722425,0.0466718846041488,0.165851767898096,0.467255398206012,0.272068639200587,0.150043477490012,0.00168346550989537,0.0861479159965548,0.263663628026275,-0.183738150165959
"GNS","black",0.660691805653528,0.149103535642673,0.660691805653528,-0.23117197498079,-0.345142615762547,0.0731387791252459,-0.129189928112341,0.112719029611699,0.253013321047574,0.373973626260497,-0.134755609776292,0.200118439959605
"NEMP1","black",0.660655352239351,0.657657758489667,0.660655352239351,0.110713037329704,-0.115367218619298,0.24825067293539,0.256944797091838,-0.122306719102338,-0.176157492910115,-0.045370079082856,-0.170245823154098,0.0154913961024076
"RNF6","black",0.657181885720358,0.194621620768971,0.657181885720358,0.332489106246769,0.0856881523953866,0.255845219015273,0.460491467779651,-0.00304463433765187,-0.076737041404645,-0.107479171984174,-0.0155413236547699,-0.331017119954485
"SLC16A1","black",0.65704998162512,0.287034468930069,0.65704998162512,0.0104048388612745,-0.226561951197105,0.17600251457985,0.0773262762616872,0.0497841209500236,-0.098853235485312,0.0397091871984906,0.0446496750287251,0.0752418759146306
"TBC1D3P1-DHX40P1","black",0.65694228337388,0.275486937952564,0.65694228337388,0.251463264541435,0.00625930680139203,0.328643819488471,0.413637464327116,0.0467374714703519,-0.0326805622244604,0.0175483441556734,-0.047573993277968,-0.274004078622908
"SPCS3","black",0.656754624816137,0.515780655578357,0.656754624816137,-0.290495793841543,-0.0796914250241921,0.581977418103573,0.172368446911534,0.170384798950454,0.0659919058964457,0.351370197658047,0.0187548393927561,0.265693502146307
"MRPL30","black",0.65669078384728,0.488399124325998,0.65669078384728,0.211445764847304,-0.215755655551962,0.236520111439163,0.209953911603207,-0.0278284654824247,-0.206567789580434,-0.0873468558836472,0.00639477670941699,-0.0221966037404417
"RBM47","black",0.655073305025564,0.183929874171807,0.655073305025564,0.0291265287838691,-0.277581718208417,0.0966906822141889,-0.0965260284702573,0.11060312014138,-0.28618184734051,-0.0571137948228768,0.452445529000358,0.0975108369607101
"FNDC3A","black",0.654717545996765,0.0599746907351445,0.654717545996765,0.0941957746066855,0.0772453088842615,0.304848509242689,0.320885598052623,0.0628274859238182,0.0621787232825059,0.0469786009555715,-0.0320381466110163,-0.211459339071316
"TTC37","black",0.654703111816063,0.132195705611768,0.654703111816063,0.179159221499658,0.153008254663927,0.344282693727626,0.345841920248231,0.00750314946191117,-0.0755372969400226,-0.082738559839875,0.0532281741712323,-0.239911000024003
"VAMP3","black",0.651753826924163,0.128219040475293,0.651753826924163,-0.0870561987653233,-0.246571519895129,0.143278196917033,-0.027744742690314,0.235405321267489,0.109132869296937,0.309926645220878,0.134487329314242,0.0639041795811419
"CUL4B","black",0.651065675263616,0.328279275329858,0.651065675263616,0.176358561470564,0.165301177297292,0.485306257266001,0.517120094570804,-0.127130488744974,0.0849094618308111,0.0355965950880719,-0.23024675335025,-0.230081030083977
"OSGIN2","black",0.649801007977701,0.439201102849751,0.649801007977701,0.11375489164956,0.0196257140147774,0.434066757009301,0.477098416795045,-0.0498043186795176,0.0974316911851606,0.132519784544797,-0.211689281355274,-0.180648075461502
"MCL1","black",0.649064400165226,0.0743011817861988,0.649064400165226,-0.216499836383359,-0.212701697472772,0.0647698944860585,-0.169743577053718,0.240864040729845,0.163741908401392,0.33105930296388,0.104119096633803,0.143755687248114
"CASP8","black",0.647210231904188,0.244689653360919,0.647210231904188,0.160464741985316,-0.151700641537005,0.155030051526073,0.111804961290288,0.107804983237833,-0.120651414653982,0.0566662923210385,0.0791989683707148,-0.0431476594150502
"IMPAD1","black",0.644549648448366,0.491765270569889,0.644549648448366,-0.189944652562905,-0.0427654096409267,0.569068395014188,0.282771165227698,-0.00910763870511295,0.0766032394281928,0.214213976400882,-0.00397055273993396,0.176028892598925
"IL13RA1","black",0.641727674798043,0.12554282539458,0.641727674798043,-0.107024181372073,-0.175100212151094,0.190110034535895,0.0220940246937877,0.0930583042587483,0.088093240840855,0.179021192851059,0.106615409252362,0.0477931907842805
"APPL1","black",0.638374891683496,0.316035579726798,0.638374891683496,0.0593269116446712,0.238867427623371,0.568712628151448,0.446739320443538,-0.0834255159117269,-0.0343141215956486,-0.0224482471523644,0.0242465197156464,-0.138715619770893
"PLEKHF2","black",0.638148490773246,0.197941109221173,0.638148490773246,0.14221856801459,0.0193274020108481,0.338580176327681,0.379970035369644,0.0975106349539286,-0.034491382050874,0.118944697617439,0.108051873475189,-0.196402273579476
"RRN3P1","black",0.637876279323411,0.255131575620285,0.637876279323411,0.237244461567255,0.147173366609241,0.345173184659322,0.417602907906399,-0.0153933669726292,-0.0336432591570922,-0.0527148048042325,-0.111893902238706,-0.253300904586711
"TAF9B","black",0.637784015525083,0.247164781553951,0.637784015525083,0.154999025803564,0.0161475869913808,0.360027219833953,0.410170701475333,0.00539344550711536,0.113152609360269,0.0599368644867312,-0.19367259538644,-0.283477347434916
"SLC39A14","black",0.637123079014909,0.12880343545248,0.637123079014909,0.0253841353309649,-0.329356009718319,0.0066599439086472,-0.0846450302088403,0.0928738606116707,-0.0488484473618331,0.088746590986911,0.0216333853325881,0.0600483247427832
"GLS","black",0.637053808898049,0.346333230800443,0.637053808898049,0.122557110052428,0.224156735417946,0.456483447489246,0.465837543594313,-0.0770881393128365,0.0946725511652495,0.101705719412384,-0.263326848429904,-0.176957350768626
"NUP43","black",0.636684554992557,0.500136073615568,0.636684554992557,-0.0910198316188764,-0.208760321082797,0.219546401769412,0.0893875008737581,0.00264582501612183,-0.0842712845456385,0.118051315195179,-0.0884271724710716,0.196069874025933
"FH","black",0.63514863043526,0.484227108272658,0.63514863043526,-0.0734753638853034,-0.470620038506363,0.195720917611137,-0.0500972554495276,0.0925072447367526,-0.147745160242404,0.0963438459023742,0.176175132540774,0.220296945087884
"BLOC1S6","black",0.634023676876717,0.329416609199552,0.634023676876717,-0.209455286958219,0.122051946699763,0.650139996635474,0.325758108441502,-0.00157454410144662,0.17757385009181,0.260372860026319,-0.0438339666620822,0.0848916627651571
"LNPK","black",0.63391700433224,0.368328591408962,0.63391700433224,0.103475867831791,0.239867852768027,0.754514845386622,0.554450446120834,-0.038763451566321,-0.0655732861689383,0.00243798825595352,0.132336483829936,-0.107076452424482
"USP10","black",0.632151613794434,0.282238616681816,0.632151613794434,0.170800201187644,-0.168738357720049,-0.0163890783771758,0.0706089650949974,0.060013733656549,-0.120879953378533,-0.0357837597774445,-0.00803887453489199,-0.0746156945255558
"GMCL1","black",0.631660725398295,0.513840178362678,0.631660725398295,0.0045100605661881,0.133878570172611,0.680948472675604,0.451598457903299,-0.0961669065018485,-0.15200079020437,0.0224585221109789,0.12165125631138,0.0871999821097309
"HSPA13","black",0.63080195002562,0.348517310553597,0.63080195002562,-0.266305502845588,-0.118449769801263,0.49887600487983,0.145134959897032,0.167861149428713,0.185736436615118,0.325719099252583,0.00479914260671028,0.175254070132322
"MSH6","black",0.630002634548998,0.58715869482636,0.630002634548998,0.120958805737107,-0.066661547117074,0.337952347487059,0.336286549468768,-0.127238139816147,-0.0753419543186649,0.00341822575990877,-0.211161100925998,-0.0352351732854593
"CCT2","black",0.629508541400731,0.586937383857308,0.629508541400731,0.133067244743633,-0.155620497088225,0.284199149721766,0.268259859383013,-0.0602620563039802,-0.230953884410297,-0.0715411429900078,-0.0834665908957191,0.00198641808139675
"RAD21","black",0.62862132756354,0.34620537076499,0.62862132756354,0.143107677905033,0.0623637379231605,0.273573017274135,0.378124886127665,-0.0714684325204272,-0.122670175571414,-0.0658294120572845,-0.0513727129051723,-0.204654112203016
"NCKAP1","black",0.623697418796685,0.280129686461995,0.623697418796685,0.00165493263840807,0.0549738077959748,0.441107368544971,0.288417883189597,0.0119195784556883,-0.0137819675246548,0.0488609038031948,0.0364296559652253,-0.0474372304937811
"QSER1","black",0.62369718133081,0.43373766915658,0.62369718133081,0.0428292745691424,0.0440847246445463,0.385186416931609,0.335561252906148,0.0387114522470804,0.0921042320749542,0.188351230852679,-0.205472240475977,-0.0735400654152734
"IRF6","black",0.622903411789623,0.137112784768489,0.622903411789623,-0.00741114414438056,-0.184714896777279,0.138845285532513,-0.00664371773294053,0.0169978483753843,-0.124095085868687,0.0159400042537656,0.298195252591426,0.187536307470067
"IQGAP1","black",0.622348597134213,0.0800435520967735,0.622348597134213,-0.110502038711371,0.00248167696891208,0.133499174311532,-0.057236457903234,0.0707504596770476,0.0442893267975261,0.123036288034795,0.114124713948298,0.0842640942110791
"MIER1","black",0.620874214013088,0.353734901566752,0.620874214013088,-0.354557586908002,-0.0284305030825856,0.562675905966376,0.0851894033061624,0.0971522522512798,0.0877836490911183,0.345369273195828,0.139910417299606,0.275989743139932
"CXADR","black",0.619445796601145,0.185446883711113,0.619445796601145,0.402229789727421,0.126509336159501,0.28979364031229,0.424492164861583,-0.101647264886149,-0.214370893311048,-0.261315398753503,0.183723082376046,-0.300488390502757
"FRYL","black",0.618003646768704,0.0447201886177813,0.618003646768704,0.181788567171563,0.144052384955558,0.325302895347894,0.227937334557297,0.0892717840097376,-0.160607715167009,-0.120017888642121,0.321143624536093,-0.239333732055834
"SGPP1","black",0.617217378059504,0.245876769255412,0.617217378059504,-0.363879205001008,-0.147724170408384,0.499282872662086,0.00655712169908959,0.227710635748599,0.123189254467158,0.390708467148321,0.242612220406786,0.23927505603609
"ELMOD2","black",0.616684683573194,0.396615849945718,0.616684683573194,0.00572644408582515,0.00534671261611419,0.56813359245754,0.251637079651812,0.0728002210234222,-0.0843811879922876,0.0788316285337974,0.244915489161366,0.0250721340027197
"NUP160","black",0.616417493943623,0.549444967319565,0.616417493943623,0.0405162067833646,-0.0481374893270246,0.23952306532668,0.208054246790698,-0.0374358880839015,-0.084072769982478,0.06340536021236,-0.113762527151223,0.0329511688147994
"DSG2-AS1","black",0.616272843903402,0.312199857356681,0.616272843903402,-0.0996962108485037,-0.0269732397271402,0.380957640863841,0.100972120727512,0.0234144706954702,-0.13819226067886,0.0592640227339511,0.21069666248085,0.212786734174798
"IL6ST","black",0.61577151553381,-0.0867404921370124,0.61577151553381,-0.170660534818956,-0.0656257790684247,0.230729160294531,0.0199359796987773,0.204195960318642,0.24272181132637,0.287324737956283,0.0484534782698894,-0.122699574042483
"FIGNL1","black",0.615059387340852,0.633824267388834,0.615059387340852,0.28686381576343,0.00874088434212668,0.335468548358339,0.464763313664263,-0.113768730543871,-0.235280349188614,-0.127824819177857,-0.146418468887628,-0.180674684061217
"ORC5","black",0.614319457373045,0.550302272699696,0.614319457373045,0.195479789859054,-0.0946411817378421,0.412384259132771,0.427495870837007,-0.0470761624181851,-0.233074691974716,-0.0750946546200925,-0.013987254140627,-0.0536206323276968
"PTP4A1","black",0.61307576473835,0.212323113625837,0.61307576473835,-0.00354004363907104,-0.169133121109482,0.267019534756152,0.0504988422836184,0.0970524190340702,-0.0445224945201572,0.0561033622287133,0.267926037850373,0.0536974991096858
"PKP2","black",0.612640488462561,0.304891075814397,0.612640488462561,-0.050519099287145,-0.244574352405631,0.0995390624194772,-0.105759903266645,0.0884910199274639,-0.255882124201757,-0.0134064562407257,0.364163696653017,0.255217848834369
"CCNG2","black",0.61174902724655,-0.039319396966913,0.61174902724655,-0.190539126942877,-0.0445898389685461,0.386842681354318,0.0160569136881819,0.285520779038475,0.123716257458198,0.290784129506973,0.393505992477485,0.0474491419840402
"HECTD1","black",0.611428027440687,0.163124385885697,0.611428027440687,-0.0389208943506184,0.0987672703057927,0.249535324337973,0.0842120804536202,0.0060575973008035,-0.110668677448839,-0.0109676605088053,0.120477984823478,0.00348985431158246
"PAWR","black",0.610957424432214,0.436252186460819,0.610957424432214,0.0578253531106329,0.21778449746397,0.624615971235327,0.39435325132618,-0.0997572335676288,-0.180553504057822,-0.103977543604155,0.185421347489572,0.0480999405766016
"LRRD1","black",0.609079302892713,0.351034975109476,0.609079302892713,0.0356402889039703,-0.195996946315498,0.163082921429862,0.0687950659311791,-0.0087057388791108,-0.130164877274327,-0.0415607016528977,0.118638250323064,0.136058997918327
"SPTBN1","black",0.607801634963698,0.234964793807654,0.607801634963698,-0.0575093680506049,-0.231845803733298,0.0862126310374482,-0.0636820237644696,0.03617080187859,-0.000340842900338333,0.130201566566269,0.0754834359837546,0.162954819828996
"TMEM168","black",0.60673863745059,0.162816865949777,0.60673863745059,0.197078617938909,0.24370288393276,0.529268634855493,0.452819319614157,-0.0515776410893936,-0.203523088985063,-0.183806815189224,0.309593123867057,-0.19887006032748
"KIF5B","black",0.604534347570332,0.188640232989831,0.604534347570332,0.211824773607206,0.154078208686528,0.410613286715975,0.384066600734861,-0.059436917230423,-0.169111405899368,-0.17279437138745,0.111507182572598,-0.231489197688428
"CCDC186","black",0.60097098685243,0.186997245365281,0.60097098685243,0.00450632672422639,0.229857520486887,0.486277725808065,0.224913622749718,0.0124056676944939,-0.182417698013418,-0.0880136677766701,0.289546626656148,0.0124159311130094
"ITGA6","black",0.599621027759261,0.250641203788362,0.599621027759261,0.0712813582101684,0.0223315665989175,0.333956099274899,0.159492389497983,-0.0401085299437147,-0.310695627371311,-0.196864920408404,0.248887866521297,0.0440954643076334
"EHF","black",0.599254600179947,0.250246364665617,0.599254600179947,0.0873314241901792,0.0508093208878179,0.279714927608072,0.116924510870519,0.121249241481477,-0.300248324721268,-0.0837746975096173,0.401598297613596,0.0169938426287701
"DPY19L1","black",0.598446221059373,0.478586046200659,0.598446221059373,-0.082764513698242,-0.146081765881837,0.339227243216316,0.145024572800363,0.00145230497785678,-0.029545760114355,0.133700478637729,0.0535593293568964,0.221380300324792
"MCCC2","black",0.596050978465865,0.553838924915518,0.596050978465865,0.157568530692159,-0.183584528092323,0.239683289205674,0.143516151088189,-0.0331015870674496,-0.293006456534384,-0.0949855380854852,0.07418671726957,0.103264576665642
"LACTB","black",0.595669240202267,0.252738504304101,0.595669240202267,-0.412584397993626,-0.206924236599029,0.454859534316575,-0.0578764692289739,0.193035303483558,0.145210254720767,0.487018341788491,0.131865639377655,0.323582697547185
"IMPACT","black",0.594811888001525,0.387496615247111,0.594811888001525,-0.382518878674001,-0.0945896272115958,0.558974706578759,0.0611282949109496,0.111747260618152,0.0697955213486263,0.32647130335013,0.133497303559348,0.364172582352901
"CRKL","black",0.593748402043936,0.321148666940369,0.593748402043936,0.0274821870793388,-0.388703837256646,0.0239168421854695,-0.0258168463918415,-0.0157799729828791,-0.105770348129755,0.0136149368134814,-0.0399014420088943,0.117279025324258
"RIOK3","black",0.59318125133435,0.0689041780089129,0.59318125133435,-0.417298025366496,-0.00131918744248348,0.421800200836978,-0.0641970288279991,0.189449538750939,0.0623366131817506,0.339337595908156,0.369531647424902,0.309440514987283
