source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:BP,GO:0032755,positive regulation of interleukin-6 production,"""Any process that activates or increases the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001819;GO:0032635;GO:0032675,24546,1.0,False,1.0,False
GO:BP,GO:0030509,BMP signaling pathway,"""The series of molecular signals initiated by the binding of a member of the BMP (bone morphogenetic protein) family to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling, ISBN:0878932437, PMID:17428827]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0071773;GO:0141091,24546,1.0,False,1.0,False
GO:BP,GO:0070741,response to interleukin-6,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-6 stimulus."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0034097,24546,1.0,False,1.0,False
GO:BP,GO:0032879,regulation of localization,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",20,93,16,7,0.4375,0.35,0.025017192265216738,0.14340997040746642,True,GO:0050789;GO:0051179,24546,1.0,False,1.0,False
GO:BP,GO:0022617,extracellular matrix disassembly,"""A process that results in the breakdown of the extracellular matrix."" [GOC:jid]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0022411;GO:0030198,24546,1.0,False,1.0,False
GO:BP,GO:0051546,keratinocyte migration,"""The directed movement of a keratinocyte, epidermal cells which synthesize keratin, from one site to another."" [ISBN:0721662544]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0010631,24546,1.0,False,1.0,False
GO:BP,GO:0051962,positive regulation of nervous system development,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0007399;GO:0051094;GO:0051240;GO:0051960,24546,1.0,False,1.0,False
GO:BP,GO:0052548,regulation of endopeptidase activity,"""Any process that modulates the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:ai, GOC:hjd]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0052547,24546,1.0,False,1.0,False
GO:BP,GO:0055093,response to hyperoxia,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating increased oxygen tension."" [GOC:kmv]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0006950;GO:0036296,24546,1.0,False,1.0,False
GO:BP,GO:0060390,regulation of SMAD protein signal transduction,"""Any process that modulates the rate, frequency or extent of SMAD protein signal transduction."" [GOC:BHF, GOC:dph, GOC:tb]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0060395;GO:1902531,24546,1.0,False,1.0,False
GO:BP,GO:0060323,head morphogenesis,"""The process in which the anatomical structures of the head are generated and organized. The head is the anterior-most division of the body."" [GOC:dph]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009653;GO:0010171;GO:0060322,24546,1.0,False,1.0,False
GO:BP,GO:0060392,negative regulation of SMAD protein signal transduction,"""Any process that decreases the rate, frequency or extent of the SMAD protein signaling pathway."" [GOC:BHF, GOC:dph, GOC:tb]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0060390;GO:0060395;GO:0090101;GO:1902532,24546,1.0,False,1.0,False
GO:BP,GO:0032731,positive regulation of interleukin-1 beta production,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032611;GO:0032651;GO:0032732,24546,1.0,False,1.0,False
GO:BP,GO:0060324,face development,"""The biological process whose specific outcome is the progression of a face from an initial condition to its mature state. The face is the ventral division of the head."" [GOC:dph]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0048856;GO:0060322,24546,1.0,False,1.0,False
GO:BP,GO:0060325,face morphogenesis,"""The process in which the anatomical structures of the face are generated and organized. The face is the ventral division of the head."" [GOC:dph]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009653;GO:0060323;GO:0060324,24546,1.0,False,1.0,False
GO:BP,GO:0032675,regulation of interleukin-6 production,"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001817;GO:0032635,24546,1.0,False,1.0,False
GO:BP,GO:0032635,interleukin-6 production,"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001816,24546,1.0,False,1.0,False
GO:BP,GO:0032651,regulation of interleukin-1 beta production,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032611;GO:0032652,24546,1.0,False,1.0,False
GO:BP,GO:0032611,interleukin-1 beta production,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032612,24546,1.0,False,1.0,False
GO:BP,GO:0032652,regulation of interleukin-1 production,"""Any process that modulates the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001817;GO:0032612,24546,1.0,False,1.0,False
GO:BP,GO:0032612,interleukin-1 production,"""The appearance of interleukin-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001816,24546,1.0,False,1.0,False
GO:BP,GO:0034405,response to fluid shear stress,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:sl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0006950,24546,1.0,False,1.0,False
GO:BP,GO:0036296,response to increased oxygen levels,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting an increase in the level of oxygen."" [GOC:al]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0070482,24546,1.0,False,1.0,False
GO:BP,GO:0032732,positive regulation of interleukin-1 production,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001819;GO:0032612;GO:0032652,24546,1.0,False,1.0,False
GO:BP,GO:0032966,negative regulation of collagen biosynthetic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009890;GO:0010713;GO:0032964;GO:0032965,24546,1.0,False,1.0,False
GO:BP,GO:0032965,regulation of collagen biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009889;GO:0010712;GO:0032964,24546,1.0,False,1.0,False
GO:BP,GO:0032964,collagen biosynthetic process,"""The chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009058;GO:0032963,24546,1.0,False,1.0,False
GO:BP,GO:0033210,leptin-mediated signaling pathway,"""The series of molecular signals initiated by leptin binding to its receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body."" [GOC:mah, GOC:signaling, GOC:yaf]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0019221;GO:0044320,24546,1.0,False,1.0,False
GO:BP,GO:0030182,neuron differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",8,93,16,4,0.25,0.5,0.02756053746800183,0.14340997040746642,True,GO:0030154;GO:0048699,24546,1.0,False,1.0,False
GO:BP,GO:0001934,positive regulation of protein phosphorylation,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001932;GO:0006468;GO:0031401;GO:0042327,24546,1.0,False,1.0,False
GO:BP,GO:0001893,maternal placenta development,"""Maternally driven process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin."" [GOC:add, ISBN:068340007X]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001890;GO:0003006;GO:0048856;GO:0060135,24546,1.0,False,1.0,False
GO:BP,GO:0001819,positive regulation of cytokine production,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",8,93,16,4,0.25,0.5,0.02756053746800183,0.14340997040746642,True,GO:0001816;GO:0001817;GO:0010628;GO:0051240,24546,1.0,False,1.0,False
GO:BP,GO:0001678,intracellular glucose homeostasis,"""A homeostatic process involved in the maintenance of a steady state level of glucose within a cell."" [GOC:dph, GOC:go_curators, GOC:tb]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0042593;GO:0055082,24546,1.0,False,1.0,False
GO:BP,GO:0014015,positive regulation of gliogenesis,"""Any process that activates or increases the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0014013;GO:0042063;GO:0050769,24546,1.0,False,1.0,False
GO:BP,GO:0061450,trophoblast cell migration,"""Trophoblast cell migration that is accomplished by extension and retraction of a pseudopodium. Trophoblast cells line the outside of the blastocyst."" [GOC:dph]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001667;GO:0007566,24546,1.0,False,1.0,False
GO:BP,GO:0070555,response to interleukin-1,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:BHF, GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0034097,24546,1.0,False,1.0,False
GO:BP,GO:0001938,positive regulation of endothelial cell proliferation,"""Any process that activates or increases the rate or extent of endothelial cell proliferation."" [GOC:add]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001935;GO:0001936;GO:0050679,24546,1.0,False,1.0,False
GO:BP,GO:0030510,regulation of BMP signaling pathway,"""Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0030509;GO:0090092;GO:0090287,24546,1.0,False,1.0,False
GO:BP,GO:0010171,body morphogenesis,"""The process in which the anatomical structures of the soma are generated and organized."" [GOC:ems, ISBN:0140512888]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009653,24546,1.0,False,1.0,False
