"gene_symbol","module","kME_own","kME_red","kME_midnightblue","kME_pink","kME_purple","kME_cyan","kME_blue","kME_greenyellow","kME_lightgreen","kME_magenta","kME_lightyellow","kME_lightcyan","kME_turquoise","kME_green","kME_grey60","kME_tan","kME_grey","kME_black","kME_salmon","kME_brown","kME_yellow"
"NUS1","black",0.756307549475095,0.0199054605451432,-0.46340788895077,-0.322938518348546,-0.0504289031322283,0.354080232673617,0.413350935486815,0.0892801988511718,0.0902632373046175,-0.203864131972549,0.0320504455132432,0.0615454526644676,-0.0695940405349277,0.171028034062749,0.123312210533371,0.32623169892462,-0.0564746842581071,0.756307549475095,0.553164645636189,0.569032409249439,0.16340637676358
"ANKRD13C","black",0.755420075048717,0.219215902204292,-0.580124092198756,-0.112752872899267,0.232676346419504,0.438748918669771,0.614387341808021,0.203455486400369,-0.0478655839672919,-0.186746625513072,-0.117704374118136,0.0587876645064825,0.032574293906007,0.195558826668799,0.234244737082021,0.249114541069202,-0.0986756162294552,0.755420075048717,0.468325487512411,0.486358699633197,-0.0144976030094988
"GFM2","black",0.755263506401916,0.180646556632336,-0.39157613796934,-0.309548117968569,-0.00266685063463972,0.365049056580298,0.46950933391433,0.102779904903778,0.0753959527427098,-0.145306215848316,0.00969151331654831,0.00288435425760537,-0.205671326910619,0.0488859252502784,0.128061088296086,0.382440401773391,-0.0621080505378184,0.755263506401916,0.532579359505802,0.579653648343283,0.183745349680978
"RAB1A","black",0.75519376758247,0.20475838751971,-0.328710687316981,-0.263564013172926,-0.00853077975642765,0.23105907089719,0.409006215814414,0.10869234682564,0.016088303697158,-0.194055867018148,-0.0937431954003467,0.140504103978321,0.044191865045557,0.182788596556623,0.12606921226071,0.246164354114108,-0.106708575016388,0.75519376758247,0.455054912735102,0.349801554014849,-0.0833581140969531
"GOPC","black",0.754781024097839,0.113373887199318,-0.398845916417503,-0.135300504075821,0.0925439971913811,0.208327661758125,0.377112304397054,0.0456119384579521,-0.00705016886694232,-0.214438653414307,-0.210443741925665,0.0458090930085954,0.0723846972462857,0.165086921737865,0.103856516660008,0.174961057828798,-0.0787507264114759,0.754781024097839,0.471391511831812,0.297037010120954,-0.0852568438214077
"DENR","black",0.754647166872618,-0.0996227374027615,-0.526944511628914,-0.260696595307469,-0.0443849405525188,0.43520905489768,0.412098372546323,0.145398808313498,0.188211195262355,-0.0260517632572225,0.219749237339445,-0.0186063427834013,-0.0640480276775298,0.111842603612925,0.177083471525314,0.365566704504402,-0.069506140414226,0.754647166872618,0.66915636873924,0.689850558834847,0.372082358929028
"TFRC","black",0.754029683372256,0.0964942259141571,-0.276493846382918,-0.191376494300157,-0.0618201650129758,0.253126910352141,0.237662757793355,0.100574311989706,0.0540972657950243,0.00415898222074058,0.0565325534417808,0.0355396482022823,-0.19729414710024,-0.0518827164673593,-0.0148204219020416,0.151106417352796,-0.147893403904921,0.754029683372256,0.5254454453453,0.406352974479653,0.106359787456322
"NEDD1","black",0.753369570650153,-0.0581303736092196,-0.554712729746568,-0.113613409677599,0.160029544912408,0.426180463704295,0.58337897187901,0.317778152883591,0.116175501294311,-0.0594642970106667,0.152203367016401,-0.0737896515294239,-0.104703411322275,0.0337554154987193,0.158939172515442,0.182655439613402,-0.175560133182054,0.753369570650153,0.459563361362822,0.645823281148088,0.145005051678647
"DBT","black",0.752393472397741,0.178142012499794,-0.333239737274761,-0.148047965336425,0.0762124755125372,0.314453553979069,0.432715780104792,0.0812560303922898,-0.0526853717786175,-0.204104026017129,-0.1503072474313,0.016981458948984,-0.0780864723332858,0.0374816704083206,0.0601712115594523,0.244318709916236,-0.0930819924395582,0.752393472397741,0.466339652438272,0.406834692896481,-0.000755762953817784
"FAM175B","black",0.752289503065672,0.1238084096806,-0.554575844124378,-0.126844556645258,0.166129230135409,0.419158779754774,0.57565316518532,0.205200314070764,0.0540784410096001,-0.124493038220309,-0.0045796337519185,0.0355789052688021,-0.0888386547588045,0.139177618327803,0.185754454474015,0.29482880229703,-0.120145885503459,0.752289503065672,0.517256810375346,0.614564367819676,0.142127926913726
"RPAP3","black",0.751286526665451,-0.0609826300981387,-0.35803639003468,-0.0284852131698873,0.153782780973984,0.441002508700452,0.543945719950551,0.40535017312686,0.164418605224142,0.0630558055852725,0.149631155034494,-0.0607847171887924,-0.144812530401405,-0.0835202751741778,0.00974527063156471,-0.00218714428325556,-0.33501471791219,0.751286526665451,0.287241191963216,0.523231602401173,0.0102406935571938
"VKORC1L1","black",0.749842539490762,0.00234778508440267,-0.388864239736124,-0.169699844501368,-0.06958320139156,0.312342739922751,0.277628568664387,0.22664360334832,0.207728796693742,0.112170845425131,0.23336273187685,-0.0100076007438114,-0.112835216151336,0.00809154760097049,0.0502241578972954,0.200981563507692,-0.152817370078438,0.749842539490762,0.611749140073797,0.456159707715945,0.215406988110548
"STK26","black",0.743450839039449,-0.035462227784193,-0.325995092445596,-0.107772986827748,0.0334710434940191,0.394352867150932,0.424077560741639,0.386428502838818,0.115262519352724,0.089406355277776,0.375035373900197,-0.0347169552018243,-0.177649924097626,-0.0760000648801853,0.00321522828214789,0.0268158754041807,-0.290015188568923,0.743450839039449,0.385887807597343,0.521021235616981,0.103702539941547
"UEVLD","black",0.739833023450917,0.202179304444532,-0.240891644576031,-0.0398663850786454,0.0258405697350547,0.327223496870006,0.308993214560643,0.20821821013003,0.0336413374563497,0.0100602786186589,0.00422255954183265,0.124145577031295,-0.0545623380086462,0.0586680019125717,0.120975803145548,0.0152038887910365,-0.285046477348754,0.739833023450917,0.351154769200208,0.25215401544451,-0.105990769547614
"TANK","black",0.739430426571353,0.130275704585799,-0.510991137633348,-0.0629579518071166,0.192467141193974,0.347799690120272,0.583889230734272,0.190278554815352,-0.0112747507433717,-0.251290014235049,-0.146061695762893,0.160204262733896,0.0924495202778507,0.297067395471273,0.299521056779733,0.161565190313647,-0.149656603660632,0.739430426571353,0.326351534513574,0.370904042122732,-0.171201493733261
"CDC27","black",0.739136335673936,0.0128083994200655,-0.469433142736254,-0.134431588104061,0.106419895654583,0.339045429724693,0.460879850518336,0.0628861631508443,0.0745169872293569,-0.269710354663856,-0.0679657667683511,0.0404421148769676,0.0450766552453353,0.22628306304292,0.258379550228611,0.312794771197931,0.00264509415753082,0.739136335673936,0.519830360659136,0.53166761812014,0.103106998538305
"WAPL","black",0.737836844926287,-0.00318830182265437,-0.463227665473354,-0.184242191996075,0.110778810032308,0.367864627336565,0.482264693784267,0.171196396592644,0.0551947977568019,-0.118021639183684,0.0447325336021351,0.0606602672466134,0.0201439612589547,0.164750523799328,0.214587799911922,0.205033994567599,-0.126182561027626,0.737836844926287,0.45900934066567,0.538015516811815,0.0945979517484307
"NRAS","black",0.736714154972952,0.0755611151488599,-0.402980888874281,-0.163965112329727,0.0264628896694801,0.4376463370518,0.428801379128234,0.195632650191984,0.0110837162534422,-0.00723050562688032,-0.0374753193904552,0.106018974902361,0.0274750781817365,0.168897703283013,0.145929965652803,0.160490432183724,-0.206192632244611,0.736714154972952,0.459889839528555,0.441234293123848,0.0322502207383377
"ABHD10","black",0.736666281462782,0.107168131897938,-0.459166021797157,-0.334948364066474,0.00533584500440084,0.248367276875612,0.435748481674785,0.0497495389157643,0.0923109280859952,-0.259009589101021,0.0323684404529965,-0.0229459028403215,-0.119885533795586,0.117983698979373,0.134337869930469,0.47628222090204,0.0685529639341989,0.736666281462782,0.632084211020027,0.582825080354729,0.221398857508808
"NXT2","black",0.736259454167661,0.00423767419954241,-0.357595930238594,-0.0807162249090695,0.0571095507991519,0.375782079526672,0.419569116151486,0.424275944067108,0.143441198089839,0.130364128657339,0.353314986322894,-0.0315322337715862,-0.150967694015728,-0.0718207322483706,-0.0195515763014346,-0.0062063009081613,-0.361041794810291,0.736259454167661,0.349449389999665,0.399418580971906,-0.0231094919142607
"GDI2","black",0.735310446280181,0.0701533977748972,-0.295439548611976,-0.333533969873666,-0.158349939280784,0.242202758001952,0.242236264051951,0.0316461823724473,0.0176890812207739,-0.163286650139339,0.0263606973817913,0.0537901393800508,-0.0850900879345899,0.119288400959851,0.101953074790042,0.266738700344191,-0.116513534969149,0.735310446280181,0.612513048547306,0.357545762723617,0.0652610608391701
"PICALM","black",0.734883116967676,-0.070311263878729,-0.363001302609179,-0.186891466916359,-0.0102470006215196,0.224432468131634,0.254447603230258,0.0681075053038187,-0.0396128275343833,-0.163552117055241,-0.115045925085654,0.126850156098989,0.254561267626102,0.299767574828074,0.20901212120708,0.0372889290645613,-0.185871100761405,0.734883116967676,0.448957738481362,0.154743025355132,-0.156061432225431
"TMED2","black",0.734281322759824,0.101411278144384,-0.377170943130892,-0.4063098378623,-0.198899450779539,0.275139019055541,0.231114943611731,-0.00756072018949811,0.0496964920749626,-0.158709844237232,0.0959263873741745,0.0515755220801068,-0.0876503419825926,0.11262174955292,0.09529573128041,0.392009500827879,-0.00695807824693957,0.734281322759824,0.713968196331748,0.426913731322785,0.195335111755808
"VPS35","black",0.733741669052382,-0.00253314192408707,-0.278847703014126,-0.149992072423658,-0.107190571026801,0.330396532171263,0.263188712138784,0.212787599181494,0.077395402570002,0.0970911386333615,0.139577946315639,0.050528632535363,-0.0666314634755931,0.0464427813080219,0.0538013370706897,0.0748645130535173,-0.292026734102101,0.733741669052382,0.444039985707239,0.36613388569521,0.0593192653039696
"CD164","black",0.733700030028334,0.39967410347335,-0.31085287590738,-0.137771003277357,0.0130821565426274,0.223721546878998,0.353375246524559,0.0964045214494671,-0.00730673166076074,-0.143734110379222,-0.128278696027397,0.0973133449573071,-0.189642808547945,0.017613750390227,0.0338231958344718,0.170888699244631,-0.125288665134481,0.733700030028334,0.422361897879696,0.27414669048201,-0.133739770696523
"SCARB2","black",0.733148403323716,0.0935444758652176,-0.414774147856161,-0.118438518308527,0.0322274555240178,0.246664607698873,0.322488496892383,0.105553164454376,-0.052497157209517,-0.121015356592245,-0.148109142903388,0.121561034063995,0.149656648868532,0.211729465113267,0.15483911641626,0.0803738620450841,-0.214872362282542,0.733148403323716,0.482436714419866,0.138329031090336,-0.200059421011168
"ATL2","black",0.732923385615192,-0.0360254005386254,-0.467246021165061,0.0139602728935551,0.332237563755053,0.463166431542403,0.610844214588683,0.410598769560539,0.0597482549872584,-0.000165343377602576,0.0632895334450654,-0.161686856642693,-0.0797727572299486,-0.067068567058365,0.0557945615180776,0.0139035003393703,-0.245653760738651,0.732923385615192,0.34019664212731,0.506225412754371,-0.0250890562014543
"ZDHHC20","black",0.732786005676452,-0.0466396646326849,-0.430131825368688,-0.058183818935368,0.0255491559588491,0.306810491675746,0.345465989571109,0.307187926569785,0.0971579098276593,0.0231932908146375,0.0832302810648971,-0.0459061586155626,-0.0483827173553838,0.021288853413768,0.0591024675748211,0.0862133256985463,-0.17709507123306,0.732786005676452,0.480163467694191,0.402350281246171,0.0394693244090002
"AMMECR1","black",0.732088722817711,0.019576797882995,-0.305422879927584,-0.121382192635427,-0.0329813629510267,0.265070883619752,0.280550232921349,0.280699901620206,0.168152509832883,0.11295852701283,0.387272471226156,-0.0396203145223188,-0.205586608033979,-0.0916190249028936,-0.00894970605633895,0.110350155409481,-0.196239954510116,0.732088722817711,0.518693733512872,0.457119880431919,0.172000871419287
"TAB2","black",0.73169598152507,0.0964806814202185,-0.375606409403713,-0.0785766685227891,0.127691954847783,0.257768123383174,0.410755471360745,0.19256944836544,-0.09265819809983,-0.172579327746969,-0.218272235263875,0.139646629276266,0.19236967929624,0.244975889099398,0.132790767129662,-0.0266237595094072,-0.311340393943509,0.73169598152507,0.297371305807641,0.147420539807378,-0.329654861605393
"PSPC1","black",0.729924021909141,-0.10345320855338,-0.424279466725947,-0.248157493140704,-0.0501608261014567,0.338615985402952,0.312638829464651,0.200343558957922,0.138177163639588,0.0473169463196346,0.126778619181032,0.00957930005854115,-0.0559869574940613,0.112131594549552,0.168681095377722,0.279442275515437,-0.11954516425013,0.729924021909141,0.669413866026606,0.532931842097784,0.288527896474512
"PLEKHA3","black",0.729737252008151,0.023296924042817,-0.446748087235911,-0.163387448739053,0.0578648271703854,0.347141599748879,0.472409356439768,0.2496757504342,0.0338980833329997,-0.066993536280592,0.049458645235354,0.00116296776165403,0.0424131386624162,0.108410286750503,0.0989499517732297,0.111400762137556,-0.228269987577218,0.729737252008151,0.406041421139382,0.37301546011736,-0.060065401454666
"TNKS2","black",0.729365307416183,-0.0715630899727325,-0.488050185077371,0.124700832286553,0.253601426741423,0.380469716443094,0.537216979346519,0.339771722446343,0.0040335993150241,-0.0473808647825472,-0.0466925444641249,-0.0619717441200162,0.083760227358177,0.0825963241299917,0.1158435697259,-0.0601269972438107,-0.313300014843378,0.729365307416183,0.323368896210611,0.324432558179766,-0.182299722608869
"SEPT11","black",0.729149620504506,0.0797786177515403,-0.509233946689101,-0.102273237945248,0.0529481779078209,0.272194312367988,0.369043987410312,0.103485953451744,-0.0148856348701439,-0.117489025416068,-0.0627136848995924,0.0450012985604475,0.13273179830582,0.150454039453403,0.106314347582225,0.178953939439068,-0.112801216809227,0.729149620504506,0.556096205627809,0.35259115238674,0.00630207245253362
"EXOC6","black",0.727256432311958,0.213466660551833,-0.312011363541742,-0.157242442360274,0.0952198613834419,0.37619487626366,0.498418106879203,0.225913982337105,0.0264472309530321,-0.141921565297687,0.0319891791507953,-0.0111059402170326,-0.242229332529314,-0.0555177441882784,0.0504873260583401,0.181506054862264,-0.181017890666389,0.727256432311958,0.370361829470543,0.479786511894586,0.00697094891344121
"MED23","black",0.725248149556423,0.0908267518152701,-0.457171989442919,0.110792432013135,0.345868095198711,0.363774550895386,0.545676624609265,0.428991009071177,0.0657915160524367,0.0667472346820263,0.00484809722444526,-0.0477393086155947,-0.115265018407025,-0.0330048502453356,0.0168822809236054,-0.0143548388815605,-0.311136969416389,0.725248149556423,0.322735270502732,0.356267965865475,-0.135044616910275
"CBFB","black",0.725000984748417,-0.139717120363398,-0.359281082140281,-0.151302312169065,-0.0601017967802088,0.266018188788293,0.220198896488526,0.175506447404295,0.0886440724890022,0.0550912589884672,0.148976912844058,-0.0321602190143412,-0.0735267152801543,0.0534935044351858,0.119727074610928,0.107707782259912,-0.136401603917468,0.725000984748417,0.593034353907785,0.410688721937793,0.159764903508356
"ZFR","black",0.723566520239125,-0.032601861707003,-0.357184396354694,0.0097951736051185,-0.0135106094353908,0.31473500526273,0.291124651268732,0.254588034290437,0.0535385544500776,0.0819942535143011,0.0907961487580054,-0.074958353709951,-0.0960937264950744,-0.0782705438231105,-0.0531248756385766,-0.0110862198854311,-0.282875585004991,0.723566520239125,0.429183201680787,0.318927048130957,-0.0192057589767302
"METTL15","black",0.72335862834687,0.190921053365705,-0.460882951467875,0.0542742223363021,0.296359905490959,0.404304701917332,0.620279403619877,0.32224824673589,0.0671760292712926,-0.0593982594110703,-0.0382676764149167,-0.00415924674705279,-0.166856696835361,-0.0334249702169626,0.12711631102883,0.0993512431758281,-0.247237394756084,0.72335862834687,0.285308867457764,0.500054815110889,-0.0649256913987697
