"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"EVI2A","black",0.833836445509852,0.167432818169664,0.375580709668902,0.0630453077738026,-0.105062702039564,-0.0107590473824744,-0.0280479507462942,0.0674317552448012,-0.436364484861359,-0.0865132841736711,-0.133478543298143,-0.0370419120591014,-0.0443345241364638,0.0571582787503425,0.377689450881302,0.515624318231563,0.574300134023186,0.833836445509852,0.487877867586484,-0.264084148259675,-0.153538554373267,-0.356980412708096,-0.335312214566545,2.40346461929045e-05
"FCGR1B","black",0.832281620692337,0.0550703268129792,0.0385454756238244,-0.122928117967736,-0.00930364514637845,-0.0483599664361983,-0.19971857879175,-0.11054245149123,-0.341922759130492,-0.141883869016899,-0.167168352530505,-0.307380444366608,-0.440812938606918,0.128523370877674,0.215201261347614,0.256824032334567,0.664707166670267,0.832281620692337,0.56743197271768,-0.193757074391792,-0.0165229720903915,-0.0633273168403691,0.0392895728976346,0.311843617625898
"CCR5","black",0.831952192119544,0.0735642397797757,0.133934489038543,-0.087272703770297,-0.047644667598558,-0.0526193990644877,-0.102224240122334,-0.0452329766651629,-0.349978921248611,-0.167441733885742,-0.187890254782712,-0.113026356481822,-0.183348704484072,0.175620547872431,0.322536900360757,0.476999245439045,0.420556298230449,0.831952192119544,0.616529075488124,-0.263847064446213,-0.0760666777827609,-0.109617232217341,-0.0472818061289264,0.121731064790174
"FCGR2B","black",0.830642173951943,0.084422994129383,0.155404853073692,-0.16013433310287,-0.160503275732121,-0.131972722099504,-0.211372572215333,-0.118848236814655,-0.47475661747765,-0.242683064069792,-0.259718564823046,-0.0797883630677744,-0.195782922759394,0.189008371071691,0.420209791024177,0.403189217944188,0.631636561119835,0.830642173951943,0.475464153070722,-0.223458852772946,-0.116462904848069,-0.232596924728228,-0.148278982076221,0.21109206932326
"GPR65","black",0.830411319390845,0.253654630893212,0.298625242874353,0.0468852398402547,0.06459971831651,0.0556569538556892,-0.149597609756816,-0.0499275606201215,-0.361692682181463,-0.0901710406431505,-0.0826240645835487,-0.0737128615127272,-0.143804159535206,0.201405614217065,0.319297254629125,0.460760108120314,0.494704985007802,0.830411319390845,0.513982494698499,-0.349476551294905,-0.0158495232832053,-0.29303693174122,-0.09469562975298,0.116366775603125
"CMKLR1","black",0.829714146258319,0.0398267885582682,0.038077975034696,-0.275209983814708,-0.24019906889152,-0.199283864464044,-0.264319434179279,-0.231124605648856,-0.421567610678448,-0.300482315571874,-0.350519738528339,-0.0102902015013379,-0.0718209048430337,0.203645154028116,0.436814861997758,0.529216080760479,0.47706406217913,0.829714146258319,0.495535949037822,-0.115050572285591,-0.136614974424454,-0.127756113416808,-0.112362330114298,0.0608710280165217
"GIMAP1-GIMAP5","black",0.82929118366111,0.022409497141653,0.0327923562734737,-0.301676149501002,-0.311928919048307,-0.201798977571053,-0.224758926201283,-0.241115727524462,-0.400681447606824,-0.338714507118771,-0.368770892245501,0.0473110311610055,0.0491303393824126,0.185820283039679,0.489973626187789,0.660314193508085,0.444593168833617,0.82929118366111,0.499047386540775,-0.136542524090181,-0.163726226887445,-0.162823687642971,-0.169209254620473,-0.0434993222816945
"SASH3","black",0.828897251542045,-0.136280635989688,-0.11668256839265,-0.37407635278768,-0.296706426928737,-0.231199543840122,-0.229353630573676,-0.242537965391742,-0.329038698118212,-0.315819922037689,-0.36748365916425,0.0181195641686515,-0.024426029420486,0.149899883097322,0.401057085841797,0.661534437021938,0.42430553007785,0.828897251542045,0.532251476069958,0.0670245340855112,-0.0947845605458545,0.0871023029227874,-0.0284895143295649,0.114785836071788
"PIK3CD","black",0.82862699516402,-0.115934176762244,0.0149800556347271,-0.252838475357393,-0.230610924215766,-0.210642663514387,-0.139176120985271,-0.0867361332259229,-0.427219576346324,-0.268407927929385,-0.368579899934725,-0.0754787906693099,-0.187248969253578,0.149694941747056,0.418087942216693,0.477558586492858,0.558920837319033,0.82862699516402,0.553925818840099,-0.121892464996847,-0.132367773200777,0.0176027149581161,-0.0631289353020809,0.205521189104194
"HLA-DOA","black",0.828609273615104,0.0538515500666361,0.13051978300559,-0.140725748078479,-0.146342116680244,-0.127802590665522,-0.168019230008685,-0.0794171766784803,-0.387474834830142,-0.209114589820375,-0.250865364116371,-0.0269874297241573,-0.0796516920107684,0.18785817887438,0.398655531624119,0.546445510486865,0.443993967361471,0.828609273615104,0.583441542128372,-0.204678494249604,-0.13830404173489,-0.112390004025017,-0.103144393419371,0.0675876402236002
"GIMAP8","black",0.828186813119184,0.106019808833972,0.234444309575089,-0.0590063318180234,-0.164340771484047,-0.0506982125062076,-0.125877474644206,-0.0338044640913003,-0.35160544071022,-0.160858793126948,-0.204347152865096,-0.0239005814705111,-0.0147398936971056,0.130973701021345,0.426483885091354,0.534795051692764,0.62188194824535,0.828186813119184,0.496763487366371,-0.313463973305111,-0.140201893760652,-0.165678210625649,-0.20386942177376,-0.0783592267790468
"NCF1C","black",0.827841565052665,-0.0229013602782815,-0.02556792813801,-0.323205456453533,-0.238165870561985,-0.239031931983447,-0.235394911438645,-0.232985984875198,-0.387572636553565,-0.337170631288936,-0.342858704184329,0.0318881225359879,-0.0439817182204091,0.25224568852625,0.489951771020973,0.559269236927344,0.43622241842189,0.827841565052665,0.523516202654426,-0.112003739802707,-0.115538767884958,-0.0135557127352457,-0.0181195056067763,0.153801465036707
"NCF2","black",0.826344927400581,0.125636839916898,0.082258007113476,-0.167036910156848,-0.00160571344285413,-0.0647837697985156,-0.236323199756597,-0.154555534852605,-0.416488374058126,-0.200568572627909,-0.22163951009832,-0.154273592178768,-0.329306611031606,0.226482496461824,0.332067374820064,0.264911350839415,0.638701196965622,0.826344927400581,0.538811119486301,-0.233416416215822,-0.0610461820156779,-0.117147961628535,0.0420568189317205,0.379687167166554
"TLR1","black",0.825479922029724,0.237665047724597,0.293444633205073,-0.00956322277871509,-0.0455091976297678,-0.019406828889699,-0.146500209122349,-0.0539111131327383,-0.464242076256251,-0.171136165023118,-0.181782446450357,-0.0592670354848143,-0.172491403000743,0.159228393012875,0.369590523115328,0.400295158552333,0.544960784508865,0.825479922029724,0.513444514068659,-0.274463869023167,-0.0934153280890616,-0.295439610262103,-0.181803642171663,0.142235551738331
"CD52","black",0.824943011439812,0.00325337842758178,0.0558299028227328,-0.265366882266531,-0.254544376277622,-0.171659874526284,-0.241627455729572,-0.25429913779209,-0.41195982286891,-0.281425019998799,-0.354773891595332,0.105619165025428,0.0403674875299815,0.197027967274069,0.47402575315812,0.625050198429761,0.41087289752598,0.824943011439812,0.514182048496396,-0.0594654267736036,-0.185054137940524,-0.155337340832328,-0.13539216412206,0.0584708428979526
"DOCK10","black",0.824274127915677,0.246233742320591,0.401131773331105,0.0882332727390106,-0.0903405232724964,0.00880614353122048,-0.0141597883318794,0.116215311697513,-0.407533829865156,-0.0714188237444252,-0.124188284447477,0.0228203408541781,0.028815119960081,0.0982047182589652,0.394275523468698,0.541135182789639,0.545110082002824,0.824274127915677,0.522846824048227,-0.334592039948293,-0.160660823086059,-0.305997363051961,-0.309806872797034,-0.085184544067711
"CHST11","black",0.823291740924943,-0.0397485919171088,0.0543577469964638,-0.169668186849862,-0.175272848193664,-0.145878007627687,-0.129310944322449,-0.0551686701530657,-0.377975939632619,-0.16502292883438,-0.2510239733017,-0.258290829264099,-0.34508201154631,0.0656254271057258,0.272406191477413,0.327722521867259,0.788498556662003,0.823291740924943,0.459097485665891,-0.194986277137684,-0.125279048580843,-0.0291571420094597,-0.0974646293283431,0.250516084676547
"HLA-DRB1","black",0.822288174669536,0.0583630531425595,0.0312432372226959,-0.2075125176091,-0.191535394183574,-0.163253264877459,-0.167060041270968,-0.118679729452751,-0.348635241397615,-0.190564527731164,-0.277910285157946,-0.0648732558015523,-0.100549428882146,0.136629066455987,0.357699092944441,0.500572829350701,0.480012300856659,0.822288174669536,0.620198784674383,-0.107308383169663,-0.106688938643635,-0.0736220532932955,-0.0840100641631788,0.123913003377747
"SLC31A2","black",0.822278659637792,0.26562756712635,0.269040702539304,-0.126793307609343,-0.0778226657229683,-0.0476130342089635,-0.263566028879437,-0.14154452602908,-0.447027647449468,-0.267711958068667,-0.245216222446874,0.121439349348231,0.0385117736126703,0.377728542522738,0.585980176326184,0.460432091946998,0.446521989492081,0.822278659637792,0.549017888333788,-0.336422330405067,-0.108259087759276,-0.261460681977509,-0.0870564299574333,0.0845589960839573
"PTPRC","black",0.821760681041708,0.306249676574184,0.359178638345944,0.0744990886414177,-0.0394005997303861,0.0368581047682724,-0.0611998133397098,0.0433099326299789,-0.387674396140245,-0.0478103337138042,-0.0939302672574514,-0.0171441576492527,0.00708093008128762,0.0476262568441916,0.31837671666812,0.625322708577462,0.452384133190599,0.821760681041708,0.54353002122944,-0.213433945287772,-0.109648768651331,-0.375723696491479,-0.30102484924083,-0.0441957768141695
"LCP1","black",0.820490849879531,0.164419088785202,0.0383661456721424,-0.219546253038995,-0.195441604371901,-0.140266673006203,-0.213104674331497,-0.22606088818762,-0.343281587456474,-0.206802780542296,-0.253396618319141,-0.0755463082494841,-0.0780875943360464,0.08804918340407,0.318308972745724,0.567717019595192,0.473314228769454,0.820490849879531,0.438984226308813,-0.119473548164948,-0.121970065960373,-0.241607255183325,-0.172122031358707,0.0542425800922664
"THEMIS2","black",0.81982412988118,0.0183725097218939,0.0322019532808256,-0.186874658123623,-0.135092566226285,-0.104070251848824,-0.172777351169129,-0.0904920390646455,-0.346507779184914,-0.181183821567978,-0.227640124026166,-0.171015144433156,-0.294196248483191,0.0827803111193736,0.29024143187551,0.39844929463034,0.652498435459626,0.81982412988118,0.489928921752703,-0.157423558134153,-0.0344405320502429,-0.0413846718207557,-0.0479684574173355,0.220586760449389
"APOBEC3G","black",0.819159542927812,0.167332798456842,0.213019180952127,-0.00790003981392097,0.0882291126076456,-0.00669595018092263,-0.20771463747445,-0.0641826652744529,-0.355616774065646,-0.163373792393368,-0.124878431656201,-0.125080162077536,-0.213295734335171,0.319175711442608,0.357872359989062,0.481168878940502,0.439488797183902,0.819159542927812,0.697045660010995,-0.355176818561544,-0.00110156172450103,-0.18248375265598,0.0618298639562214,0.195242315101875
"MARCH1","black",0.818957917142222,0.21562926012349,0.34671860850581,0.0720698482540427,-0.0113327851328456,0.035054845033707,-0.0416716213639551,0.020722631349857,-0.424866352201419,-0.114122547780432,-0.1097291274102,-0.101222254618387,-0.154550407973667,0.122826304330909,0.337515449001071,0.401148248026884,0.522279443191537,0.818957917142222,0.546311210030263,-0.369604195954708,-0.130758545203803,-0.305138014403534,-0.205876274756108,0.0492008459708303
"HCST","black",0.818848027228972,-0.0111195472564617,-0.0774387926064336,-0.391726868689742,-0.240415672137188,-0.265433631428385,-0.365291642937026,-0.358236064587902,-0.480154540987246,-0.452207410994042,-0.406362661491316,-0.0423892592811536,-0.148915973546315,0.289107789043319,0.471433152457925,0.477724121728967,0.457898200503426,0.818848027228972,0.48957143613407,-0.13702801008981,-0.146046966367021,-0.104936351732334,-0.00356750912225216,0.195571857004016
"MNDA","black",0.818258609281762,0.200414232364149,0.236887449973686,0.0275646846798768,0.065658267429509,0.0664997609142411,-0.161502306911404,-0.0372082487914745,-0.362123911031521,-0.0574910043403916,-0.0817454996071583,-0.205368403796384,-0.295225368896413,0.111071853140694,0.252337621436158,0.319113692427874,0.647827933393376,0.818258609281762,0.521754746727415,-0.290050980736788,-0.0408135930873603,-0.230662527799502,-0.0732445242174228,0.21962061201567
"FCGR1CP","black",0.816343368134125,0.0802056472166633,0.00718052157000062,-0.162929285714045,-0.028014022248409,-0.0701878566337708,-0.229432803925286,-0.153415308504861,-0.353298038003121,-0.172487167467789,-0.189273299746351,-0.305259188375461,-0.441895283607341,0.136192862523751,0.217148799559637,0.236232080151021,0.646129169966058,0.816343368134125,0.55603985866752,-0.181517986517494,-0.0228866342464384,-0.0763180351038363,0.0420205293186257,0.318278065159888
"TFEC","black",0.81633709184475,0.163962680617167,0.285007551948306,0.0832207403235245,0.0558166152971218,0.0658733836990512,-0.0052674503303073,0.107366850210987,-0.343069405297977,-0.0446681122481471,-0.0310242562643906,-0.195231186731359,-0.248256962407807,0.0755056654768297,0.226581866994275,0.349752082399441,0.514404756685055,0.81633709184475,0.604890160522837,-0.305512428087703,-0.03499412687095,-0.189598753580456,-0.118781708852218,0.124623557339406
"ITGAL","black",0.816226535227761,-0.0161260228802913,0.00750473353960582,-0.244981991513971,-0.197971031615742,-0.173505722545597,-0.129906851781976,-0.0957518196086768,-0.354306668614266,-0.256740496659332,-0.296866944741049,-0.0430551641047739,-0.104835231495815,0.1756243425056,0.37986409936361,0.557612136016637,0.404430882910245,0.816226535227761,0.577797234176726,-0.0962640518169816,-0.0626417371765805,0.0633213052260022,-0.0290161120743547,0.116122100490905
"LOC100996809","black",0.815167625800647,0.0327967078294553,0.0158777784581054,-0.216565876906608,-0.163037093929728,-0.177536222537562,-0.191938675926365,-0.132056842166723,-0.342206917162567,-0.20708294156046,-0.281274720087196,-0.0496059822900452,-0.108686678082737,0.161826065224486,0.36063488217551,0.488273818518745,0.473945781994941,0.815167625800647,0.627993612375838,-0.0884428966804656,-0.0934040899202608,-0.0268252559914799,-0.0336776372611905,0.173806526437848
"IGSF6","black",0.814098937417834,0.178387885096181,0.181336639726029,-0.045020164661864,0.0654582313419115,0.0350587792980896,-0.155428860005031,-0.121097460823948,-0.353554271209695,-0.155349697399252,-0.12467288114428,-0.108665062121693,-0.219174952569598,0.213473946802967,0.287571587790813,0.394526542857468,0.411597471343659,0.814098937417834,0.546211640803013,-0.244324201784913,-0.0355081763413386,-0.16437130007355,0.00572783165143807,0.213288017909925
"PLXNC1","black",0.813526106747796,0.211164366046109,0.357008304165825,0.108469032202908,-0.0134464423692641,0.0520671369433699,-0.063483243003271,0.0872796288815832,-0.356794703457874,-0.0095354805707399,-0.0925704770837985,-0.115347973502113,-0.1458794982111,0.0766124485932518,0.295202039652425,0.451974655522063,0.676595522506744,0.813526106747796,0.501540066478685,-0.32728329851142,-0.104563011273129,-0.26193338913521,-0.22250746343851,0.0429442427601589
"RASSF2","black",0.813185835204481,0.0561095917922726,0.105335096389863,-0.173182219978368,-0.225277095540419,-0.118056382736329,-0.154625397543884,-0.145334256723071,-0.341497343784504,-0.190686573499328,-0.22826999083277,-0.118815090346212,-0.101555918968804,0.0496608824043906,0.332018646268522,0.504337591337885,0.756546019377002,0.813185835204481,0.368279709383652,-0.195515931378921,-0.144575176536511,-0.198830818868162,-0.219228721947268,-0.00114414538934518
"SAMSN1","black",0.813129907372128,0.299406928421963,0.457639366164432,0.155118711860253,0.104673792441076,0.0875535828072837,-0.0774419267549643,0.0770245110710804,-0.418928421887479,-0.0520043456375894,-0.0429445072662732,-0.00319696243875192,-0.0592232217024089,0.185799853732818,0.378508833107995,0.514096565293525,0.4864160887533,0.813129907372128,0.53418923818101,-0.407632038566436,-0.0580426751812814,-0.355878601508736,-0.180544303469045,0.0900582334347455
"PRKCB","black",0.812142072129193,0.0417161971780004,0.162904957310512,-0.193132638446337,-0.265073710833369,-0.162072091014981,-0.163690119659894,-0.134639624481317,-0.429906735111115,-0.280220506135412,-0.287589631996682,0.10114885606829,0.114539479199788,0.167205844640587,0.516093404615028,0.672090427600904,0.472366448311492,0.812142072129193,0.443594432961853,-0.157397474112273,-0.175824962022487,-0.202023939578115,-0.23752830526315,-0.07953895658671
