analysis_category,category,term,description,reduced_rank,fdr,fdr_numeric,p_value,gene_symbol,string_id,hub_rank,degree,membership_basis
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,DUSP1,9606.ENSP00000239223,71,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,MKI67,9606.ENSP00000357643,74,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,UBE2C,9606.ENSP00000348838,75,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,ANGPT2,9606.ENSP00000314897,77,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,CNR1,9606.ENSP00000358513,82,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,GJB2,9606.ENSP00000372295,83,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,GRN,9606.ENSP00000053867,84,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,INHBA,9606.ENSP00000242208,86,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,RBFOX1,9606.ENSP00000391269,90,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,RYR1,9606.ENSP00000352608,91,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,SORBS1,9606.ENSP00000360293,93,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,TNC,9606.ENSP00000265131,94,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,TPM1,9606.ENSP00000351022,95,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005515,Protein binding,1.0,3.14e-15,3.14e-15,6.37e-19,WNT4,9606.ENSP00000290167,96,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ESR1,9606.ENSP00000405330,14,17,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,PPARA,9606.ENSP00000385523,16,16,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CEBPB,9606.ENSP00000305422,17,15,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,SREBF1,9606.ENSP00000348069,19,14,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NFE2L2,9606.ENSP00000380252,24,13,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,STAT6,9606.ENSP00000300134,27,12,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NR3C1,9606.ENSP00000231509,29,11,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,FASN,9606.ENSP00000304592,32,10,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NLRP3,9606.ENSP00000337383,36,8,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,AR,9606.ENSP00000363822,37,8,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ACACA,9606.ENSP00000483300,40,7,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,TXN,9606.ENSP00000363641,42,7,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ACLY,9606.ENSP00000466259,46,6,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,PGR,9606.ENSP00000325120,47,6,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ACE,9606.ENSP00000290866,48,6,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NR4A1,9606.ENSP00000440864,50,5,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,G6PD,9606.ENSP00000377192,51,4,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,PPARD,9606.ENSP00000310928,52,4,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,EPAS1,9606.ENSP00000263734,55,4,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,GSR,9606.ENSP00000221130,57,3,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CYP17A1,9606.ENSP00000358903,59,3,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,NR1I2,9606.ENSP00000336528,60,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CYP3A4,9606.ENSP00000498939,61,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,FABP1,9606.ENSP00000295834,62,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,COPS5,9606.ENSP00000350512,64,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,FDPS,9606.ENSP00000349078,66,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,HSPA9,9606.ENSP00000297185,68,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,GATA2,9606.ENSP00000345681,69,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,ACSL4,9606.ENSP00000339787,72,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CYP11B1,9606.ENSP00000292427,73,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,MKI67,9606.ENSP00000357643,74,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,UBE2C,9606.ENSP00000348838,75,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,SIRT3,9606.ENSP00000372191,78,1,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,GRN,9606.ENSP00000053867,84,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,GUCY2C,9606.ENSP00000261170,85,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,RBFOX1,9606.ENSP00000391269,90,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:1901363,Heterocyclic compound binding,2.0,0.00042,0.00042,2.96e-06,RYR1,9606.ENSP00000352608,91,0,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005324,Long-chain fatty acid transporter activity,3.0,0.0115,0.0115,0.00012,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005324,Long-chain fatty acid transporter activity,3.0,0.0115,0.0115,0.00012,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
GO_MF,Function,GO:0005324,Long-chain fatty acid transporter activity,3.0,0.0115,0.0115,0.00012,FABP1,9606.ENSP00000295834,62,2,significant nonredundant STRING representative terms
GO_MF,Function,GO:0001618,Virus receptor activity,4.0,0.043,0.043,0.00062,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
GO_MF,Function,GO:0001618,Virus receptor activity,4.0,0.043,0.043,0.00062,CD80,9606.ENSP00000264246,22,13,significant nonredundant STRING representative terms
GO_MF,Function,GO:0001618,Virus receptor activity,4.0,0.043,0.043,0.00062,CXCR4,9606.ENSP00000386884,28,12,significant nonredundant STRING representative terms
GO_MF,Function,GO:0001618,Virus receptor activity,4.0,0.043,0.043,0.00062,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,ESR1,9606.ENSP00000405330,14,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,NFE2L2,9606.ENSP00000380252,24,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,STAT6,9606.ENSP00000300134,27,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,CXCR4,9606.ENSP00000386884,28,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,MMP2,9606.ENSP00000219070,31,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,AR,9606.ENSP00000363822,37,8,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,PPARD,9606.ENSP00000310928,52,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,EPAS1,9606.ENSP00000263734,55,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,BMP2,9606.ENSP00000368104,70,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05200,Pathways in cancer,1.0,1.45e-16,1.45e-16,4.31e-19,WNT4,9606.ENSP00000290167,96,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05321,Inflammatory bowel disease,2.0,1.41e-13,1.41e-13,8.42e-16,STAT6,9606.ENSP00000300134,27,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05418,Fluid shear stress and atherosclerosis,3.0,8.91e-13,8.91e-13,7.96e-15,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05418,Fluid shear stress and atherosclerosis,3.0,8.91e-13,8.91e-13,7.96e-15,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
