"gene_symbol","module","kME_own","kME_tan","kME_green","kME_grey","kME_salmon","kME_blue","kME_yellow","kME_cyan","kME_black","kME_greenyellow","kME_turquoise","kME_red","kME_pink","kME_midnightblue","kME_brown","kME_magenta","kME_purple"
"MAGOHB","turquoise",0.693037167785659,0.244084971571983,0.568590995502695,0.163980235685406,-0.215984568806571,-0.129653222252446,-0.0983593959597766,0.0803946384843939,-0.227946633574534,-0.331772282676662,0.693037167785659,0.187472826555829,0.0854456884509869,0.375014879138389,-0.0810130845995029,0.225385305007208,0.333420299237823
"SAAL1","turquoise",0.691921529830623,0.406145823959431,0.556465913330254,0.150389217084295,-0.0729673927312351,-0.157941595587266,0.0337979730170228,0.176861974535661,-0.00567613825625919,-0.192516804995414,0.691921529830623,0.360688700648713,0.19947553926586,0.35082002877979,-0.189028242914879,0.0224884956123415,0.152306236536135
"TRIM59","turquoise",0.691317934969329,0.275733456595826,0.319238479267569,0.160971281520706,-0.152969195095288,0.186827574136935,0.167755371189871,0.225284259005576,-0.199537263138829,-0.415400341039591,0.691317934969329,0.297627746014189,0.375295915715402,0.196374865883466,0.129670126758438,-0.0191181606197089,0.363791787163879
"CPSF2","turquoise",0.689781289595505,0.530648487088326,0.278488833968425,-0.00646784670677305,0.0110961993021156,-0.0644262351069781,0.140165492901498,0.197806890103698,0.114152216436387,-0.103394382460361,0.689781289595505,0.661880982763084,0.507246882564076,0.190294014026855,-0.0494986800788713,-0.151779386965768,0.179592469181514
"CSE1L","turquoise",0.689563783293771,-0.0801770067967673,0.392160095669246,-0.113037000097171,-0.297388759896321,-0.0410081472259602,-0.235956253303895,-0.0682342694758566,-0.556308161234961,-0.377912508948611,0.689563783293771,0.0602498518545438,0.0528222979588836,0.39110362474482,0.19229146822628,0.571957191975221,0.610387549654059
"WDR89","turquoise",0.689380302115038,0.344825194733624,0.249325941261209,-0.0398641775446119,-0.012008114827221,-0.121179811836853,0.0302039882213628,0.0961800510600029,0.0331572448029133,-0.144922300715815,0.689380302115038,0.558145068839879,0.463500151800367,0.243125528764201,0.00554781389194594,-0.0452937817065696,0.271782119358894
"NFYB","turquoise",0.689248050660189,0.228813202355081,0.104040432962772,-0.171644288716836,-0.0461737061261423,0.159076100477806,0.110969964041665,0.17659951543054,-0.1712849251315,-0.221853383638881,0.689248050660189,0.545211704583754,0.529158719086429,0.212327942065581,0.150067151526377,0.0365789786180758,0.466517778956688
"NUP155","turquoise",0.689199480877797,0.324374397580476,0.514963130399509,0.123265725924292,-0.258985003041106,-0.0791147903979517,-0.0853460749755933,0.0409283173901236,-0.179451184043562,-0.317353972866906,0.689199480877797,0.285522627137051,0.13231071179034,0.291653153861346,-0.100244147797157,0.170666743757707,0.269871359305808
"SSB","turquoise",0.688990778279737,-0.0954430863353856,0.173645603440471,-0.118161051776421,-0.250645609953099,-0.0781967813553054,-0.218222253721157,-0.0342474449759697,-0.398397921857918,-0.305951882354967,0.688990778279737,0.240556366764045,0.27890114664967,0.286657363113418,0.203713546008573,0.332237973552707,0.591203847250896
"ARHGAP11A","turquoise",0.688529161109431,0.379220610494953,0.530944382919027,0.30917270339679,-0.137860068081053,-0.175403852838579,0.0234864778346997,0.191816335943229,-0.0249897444922302,-0.292147944773425,0.688529161109431,0.301430223302831,0.264081639720787,0.264970634915708,-0.0644465054668652,-0.0910003847139967,0.164917451975068
"CNOT9","turquoise",0.687476781759151,0.450105163908639,0.417259602556846,0.116202080992898,-0.0983895482826565,0.0677132933534235,0.173781060692905,0.223569275865011,-0.0551886962458588,-0.272683979814486,0.687476781759151,0.419531868762588,0.353430262991083,0.298804609823344,-0.0878924405288212,-0.0430466754103348,0.242919386176541
"CETN3","turquoise",0.687298312064274,0.0965423867227953,0.0902365303462428,-0.211375899212785,-0.102846925284231,-0.123033970716776,-0.0827329813365106,0.0969618225249947,-0.0314802463721607,-0.03923117383207,0.687298312064274,0.358862002932236,0.597875089270324,0.14969081386088,0.266827070916891,0.0943577677302503,0.504296364578188
"MTAP","turquoise",0.686802909779146,0.373523231644453,0.427773023930531,0.118694558691566,-0.142509674371464,-0.00667358530917832,0.0504078613953662,0.22152902589399,-0.150691825061947,-0.300329647801674,0.686802909779146,0.311205802437481,0.30157973302738,0.282406714525797,0.0303540339437432,0.0660200467570496,0.325153035593295
"EIF3J","turquoise",0.685400711118087,0.0954398067223895,0.171284008106424,-0.0930335640285444,-0.176842966902084,-0.137983181688661,-0.135270333107114,-0.0255440998833522,-0.0253727965676785,-0.110028756580047,0.685400711118087,0.384190536772338,0.506320242680216,0.189833020228785,0.159402918421184,0.0863884221254301,0.45871744382538
"EXOSC3","turquoise",0.684788516776578,0.455081586681429,0.605012971902441,0.0740210715441048,-0.143395951014495,-0.0856070244220569,0.0244815765936563,0.142518003054847,-0.2187745433433,-0.296428892366985,0.684788516776578,0.360886649870207,0.0413596581645565,0.38050845080849,-0.239342493487313,0.193286738022418,0.238287319097408
"GPR180","turquoise",0.684444581841048,0.171132829837874,0.221408798140795,0.0508647833999617,-0.183964494454058,-0.0383602162488449,-0.00843502179128485,0.159436916724077,-0.122565187956367,-0.249066240462358,0.684444581841048,0.285241700031764,0.443253203153852,0.219955964654953,0.204388625201716,0.105080545018786,0.542622833041222
"OTUD6B","turquoise",0.684408041019087,-0.0218328346030614,0.125030228884312,-0.25177927862275,-0.230232919219893,-0.0842641249794327,-0.184772532668358,0.00415793529700903,-0.264141148841625,-0.147634219048902,0.684408041019087,0.22706677555176,0.427653906955939,0.191500114970357,0.385837440298,0.312177651523499,0.634975884906802
"ORC4","turquoise",0.684050990661021,0.243434762556536,0.176973425143792,-0.178899224527451,-0.0535741310433403,-0.151038556284281,-0.0271891869371245,0.0950395528720842,0.0184060776888643,-0.0126179024931323,0.684050990661021,0.529709996003636,0.512616356118419,0.201945228421653,0.0530592231583676,0.103314440427934,0.454226542063723
"KRR1","turquoise",0.683793396445669,0.186676476193455,0.213558199538233,0.0505018761898404,-0.197311586234484,-0.0845357827784023,-0.0555757570473112,0.0950384043300375,-0.0812760852011226,-0.228467568904615,0.683793396445669,0.320717650032648,0.488883948085722,0.199377338937407,0.208274284582183,-0.0450915820377599,0.378216664247992
"TBC1D31","turquoise",0.683543413393055,0.0115839996649274,0.292604397302063,-0.112665910160621,-0.212558813247973,-0.159037736053186,-0.159349492133004,0.0587950159962807,-0.242372803301047,-0.182043282703367,0.683543413393055,0.218512306073335,0.27373418703303,0.259977879396647,0.208330915532931,0.284554427167612,0.500630804591855
"ZC3H8","turquoise",0.683354245798558,-0.0604193417050956,0.201659617829529,-0.146603621181028,-0.275434889910695,-0.208934213007605,-0.276357035340036,-0.0408019660411847,-0.209241795793176,-0.180592071950958,0.683354245798558,0.247339214950456,0.361855983942958,0.345562692212774,0.286300945781652,0.307547405926356,0.612805239436277
"UCHL5","turquoise",0.681424976643181,0.39199873040262,0.377160329878266,0.104914813298207,-0.0747886982246512,-0.106754035814355,0.0504655616593417,0.133215158945099,0.00358143314363349,-0.179158327115097,0.681424976643181,0.560597508998478,0.295683672711635,0.316425185584939,-0.163807258709278,-0.0789931940702722,0.176933231696246
"ZNF184","turquoise",0.681242771798701,0.268081036621221,0.194164771630268,-0.0165313944546566,-0.0358836515183211,-0.035792348758579,0.0948023928427013,0.198557871292649,0.0665344107956823,-0.140431296504717,0.681242771798701,0.427725109860842,0.563501436344987,0.173913186042734,0.150047708986848,-0.0302457379377433,0.381315578572954
"CLPX","turquoise",0.680743717174449,0.383894082538424,0.223046670014633,0.035395475057206,-0.0351084638008287,-0.0113257527198556,0.159343050401003,0.244168339764267,0.0314223222262799,-0.150645977163915,0.680743717174449,0.526802543081197,0.534893653300276,0.241001681598811,0.0147923022048267,-0.136238354737327,0.268528397578628
"TAF1A","turquoise",0.680629302877727,0.187994556520566,0.212621663895349,0.131122129562557,-0.219056166258619,0.0480504927220795,-0.00416428230399585,0.140404222676616,-0.153934756479243,-0.404689225550645,0.680629302877727,0.326252109288005,0.415116070153606,0.266451997557767,0.178667537319219,-0.00236682900118018,0.413376585226923
"ACTR6","turquoise",0.68044109301572,0.255880985412892,0.112847882831704,-0.0522041663153675,-0.0188533369569195,-0.130364450095777,0.0433938951196273,0.178865717789436,0.154906747159709,-0.0166947516843545,0.68044109301572,0.430357934271423,0.668971966581494,0.123106190422346,0.15859488647563,-0.118302051564448,0.377437156084758
"CENPH","turquoise",0.680440789318711,0.457797582884946,0.555637821718566,0.0512309835302458,-0.222771544693732,-0.227791780886313,-0.120614092820013,0.0850282236302038,-0.152243476391386,-0.215923659316246,0.680440789318711,0.438140160401414,0.102141100169149,0.34990509518704,-0.143687334121635,0.221607183386814,0.26453171552466
"ANAPC7","turquoise",0.679938948344502,0.140856535715315,0.35895920213293,-0.0615644961603026,-0.226342287407004,-0.0674394916001206,-0.128650635173287,0.0959480721574764,-0.148542611714866,-0.169049532064918,0.679938948344502,0.219538679893472,0.320232339193329,0.355655486768889,0.19119069108378,0.235611845902781,0.550049593657288
"TMA16","turquoise",0.679535447164794,0.18223900345299,0.168478464134847,-0.126570349878817,-0.156333082768624,-0.127834335664795,-0.122339808783359,0.0103400277778148,-0.116083820870164,-0.168315735890887,0.679535447164794,0.362957292206284,0.458835098294612,0.205404598982109,0.115641995814492,0.148900627683726,0.491135129842349
"NCAPD3","turquoise",0.679210837572754,0.27463728997743,0.664974164898486,0.18238045873899,-0.19812223583201,-0.22998671319006,-0.144293174446536,0.0645519852241008,-0.242803012211697,-0.307029977194122,0.679210837572754,0.197581433164431,-0.0318511465987714,0.391465596081289,-0.116582260310905,0.280588372317824,0.252522716888185
"NARS2","turquoise",0.679162407249503,0.101561476572326,0.421459938077298,-0.184623738000966,-0.178659713247677,-0.314510263223077,-0.309625949821754,-0.157782639243543,-0.251355025175309,-0.113068211377789,0.679162407249503,0.293676548874178,0.116747394477793,0.407746931944342,0.0388758286336963,0.42601634538397,0.482922907024116
"NOP58","turquoise",0.67908058496459,-0.133782181590453,0.194699518089291,-0.0518631930603476,-0.289035752263517,-0.19876723076301,-0.288786362527149,0.0168183444456481,-0.282062437862754,-0.207873480809083,0.67908058496459,0.0969067618153453,0.340856680305766,0.24903080331451,0.453487596350045,0.292616198975477,0.592013266543349
"LRRC8B","turquoise",0.678421191603151,0.22407517174674,0.221744384983936,0.0123675597865564,-0.0966160226372726,-0.282981863530483,-0.104537223601241,0.0905205319147808,0.210665095195359,0.00619483156649155,0.678421191603151,0.406687100947711,0.589118447748618,0.106942205610224,0.154166287588024,-0.0594605354278447,0.324962664606997
"TIGD2","turquoise",0.678267050064246,0.29582159671466,0.30589775526912,0.060642915156674,-0.141458546551538,-0.162827298589675,-0.0466161984498578,0.11680843409196,0.070523529578824,-0.140119473951751,0.678267050064246,0.39851179607532,0.454357594021025,0.217962792929583,0.0565132915253023,0.0284363812955297,0.292662380153069
"LRRC58","turquoise",0.677923928190555,-0.0279372065609997,0.127008543176836,-0.0589528072050607,-0.270412956664078,-0.0697253659024081,-0.196344450427054,0.00630898745742715,-0.207139171202486,-0.226353011224678,0.677923928190555,0.220704766167154,0.491644324028445,0.213464666638201,0.36632361005365,0.191786064268583,0.620944499477286
"PSMC6","turquoise",0.677666855117085,0.303259129935076,0.148995954426895,0.0104206034535446,0.00547664659227157,0.0190199462029671,0.171741187198039,0.24348317031208,0.0520947747612108,-0.151619433112097,0.677666855117085,0.502898452003333,0.57559214905883,0.157064100933024,0.065004996444014,-0.182418955278694,0.24166715829696
"PUS7L","turquoise",0.677325807055659,0.093159357347932,0.254338323865754,-0.128983786714459,-0.138692976204595,-0.214681891910414,-0.209786731303025,-0.0249819090703921,-0.168826536070243,-0.123727747741833,0.677325807055659,0.298137506216426,0.340827441208556,0.271071312195207,0.142872246826665,0.257740976693477,0.493576270917348
"NUP205","turquoise",0.677111142377719,0.163666647680613,0.582272732915598,0.130423190280766,-0.266661121068356,-0.131493756965442,-0.13016667486415,0.0619449932987595,-0.322045255548429,-0.353338747836489,0.677111142377719,0.141140656211727,0.0431829297618745,0.403838986192012,0.0424181112803715,0.343162935528498,0.418944555840863
"DSCC1","turquoise",0.676756694097582,-0.00554992092268591,0.474946349746431,0.0402304802159211,-0.286445581962405,-0.170056574402929,-0.228021336957052,-0.0166455456846526,-0.33640977345364,-0.312445619786046,0.676756694097582,0.0599700516466997,0.0488163752822527,0.347417749068281,0.101545280175634,0.357688538322083,0.436277374338343
"FIGNL1","turquoise",0.676305416402447,0.247744570735065,0.365845021105167,-0.163830578089308,-0.170582525569963,-0.200141534510678,-0.161384702926869,0.00401153318939582,-0.277735821470565,-0.192834605691652,0.676305416402447,0.501877250313462,0.145185155646349,0.36785282918895,-0.00986757140310351,0.342698025708965,0.441129502291935
"FANCL","turquoise",0.676134314986315,0.0818790387821527,0.109951960877042,0.0196228731368294,-0.240784583945705,-0.125745623672022,-0.103848046788935,0.157152582851904,-0.0190665279200633,-0.208392431772585,0.676134314986315,0.270435637266211,0.574687164550737,0.202617676721182,0.414691436626593,0.0244437386774113,0.532474470405347
"TRNT1","turquoise",0.675936697529007,0.275824329337882,0.220405304366899,-0.0959689156235431,-0.0630266197404998,-0.0675926109927052,0.0162710765838454,0.110391563505995,-0.0204855545512375,-0.117976741154379,0.675936697529007,0.591233145454514,0.419850796532646,0.275429514200772,0.0406442666496888,0.0385117821931733,0.352114644350613
"ORC5","turquoise",0.675725985286389,0.222913613144608,0.352926997579728,-0.106070346273628,-0.106400242634514,-0.192560175523574,-0.111353836147857,-0.00735811295716349,-0.134924866143685,-0.156025318369284,0.675725985286389,0.518503621628052,0.236864339520701,0.372921538278411,-0.114951690479391,0.251646950086602,0.426196279981477
"CREBZF","turquoise",0.675553022615107,0.149324082333839,0.0984998483644464,-0.243001448728649,-0.186916284876052,-0.119220154230383,-0.162237573712319,-0.00150715217998821,-0.0862867758013037,-0.0288054300748659,0.675553022615107,0.448272363540968,0.518491615128935,0.180933321774339,0.36250450265786,0.255834652884602,0.616772711020426
"USP48","turquoise",0.675428947344449,0.354380868811352,0.383607435559669,0.0563379665747951,-0.016912375278103,-0.0925595626883245,0.0968440868148672,0.202273260202283,-0.0493241514577277,-0.180145001378174,0.675428947344449,0.361098281765062,0.373271003381246,0.257712865455669,0.0142570456779863,0.0495749746143952,0.30587982351562
"CENPL","turquoise",0.675420327403685,0.443971107966155,0.555010824076363,0.117261041898189,-0.169648163204182,-0.126950335396652,-0.013086472831556,0.114997132367452,-0.111308818917417,-0.275848946051762,0.675420327403685,0.462843064145032,0.080772669696254,0.365336806867961,-0.198249452171064,0.119068664890375,0.19834240124318
"SYNCRIP","turquoise",0.67475755285366,0.403163564341674,0.445396219407814,0.161560449379944,-0.0925589991527611,0.0983837535159053,0.157254930861418,0.187621599023776,-0.156804982244692,-0.341168645926529,0.67475755285366,0.440851345075746,0.232173260961746,0.263373049220594,-0.100500162102345,-0.014962137065937,0.189217254948877
"UBE2V2","turquoise",0.674462633089293,0.104929289796047,0.159458605823755,-0.152090515086443,-0.132343407398013,-0.0455676709011223,-0.0446448385767816,0.0844615746949762,-0.137738788741365,-0.151136272511573,0.674462633089293,0.393236507101961,0.418487888415063,0.169378265965711,0.131970663398337,0.114233236407585,0.395949030799663
"FANCD2","turquoise",0.673889151269725,0.39374495372392,0.650507290896627,0.260560108230534,-0.262973889546408,-0.198757330677458,-0.119885665261248,0.0843929723247381,-0.0563017868034687,-0.268573735455227,0.673889151269725,0.182524447396777,0.0988489842454174,0.324233522460279,-0.0327709271774231,0.13233159397903,0.20887965987078
"RBM28","turquoise",0.673767610152484,0.247936091385209,0.66518379950463,0.255077059443742,-0.246587917065592,-0.0954203987273034,-0.0782472436198348,0.10907552011539,-0.31938917840871,-0.422605013963378,0.673767610152484,0.0875411208158352,0.00676986796225796,0.422165782594258,-0.0345717414900719,0.257918674082644,0.279026448922446
"CHORDC1","turquoise",0.673477810896087,0.187588369504261,0.273612156278002,0.0165851753284091,-0.117926329798676,-0.0199737241943138,0.0100278798083774,0.100579292237598,-0.169176976404883,-0.245032036548432,0.673477810896087,0.311264052311122,0.353444835218587,0.255387834943047,0.145259435549397,0.0217154492658754,0.318845451877859
"BLM","turquoise",0.673393749110005,0.105188916206593,0.559870960062691,0.225595277560311,-0.250274608416669,-0.205658892260648,-0.16121784618597,0.0414450182834699,-0.24385270124179,-0.34798045442666,0.673393749110005,0.064052936165831,0.0621892139575567,0.360688927526186,0.086995769725506,0.19826436602327,0.326307675676108
"DDX21","turquoise",0.673234974302464,0.269452537294692,0.461143008420451,0.288324716066204,-0.250837418797365,-0.150378632888806,-0.0952986385274012,0.106647194117147,-0.188609430681672,-0.378111574576039,0.673234974302464,0.224289249868904,0.182223967113249,0.24610812374706,-0.00188974217751893,0.0289451062900412,0.264871657774234
"UBA2","turquoise",0.672349785477637,-0.0736838115828714,0.160833699103492,-0.275916049618625,-0.225222706608793,-0.114158299358788,-0.244328456099183,-0.111694180967176,-0.388098885758097,-0.246011253201493,0.672349785477637,0.277155434072174,0.25076007678595,0.32826363774994,0.21368940838345,0.408411409079758,0.615577484137393
"MZT1","turquoise",0.672119995725496,0.0135163434320867,0.291173064544514,0.0254964693575554,-0.327374222560614,-0.112486061705471,-0.185061427686263,0.0145678149372269,-0.324481110718416,-0.333744927114819,0.672119995725496,0.197488998084768,0.226501305486981,0.265820766581566,0.193828684070881,0.313500525242418,0.620309073407467
"ERI2","turquoise",0.670254071046905,0.118093847035393,0.143718152180109,-0.205110966574161,-0.112998711517471,-0.349496040826253,-0.211641917391265,0.0137863341551285,0.172710708269552,0.136721701832738,0.670254071046905,0.395639834306025,0.5672070602098,0.131872590010683,0.228259385989629,0.0876073064647612,0.44217588815087
"CCSAP","turquoise",0.670026445647857,0.108043566212966,0.292271527045261,0.214707601113607,-0.195412297949134,0.0624182184441202,0.0766220180037749,0.214377061716848,-0.229854134838568,-0.469384601113922,0.670026445647857,0.214125136418979,0.330528371681437,0.299690894267845,0.153211052777571,0.0128723443366212,0.407746868317644
"TUBD1","turquoise",0.669646357381536,0.0843867313689425,0.257860493411134,-0.0119095921163437,-0.156897795794979,-0.0199499574236662,-0.0599062152174287,0.128890565216671,-0.187933255335874,-0.25143988695781,0.669646357381536,0.178457995606778,0.398635224173129,0.24816527477013,0.2672133958584,0.163194519582537,0.497135955792504
"ZUFSP","turquoise",0.669244450179463,0.0320098770874138,0.078669047303446,-0.194549660382,-0.11319910936851,-0.157430978631097,-0.0845879233928289,0.0482669055738523,-0.0247268744501114,0.00886559941037839,0.669244450179463,0.375106824817366,0.538189589525372,0.252188834572377,0.322394021149007,0.150278085110434,0.540757481679823
"PMS1","turquoise",0.66908430463539,-0.178552307396128,0.0196946931733911,-0.174194379259921,-0.195474063727107,-0.03212400637358,-0.139283559915888,0.0713077897262195,-0.267414775361646,-0.227101150434049,0.66908430463539,0.222661800777608,0.501239017340582,0.209301350547265,0.482808944544187,0.207653538260546,0.664677754692722
"BUB1","turquoise",0.66893079403852,0.385859117021966,0.485083767763797,0.112546392986515,-0.119114799736417,-0.200660767401428,-0.0418555695774394,0.126744763903264,-0.0956964589744991,-0.230111778523858,0.66893079403852,0.595997354933294,0.110156865605512,0.300276236929189,-0.192667513655515,0.0727245912454925,0.168809630551465
"CASP8AP2","turquoise",0.668251368781492,0.0578945175040445,-0.00965123398729019,-0.230301579088448,-0.119290423714701,-0.0497559282226442,-0.0248076968024409,0.129788218887471,-0.0541689872848166,-0.0583884073835579,0.668251368781492,0.399005904968991,0.639748633238987,0.140759029744178,0.422395017714096,0.0682293933329459,0.572406871209164
"PNO1","turquoise",0.66817103697649,0.157122893657078,0.374772088353577,-0.225347756153609,-0.167678593118805,-0.0820870068261075,-0.157644682851991,-0.073887499346317,-0.306734022343412,-0.202863550459149,0.66817103697649,0.242402092711062,0.183015451960844,0.383612799630539,0.0277097421039025,0.452702204113921,0.554362747517107
"GFM1","turquoise",0.668128293440477,0.360405616542584,0.260698110335808,-0.15866500556391,-0.0475084120477685,-0.162385252633396,-0.0780660407340748,-0.00201074180933029,0.0665081015810937,0.00292902002308726,0.668128293440477,0.493840032456594,0.426814094517945,0.214433761359634,-0.0954004343347117,0.0508766993133215,0.304298981783991
"KIF4A","turquoise",0.667668166257584,0.214731989533628,0.704286510739494,0.212589452255342,-0.288182628549303,-0.21074616232655,-0.188039430127355,0.0299108230408504,-0.240114141496194,-0.305999198206436,0.667668166257584,0.0923265011293486,-0.0694704965147838,0.419563880589775,-0.0812132169427207,0.335106090282237,0.330853475944694
"TRIP13","turquoise",0.666446433259958,0.261476536135349,0.728507803200428,0.319448435935674,-0.283174655501939,-0.162543562835784,-0.129511637669022,0.0621716159985492,-0.230907012429318,-0.381699008211588,0.666446433259958,0.0901042304422099,-0.0743111507801944,0.4118297274798,-0.0983830380919045,0.222427327921572,0.222492927057168
"PRR11","turquoise",0.66564715473535,0.111330668978936,0.603174860392793,0.0849624940358725,-0.302617503486631,-0.243847286981359,-0.289997329135779,-0.114863776203374,-0.253840830288265,-0.248101998666786,0.66564715473535,0.092177439884922,-0.0233340731382412,0.372979046444247,0.0246150163640374,0.390444618812131,0.372352752857609
"METTL10","turquoise",0.665528908018723,0.26277405372,0.111817252468068,-0.138491222568915,-0.0447451032404691,-0.0722807757185531,0.0697519146931483,0.194188036230986,0.0300453800036868,-0.0621000250273441,0.665528908018723,0.458045785674983,0.586243029190489,0.114103408947513,0.164683853239024,-0.052494400426492,0.381143785349367
"FBXO22","turquoise",0.664506861309079,0.369276854302471,0.308699745008941,0.0818380302973737,-0.0688393655992269,-0.0305720695304478,0.109564419310169,0.210788568181839,0.00762232524245513,-0.190316253629536,0.664506861309079,0.427472707975224,0.441033379136025,0.259387743750229,-0.0559410859241093,-0.097635940975765,0.242796377021739
"ZNF121","turquoise",0.66399633791023,-0.139723147071413,0.172289598621958,0.00771327478476972,-0.271720088050401,-0.166663185867824,-0.251934766883876,-0.0137264606480058,-0.221708641317114,-0.287351142495538,0.66399633791023,0.102905369066452,0.39069935640288,0.261319625053793,0.429675958491438,0.232902888787997,0.621976899293523
"APITD1-CORT","turquoise",0.663792306127668,0.455372475631032,0.592016227601091,0.21390665490899,-0.0970768908669529,-0.194337350310217,0.00596923784237875,0.17174165520119,0.0869626413226616,-0.153008181928509,0.663792306127668,0.288006129165071,0.224256196197171,0.300688500912418,-0.197592159003625,-0.0192248321849321,0.140770615747454
"SNRPD1","turquoise",0.662078420490721,0.338234165362217,0.59496739811153,0.400159211673976,-0.105589029327758,-0.144735087472564,0.0508408743581082,0.213851892366905,0.00542345501656164,-0.328326749207468,0.662078420490721,0.197453061920093,0.176209771774063,0.367284074546694,-0.145920834188456,-0.133023401885034,0.0809550778623974
"NPM1","turquoise",0.661940786695808,0.112380472685932,0.538951119744445,0.250159052004206,-0.261874778322021,-0.207270227651041,-0.152737984759012,0.105023842543129,-0.283829730986901,-0.397433943781623,0.661940786695808,0.0663758937715326,0.0391801050974341,0.289492455708141,-0.0142389788152922,0.201696080666251,0.275162452282659
"SART3","turquoise",0.661886730983897,0.221687607983544,0.434407875925467,0.0180896881084354,-0.19540597966595,-0.0457145715015529,-0.0723144968920066,0.0968798980586193,-0.217800118662722,-0.233783896820778,0.661886730983897,0.188297761730114,0.24726283448622,0.284960818239674,0.171993558114559,0.309151167782064,0.506188377824239
"MIS18BP1","turquoise",0.661871117600284,0.138522694508025,0.0258084285917918,-0.171129144807719,-0.00196650209887008,-0.11342438960102,0.00689344735656004,0.130666253360199,0.0441474535782911,-0.04307011823847,0.661871117600284,0.502656222672004,0.611331619570089,0.160949873999568,0.357463740754263,-0.020400950730945,0.444713162209042
"GMNN","turquoise",0.660872677737063,0.280909093291349,0.42382141850478,-0.0314793211006528,-0.0574352545762618,-0.307643158251964,-0.112510654646761,0.044563023163588,0.174040872440778,0.0627048911996505,0.660872677737063,0.315090553418014,0.323184549952283,0.263766651210508,-0.0283413015799902,0.0387700020116758,0.207250081923884
"CCNJ","turquoise",0.659433194351001,0.202294238380588,0.294208189689322,-0.0731124997775678,-0.172806817173384,-0.078431137789357,-0.0675358589936803,0.0716357258253484,-0.200675021359183,-0.187749391406948,0.659433194351001,0.208291234786742,0.354028311921641,0.231831946918989,0.179727327293045,0.203951821567952,0.466043789216447
"E2F8","turquoise",0.659267026370148,0.298245831385915,0.561135938830108,0.0637891285938801,-0.179814992784392,-0.30631572923258,-0.186667824710307,0.0589691103407622,0.0232686043920571,-0.0554363678060828,0.659267026370148,0.288484134531521,0.146696085966742,0.298516267355851,-0.0145941788873883,0.212840623911472,0.267039234780303
"HPRT1","turquoise",0.659009724069235,0.187856152560898,0.448192529919314,0.135776913601332,-0.177587955765356,-0.157416709936769,-0.0796279769085359,0.0567823784509941,-0.154324414195004,-0.279572860189594,0.659009724069235,0.245913426908599,0.149510890281231,0.330304293136371,-0.0219749926291257,0.148001886756944,0.333658879331221
"TMEM5","turquoise",0.659000191479592,0.124400248953019,0.223331772022977,-0.189085221801793,-0.0765024242196666,-0.0845979875528499,-0.120488540017668,-0.0273147990623797,-0.0624028916331088,-0.0726214639291312,0.659000191479592,0.351087312867089,0.409296589994335,0.290360041944618,0.060406453501488,0.206497883892051,0.511133950954684
"LYAR","turquoise",0.658991412423095,0.0538586276871818,0.541096717832739,0.139377548422978,-0.296551671806365,-0.177471391457224,-0.198193068251904,-0.0062563677897333,-0.35956150218264,-0.345515291884925,0.658991412423095,0.0747893685361143,0.00916592256414072,0.366648620334566,0.139183438209716,0.290624156896336,0.36028416117074
"PDE12","turquoise",0.658279420529055,0.467466911006546,0.468228464704006,0.0181704759577783,-0.0431317405385767,-0.199455131092425,0.00655884093677316,0.0968496355279295,0.100884443601649,-0.0164765480109292,0.658279420529055,0.517291531982587,0.295122150912913,0.315889516908559,-0.139107583491289,0.018547714321372,0.174529408806762
"DIAPH3","turquoise",0.657610523508361,0.0334628858317423,0.449137363721229,0.0653732198805259,-0.263610937493944,-0.233413154273092,-0.256686797150067,-0.0316289850277193,-0.270590438598091,-0.240723951867129,0.657610523508361,0.131343790029789,0.0812265871852169,0.357641506973785,0.128547273924137,0.372896844503361,0.533930007303281
"CDC23","turquoise",0.657526615715589,0.455748777676748,0.411901400953384,0.175566850723919,-0.161334982853662,-0.0206524071680693,0.100658126633695,0.231975036852785,-0.0312048048799165,-0.265304737827491,0.657526615715589,0.356276459512933,0.381409664618756,0.171567714028095,-0.00819300518333129,-0.106924247648789,0.190793128614983
"CKS2","turquoise",0.657202965100638,0.253009125830858,0.632372112302847,0.246067228879394,-0.216947715342216,-0.259421116155,-0.152767051813834,0.0664820932599858,-0.167416460181739,-0.295029932953028,0.657202965100638,0.120752322455138,-0.00941304984573455,0.381124552573862,-0.0807144585016761,0.198477562256679,0.246866888601729
"NUSAP1","turquoise",0.657117417996411,0.431509920152804,0.579810933928431,0.225005959654443,-0.198198329550537,-0.192364321809475,-0.0587980217509496,0.100117640844333,-0.105579306434403,-0.308692414312824,0.657117417996411,0.456248240578478,0.071635258328584,0.316587870098186,-0.179219404468038,0.073080622244789,0.14731670554949
"KIF2A","turquoise",0.656528036836061,0.245026496101795,0.227528875847384,-0.105879050151946,0.0448825940810159,-0.123608748138032,0.0348675533280595,0.17230613187913,0.0189482673034033,0.0194496770855734,0.656528036836061,0.538673318415621,0.43302051472253,0.204806744853698,0.082286368429498,0.086927558246778,0.334496465665648
"SPIN4","turquoise",0.656317859737295,0.101342261652564,0.296128146591739,-0.0183713049627567,-0.300827348421372,-0.221110707025656,-0.2338859596601,-0.0162829655954838,-0.0848040152560293,-0.15701335591256,0.656317859737295,0.21790166344886,0.335392654294552,0.270589276841278,0.199504286688131,0.230878791656246,0.532836968587706
