background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
dinp93,REAC,REAC:R-HSA-8853884,Transcriptional Regulation by VENTX,Transcriptional Regulation by VENTX,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-9856651,MITF-M-dependent gene expression,MITF-M-dependent gene expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-9730414,41,93
dinp93,REAC,REAC:R-HSA-9634815,Transcriptional Regulation by NPAS4,Transcriptional Regulation by NPAS4,1,100,41,1,0.410000000000017,0.5015666666666666,True,NR3C1,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-8986944,Transcriptional Regulation by MECP2,Transcriptional Regulation by MECP2,1,100,41,1,0.410000000000017,0.5015666666666666,True,PPARG,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,5,100,41,3,0.33157670753397234,0.5015666666666666,True,HSPA1A;NR3C1;PGR,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-168898,Toll-like Receptor Cascades,Toll-like Receptor Cascades,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,Toll Like Receptor TLR6:TLR2 Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-181438,41,93
dinp93,REAC,REAC:R-HSA-451927,Interleukin-2 family signaling,Interleukin-2 family signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-193639,p75NTR signals via NF-kB,p75NTR signals via NF-kB,2,100,41,2,0.1656565656565732,0.5015666666666666,True,RELA;SQSTM1,REAC:R-HSA-193704,41,93
dinp93,REAC,REAC:R-HSA-9616222,Transcriptional regulation of granulopoiesis,Transcriptional regulation of granulopoiesis,2,100,41,2,0.1656565656565732,0.5015666666666666,True,RXRA;STAT3,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-452723,Transcriptional regulation of pluripotent stem cells,Transcriptional regulation of pluripotent stem cells,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,Ub-specific processing proteases,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-5688426,41,93
dinp93,REAC,REAC:R-HSA-9824446,Viral Infection Pathways,Viral Infection Pathways,9,100,41,5,0.27951266436200634,0.5015666666666666,True,BECN1;CXCR4;HSPA1A;NR3C1;RELA,REAC:R-HSA-5663205,41,93
dinp93,REAC,REAC:R-HSA-9020958,Interleukin-21 signaling,Interleukin-21 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-451927,41,93
dinp93,REAC,REAC:R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,Toll Like Receptor 5 (TLR5) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-8854691,Interleukin-20 family signaling,Interleukin-20 family signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,Toll Like Receptor TLR1:TLR2 Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-181438,41,93
dinp93,REAC,REAC:R-HSA-8983432,Interleukin-15 signaling,Interleukin-15 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-451927,41,93
dinp93,REAC,REAC:R-HSA-9020933,Interleukin-23 signaling,Interleukin-23 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-447115,41,93
dinp93,REAC,REAC:R-HSA-9020702,Interleukin-1 signaling,Interleukin-1 signaling,3,100,41,3,0.06592455163883838,0.5015666666666666,True,IL1A;RELA;SQSTM1,REAC:R-HSA-446652,41,93
dinp93,REAC,REAC:R-HSA-448706,Interleukin-1 processing,Interleukin-1 processing,2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;RELA,REAC:R-HSA-446652,41,93
dinp93,REAC,REAC:R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,Toll Like Receptor 7/8 (TLR7/8) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,Toll Like Receptor 9 (TLR9) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,3,100,41,2,0.36512059369203226,0.5015666666666666,True,AKR1C3;RXRA,REAC:R-HSA-192105,41,93
dinp93,REAC,REAC:R-HSA-5339717,Signaling by LRP5 mutants ,Signaling by LRP5 mutants ,1,100,41,1,0.410000000000017,0.5015666666666666,True,DKK1,REAC:R-HSA-4791275,41,93
dinp93,REAC,REAC:R-HSA-166166,MyD88-independent TLR4 cascade ,MyD88-independent TLR4 cascade ,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-166016,41,93
dinp93,REAC,REAC:R-HSA-168330,Viral RNP Complexes in the Host Cell Nucleus,Viral RNP Complexes in the Host Cell Nucleus,1,100,41,1,0.410000000000017,0.5015666666666666,True,HSPA1A,REAC:R-HSA-168274,41,93
dinp93,REAC,REAC:R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-166016;REAC:R-HSA-168179;REAC:R-HSA-168188,41,93
dinp93,REAC,REAC:R-HSA-9839383,TGFBR3 PTM regulation,TGFBR3 PTM regulation,2,100,41,2,0.1656565656565732,0.5015666666666666,True,TIMP1;TIMP2,REAC:R-HSA-9839373,41,93
dinp93,REAC,REAC:R-HSA-202403,TCR signaling,TCR signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1280218,41,93
dinp93,REAC,REAC:R-HSA-211981,Xenobiotics,Xenobiotics,4,100,41,3,0.18621986751589345,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4,REAC:R-HSA-211897,41,93
dinp93,REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,TCF dependent signaling in response to WNT,1,100,41,1,0.410000000000017,0.5015666666666666,True,DKK1,REAC:R-HSA-195721,41,93
dinp93,REAC,REAC:R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,TAK1-dependent IKK and NF-kappa-B activation  ,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-166058;REAC:R-HSA-168164;REAC:R-HSA-9020702;REAC:R-HSA-937061;REAC:R-HSA-975138;REAC:R-HSA-975871,41,93
dinp93,REAC,REAC:R-HSA-9839394,TGFBR3 expression,TGFBR3 expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,RXRA,REAC:R-HSA-9839373,41,93
dinp93,REAC,REAC:R-HSA-9008059,Interleukin-37 signaling,Interleukin-37 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-446652,41,93
dinp93,REAC,REAC:R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,ZBP1(DAI) mediated induction of type I IFNs,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1834949,41,93
dinp93,REAC,REAC:R-HSA-193704,p75 NTR receptor-mediated signalling,p75 NTR receptor-mediated signalling,2,100,41,2,0.1656565656565732,0.5015666666666666,True,RELA;SQSTM1,REAC:R-HSA-73887,41,93
dinp93,REAC,REAC:R-HSA-209543,p75NTR recruits signalling complexes,p75NTR recruits signalling complexes,1,100,41,1,0.410000000000017,0.5015666666666666,True,SQSTM1,REAC:R-HSA-193639,41,93
dinp93,REAC,REAC:R-HSA-9669938,Signaling by KIT in disease,Signaling by KIT in disease,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-193807,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,3,100,41,2,0.36512059369203226,0.5015666666666666,True,AKR1C3;RXRA,REAC:R-HSA-192105,41,93
dinp93,REAC,REAC:R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",3,100,41,2,0.36512059369203226,0.5015666666666666,True,IGFBP1;NR3C1,REAC:R-HSA-9614085,41,93
dinp93,REAC,REAC:R-HSA-975155,MyD88 dependent cascade initiated on endosome,MyD88 dependent cascade initiated on endosome,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168138;REAC:R-HSA-168181,41,93
dinp93,REAC,REAC:R-HSA-162587,HIV Life Cycle,HIV Life Cycle,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-162906,41,93
dinp93,REAC,REAC:R-HSA-2142670,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),2,100,41,2,0.1656565656565732,0.5015666666666666,True,CYP1A2;CYP2C9,REAC:R-HSA-2142753,41,93
dinp93,REAC,REAC:R-HSA-9006936,Signaling by TGFB family members,Signaling by TGFB family members,3,100,41,3,0.06592455163883838,0.5015666666666666,True,RXRA;TIMP1;TIMP2,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-1433557,Signaling by SCF-KIT,Signaling by SCF-KIT,2,100,41,2,0.1656565656565732,0.5015666666666666,True,MMP9;STAT3,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,Toll Like Receptor 4 (TLR4) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,Toll Like Receptor 3 (TLR3) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-162906,HIV Infection,HIV Infection,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-9824446,41,93
dinp93,REAC,REAC:R-HSA-982772,Growth hormone receptor signaling,Growth hormone receptor signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1280215,41,93
dinp93,REAC,REAC:R-HSA-9614085,FOXO-mediated transcription,FOXO-mediated transcription,4,100,41,3,0.18621986751589345,0.5015666666666666,True,IGFBP1;NR3C1;SIRT1,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,Toll Like Receptor 2 (TLR2) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,Toll Like Receptor 10 (TLR10) Cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168898,41,93
dinp93,REAC,REAC:R-HSA-844456,The NLRP3 inflammasome,The NLRP3 inflammasome,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-622312,41,93
dinp93,REAC,REAC:R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling ,TRIF (TICAM1)-mediated TLR4 signaling ,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-166166,41,93
dinp93,REAC,REAC:R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-975155,41,93
dinp93,REAC,REAC:R-HSA-9758941,Gastrulation,Gastrulation,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-933542,TRAF6 mediated NF-kB activation,TRAF6 mediated NF-kB activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168928,41,93
dinp93,REAC,REAC:R-HSA-9664424,Cell recruitment (pro-inflammatory response),Cell recruitment (pro-inflammatory response),2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;RELA,REAC:R-HSA-9658195,41,93
dinp93,REAC,REAC:R-HSA-8951664,Neddylation,Neddylation,1,100,41,1,0.410000000000017,0.5015666666666666,True,SQSTM1,REAC:R-HSA-597592,41,93
dinp93,REAC,REAC:R-HSA-212165,Epigenetic regulation of gene expression,Epigenetic regulation of gene expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-74160,41,93
dinp93,REAC,REAC:R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,Regulation of gene expression by Hypoxia-inducible Factor,1,100,41,1,0.410000000000017,0.5015666666666666,True,CA9,REAC:R-HSA-1234174,41,93
dinp93,REAC,REAC:R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),Regulation of cholesterol biosynthesis by SREBP (SREBF),2,100,41,2,0.1656565656565732,0.5015666666666666,True,PPARA;RXRA,REAC:R-HSA-8957322,41,93
dinp93,REAC,REAC:R-HSA-173623,Classical antibody-mediated complement activation,Classical antibody-mediated complement activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,CRP,REAC:R-HSA-166786,41,93
dinp93,REAC,REAC:R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE","Cell death signalling via NRAGE, NRIF and NADE",1,100,41,1,0.410000000000017,0.5015666666666666,True,SQSTM1,REAC:R-HSA-193704,41,93
dinp93,REAC,REAC:R-HSA-8939902,Regulation of RUNX2 expression and activity,Regulation of RUNX2 expression and activity,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;NR3C1,REAC:R-HSA-8878166,41,93
dinp93,REAC,REAC:R-HSA-8943724,Regulation of PTEN gene transcription,Regulation of PTEN gene transcription,1,100,41,1,0.410000000000017,0.5015666666666666,True,PPARG,REAC:R-HSA-6807070,41,93
dinp93,REAC,REAC:R-HSA-9768777,Regulation of NPAS4 gene transcription,Regulation of NPAS4 gene transcription,1,100,41,1,0.410000000000017,0.5015666666666666,True,NR3C1,REAC:R-HSA-9768759,41,93
dinp93,REAC,REAC:R-HSA-400206,Regulation of lipid metabolism by PPARalpha,Regulation of lipid metabolism by PPARalpha,4,100,41,3,0.18621986751589345,0.5015666666666666,True,PPARA;PPARG;RXRA,REAC:R-HSA-556833,41,93
dinp93,REAC,REAC:R-HSA-375276,Peptide ligand-binding receptors,Peptide ligand-binding receptors,3,100,41,2,0.36512059369203226,0.5015666666666666,True,CCL20;CXCR4,REAC:R-HSA-373076,41,93
dinp93,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,Parasitic Infection Pathways,2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;RELA,REAC:R-HSA-5663205,41,93
dinp93,REAC,REAC:R-HSA-8849473,PTK6 Expression,PTK6 Expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,NR3C1,REAC:R-HSA-8848021,41,93
dinp93,REAC,REAC:R-HSA-5250941,Negative epigenetic regulation of rRNA expression,Negative epigenetic regulation of rRNA expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-212165,41,93
dinp93,REAC,REAC:R-HSA-211945,Phase I - Functionalization of compounds,Phase I - Functionalization of compounds,8,100,41,5,0.1799014507683583,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4;PTGS1;RXRA,REAC:R-HSA-211859,41,93
dinp93,REAC,REAC:R-HSA-983169,Class I MHC mediated antigen processing & presentation,Class I MHC mediated antigen processing & presentation,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-1280218,41,93
dinp93,REAC,REAC:R-HSA-8849474,PTK6 Activates STAT3,PTK6 Activates STAT3,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-8848021,41,93
dinp93,REAC,REAC:R-HSA-9749641,Aspirin ADME,Aspirin ADME,2,100,41,2,0.1656565656565732,0.5015666666666666,True,CYP2C9;CYP3A4,REAC:R-HSA-9748784,41,93
dinp93,REAC,REAC:R-HSA-140180,COX reactions,COX reactions,1,100,41,1,0.410000000000017,0.5015666666666666,True,PTGS1,REAC:R-HSA-211945,41,93
dinp93,REAC,REAC:R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,DDX58/IFIH1-mediated induction of interferon-alpha/beta,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ATG5;RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,Cytosolic sensors of pathogen-associated DNA ,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-112409,RAF-independent MAPK1/3 activation,RAF-independent MAPK1/3 activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,DUSP1,REAC:R-HSA-5684996,41,93
dinp93,REAC,REAC:R-HSA-9707564,Cytoprotection by HMOX1,Cytoprotection by HMOX1,3,100,41,3,0.06592455163883838,0.5015666666666666,True,PPARA;RXRA;STAT3,REAC:R-HSA-9711123,41,93
dinp93,REAC,REAC:R-HSA-211897,Cytochrome P450 - arranged by substrate type,Cytochrome P450 - arranged by substrate type,6,100,41,4,0.18621986751589462,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4;RXRA,REAC:R-HSA-211945,41,93
dinp93,REAC,REAC:R-HSA-5365859,RA biosynthesis pathway,RA biosynthesis pathway,1,100,41,1,0.410000000000017,0.5015666666666666,True,AKR1C3,REAC:R-HSA-5362517,41,93
dinp93,REAC,REAC:R-HSA-5620971,Pyroptosis,Pyroptosis,1,100,41,1,0.410000000000017,0.5015666666666666,True,IL1A,REAC:R-HSA-5218859,41,93
dinp93,REAC,REAC:R-HSA-5660668,CLEC7A/inflammasome pathway,CLEC7A/inflammasome pathway,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5607764,41,93
dinp93,REAC,REAC:R-HSA-9660826,Purinergic signaling in leishmaniasis infection,Purinergic signaling in leishmaniasis infection,2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;RELA,REAC:R-HSA-9664424,41,93
dinp93,REAC,REAC:R-HSA-6807070,PTEN Regulation,PTEN Regulation,1,100,41,1,0.410000000000017,0.5015666666666666,True,PPARG,REAC:R-HSA-1257604,41,93
dinp93,REAC,REAC:R-HSA-166786,Creation of C4 and C2 activators,Creation of C4 and C2 activators,1,100,41,1,0.410000000000017,0.5015666666666666,True,CRP,REAC:R-HSA-166663,41,93
dinp93,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,Constitutive Signaling by Aberrant PI3K in Cancer,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-2219528,41,93
dinp93,REAC,REAC:R-HSA-1474290,Collagen formation,Collagen formation,1,100,41,1,0.410000000000017,0.5015666666666666,True,MMP9,REAC:R-HSA-1474244,41,93
dinp93,REAC,REAC:R-HSA-200425,Carnitine shuttle,Carnitine shuttle,2,100,41,2,0.1656565656565732,0.5015666666666666,True,PPARD;RXRA,REAC:R-HSA-8978868,41,93
dinp93,REAC,REAC:R-HSA-391251,Protein folding,Protein folding,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-392499,41,93
dinp93,REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,Estrogen-dependent gene expression,3,100,41,2,0.36512059369203226,0.5015666666666666,True,ESR1;PGR,REAC:R-HSA-8939211,41,93
dinp93,REAC,REAC:R-HSA-5357801,Programmed Cell Death,Programmed Cell Death,2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;STAT3,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,Regulation of mRNA stability by proteins that bind AU-rich elements,1,100,41,1,0.410000000000017,0.5015666666666666,True,HSPA1A,REAC:R-HSA-8953854,41,93
dinp93,REAC,REAC:R-HSA-9027307,Biosynthesis of maresin-like SPMs,Biosynthesis of maresin-like SPMs,3,100,41,3,0.06592455163883838,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4,REAC:R-HSA-9018682,41,93
dinp93,REAC,REAC:R-HSA-202733,Cell surface interactions at the vascular wall,Cell surface interactions at the vascular wall,1,100,41,1,0.410000000000017,0.5015666666666666,True,SELE,REAC:R-HSA-109582,41,93
dinp93,REAC,REAC:R-HSA-1810476,RIP-mediated NFkB activation via ZBP1,RIP-mediated NFkB activation via ZBP1,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1606322,41,93
dinp93,REAC,REAC:R-HSA-6798695,Neutrophil degranulation,Neutrophil degranulation,7,100,41,4,0.3037424190198862,0.5015666666666666,True,HSPA1A;MMP9;PTGES2;TIMP2,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-5673001,RAF/MAP kinase cascade,RAF/MAP kinase cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,DUSP1,REAC:R-HSA-5684996,41,93
dinp93,REAC,REAC:R-HSA-5689896,Ovarian tumor domain proteases,Ovarian tumor domain proteases,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-5688426,41,93
dinp93,REAC,REAC:R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,Biosynthesis of E-series 18(S)-resolvins,1,100,41,1,0.410000000000017,0.5015666666666666,True,HPGD,REAC:R-HSA-9018679,41,93
dinp93,REAC,REAC:R-HSA-9018679,Biosynthesis of EPA-derived SPMs,Biosynthesis of EPA-derived SPMs,2,100,41,2,0.1656565656565732,0.5015666666666666,True,HPGD;PTGS2,REAC:R-HSA-9018678,41,93
dinp93,REAC,REAC:R-HSA-198725,Nuclear Events (kinase and transcription factor activation),Nuclear Events (kinase and transcription factor activation),1,100,41,1,0.410000000000017,0.5015666666666666,True,F3,REAC:R-HSA-187037,41,93
dinp93,REAC,REAC:R-HSA-2142700,Biosynthesis of Lipoxins (LX),Biosynthesis of Lipoxins (LX),1,100,41,1,0.410000000000017,0.5015666666666666,True,HPGD,REAC:R-HSA-9018678,41,93
dinp93,REAC,REAC:R-HSA-9833110,RSV-host interactions,RSV-host interactions,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-9820952,41,93
dinp93,REAC,REAC:R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-1251985,Nuclear signaling by ERBB4,Nuclear signaling by ERBB4,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;PGR,REAC:R-HSA-1236394,41,93
dinp93,REAC,REAC:R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,Nuclear events stimulated by ALK signaling in cancer,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9725370,41,93
dinp93,REAC,REAC:R-HSA-9018682,Biosynthesis of maresins,Biosynthesis of maresins,3,100,41,3,0.06592455163883838,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4,REAC:R-HSA-9018677,41,93
dinp93,REAC,REAC:R-HSA-1474228,Degradation of the extracellular matrix,Degradation of the extracellular matrix,5,100,41,4,0.08931530750381678,0.5015666666666666,True,MMP2;MMP9;TIMP1;TIMP2,REAC:R-HSA-1474244,41,93
dinp93,REAC,REAC:R-HSA-5688426,Deubiquitination,Deubiquitination,2,100,41,2,0.1656565656565732,0.5015666666666666,True,BECN1;ESR1,REAC:R-HSA-597592,41,93
dinp93,REAC,REAC:R-HSA-9759194,Nuclear events mediated by NFE2L2,Nuclear events mediated by NFE2L2,3,100,41,2,0.36512059369203226,0.5015666666666666,True,RELA;SQSTM1,REAC:R-HSA-9755511,41,93
dinp93,REAC,REAC:R-HSA-1643685,Disease,Disease,19,100,41,10,0.187324651308817,0.5015666666666666,True,BECN1;CXCR4;DKK1;ESR1;HSPA1A;IL1A;NR3C1;RELA;SQSTM1;STAT3,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-9612973,Autophagy,Autophagy,4,100,41,3,0.18621986751589345,0.5015666666666666,True,ATG5;BECN1;SQSTM1,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-9909396,Circadian clock,Circadian clock,2,100,41,2,0.1656565656565732,0.5015666666666666,True,PPARA;RXRA,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,Assembly of collagen fibrils and other multimeric structures,1,100,41,1,0.410000000000017,0.5015666666666666,True,MMP9,REAC:R-HSA-1474290,41,93
dinp93,REAC,REAC:R-HSA-1989781,PPARA activates gene expression,PPARA activates gene expression,4,100,41,3,0.18621986751589345,0.5015666666666666,True,PPARA;PPARG;RXRA,REAC:R-HSA-400206,41,93
dinp93,REAC,REAC:R-HSA-2892247,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-452723,41,93
dinp93,REAC,REAC:R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,Association of TriC/CCT with target proteins during biosynthesis,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-390466,41,93
dinp93,REAC,REAC:R-HSA-9833482,PKR-mediated signaling,PKR-mediated signaling,3,100,41,2,0.36512059369203226,0.5015666666666666,True,HSPA1A;STAT3,REAC:R-HSA-1169410,41,93
dinp93,REAC,REAC:R-HSA-3214841,PKMTs methylate histone lysines,PKMTs methylate histone lysines,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-3247509,41,93
dinp93,REAC,REAC:R-HSA-9754706,Atorvastatin ADME,Atorvastatin ADME,1,100,41,1,0.410000000000017,0.5015666666666666,True,CYP3A4,REAC:R-HSA-9748784,41,93
dinp93,REAC,REAC:R-HSA-8939256,RUNX1 regulates transcription of genes involved in WNT signaling,RUNX1 regulates transcription of genes involved in WNT signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-8878171,41,93
