"gene_symbol","module","network_input","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","max_abs_kME","best_kME_module"
"RP11-9D8.1","grey",TRUE,0.141748098063049,0.155813031622279,-0.173525626282848,-0.0824834758491033,-0.103745156975068,0.173525626282848,"yellow"
"RP11-256I9.2","grey",TRUE,-0.232448510300637,0.0126905768356993,0.10103612195325,0.0529735041976148,0.0804761029348992,0.232448510300637,"blue"
"ZFP57","grey",TRUE,0.0192389788946835,0.043987572622165,-0.0341904854091098,0.134109510210738,0.0903177944117492,0.134109510210738,"turquoise"
"RPL15P21","grey",TRUE,0.149489936573964,0.288365402575128,0.289330704806047,0.0903905622290609,0.166571038378543,0.289330704806047,"yellow"
"NUS1P2","turquoise",TRUE,0.205014842542803,0.18519447592379,0.2468227100692,0.318604417566099,0.289282020715699,0.318604417566099,"turquoise"
"AC094019.4","grey",TRUE,0.144588860425397,0.48720983251713,0.151086739118137,0.105877158236641,0.148871615367511,0.48720983251713,"grey"
"AC010967.2","grey",TRUE,0.0468385367290553,0.00732321589063724,-0.0855856504743027,0.0999316471875583,-0.0984400245174363,0.0999316471875583,"turquoise"
"HOXC11","grey",TRUE,-0.166153654105147,0.104463220697475,-0.102266049039017,0.143438653560586,-0.0225037254482439,0.166153654105147,"blue"
"RP11-417E7.2","turquoise",TRUE,0.149131938114654,0.142202309110799,-0.173112166441415,0.551132876343982,0.235737487407872,0.551132876343982,"turquoise"
"RP3-473L9.4","grey",TRUE,-0.173630589072682,-0.0432694661975554,0.0614223870175804,-0.0684587778726957,-0.0629282855417132,0.173630589072682,"blue"
"RP11-872D17.4","grey",TRUE,0.0390963123105574,0.210945676255603,0.0273341751841074,0.0350474874681005,0.0541692317563299,0.210945676255603,"grey"
"ULK4P1","turquoise",TRUE,-0.160969104021091,0.2393505685734,0.114161097358885,0.359958192802923,0.217843684200791,0.359958192802923,"turquoise"
"C8orf37-AS1","grey",TRUE,-0.051765977523903,0.0484750327757661,-0.0578302164369249,0.051698598344365,-0.0283446168226561,0.0578302164369249,"yellow"
"BNIP3P1","grey",TRUE,0.246062661429545,0.0308628504537814,-0.0853538644418623,0.121548744480691,0.0244323582088049,0.246062661429545,"blue"
"CARTPT","turquoise",TRUE,0.211287297474581,0.0998973309517133,-0.064577394107179,0.479749894488601,0.192778020277443,0.479749894488601,"turquoise"
"RP11-365O16.3","grey",TRUE,-0.0322354085380357,0.0921166674444598,0.0735016058924494,0.305375924505953,0.20503948889992,0.305375924505953,"turquoise"
"SMIM2","grey",TRUE,0.111508803234711,0.223450351533968,0.0658083418164993,-0.0682124247104121,-0.0285934342238307,0.223450351533968,"grey"
"MIR100HG","turquoise",TRUE,0.0317692831080342,0.135299786929412,-0.0608591844847356,0.589811512581937,0.30340143161677,0.589811512581937,"turquoise"
"AC008268.2","grey",TRUE,-0.021280112320446,0.0800305314785057,0.0767538204462373,0.219163373083115,0.142685520978191,0.219163373083115,"turquoise"
"AL162759.1","grey",TRUE,-0.0645522247115552,0.0119319402752935,0.0510045029788153,0.110173100946684,-0.0334676155949771,0.110173100946684,"turquoise"
"C19orf81","grey",TRUE,0.131297263346475,0.0972268043770354,-0.119809418162926,0.0377958245277075,-0.0520120284536695,0.131297263346475,"blue"
"AC009410.1","grey",TRUE,0.270461583194207,0.116532336616656,-0.0612059418838934,-0.038790144743896,-0.0673404840268021,0.270461583194207,"blue"
"RP5-998N21.10","turquoise",TRUE,0.027002371637239,0.14404904694309,0.115148073451057,0.530602786053315,0.390044172393087,0.530602786053315,"turquoise"
"RP11-134O21.1","grey",TRUE,0.0594898894082544,0.105212522079473,0.116004980662482,0.245921561483363,0.260971066171128,0.260971066171128,"brown"
"CTD-2066L21.3","grey",TRUE,0.305375262134418,0.116286175667704,-0.114097766943474,0.163248690772757,0.101520178286421,0.305375262134418,"blue"
"PGA3","grey",TRUE,-0.0882104895926132,0.0726816866447338,0.207292265748411,0.217977652889546,0.182021379769703,0.217977652889546,"turquoise"
"IGLV5-52","turquoise",TRUE,-0.076966027258981,0.218908585262638,0.213538477204174,0.243438113867985,0.330042588292979,0.330042588292979,"brown"
"CTD-2006C1.10","grey",TRUE,-0.154089504711477,-0.0206806265397227,0.00485338257202603,0.00603107976543515,0.0550383415551736,0.154089504711477,"blue"
"RPL7P48","grey",TRUE,0.0784787383250521,0.0980240869688691,-0.125562002394812,0.00514111464347618,-0.0194228305502595,0.125562002394812,"yellow"
"OR7E125P","grey",TRUE,0.0825394853303877,0.0218344447666987,-0.0765163788413677,-0.00137232115961452,0.0166848431206503,0.0825394853303877,"blue"
"LINC00864","blue",TRUE,0.324109685938215,0.121084972237173,-0.0479753529317124,-0.0620082992909541,-0.0271829033688536,0.324109685938215,"blue"
"EXOSC3P1","grey",TRUE,-0.024461631365463,0.288237549199724,0.0441492494049952,0.133492348027832,0.0783420134315902,0.288237549199724,"grey"
"RP11-62H20.1","blue",TRUE,0.399280685080742,0.031128114457388,-0.127397543894052,-0.0948032979097219,-0.147542752074967,0.399280685080742,"blue"
"RP11-538I12.2","grey",TRUE,0.047301490521218,0.190659998090442,-0.202130436551747,-0.24812656323187,-0.281535391023031,0.281535391023031,"brown"
"TP53TG3D","turquoise",TRUE,0.11061564574764,0.204890444133959,-0.068575006360404,0.431260708112705,0.200097767835237,0.431260708112705,"turquoise"
"LINC00431","grey",TRUE,-0.112492666635718,0.046214343417758,0.0844097632080426,0.0439040855328554,-0.0310948739828182,0.112492666635718,"blue"
"OBP2B","grey",TRUE,0.234901174457925,0.12184492850703,-0.203632696141958,0.00368614222852886,-0.166196473652439,0.234901174457925,"blue"
"RP11-689B22.2","brown",TRUE,0.0198009609251323,0.220446688486546,0.220492567913131,0.330070215609896,0.518007296732097,0.518007296732097,"brown"
"WDR45BP1","grey",TRUE,0.0207197599612865,0.0243884964797097,-0.0252468655398419,-0.0261092176616776,-0.0740496580818426,0.0740496580818426,"brown"
"RP11-1430O6.1","grey",TRUE,0.122849778848727,0.136487916340749,-0.0398396706938054,0.02609707928599,-0.128236384708338,0.136487916340749,"grey"
"AC018755.18","grey",TRUE,-0.0130361351023018,0.000172981759436482,0.0585572547418902,0.180512323367653,0.178096373750803,0.180512323367653,"turquoise"
"ALDH1L1-AS2","yellow",TRUE,-0.216602828446607,0.00184930258086134,0.421983318721677,0.0363418805396083,0.0956611689332446,0.421983318721677,"yellow"
"CTD-2034I21.2","blue",TRUE,0.625485962881563,0.0962236611515648,-0.314910314655386,0.0581414002296042,-0.131543917258846,0.625485962881563,"blue"
"OR10AD1","grey",TRUE,0.172591303452087,0.434404401895194,0.0490491379889307,0.203144673005183,0.189420723405549,0.434404401895194,"grey"
"SOX10","turquoise",TRUE,0.0726631272870027,0.119668816688291,0.0376068192786082,0.630326250072752,0.32971824035093,0.630326250072752,"turquoise"
"IFT74-AS1","grey",TRUE,0.209418980287448,0.0922564039540629,-0.0945292135880357,-0.0987840989776955,-0.0500617497053512,0.209418980287448,"blue"
"C1QBPP2","grey",TRUE,-0.0833039408585215,0.321982635307421,-0.0297288979712239,0.0317158196339209,0.0304976446166308,0.321982635307421,"grey"
"AF127577.8","grey",TRUE,0.263731517310568,0.247557155645976,-0.112079421465454,0.0172125655999298,-0.090770929523225,0.263731517310568,"blue"
"RP11-498C9.3","turquoise",TRUE,-0.16205738750862,-0.104492865578044,-0.0711533226031929,-0.28323052332992,-0.324484053139881,0.324484053139881,"brown"
"ERVH-1","blue",TRUE,0.481812087453092,0.130721311354706,-0.0631037355344492,-0.0435929989810805,0.0429039325791014,0.481812087453092,"blue"
"CHRM2","turquoise",TRUE,0.118275666723846,0.0627460503004548,-0.0724265051354533,0.540309059386633,0.12916609711156,0.540309059386633,"turquoise"
"CTD-2291D10.4","grey",TRUE,0.29931837223307,0.192951878555351,-0.0140701986519711,0.322310810350947,0.281885007449686,0.322310810350947,"turquoise"
"RN7SL8P","grey",TRUE,0.228193066350742,0.207645411392464,-0.000523718263045658,0.0373736608873247,0.0194254726648139,0.228193066350742,"blue"
"RP11-770G2.5","turquoise",TRUE,0.0846445508768175,0.113593262026721,-0.180017557277164,-0.366862684033722,-0.384925347433506,0.384925347433506,"brown"
"RP5-1028K7.3","turquoise",TRUE,0.0700012144090134,0.0646967734720884,0.0271061578752886,0.54405635151094,0.356342478660959,0.54405635151094,"turquoise"
"RPS27P29","grey",TRUE,0.087477782389951,0.0842428583844702,-0.0740134677083196,-0.0670575286619734,-0.0562522167001027,0.087477782389951,"blue"
"TMIGD1","yellow",TRUE,0.210616646953168,0.0635165610588482,0.433648277897748,0.122536231312717,0.262280465733461,0.433648277897748,"yellow"
"USP9Y","grey",TRUE,0.0211197898479803,0.0329929860588036,-0.0116813728350309,0.0329112119134199,0.0250765653678978,0.0329929860588036,"grey"
"NSFP1","grey",TRUE,-0.0302664863414261,0.179345545906678,0.00814390081530886,0.223135095325291,0.160034466758766,0.223135095325291,"turquoise"
"RP11-982M15.5","grey",TRUE,-0.0251201332294833,0.385253355252073,0.0346831753848336,0.0819058605152958,0.0346720485725319,0.385253355252073,"grey"
"ZNF663P","blue",TRUE,0.566613038499104,0.224472985783607,-0.211860397193982,0.151138904822497,0.0253492210122969,0.566613038499104,"blue"
"MIAT_exon5_3","turquoise",TRUE,-0.0693796915745433,0.204339486427695,0.0753168558133143,0.265251727226111,0.271474615815081,0.271474615815081,"brown"
"AC069368.3","turquoise",TRUE,-0.0202107037764294,0.18570676903943,0.107898051460625,0.416659572434045,0.237825117006075,0.416659572434045,"turquoise"
"UBA52P6","grey",TRUE,-0.134625101838355,0.123854688798097,0.0730895275319617,0.223109714147041,0.185982283761068,0.223109714147041,"turquoise"
"RP11-521C20.2","grey",TRUE,0.16538066693745,0.147994674954221,-0.055692980506302,0.259700813944591,0.106941492492403,0.259700813944591,"turquoise"
"RP11-265N6.2","turquoise",TRUE,0.00130407962848194,0.0582172358712864,-0.118788892319139,-0.308882402423743,-0.316868044130975,0.316868044130975,"brown"
"NPY5R","brown",TRUE,0.223165672368905,0.206054987579473,0.247932573310615,0.252834928353345,0.343287772253745,0.343287772253745,"brown"
"RP11-526A4.1","yellow",TRUE,0.0513438076545453,0.17647319033087,0.422617115883768,0.0814836525003078,0.256707525872075,0.422617115883768,"yellow"
"GS1-304P7.2","grey",TRUE,-0.207475676350472,0.221489842251702,0.0936731766943428,0.063733698196087,0.041203694831674,0.221489842251702,"grey"
"KIR3DL1","turquoise",TRUE,-0.355859019252846,-0.0217242310385835,0.105220610453832,0.306730455728941,0.36676754745658,0.36676754745658,"brown"
"AC019117.2","grey",TRUE,-0.246796039411577,0.0468072946881633,0.230837965428033,0.0955698730924002,0.109213743987059,0.246796039411577,"blue"
"PAPD7","turquoise",TRUE,0.0240569962839554,-0.0522211144380484,0.178080496454247,0.407233077268772,0.35665397488756,0.407233077268772,"turquoise"
"PHOX2A","turquoise",TRUE,0.0936114897345916,0.104391343683695,0.0470588516283271,0.454480214106197,0.264659821017575,0.454480214106197,"turquoise"
"AC112229.6","grey",TRUE,0.199187422159363,0.370690302135775,-0.0281668858615112,-0.0444131729526574,-0.117478499271386,0.370690302135775,"grey"
"RP4-673D20.3","turquoise",TRUE,0.164251550767271,0.216077818495732,-0.0565326102325119,0.346811010402725,0.153946526740057,0.346811010402725,"turquoise"
"RP11-554D14.2","turquoise",TRUE,0.140559069450812,0.183376351423872,0.00113565734800445,0.319761711664155,0.19226049646885,0.319761711664155,"turquoise"
"RP11-513G11.4","grey",TRUE,0.151501458638044,0.0831115875289037,0.0632927879272222,-0.0254842868574106,-0.0369847823309478,0.151501458638044,"blue"
"SPOCK3","turquoise",TRUE,0.0856609100783339,0.128821048702035,0.0528289857407297,0.577124991412709,0.273406804122223,0.577124991412709,"turquoise"
"KDM5D","grey",TRUE,0.00884870109968283,0.0399188241725672,0.0330934596125764,0.049821902253484,0.0444967717335418,0.049821902253484,"turquoise"
"RP11-254B13.4","grey",TRUE,-0.0198272157066006,0.227015331411625,-0.0931805714987305,-0.0321397980092856,-0.0548407504886162,0.227015331411625,"grey"
"ZFY","grey",TRUE,0.0125653234278626,0.0178841955275645,0.0410785291772035,0.0406036208394872,0.0497589573909764,0.0497589573909764,"brown"
"DDX3Y","grey",TRUE,0.0424782220721702,0.0250277963598275,0.0312306961846079,0.0676731808454202,0.0533021471116075,0.0676731808454202,"turquoise"
"RP11-298E9.7","grey",TRUE,-0.0609417886486365,0.0700830154042916,0.143528233742928,0.148341155239464,0.156019357737231,0.156019357737231,"brown"
"DNAJC8P1","grey",TRUE,0.0330761021409963,0.023134176819792,-0.0465743487825998,0.0116614231687523,-0.0132867077290732,0.0465743487825998,"yellow"
"AK4P3","grey",TRUE,0.246152083124054,0.169320476459505,-0.131264113548791,0.165005296148043,0.0557351832772509,0.246152083124054,"blue"
"CLCA1","yellow",TRUE,0.029921181291166,-0.0901831313327082,0.72204607239098,0.0140355617989085,0.35659281939947,0.72204607239098,"yellow"
"BMS1P22","grey",TRUE,0.179344124077211,0.3630524799029,-0.264558197014256,0.22576756473074,0.00694806340821833,0.3630524799029,"grey"
"CHMP1B2P","grey",TRUE,0.238550294768148,0.233464080933645,0.101127600916353,0.186171875097392,0.184300770459205,0.238550294768148,"blue"
"RP11-867G23.1","grey",TRUE,0.148813693885709,0.340447742210523,0.0544342135644982,0.103808909318258,0.0565126236796892,0.340447742210523,"grey"
"RP11-544M22.8","grey",TRUE,0.0114496068398438,0.197892623537286,0.0059203287374726,0.0613509136426123,-0.0459116605509142,0.197892623537286,"grey"
"SPRR2A","grey",TRUE,-0.115063917298313,-0.0824269730095998,0.165307150633654,0.00632634392668942,0.0823357475328855,0.165307150633654,"yellow"
"ABCA12","yellow",TRUE,-0.365148619008603,-0.0760502988354315,0.471363233394856,-0.0284427719181107,0.13714168296717,0.471363233394856,"yellow"
"QRFPR","grey",TRUE,0.0883011072141543,0.0583768307131687,0.0822628081245035,0.0853751282617519,0.102600446202739,0.102600446202739,"brown"
"RP11-108K14.12","turquoise",TRUE,0.0327018528560195,0.230388682491705,0.0621568163888236,0.415543515933112,0.176983897464443,0.415543515933112,"turquoise"
"DPH3P1","grey",TRUE,0.104907470138347,0.188496381157482,-0.123225870764056,0.000323650793950928,-0.0964506950869157,0.188496381157482,"grey"
"RP5-1050D4.2","grey",TRUE,-0.0454582588195253,0.403402813508235,0.0574790619691498,0.0589739019352766,-0.019315292191928,0.403402813508235,"grey"
"AC005537.2","grey",TRUE,0.148435555197508,0.140785122979532,0.0427506847274842,0.122386389001327,0.0210364594680309,0.148435555197508,"blue"
"CTC-756D1.3","grey",TRUE,-0.0642648783490763,0.071538877057854,0.119153538480655,0.0219340391646099,0.0994647114408203,0.119153538480655,"yellow"
"C11orf85","grey",TRUE,-0.0647831883001947,0.100426130254089,0.0394229403919991,0.100796448775691,0.0852608622014499,0.100796448775691,"turquoise"
"TCEAL5","turquoise",TRUE,0.0727131680882464,0.140082091398083,0.10746816772119,0.644643152547988,0.381137017772704,0.644643152547988,"turquoise"
"RP11-64C12.8","turquoise",TRUE,0.00978213501256224,0.0786586698390021,-0.0538794171636392,0.413249991365348,0.150718402532945,0.413249991365348,"turquoise"
"LINC01121","grey",TRUE,0.174165499083987,0.222208914366784,-0.185707432792682,0.220952882825502,0.0320879980779406,0.222208914366784,"grey"
"UGT2B4","grey",TRUE,-0.143436899675927,0.0882565202562833,0.318376981079983,0.0985539553890349,0.134620948900838,0.318376981079983,"yellow"
"SAA4","grey",TRUE,-0.0554135260687293,-0.0457423392683067,0.0461704931600868,-0.0905697017605562,0.0992126222979584,0.0992126222979584,"brown"
"RP1-151B14.6","grey",TRUE,0.0551663937053931,0.259782709961402,0.154679665098266,0.214007297256834,0.233479384771123,0.259782709961402,"grey"
"TP53TG1_2","grey",TRUE,0.140505511225819,0.0985210824543734,0.0640841601476723,0.0384084032051413,0.0743396190806217,0.140505511225819,"blue"
"CTD-3247H4.2","turquoise",TRUE,-0.0373274466882983,0.219693154435856,-0.0463331130572851,0.468341902190115,0.175250665259458,0.468341902190115,"turquoise"
"ATP5C1P1","grey",TRUE,0.0890619539290234,0.163286012558395,-0.0363377199623473,-0.104554015713084,-0.121515893785406,0.163286012558395,"grey"
"RP11-66D17.5","grey",TRUE,-0.031725122665504,0.318115719396691,0.0428073354147087,0.121436802052988,0.0515171577878367,0.318115719396691,"grey"
"RP11-950C14.7","grey",TRUE,0.0211504822927059,0.22019446514408,0.0745628376704211,0.108006839711792,0.0207487909613066,0.22019446514408,"grey"
"RP11-401O9.4","turquoise",TRUE,0.025907645789082,0.0614059318949365,-0.0674073993821329,0.541863397277499,0.243388943914799,0.541863397277499,"turquoise"
"NLGN4Y","grey",TRUE,0.0554131882589283,0.063147585883775,-0.0317404165288884,0.167948396719415,0.10433873320237,0.167948396719415,"turquoise"
"RP11-498B4.5","blue",TRUE,0.479256259058859,0.106012678004567,-0.134138347700647,-0.0732678910486577,-0.0750034245067652,0.479256259058859,"blue"
"ITLN1","yellow",TRUE,-0.0797739479791729,-0.142733930216074,0.810347992767402,0.136491319308341,0.443006155151557,0.810347992767402,"yellow"
"RP11-13N13.5","grey",TRUE,-0.155640592865203,0.266970192784547,0.217241754442016,0.0719053505111571,0.16288300083515,0.266970192784547,"grey"
"RP11-297C4.1","grey",TRUE,0.142294699567277,0.0973739285353016,0.050977194503446,-0.0288655936028191,0.0991410647154837,0.142294699567277,"blue"
"RP11-100E13.1","grey",TRUE,0.0680566709859843,0.136193229899648,-0.0218803671813513,0.271403082585122,0.101078740289123,0.271403082585122,"turquoise"
"RP11-482G13.1","turquoise",TRUE,-0.0272200609887879,0.339964090600972,0.080652335251966,0.304140358277913,0.257111984896739,0.339964090600972,"grey"
"CMA1","turquoise",TRUE,-0.0148408685468449,0.100601403459889,0.213774482352921,0.612549300091472,0.526334630145935,0.612549300091472,"turquoise"
"LA16c-380H5.6","grey",TRUE,0.180472327377655,0.202895360318009,-0.0714154060292818,-0.0474212043793786,-0.116929317967484,0.202895360318009,"grey"
"RP11-543D5.2","turquoise",TRUE,0.0435304044972469,-0.00348145903159071,0.0320463715144467,0.286985568915035,0.129915293160492,0.286985568915035,"turquoise"
"KB-1448A5.1","turquoise",TRUE,0.0961402199129698,0.150081379715608,0.0214726674796452,0.526989300843293,0.267367024814564,0.526989300843293,"turquoise"
"RP11-834C11.14","grey",TRUE,-0.368965490681889,0.0132392873360739,0.0334469016111159,0.287992812366098,0.117624236853563,0.368965490681889,"blue"
"RP11-290O12.2","turquoise",TRUE,-0.0637689733987508,0.181789234719978,-0.0520877817951256,0.574312486350211,0.225590263115962,0.574312486350211,"turquoise"
"CTC-327F10.4","turquoise",TRUE,-0.0369765160258755,0.103468514094911,-0.176974559179502,0.374979796668567,0.0259839324231901,0.374979796668567,"turquoise"
