chemical_id,canonical_name,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,classification_rule_prefixes,eligible_as_environmental_exposure,drug_like_exclusion,drugcentral_match,pah_formula,pah_structure_valid,classification_exclusion_reason
C044373,visiodispers,80702-91-6,,,,,,False,False,False,,False,
C559771,Visiol,,,,,,,False,False,False,,False,
C067786,Visio-Molar,124760-81-2,,,,,,False,False,False,,False,
C407622,Visio-Seal,,,,,,,False,False,False,,False,
C051736,vismione A,70322-88-2,,,,,,False,False,False,,False,
C455128,vismione B,,,,,,,False,False,False,,False,
C120972,vismione H,,,,,,,False,False,False,,False,
C067604,visnadin,477-32-7,,,,,,False,False,True,,False,drugcentral_cas_or_inn
C044999,visnagin,82-57-5,CID:6716,DTXSID50231509,NZVQLVGOZRELTG-UHFFFAOYSA-N,,,False,False,False,,False,
C069717,Viso-Fil,94189-54-5,,,,,,False,False,False,,False,
C095595,visoltricin,139874-44-5,,,,,,False,False,False,,False,
C000600714,Visomitin,,,,,,,False,False,False,,False,
C063659,vistagan-liquifilm,,,,,,,False,False,False,,False,
C561626,visthesia,,,,,,,False,False,False,,False,
C585537,vistusertib,,CID:25262792,,,,,False,False,False,,False,
C474322,"visual arrestin protein, Loligo pealei",,,,,,,False,False,False,,False,
C000708305,VIT-2763,,,,,,,False,False,False,,False,
C059586,Vita Blue,122079-36-1,,,,,,False,False,False,,False,
C520134,VITA CAD-Temp,,,,,,,False,False,False,,False,
C118049,vitacel M80K,,,,,,,False,False,False,,False,
C072676,Vitacemen Type II,,,,,,,False,False,False,,False,
C485655,Vita Cerec Duo Cement,,,,,,,False,False,False,,False,
C020546,vitacic,78837-98-6,,,,,,False,False,False,,False,
C000622772,vitacoxib,,,,,,,False,False,False,,False,
C061706,Vitacryl,90652-06-5,,,,,,False,False,False,,False,
C483703,Vitadur,,,,,,,False,False,False,,False,
C058236,Vitadur N,66676-65-1,,,,,,False,False,False,,False,
C000621297,VITA Enamic,,,,,,,False,False,False,,False,
C066634,vitaferro,115774-15-7,,,,,,False,False,False,,False,
C046732,vitafluor,137915-08-3,,,,,,False,False,False,,False,
C058664,vitagrin,125636-78-4,,,,,,False,False,False,,False,
C545581,Vitaherpavac,,,,,,,False,False,False,,False,
C058234,Vita Hi Ceram,,,,,,,False,False,False,,False,
C029071,vita-iodouroltriphosphadenine,77466-76-3,,,,,,False,False,False,,False,
C042403,vita K+B 93,65098-76-2,,,,,,False,False,False,,False,
C102648,Vital Defense-D,,,,,,,False,False,False,,False,
C452440,Vitalescence composite resin,,,,,,,False,False,False,,False,
C090055,vitalethine,143129-01-5,,,,,,False,False,False,,False,
D014800,Vitallium,12629-02-6,,DTXSID501365331,,,,False,False,False,,False,
C506575,Vitalliver,,,,,,,False,False,False,,False,
C043110,vital new red,574-65-2,,,,,,False,False,False,,False,
D014801,Vitamin A,11103-57-4,,DTXSID301014459,,,,False,False,False,,False,
C024366,vitamin A2,79-80-1,CID:6436043,DTXSID401018959,XWCYDHJOKKGVHC-OVSJKPMPSA-N,,,False,False,False,,False,
C009675,vitamin A acid ethylamide,33631-41-3,,,,,,False,False,False,,False,
C543677,vitamin A-aldehyde-dihydropyridine-ethanolamine,,,,,,,False,False,False,,False,
C543676,vitamin A-aldehyde-dihydropyridine-phosphatidylethanolamine,,,,,,,False,False,False,,False,
C025790,"vitamin A, pentifyllin, nicotinic acid, and vitamin E combination",76584-56-0,,,,,,False,False,False,,False,
C048974,"vitamin A, vitamin E drug combination",70713-06-3,,,,,,False,False,False,,False,
C059630,"vitamin A, vitamin E, vitamin K3 drug combination",135669-41-9,,,,,,False,False,False,,False,
D014805,Vitamin B 12,68-19-9,,DTXSID7044346,FDJOLVPMNUYSCM-SYUKHSAKSA-L,,,False,False,False,,False,
C016830,vitamin B12 factor B,13963-62-7,,,,,,False,False,False,,False,
C506475,vitamin B12-modified dextran-g-polyethylene oxide cetyl ether,,,,,,,False,False,False,,False,
C016831,vitamin B12 tyrosine methyl ester,,,,,,,False,False,False,,False,
C023848,vitamin B2 acid,59224-03-2,,,,,,False,False,False,,False,
C023849,vitamin B2 aldehyde,59224-04-3,,,,,,False,False,False,,False,
D025101,Vitamin B 6,8059-24-3,CID:104817,DTXSID501015372,,,,False,False,False,,False,
D014803,Vitamin B Complex,12001-76-2,,,,,,False,False,False,,False,
C012608,vitamin C2 (flavan derivative),,,,,,,False,False,False,,False,
C107375,vitamin CE,,,,,,,False,False,False,,False,
D014807,Vitamin D,1406-16-2,,DTXSID1026295,,,,False,False,False,,False,
C036286,vitamin D2 glucosiduronate,57803-96-0,,,,,,False,False,False,,False,
C036282,vitamin D2 sulfate,1784-46-9,,,,,,False,False,False,,False,
C042202,vitamin D3 3 beta-D-glucopyranoside,24003-73-4,,,,,,False,False,False,,False,
C033556,vitamin D3 butyrate,31316-20-8,,,,,,False,False,False,,False,
C027963,vitamin D3 glucosiduronate,,,,,,,False,False,False,,False,
C033555,vitamin D3 palmitate,13403-10-6,,,,,,False,False,False,,False,
C026415,vitamin D3 sulfoconjugate,10529-43-8,,,,,,False,False,False,,False,
C101908,vitamin D-binding protein-macrophage activating factor,,,,,,,False,False,False,,False,
D014810,Vitamin E,1406-18-4,CID:14985,DTXSID9051458,,,,False,False,False,,False,
D014812,Vitamin K,12001-79-5,CID:5280483,DTXSID1052743,,,,False,False,False,C31H46O2,False,
D010837,Vitamin K 1,84-80-0,CID:5284607,DTXSID8023472,MBWXNTAXLNYFJB-NKFFZRIASA-N,,,False,False,True,,False,drugcentral_cas_or_inn
C030281,vitamin K1 aglycone I,51732-61-7,,,,,,False,False,False,,False,
C030282,vitamin K1 aglycone II,34927-45-2,,,,,,False,False,False,,False,
C030283,vitamin K1 aglycone III,77179-33-0,,,,,,False,False,False,,False,
C051390,vitamin K1 chromenol,34044-00-3,,,,,,False,False,False,,False,
C033659,"vitamin K-1 epoxide-1,4-diol",81382-12-9,,,,,,False,False,False,,False,
C031396,vitamin K1-hydroperoxide,15576-39-3,,,,,,False,False,False,,False,
C028843,vitamin K1 hydroquinone,572-96-3,,DTXSID90409306,BUFJIHPUGZHTHL-NKFFZRIASA-N,,,False,False,False,,False,
C016186,vitamin K1 oxide,25486-55-9,CID:5460204,DTXSID80904572,KUTXFBIHPWIDJQ-LKUDQCMESA-N,,,False,False,False,C31H46O3,False,
D024482,Vitamin K 2,11032-49-8,,DTXSID6045406,,,,False,False,False,,False,
D024483,Vitamin K 3,58-27-5,,DTXSID4021715,MJVAVZPDRWSRRC-UHFFFAOYSA-N,,,False,False,True,,False,drugcentral_cas_or_inn
C024534,vitamin k5,83-70-5,CID:6754,DTXSID3075042,UGQFCTZXVAPVCS-UHFFFAOYSA-N,,,False,False,False,C11H11NO,False,
C041103,vitamin K semiquinone radical,27696-10-2,,,,,,False,False,False,,False,
C024223,vitamin MK 8,523-38-6,,,,,,False,False,False,,False,
C010524,vitamin Q,55127-92-9,,,,,,False,False,False,,False,
D014815,Vitamins,,,,,,,False,False,False,,False,
D014814,Vitamin U,,,,,,,False,False,False,,False,
C017793,vitamycin,12778-25-5,,,,,,False,False,False,,False,
C524164,Vitaprost,,,,,,,False,False,False,,False,
C003766,Vitaral,52504-32-2,,,,,,False,False,False,,False,
C061941,Vitasic,138331-07-4,,,,,,False,False,False,,False,
C000621298,VITA Suprinity,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C502262,vita veneering ceramic D,,,,,,,False,False,False,,False,
C000621299,VITA YZ T,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C509999,Vita Zeta LC,,,,,,,False,False,False,,False,
C558723,viteagnuside J,,,,,,,False,False,False,,False,
C545773,viteagnusin F,,,,,,,False,False,False,,False,
C545774,viteagnusin G,,,,,,,False,False,False,,False,
C545776,viteagnusin H,,,,,,,False,False,False,,False,
C560384,viteagnusin I,,,,,,,False,False,False,,False,
C497095,vitedoamine A,,,,,,,False,False,False,,False,
C544282,vitedoamine B,,,,,,,False,False,False,,False,
C497094,vitedoin A,,,,,,,False,False,False,,False,
C497096,vitedoin B,,,,,,,False,False,False,,False,
C073189,vitellogenesis inhibiting hormone,138360-48-2,,,,,,False,False,False,,False,
C470476,viteosin-A,,,,,,,False,False,False,,False,
C000622352,vitepyrroloid A,,,,,,,False,False,False,,False,
C000622354,vitepyrroloid B,,,,,,,False,False,False,,False,
C000622355,vitepyrroloid C,,,,,,,False,False,False,,False,
C000622356,vitepyrroloid D,,,,,,,False,False,False,,False,
C484813,vitespin,492448-75-6,,,,,,False,False,False,,False,
C420331,vitetrifolin A,,,,,,,False,False,False,,False,
C420333,vitetrifolin B,,,,,,,False,False,False,,False,
C420332,vitetrifolin C,,,,,,,False,False,False,,False,
C553090,Vitex agnus castus extract,,,,,,,False,False,False,,False,
C544281,vitexdoin A,,,,,,,False,False,False,,False,
C000593158,vitexdoin F,,,,,,,False,False,False,,False,
C112273,vitexfolin A,,,,,,,False,False,False,,False,
C032731,vitexin,521-33-5,CID:5280441,DTXSID90190287,SGEWCQFRYRRZDC-VPRICQMDSA-N,,,False,False,False,,False,
C520415,vitexin-2''-O-glucoside,,,,,,,False,False,False,,False,
C586694,vitexin-2-O-rhamnoside,,,,,,,False,False,False,,False,
C586695,vitexin-2-O-xyloside,,,,,,,False,False,False,,False,
C587058,vitexin 6,,,,,,,False,False,False,,False,
C021329,vitexin rhamnoside,32426-34-9,,,,,,False,False,False,,False,
C000589339,vitexkarinol,,,,,,,False,False,False,,False,
C000601096,vitexolide A,,,,,,,False,False,False,,False,
C454319,vitilevuamide,,,,,,,False,False,False,,False,
C520313,VitilVenz,,,,,,,False,False,False,,False,
C412469,vitisin A,142449-89-6,CID:16131430,DTXSID901029696,XAXVWWYPKOGXSY-DBHYGPPCSA-N,,,False,False,False,,False,
C477277,vitisin C,,,,,,,False,False,False,,False,
C000613137,vitisin D,,,,,,,False,False,False,,False,
C479587,vitisinol,,,,,,,False,False,False,,False,
C000593496,vitisinol C,,,,,,,False,False,False,,False,
C542349,vitisinol D,,,,,,,False,False,False,,False,
C543987,vitisinol E,,,,,,,False,False,False,,False,
C543988,vitisinol F,,,,,,,False,False,False,,False,
C543989,vitisinol G,,,,,,,False,False,False,,False,
C000613453,Vitiskin hydrogel,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C515948,Vit-l-escence Trans Ice,,,,,,,False,False,False,,False,
C441188,vitopine,,,,,,,False,False,False,,False,
C503149,Vitoss,,,,,,,False,False,False,,False,
C084550,Vitremer,,,,,,,False,False,False,,False,
C093679,Vitrogen,,,,,,,False,False,False,,False,
C433666,vittacarboline,,,,,,,False,False,False,,False,
C497413,vittatalactone,,,,,,,False,False,False,,False,
C488939,vittatine 1,,,,,,,False,False,False,,False,
C000713627,"Vit v 1 allergen, Vitis vinifera",,,,,,,False,False,False,,False,
C551853,Viusid,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C513703,Vivadent,,,,,,,False,False,False,,False,
C119197,Vivaglass Cem,,,,,,,False,False,False,,False,
C119198,Vivaglass Fil,,,,,,,False,False,False,,False,
C477445,vivapur,,,,,,,False,False,False,,False,
C000601109,Vivartana,,,,,,,False,False,False,,False,
C525245,VivaSens Liner,,,,,,,False,False,False,,False,
C500417,Vivastyle,,,,,,,False,False,False,,False,
C077444,Vivida,,,,,,,False,False,False,,False,
C000621226,Viviscal Man,,,,,,,False,False,False,,False,
C121611,VIVIT peptide,,CID:16135717,,,,,False,False,False,,False,
C000624616,vivitrol,,,,,,,False,False,False,,False,
C011567,Vivonex,93197-02-5,,,,,,False,False,False,,False,
C000592131,vixotrigine,,,,,,,False,False,False,,False,
C583523,VK100 silicone cement,,,,,,,False,False,False,,False,
C000706151,VK4-116,,,,,,,False,False,False,,False,
C001572,VK 744,33524-62-8,CID:189090,DTXSID00955147,ISFDRJXUWTUUMS-UHFFFAOYSA-N,,,False,False,False,,False,
C002384,VK 774,41544-14-3,,,,,,False,False,False,,False,
C581749,VK-II-36 compound,,,,,,,False,False,False,,False,
C492564,VL-0395,,CID:10742947,,,,,False,False,False,,False,
C000611448,VL-2397,,,,,,,False,False,False,,False,
C000722721,VLA2001 COVID-19 vaccine,,,,,,,False,False,False,,False,
C542028,vladimuliecin A,,,,,,,False,False,False,,False,
C542029,vladimuliecin B,,,,,,,False,False,False,,False,
C000607671,vladimuliecin C,,,,,,,False,False,False,,False,
C000607672,vladimuliecin D,,,,,,,False,False,False,,False,
C000632404,vlasoulamine A,,,,,,,False,False,False,,False,
C055597,VLDV neurophysin,80700-77-2,,,,,,False,False,False,,False,
C434322,VLE 776,,,,,,,False,False,False,,False,
C056327,VlhP protocol,,,,,,,False,False,False,,False,
C000591219,"VLN3 protein, Arabidopsis",,,,,,,False,False,False,,False,
C560263,"VLN4 protein, Arabidopsis",,,,,,,False,False,False,,False,
C072058,"VlpA protein, Mycoplasma hyorhinis",144905-74-8,,,,,,False,False,False,,False,
C072059,"vlpB protein, Mycoplasma hyorhinis",144905-78-2,,,,,,False,False,False,,False,
C072060,"VlpC protein, Mycoplasma hyorhinis",144905-81-7,,,,,,False,False,False,,False,
C095878,"vlpD protein, Mycoplasma hyorhinis",,,,,,,False,False,False,,False,
C095879,"VlpE protein, Mycoplasma hyorhinis",,,,,,,False,False,False,,False,
C105546,"VlsE protein, Borrelia burgdorferi",,,,,,,False,False,False,,False,
C000623193,VLX1570,,,,,,,False,False,False,,False,
C584431,VLX40,,,,,,,False,False,False,,False,
C000602558,VLX600,,,,,,,False,False,False,,False,
C000622411,Vm24 peptide,,,,,,,False,False,False,,False,
C478006,VM 3298-2,,,,,,,False,False,False,,False,
C066129,VM 44857,112125-00-5,,,,,,False,False,False,,False,
C066128,VM 44864,115008-94-1,,,,,,False,False,False,,False,
C066127,VM 44865,115021-84-6,,,,,,False,False,False,,False,
C066126,VM 44866,115021-83-5,,,,,,False,False,False,,False,
C488932,VM 4798-1a,,,,,,,False,False,False,,False,
C488933,VM 4798-1b,,,,,,,False,False,False,,False,
C109733,VM 54159,,,,,,,False,False,False,,False,
C084045,VM 55596,141137-59-9,,,,,,False,False,False,,False,
C084044,VM 55597,120312-86-9,,,,,,False,False,False,,False,
C084043,VM 55599,148717-88-8,,,,,,False,False,False,,False,
C072100,"VMA11 protein, S cerevisiae",,,,,,,False,False,False,,False,
C036046,VMBP protocol,,,,,,,False,False,False,,False,
C038967,VMCP protocol,,,,,,,False,False,False,,False,
C000711149,"VmCT1 peptide, Vaejovis mexicanus",,,,,,,False,False,False,,False,
C072507,VMD protocol,,,,,,,False,False,False,,False,
C043326,VMF protocol,,,,,,,False,False,False,,False,
C057514,VMF regimen,,,,,,,False,False,False,,False,
C086658,VMGA III,,,,,,,False,False,False,,False,
C003804,VMI 160,24643-76-3,,,,,,False,False,False,,False,
C108059,vMIP-II,,,,,,,False,False,False,,False,
C053454,VMMc protocol,,,,,,,False,False,False,,False,
C044586,VMM protocol,,,,,,,False,False,False,,False,
C087503,"Vmp24 protein, Borrelia hermsii",,,,,,,False,False,False,,False,
C087502,"Vmp3 protein, Borrelia hermsii",,,,,,,False,False,False,,False,
C047871,VMP-3 protocol,,,,,,,False,False,False,,False,
C067934,"VMP7 protein, Borrelia hermsii",133483-05-3,,,,,,False,False,False,,False,
C059163,VMP-CIsCF protocol,,,,,,,False,False,False,,False,
C046428,VMP protocol,,CID:56841870,,,,,False,False,False,,False,
C072489,VMP regimen,,,,,,,False,False,False,,False,
C041727,VMV protocol,,,,,,,False,False,False,,False,
C414724,"VN1R1 protein, human",,,,,,,False,False,False,,False,
C466061,VN2222,,,,,,,False,False,False,,False,
C529070,VN-66-1 compound,,,,,,,False,False,False,,False,
C087074,VNCOP-B protocol,,,,,,,False,False,False,,False,
C000604398,VNI-41 compound,,,,,,,False,False,False,,False,
C578921,VNI compound,,,,,,,False,False,False,,False,
C121771,"VNN2 protein, human",,,,,,,False,False,False,,False,
C121773,"VNN3P protein, human",,,,,,,False,False,False,,False,
C511525,"Vnn3 protein, mouse",,,,,,,False,False,False,,False,
C465023,VNP 20009,,,,,,,False,False,False,,False,
C540266,VNP-4090-CE,,,,,,,False,False,False,,False,
C000726167,VNPP433-3beta,,,,,,,False,False,False,,False,
C102104,"vn protein, Drosophila",182299-68-9,,,,,,False,False,False,,False,
C000609869,VNPT55,,,,,,,False,False,False,,False,
C005891,voacamine,3371-85-5,CID:11953931,DTXSID20863159,VCMIRXRRQJNZJT-MVVGXNPNSA-N,,,False,False,True,,False,drugcentral_cas_or_inn
C579610,voacangalactone,,,,,,,False,False,False,,False,
C012098,voacangine,510-22-5,CID:73255,DTXSID50965276,MMAYTCMMKJYIAM-RUGRQLENSA-N,,,False,False,False,,False,
C568718,voachalotine,,,,,,,False,False,False,,False,
C049505,voacristine,545-84-6,CID:44566752,DTXSID40969687,FTUJSFSHUWYXKX-QPCWTCSNSA-N,,,False,False,False,,False,
C586605,voatinggine,,,,,,,False,False,False,,False,
C057239,vobasine,2134-83-0,,,,,,False,False,False,,False,
C118178,"VO(Br,OH-acph)2",,,,,,,False,False,False,,False,
C530323,vocara,,,,,,,False,False,False,,False,
C484071,voclosporin,,,,,,,False,False,True,,False,drugcentral_cas_or_inn
C121827,Voco pac,,,,,,,False,False,False,,False,
C000622504,vodo I1,,,,,,,False,False,False,,False,
C000622505,vodo I2,,,,,,,False,False,False,,False,
C000622506,vodo I3,,,,,,,False,False,False,,False,
C103207,vofopitant,168266-90-8,CID:6918331,DTXSID10870099,XILNRORTJVDYRH-HKUYNNGSSA-N,,,False,False,False,,False,
C455121,vogelin A,,,,,,,False,False,False,,False,
C455122,vogelin B,,,,,,,False,False,False,,False,
C455123,vogelin C,,,,,,,False,False,False,,False,
C510929,vogelin H,,,,,,,False,False,False,,False,
C510930,vogelin I,,,,,,,False,False,False,,False,
C551426,vogeol,,,,,,,False,False,False,,False,
C102817,voglibose,,CID:444020,,,,,False,False,True,,False,drugcentral_cas_or_inn
C551427,vogliiol,,,,,,,False,False,False,,False,
D055549,Volatile Organic Compounds,,,,,vocs,D02.974,True,False,False,,False,
C041782,volgonat,54747-73-8,,,,,,False,False,False,,False,
C419781,volicitin,,,,,,,False,False,False,,False,
C079049,volinanserin,,CID:5311271,,,,,False,False,False,,False,
C000627853,volixibat,,,,,,,False,False,False,,False,
C447221,volkendusin diacetate,,,,,,,False,False,False,,False,
C084208,Volkov-Borovski's solution,,,,,,,False,False,False,,False,
C012680,volonomycin,59794-18-2,,,,,,False,True,False,,False,drug_semantic_regex
D061585,Voltage-Gated Sodium Channel Agonists,,,,,,,False,False,False,,False,
D061567,Voltage-Gated Sodium Channel Blockers,,,,,,,False,False,False,,False,
C473517,volubiloside A,,,,,,,False,False,False,,False,
C473518,volubiloside B,,,,,,,False,False,False,,False,
C473519,volubiloside C,,,,,,,False,False,False,,False,
C560839,volvalerelactone A,,,,,,,False,False,False,,False,
C560840,volvalerelactone B,,,,,,,False,False,False,,False,
C000588619,volvalerenol A,,,,,,,False,False,False,,False,
C000606176,volvaltrate B,,,,,,,False,False,False,,False,
C099459,"volvatoxin A2 protein, Volvariella volvacea",58718-70-0,,,,,,False,False,False,,False,
C525026,vomifoliol,,,,,,,False,False,False,,False,
C561301,vomifoliol 9-O-arabinofuranosyl-(1-6)-glucopyranoside,,,,,,,False,False,False,,False,
C074175,vomifoliol 9-O-glucopyranosyl-4-O-xylopyranosyl-6-O-glucopyranoside,141947-49-1,,,,,,False,False,False,,False,
C119909,vomilenine,,,,,,,False,False,False,,False,
C552956,vonoprazan,,CID:15981397,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000731941,"vonoprazan, amoxicillin, and clarithromycin drug combination",,,,,,,False,False,False,,False,
C029417,Von Willebrand antigen,,,,,,,False,False,False,,False,
D014841,von Willebrand Factor,,,,,,,False,False,False,,False,
C081839,von Willebrand factor (445-733),,,,,,,False,False,False,,False,
C090953,von Willebrand factor (504-728),,,,,,,False,False,False,,False,
C069815,von Willebrand factor Normandy,,,,,,,False,False,False,,False,
C067003,von Willebrand factor propolypeptide,,,,,,,False,False,False,,False,
C000600334,VO-OHpic,,CID:90488861,,,,,False,False,False,,False,
C530299,vorapaxar,,,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000716758,vorasidenib,,,,,,,False,False,False,,False,
D065819,Voriconazole,,CID:71616,,,,,False,False,True,,False,drugcentral_cas_or_inn
D000077337,Vorinostat,,CID:5311,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000732022,vornorexant,,,,,,,False,False,False,,False,
C000709220,vorolanib,,,,,,,False,False,False,,False,
C060523,vorozole,,CID:6918191,,,,,False,False,True,,False,drugcentral_cas_or_inn
D000078784,Vortioxetine,,,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000627065,voruciclib,,,,,,,False,False,False,,False,
C485113,vosaroxin,,CID:9952884,,,,,False,False,False,,False,
C009679,VoSoL,,,,,,,False,False,False,,False,
C000632572,vosoritide,,,,,,,False,False,False,,False,
C016187,votracon,63307-61-9,,,,,,False,False,False,,False,
C073437,vouacapan,40819-81-6,,,,,,False,False,False,,False,
C000628792,voxelotor,,CID:71602803,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000619503,voxilaprevir,,,,,,,False,False,True,,False,drugcentral_cas_or_inn
C000723806,VP1-001,,,,,,,False,False,False,,False,
C000722901,VP-102,,,,,,,False,False,False,,False,
C547551,"VP121 protein, Vipera paleastinae",,,,,,,False,False,False,,False,
C000711371,VP13-47 compound,,,,,,,False,False,False,,False,
C036797,VP 143,,,,,,,False,False,False,,False,
C423511,VP-14637,,,,,,,False,False,False,,False,
C528774,"VP2 protein, porcine parvovirus",,,,,,,False,False,False,,False,
C411667,VP 32947,,,,,,,False,False,False,,False,
C120957,VP 339,,,,,,,False,False,False,,False,
C120959,VP 343,,,,,,,False,False,False,,False,
C120958,VP 365,,,,,,,False,False,False,,False,
C088865,VP-4 vaccine,,,,,,,False,False,False,,False,
C111684,VP 602L,,,,,,,False,False,False,,False,
C061332,"VP6 protein, Rotavirus",,,,,,,False,False,False,,False,
C069264,"VP7 major core antigen, African horsesickness virus",138413-77-1,,,,,,False,False,False,,False,
C050779,"VP7 protein, Rotavirus",,,,,,,False,False,False,,False,
C074578,VP 862,,,,,,,False,False,False,,False,
C044673,VPA protocol,,,,,,,False,False,False,,False,
C045974,VP-BBML protocol,,,,,,,False,False,False,,False,
C000716457,VPC-00628,,,,,,,False,False,False,,False,
C000611541,VPC23019,,CID:11588811,,,,,False,False,False,,False,
C000589257,VPC-3033,,,,,,,False,False,False,,False,
C529824,VPC32183,,CID:44392752,,,,,False,False,False,,False,
C060798,VPCBAE protocol,,,,,,,False,False,False,,False,
C000621300,VP connect,,,,,,,False,False,False,,False,
C062042,VPCP protocol,,,,,,,False,False,False,,False,
C045917,VPC protocol,,,,,,,False,False,False,,False,
C064603,VPC regimen,,,,,,,False,False,False,,False,
C039506,VPDA protocol,,,,,,,False,False,False,,False,
C039505,VPD protocol,,,,,,,False,False,False,,False,
C040065,VPg-pUpU,,,,,,,False,False,False,,False,
C051720,VPIV protocol,,,,,,,False,False,False,,False,
C000705187,VPM1002 recombinant BCG vaccine,,,,,,,False,False,False,,False,
C098209,VPM chloride,6441-84-5,,,,,,False,False,False,,False,
C521054,VPNDWAHFRGSWamide,,,,,,,False,True,False,,False,drug_semantic_regex
C047587,VP-P protocol,,,,,,,False,False,False,,False,
C038467,VP protocol,,,,,,,False,False,False,,False,
C107622,VPQ compound,,,,,,,False,True,False,,False,drug_semantic_regex
C107059,V-Primer,,,,,,,False,False,False,,False,
C539750,"VPS4 protein, Candida albicans",,,,,,,False,False,False,,False,
C504606,VPS Coriolus versicolor extract,,,,,,,False,False,False,,False,
C576277,VPY tripeptide,,,,,,,False,False,False,,False,
C109528,VQEP protocol,,,,,,,False,False,False,,False,
C021939,VR-6,33590-70-4,,,,,,False,False,False,,False,
C481668,VRC3375,,,,,,,False,False,False,,False,
C543056,VRP 1020,,,,,,,False,False,False,,False,
C090350,"VRP1 protein, S cerevisiae",,,,,,,False,False,False,,False,
C523603,"Vrp1 protein, S pombe",,,,,,,False,False,False,,False,
C000625157,VRP26 cyclic peptide,,,,,,,False,False,False,,False,
C544122,VRQ397,,,,,,,False,False,False,,False,
C525665,VRT 018858,,,,,,,False,False,False,,False,
C510778,VRT 125853,,,,,,,False,False,False,,False,
C535089,VRT 532,,CID:781239,,,,,False,False,False,,False,
C510779,VRT 752586,,,,,,,False,False,False,,False,
C520468,VRX0466617,,CID:25166905,,,,,False,False,False,,False,
C550501,VRX-329747,,,,,,,False,False,False,,False,
C550502,VRX-413638,,,,,,,False,False,False,,False,
C519971,VRX-480773,,,,,,,False,False,False,,False,
C561326,VS118,,,,,,,False,False,False,,False,
C097407,VS 215,,,,,,,False,False,False,,False,
C097408,VS 261,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C559378,VS411 drug combination,,,,,,,False,False,False,,False,
C000657351,VS-4 compound,,,,,,,False,False,False,,False,
C585120,VS-5584,,CID:46912230,,,,,False,False,False,,False,
C481729,VS55 solution,,,,,,,False,False,False,,False,
C000728191,VSA-2,,,,,,,False,False,False,,False,
D060907,V-Set Domain-Containing T-Cell Activation Inhibitor 1,,,,,,,False,False,False,,False,
C463320,VSFQQPQQQYPSSQ,,,,,,,False,False,False,,False,
C000717369,"VSGsur protein, Trypanosoma brucei rhodesiense",,,,,,,False,False,False,,False,
C000588758,"VSIR protein, human",,,,,,,False,False,False,,False,
C000621451,"VSP9B10A protein, Giardia duodenalis",,,,,,,False,False,False,,False,
C429278,"VspC protein, Mycoplasma",,,,,,,False,False,False,,False,
C121437,"Vsp protein, bacterial",,,,,,,False,False,False,,False,
C103927,"Vsp protein, Giardia intestinalis",,,,,,,False,False,False,,False,
C587763,VST-50,,,,,,,False,False,False,,False,
C485181,vstaminol C,,,,,,,False,False,False,,False,
C580744,"VSTM4 protein, human",,,,,,,False,False,False,,False,
C487989,"VSTX1 protein, Grammostola spatulata",,,,,,,False,False,False,,False,
C000631484,VSW1198,,,,,,,False,False,False,,False,
C000612857,VT-1129,,,,,,,False,False,False,,False,
C000599187,VT-1161,,,,,,,False,False,False,,False,
C000654367,VT-1598,,,,,,,False,False,False,,False,
C000601472,VT-464,,,,,,,False,False,False,,False,
C108934,VT5 peptide,,,,,,,False,False,False,,False,
C443459,V-Tar,,,,,,,False,False,False,,False,
C475826,"VTCN1 protein, human",,,,,,,False,False,False,,False,
C475824,"Vtcn1 protein, mouse",,,,,,,False,False,False,,False,
C551689,"VTIP-peptide, mouse",,,,,,,False,False,False,,False,
C064608,VTMFAP protocol,,,,,,,False,False,False,,False,
C064607,VTMFP protocol,,,,,,,False,False,False,,False,
C062939,VTMF protocol,,,,,,,False,False,False,,False,
C000615700,VTP-43742,,,,,,,False,False,False,,False,
C000720753,VTP50469,,,,,,,False,False,False,,False,
C573973,VTX-2337,,,,,,,False,False,False,,False,
C583177,VTX-294,,,,,,,False,False,False,,False,
C000716468,VU0026921,,,,,,,False,False,False,,False,
C582431,VU0038882,,,,,,,False,False,False,,False,
C575096,VU0092273,,,,,,,False,False,False,,False,
C000596297,VU0099704,,,,,,,False,False,False,,False,
C541699,VU 01119498,,,,,,,False,False,False,,False,
C544970,VU 0155041,,CID:888023,,,,,False,False,False,,False,
C000600510,VU0155094,,,,,,,False,False,False,,False,
C577085,VU0255011,,,,,,,False,False,False,,False,
C574616,VU0357017,,,,,,,False,False,False,,False,
C000709218,VU0357121,,,,,,,False,False,False,,False,
C574617,VU0364572,,,,,,,False,False,False,,False,
C578328,VU0405601,,,,,,,False,False,False,,False,
C560209,VU 0405652,,,,,,,False,False,False,,False,
C577470,VU0409106,,,,,,,False,False,False,,False,
