time_ps,core_internal_rmsd_A,pair_retention_4p5A,residue_contact_fraction_4p5A,core_pocket_nearest_distance_A
2.320000006916861366e+03,2.900397506860811700e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.706513162376780635e+00
2.330000006946675057e+03,5.189515578059547551e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.124007148977410164e+00
2.340000006976489203e+03,3.660061003961890408e-02,4.166666666666666435e-02,1.666666666666666574e-01,3.133527304785716616e+00
2.350000007006303349e+03,2.595657578951917829e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.322809711690557499e+00
2.360000007036117495e+03,4.227664583463401626e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.321329526431316292e+00
2.370000007065931641e+03,3.605788893804916934e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.811495617199611718e+00
2.380000007095745787e+03,4.088340222231674065e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.868800031166343079e+00
2.390000007125559478e+03,3.943096858838362334e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.599085781293013486e+00
2.400000007155373623e+03,2.462454320034988473e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.611167442701452845e+00
2.410000007185187769e+03,2.938635840675169267e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.597633687104197620e+00
2.420000007215001915e+03,4.574314042377580769e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.463276438756113240e+00
2.430000007244816061e+03,4.227755279651954079e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.530161639269508544e+00
2.440000007274629752e+03,4.051064471711676024e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.304127451806739391e+00
2.450000007304443898e+03,6.156721758684577384e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.670625232721949516e+00
2.460000007334258044e+03,4.966588359268066938e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.369171590506916392e+00
2.470000007364072189e+03,4.528307083685220030e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.534211489179026167e+00
2.480000007393886335e+03,3.611401203640337426e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.573052414394007670e+00
2.490000007423700026e+03,4.101694767658697199e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.232722507908197596e+00
2.500000007453514172e+03,4.281307835818051744e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.096246150873733338e+00
2.510000007483328318e+03,3.750312286736952327e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.137366645125829745e+00
2.520000007513142464e+03,3.858887550560924362e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.159613185130417001e+00
2.530000007542956610e+03,5.138902114771871921e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.303152356241129795e+00
2.540000007572770301e+03,3.374802655864710121e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.286421199217488098e+00
2.550000007602584446e+03,4.253207490633773707e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.894753591933480585e+00
2.560000007632398592e+03,3.377309801502176301e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.367271082407307770e+00
2.570000007662212738e+03,6.255198786474729100e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.499735018612387005e+00
2.580000007692026884e+03,5.729679530127264331e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.648906555562383858e+00
2.590000007721840575e+03,4.062906307652957433e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.363313019680550298e+00
2.600000007751654721e+03,6.148703992905280719e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.427922396752163259e+00
2.610000007781468867e+03,4.183838411037896915e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.286574437659484982e+00
2.620000007811283012e+03,3.978828233178189483e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.199875727146738402e+00
2.630000007841097158e+03,3.914342886506735897e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.178951969721086179e+00
2.640000007870910849e+03,4.062855723733723584e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.715089525956974281e+00
2.650000007900724995e+03,5.568655105242197728e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.351079035957849506e+00
2.660000007930539141e+03,4.984906193215310477e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.253019037428801941e+00
2.670000007960353287e+03,4.433652614050230534e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.595287874062475186e+00
2.680000007990167433e+03,3.550740345231317985e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.387593437873339219e+00
2.690000008019981124e+03,6.793294909908419166e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.708720458639005013e+00
2.700000008049795269e+03,5.346407643508430813e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.014437644327636612e+00
2.710000008079609415e+03,4.458716341252503407e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.313993645925392251e+00
2.720000008109423561e+03,3.606341582647741573e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.297962684455099325e+00
2.730000008139237707e+03,4.780306494352897645e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.413895364074039485e+00
2.740000008169051398e+03,5.263365960121827586e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.811594235605128222e+00
2.750000008198865544e+03,4.153013182182734714e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.528984517060326898e+00
2.760000008228679690e+03,5.709730584377591123e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.644507262537632020e+00
2.770000008258493835e+03,3.008309982861140375e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.308408588900257907e+00
2.780000008288307981e+03,3.613707748772394118e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.467709921793447947e+00
2.790000008318122127e+03,4.268578240418265807e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.317924077130902205e+00
2.800000008347935818e+03,4.954917849632971966e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.343608628635490909e+00
2.810000008377749964e+03,6.369716438654485224e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.346912223341469428e+00
2.820000008407564110e+03,5.695206914112752733e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.457793703132435059e+00
2.830000008437378256e+03,5.626643522494042399e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.413109711302401816e+00
2.840000008467192401e+03,4.422455710019619624e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.430040331671898812e+00
2.850000008497006093e+03,4.685585857939515014e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.284482611803416052e+00
2.860000008526820238e+03,6.598904342079046914e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.398850637510681505e+00
2.870000008556634384e+03,3.870404633843160108e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.211548221237436440e+00
2.880000008586448530e+03,3.382969314324052457e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.471626381040179066e+00
2.890000008616262676e+03,6.996058809630509301e-02,2.916666666666666852e-01,3.333333333333333148e-01,3.182829626168665271e+00
2.900000008646076367e+03,2.872007921937352881e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.116131480122451336e+00
2.910000008675890513e+03,5.054471554329015986e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.392866410629073570e+00
2.920000008705704658e+03,5.584184436110666006e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.408802203169045253e+00
2.930000008735518804e+03,4.413913582643295974e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.385586104600837754e+00
2.940000008765332950e+03,5.430685501744420690e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.150398248218362784e+00
2.950000008795146641e+03,3.412342789188996250e-02,8.333333333333332871e-02,1.666666666666666574e-01,3.302397061075577067e+00
2.960000008824960787e+03,4.398077543260860145e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.846129006382077442e+00
2.970000008854774933e+03,7.474339251782488591e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.383247140557051225e+00
2.980000008884589079e+03,2.982324623073528275e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.311803497288972054e+00
2.990000008914403224e+03,3.947469001550268919e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.311206048240456390e+00
3.000000008944216916e+03,3.875639051586294431e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.269364441693106027e+00
3.010000008974031061e+03,4.922972835634241429e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.433314550163217405e+00
3.020000009003845207e+03,4.197875259136154419e-02,2.916666666666666852e-01,3.333333333333333148e-01,3.117166181354160237e+00
3.030000009033659353e+03,5.553016858428064945e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.192139187638739717e+00
3.040000009063473499e+03,4.901544868811012062e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.375056616881562999e+00
3.050000009093287190e+03,3.657823118458920775e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.298816066721946605e+00
3.060000009123101336e+03,4.459635388306888021e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.193526629971868314e+00
3.070000009152915482e+03,4.619033597313576545e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.344020781744275084e+00
3.080000009182729627e+03,3.804318162588846836e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.392219191867054118e+00
3.090000009212543773e+03,7.254676870513129816e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.838855448880409416e+00
3.100000009242357464e+03,3.593972008266243384e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.110979883390908807e+00
3.110000009272171610e+03,2.854262365047411168e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.495403903242873422e+00
3.120000009301985756e+03,4.683111126140439284e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.322522061512565017e+00
3.130000009331799902e+03,2.884622460113348691e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.224159113296345414e+00
3.140000009361614048e+03,3.878744595262687000e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.321041679863858676e+00
3.150000009391427739e+03,4.131992295206702442e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.216162107298044859e+00
3.160000009421241884e+03,5.569608302585763587e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.208242354683454867e+00
3.170000009451056030e+03,5.985936345015930443e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.247052010441625836e+00
3.180000009480870176e+03,5.773934640203057245e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.508176840409839681e+00
3.190000009510684322e+03,4.021553082152502789e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.105120014194810540e+00
3.200000009540498468e+03,4.733921679949424505e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.287532721706408978e+00
3.210000009570312159e+03,4.193038006744129881e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.149152908365816739e+00
3.220000009600126305e+03,4.663854473870823747e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.271244194115515480e+00
3.230000009629940450e+03,3.091726165586995007e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.252165796499183692e+00
3.240000009659754596e+03,2.177664063449590015e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.253776822087727894e+00
3.250000009689568742e+03,5.123566049953830193e-02,2.500000000000000000e-01,3.333333333333333148e-01,2.937792493674043381e+00
3.260000009719382433e+03,4.735375340972067942e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.018030640575247947e+00
3.270000009749196579e+03,6.790058528035802787e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.496223563639698106e+00
3.280000009779010725e+03,3.695143829635802457e-02,3.333333333333333148e-01,3.333333333333333148e-01,3.094370541573154831e+00
3.290000009808824871e+03,4.012985232255942419e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.665221172822382467e+00
3.300000009838639016e+03,5.196208669254204909e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.289720255935053128e+00
3.310000009868452707e+03,6.265646009283723505e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.252834058775015080e+00
3.320000009898266853e+03,7.403251650696066055e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.743458923271302030e+00
3.330000009928080999e+03,3.800883205387565328e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.421671401865963524e+00
3.340000009957895145e+03,4.614546771615872511e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.375485477859733852e+00
3.350000009987709291e+03,4.515345524262542182e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.281542068741599483e+00
3.360000010017522982e+03,5.858226687093914808e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.099630719389204092e+00
3.370000010047337128e+03,3.740127158436323818e-02,8.333333333333332871e-02,1.666666666666666574e-01,3.328824637628935434e+00
3.380000010077151273e+03,7.197720845120843258e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.114679586490951113e+00
3.390000010106965419e+03,7.709064265558940310e-02,2.916666666666666852e-01,3.333333333333333148e-01,2.866266589258652520e+00
3.400000010136779565e+03,7.011022067465265406e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.429820990119756718e+00
3.410000010166593256e+03,3.385464513104336631e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.648585329530895649e+00
3.420000010196407402e+03,4.704590130803608383e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.330187997319090876e+00
3.430000010226221548e+03,4.696436320646632523e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.510928961554128591e+00
3.440000010256035694e+03,4.290232942766700197e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.239581308069706456e+00
3.450000010285849839e+03,3.543998359199378168e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.422977314872790888e+00
3.460000010315663530e+03,5.273577280557999181e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.129652346317294498e+00
3.470000010345477676e+03,8.044126267593190716e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.362486201231367655e+00
3.480000010375291822e+03,5.440194478866273303e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.614327060101254485e+00
3.490000010405105968e+03,2.712444540081139499e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.026710604077411215e+00
3.500000010434920114e+03,4.243950095437217657e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.040339933005134831e+00
3.510000010464733805e+03,3.463314833397355963e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.177663667316264817e+00
3.520000010494547951e+03,3.062881866031015587e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.490712514969376290e+00
3.530000010524362096e+03,4.595562839576922132e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.262085060644018597e+00
3.540000010554176242e+03,5.291115082421482541e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.065925352499799139e+00
3.550000010583990388e+03,3.218229709284527867e-02,2.083333333333333426e-01,3.333333333333333148e-01,3.005416338427505885e+00
3.560000010613804079e+03,4.580132497148511894e-02,2.500000000000000000e-01,3.333333333333333148e-01,3.313789288129353583e+00
3.570000010643618225e+03,5.777320685501513564e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.670608587453302096e+00
3.580000010673432371e+03,3.170592888861688274e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.406674240218671823e+00
3.590000010703246517e+03,4.422637713481899352e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.162881089862446871e+00
3.600000010733060662e+03,3.220784126114664692e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.355401068082665805e+00
