#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
4320000,8640.0000008427,-768818.7769725099,208962.8844540803,-559855.8925184296,311.0395008732918,709.5235228316054,1.0275297340339213,62.6,1:11:03:13
4325000,8650.000000844737,-769198.4577669315,208917.5644807187,-560280.8932862128,310.9720424730557,709.2179897517524,1.0279723966973289,62.6,1:11:02:55
4330000,8660.000000846774,-769531.2662475086,208690.9967167788,-560840.2695307297,310.6347982567254,709.5002306404842,1.0275634668192177,62.6,1:11:02:45
4335000,8670.000000848811,-767420.8225743081,208433.62635642063,-558987.1962178876,310.2517046339774,710.5416995345486,1.026057326661546,62.5,1:11:02:37
4340000,8680.000000850849,-768926.0305892541,208216.34496567916,-560709.685623575,309.9282831062652,709.6928631577981,1.027284554422618,62.5,1:11:02:25
4345000,8690.000000852886,-769322.0581937609,209675.19894910417,-559646.8592446567,312.0997750247319,709.8251782281743,1.027093063288908,62.5,1:11:02:13
4350000,8700.000000854923,-767361.1827496584,208693.25147028567,-558667.9312793727,310.638154438409,710.2732598047893,1.0264451134009234,62.5,1:11:02:00
4355000,8710.00000085696,-769000.9908924424,208233.30251310312,-560767.6883793393,309.9535242733775,711.3159120037221,1.0249405424550035,62.5,1:11:01:46
4360000,8720.000000858998,-768100.509649463,208730.74145985878,-559369.7681896042,310.6939579734484,711.8831546488906,1.024123849461714,62.5,1:11:01:36
4365000,8730.000000861035,-766932.2483879421,206465.2719464149,-560466.9764415273,307.32182560388355,711.7689002877664,1.0242882435734615,62.5,1:11:01:20
4370000,8740.000000863072,-767956.4861999545,207667.72955261683,-560288.7566473377,309.11167366532976,711.5833555948838,1.0245553257727327,62.5,1:11:01:05
4375000,8750.00000086511,-768047.314922444,206542.94265515654,-561504.3722672875,307.43743780239714,712.8183099179246,1.0227802885561619,62.5,1:11:00:49
4380000,8760.000000867147,-769806.5448026867,208490.95257665025,-561315.5922260364,310.33703423197636,711.1169121963097,1.0252273630425321,62.5,1:11:00:34
4385000,8770.000000869184,-766419.6250115773,207520.44741813326,-558899.177593444,308.89244544345195,711.197657773088,1.0251109642132434,62.5,1:11:00:20
4390000,8780.000000871221,-767295.6047284165,208385.31096970796,-558910.2937587085,310.1797875860917,712.520359453153,1.0232079785979853,62.5,1:11:00:05
4395000,8790.000000873259,-769052.2953530448,209712.5793266036,-559339.7160264412,312.155415403119,712.0464784218555,1.023888943769254,62.5,1:10:59:50
4400000,8800.000000875296,-768100.6138287717,208183.9530107647,-559916.6608180071,309.88006795305637,710.346678241436,1.0263390243632213,62.6,1:10:59:33
4405000,8810.000000877333,-766887.3172011967,208429.93364736065,-558457.383553836,310.2462080675135,710.562727768357,1.0260269617514226,62.6,1:10:59:16
4410000,8820.00000087937,-767936.3605907122,208956.78137482342,-558979.5792158887,311.03041649100635,711.1480929052531,1.0251824113421386,62.6,1:10:58:59
4415000,8830.000000881408,-766136.5380248539,207606.32719096393,-558530.21083389,309.02027676501007,711.4137944128279,1.0247995223478963,62.6,1:10:58:43
4420000,8840.000000883445,-769110.9944167971,208287.85725594862,-560823.1371608485,310.0347285505355,710.9032693672962,1.0255354675113968,62.6,1:10:58:30
4425000,8850.000000885482,-769724.6796378354,207889.35781741922,-561835.3218204161,309.44156547862303,711.7000364092938,1.0243873533915278,62.6,1:10:58:16
4430000,8860.00000088752,-768033.6146260626,208105.71125904424,-559927.9033670183,309.76360576185834,711.080203022042,1.0252802899131919,62.6,1:10:58:02
4435000,8870.000000889557,-767811.8016851638,207849.04597362567,-559962.755711538,309.38156163724426,711.8390062955852,1.0241873657640443,62.6,1:10:57:48
4440000,8880.000000891594,-766280.9361036136,209026.89589974738,-557254.0402038662,311.1347813732833,712.1057172055811,1.023803768304104,62.6,1:10:57:33
4445000,8890.000000893631,-767493.0654456336,208907.51974114904,-558585.5457044846,310.95709096245463,712.1273809937084,1.023772622938103,62.6,1:10:57:18
4450000,8900.000000895669,-767078.3052052585,207890.57290658756,-559187.732298671,309.4433741286588,711.6284562531907,1.0244903928442388,62.6,1:10:57:11
4455000,8910.000000897706,-768582.593269106,208792.5166881323,-559790.0765809737,310.7859098826055,711.9412766161863,1.0240402413119407,62.6,1:10:56:58
4460000,8920.000000899743,-768386.6277768747,209811.55435493684,-558575.0734219379,312.3027389026587,710.6631064153504,1.0258820390767127,62.6,1:10:56:45
4465000,8930.00000090178,-767409.5340128252,207853.31009762635,-559556.2239151988,309.3879087500548,710.882751635678,1.025565066853115,62.6,1:10:56:28
4470000,8940.000000903818,-767833.3262255429,208909.75585215213,-558923.5703733908,310.9604193949277,709.862151920069,1.0270395663918463,62.6,1:10:56:14
4475000,8950.000000905855,-768034.5310709476,208857.09398377652,-559177.4370871711,310.8820326455421,710.3541323604256,1.0263282544488044,62.6,1:10:55:59
4480000,8960.000000907892,-767575.9907895001,208247.91404247127,-559328.0767470289,309.97527341229056,710.6625131102797,1.0258828955465622,62.6,1:10:55:42
4485000,8970.00000090993,-769586.4494929635,209106.53509227658,-560479.914400687,311.2533236434044,709.6038444464509,1.027413425690632,62.6,1:10:55:27
4490000,8980.000000911967,-767912.9075256712,208787.60794524397,-559125.2995804272,310.7786032599874,709.6038444464509,1.027413425690632,62.6,1:10:55:10
4495000,8990.000000914004,-767960.3433121182,209066.2717905162,-558894.071521602,311.1933920564349,709.1174649066998,1.0281181225763412,62.6,1:10:54:53
4500000,9000.000000916041,-767208.1228785599,208296.9403483611,-558911.1825301987,310.04824865740875,708.4450316613865,1.0290939792410538,62.6,1:10:54:36
4505000,9010.000000918079,-767434.0446009976,209885.2013901936,-557548.843210804,312.41236189693785,708.5874327697082,1.0288871676093,62.6,1:10:54:21
4510000,9020.000000920116,-767875.6305375574,207954.5869126094,-559921.043624948,309.5386584397169,707.2363901187903,1.0308526638222268,62.6,1:10:54:08
4515000,9030.000000922153,-769585.0630103033,208725.76691273344,-560859.2960975699,310.6865534017754,707.3373036368741,1.030705595417383,62.6,1:10:53:55
4520000,9040.00000092419,-768689.5634032157,209239.61119320782,-559449.9522100079,311.45140630349,708.4018210597372,1.0291567511999542,62.6,1:10:53:41
4525000,9050.000000926228,-769408.0909014116,209075.33292515954,-560332.7579762521,311.206879479353,707.79319547588,1.0300417146788112,62.6,1:10:53:26
4530000,9060.000000928265,-768623.6852246984,208602.41429385688,-560021.2709308416,310.5029440631744,708.1721084884105,1.0294905828219327,62.6,1:10:53:13
4535000,9070.000000930302,-768622.2792694876,208257.77744854466,-560364.501820943,309.9899550095034,708.327236849332,1.0292651175590017,62.6,1:10:52:58
4540000,9080.00000093234,-769202.0192015353,208854.9344508181,-560347.0847507172,310.8788181988462,708.7748224599295,1.0286151448998284,62.6,1:10:52:42
4545000,9090.000000934377,-768308.1815679409,208782.0667662603,-559526.1148016806,310.7703552615458,709.5186391359658,1.0275368066352668,62.6,1:10:52:27
4550000,9100.000000936414,-768702.984902482,209031.36418731412,-559671.6207151678,311.1414323818495,708.5032891545035,1.0290093608118522,62.6,1:10:52:13
4555000,9110.000000938451,-768190.0449013892,207778.43378717813,-560411.611114211,309.27645598996344,709.0646876906601,1.0281946476285846,62.6,1:10:51:59
4560000,9120.000000940488,-766988.638516367,208283.41432588294,-558705.224190484,310.02811528639694,709.4447638741889,1.0276438051705172,62.6,1:10:51:43
4565000,9130.000000942526,-768599.6534128292,209238.41919101862,-559361.2342218105,311.44963201822907,709.9433560380946,1.0269220924533173,62.6,1:10:51:28
4570000,9140.000000944563,-767817.4333895268,208548.69730072306,-559268.7360888037,310.4229867694358,709.5793103498702,1.0274489490773016,62.6,1:10:51:18
4575000,9150.0000009466,-767165.668010266,208800.04026775336,-558365.6277425126,310.7971086677689,708.5818863638007,1.028895221196295,62.6,1:10:51:06
4580000,9160.000000948638,-768304.4337867871,209635.8715794352,-558668.5622073519,312.0412365648305,708.89498752953,1.0284407839399494,62.6,1:10:50:49
4585000,9170.000000950675,-768502.1225066143,208378.8432794033,-560123.279227211,310.1701604833198,708.704691133521,1.0287169336213906,62.6,1:10:50:34
4590000,9180.000000952712,-768561.4905640474,208929.08460008597,-559632.4059639614,310.9891900741111,710.5392435499263,1.0260608732369658,62.6,1:10:50:20
4595000,9190.00000095475,-768996.2749784342,209139.42696698738,-559856.8480114469,311.30228292303707,710.8504315889666,1.0256116959460906,62.6,1:10:50:06
4600000,9200.000000956787,-768192.4826881136,208854.200588712,-559338.2820994016,310.8777258512564,711.0193716202623,1.025368007969467,62.6,1:10:49:52
4605000,9210.000000958824,-767669.5198859661,208976.45611237295,-558693.0637735932,311.05970217283067,711.0239576413543,1.025361394466137,62.6,1:10:49:38
4610000,9220.000000960861,-766850.9873080547,208122.74143024703,-558728.2458778077,309.7889550288564,711.9832497300246,1.0239798716927961,62.6,1:10:49:23
4615000,9230.000000962898,-766502.4003275894,207422.36595201388,-559080.0343755755,308.74645200377296,711.1972050607764,1.0251116167472396,62.6,1:10:49:09
4620000,9240.000000964936,-767628.936173242,208739.37186489336,-558889.5643083487,310.7068042589565,711.6320486133228,1.0244852211569178,62.6,1:10:48:54
4625000,9250.000000966973,-767802.5207256358,209044.65435893158,-558757.8663667042,311.1612146908333,711.6320486133228,1.0244852211569178,62.6,1:10:48:39
4630000,9260.00000096901,-766313.8191302666,209301.14638869185,-557012.6727415747,311.54300092585316,711.6320486133228,1.0244852211569178,62.6,1:10:48:25
4635000,9270.000000971047,-767192.6610785984,207979.3272975894,-559213.333781009,309.5754842952544,711.6320486133228,1.0244852211569178,62.6,1:10:48:09
4640000,9280.000000973085,-767838.5479089711,207565.17248661368,-560273.3754223573,308.959018332762,711.6320486133228,1.0244852211569178,62.6,1:10:47:55
4645000,9290.000000975122,-766527.7957011163,208368.57541687792,-558159.2202842385,310.15487685607053,711.6320486133228,1.0244852211569178,62.6,1:10:47:41
4650000,9300.00000097716,-767217.8829945913,209236.29694490807,-557981.5860496832,311.44647307269344,711.6474971309988,1.0244629815254829,62.6,1:10:47:27
4655000,9310.000000979197,-765670.9530719751,208876.23677413893,-556794.7162978363,310.91052652844,711.6899538153768,1.024401866005683,62.6,1:10:47:12
4660000,9320.000000981234,-766791.5946812392,207697.09899884433,-559094.4956823948,309.15538983970873,709.7276758474839,1.0272341653232082,62.6,1:10:46:56
4665000,9330.000000983271,-766892.2055671681,208480.63745902496,-558411.568108143,310.3216802659072,711.4004399203862,1.0248187600046468,62.6,1:10:46:39
4670000,9340.000000985308,-767549.79107214,208637.17182682472,-558912.6192453152,310.5546803594748,712.4778802563258,1.0232689840752394,62.6,1:10:46:22
4675000,9350.000000987346,-767785.9499141616,207791.3933939152,-559994.5565202464,309.2957462558953,712.0335225532582,1.023907574030602,62.6,1:10:46:04
4680000,9360.000000989383,-767352.1371693341,208249.51531260216,-559102.621856732,309.97765688945003,712.1015248860867,1.0238097956925398,62.6,1:10:45:49
4685000,9370.00000099142,-767137.5659040473,208009.094476233,-559128.4714278143,309.6197924909988,710.4086517113693,1.0262494902753208,62.6,1:10:45:36
4690000,9380.000000993457,-768509.0565687409,207635.0856847717,-560873.9708839692,309.06308354183653,710.2418463963229,1.0264905122179309,62.6,1:10:45:28
4695000,9390.000000995495,-768748.2806619769,209685.77836990304,-559062.5022920738,312.11552240385817,712.4453189066152,1.023315751200174,62.6,1:10:45:19
4700000,9400.000000997532,-765931.2204217757,208660.26908169687,-557270.9513400788,310.58906042962815,712.441870065851,1.023320704941982,62.6,1:10:45:05
4705000,9410.00000099957,-768153.1544777858,207344.9578616771,-560808.1966161088,308.63123071055236,711.9625152231567,1.0240096930910132,62.6,1:10:44:51
4710000,9420.000001001607,-767810.2316939393,209025.1284386511,-558785.1032552882,311.13215052226576,711.860782124711,1.0241560358613027,62.6,1:10:44:36
4715000,9430.000001003644,-768387.3243482248,207548.54240776258,-560838.7819404622,308.9342645998738,711.340438297139,1.0249052035495712,62.6,1:10:44:20
4720000,9440.000001005681,-767708.8145698761,208076.86302036626,-559631.9515495098,309.72066540054533,711.1137556744652,1.0252319138651556,62.6,1:10:44:06
4725000,9450.000001007718,-765462.4527431312,208490.8509447878,-556971.6017983435,310.33688295380153,711.1506677582853,1.0251786994788723,62.6,1:10:43:51
4730000,9460.000001009756,-767183.4757654755,208367.6066782651,-558815.8690872104,310.15343489677036,712.0541867815866,1.0238778596348581,62.6,1:10:43:37
4735000,9470.000001011793,-768986.2166353427,208699.36208287167,-560286.8545524711,310.64725003399167,710.880203225454,1.025568743366387,62.6,1:10:43:21
4740000,9480.00000101383,-768479.3874460189,207845.65742176148,-560633.7300242574,309.3765178062153,709.1036462996877,1.0281381579553324,62.6,1:10:43:06
4745000,9490.000001015867,-768159.0527963596,208478.92704592997,-559680.1257504297,310.31913433036107,709.0177458749387,1.028262721134439,62.6,1:10:42:50
4750000,9500.000001017905,-768527.157901363,207753.84126581217,-560773.3166355508,309.2398502281753,709.8277254471888,1.0270893775622356,62.6,1:10:42:34
4755000,9510.000001019942,-767477.3944649971,209349.07858580785,-558128.3158791893,311.6143475992381,709.0556253200205,1.0282077888838734,62.6,1:10:42:18
4760000,9520.00000102198,-768014.0824030843,207989.4005790712,-560024.6818240131,309.5904782902523,709.2627390014936,1.0279075392178965,62.6,1:10:42:02
4765000,9530.000001024016,-768391.4119728687,207306.94186682033,-561084.4701060484,308.57464422106,710.0521090979023,1.0267648069269348,62.6,1:10:41:46
4770000,9540.000001026054,-767509.0287222015,207789.06947345566,-559719.9592487458,309.2922871197827,711.9523140315699,1.0240243655892411,62.6,1:10:41:32
4775000,9550.000001028091,-766790.1813449478,208941.5802580067,-557848.6010869411,311.0077897561211,712.1303039183132,1.023768420883826,62.6,1:10:41:19
4780000,9560.000001030128,-767285.4070952618,208209.8778916652,-559075.5292035966,309.91865692083684,712.1303039183132,1.023768420883826,62.6,1:10:41:07
4785000,9570.000001032166,-767751.1726133302,209042.15751863865,-558709.0150946915,311.157498164999,712.1303039183132,1.023768420883826,62.6,1:10:40:54
4790000,9580.000001034203,-767889.63547529,208476.04109051364,-559413.5943847764,310.31483860992927,712.1303039183132,1.023768420883826,62.6,1:10:40:48
4795000,9590.00000103624,-767950.2128909631,209501.88026685157,-558448.3326241116,311.8417916198765,712.3563548535739,1.023443550041509,62.6,1:10:40:34
4800000,9600.000001038277,-767558.7445872291,207490.02663532994,-560068.7179518992,308.8471643633978,712.7960379621512,1.0228122462497227,62.6,1:10:40:18
4805000,9610.000001040315,-766125.8476964771,209178.2239604257,-556947.6237360514,311.3600319223676,712.7480609070404,1.0228810945878632,62.6,1:10:40:03
4810000,9620.000001042352,-767598.1287076902,208755.47075710085,-558842.6579505893,310.73076732498095,712.756850843649,1.0228684801037389,62.6,1:10:39:55
4815000,9630.00000104439,-767875.8223735671,207595.9969362676,-560279.8254372996,309.0049002675376,711.8957323725815,1.0241057553136275,62.6,1:10:39:43
4820000,9640.000001046426,-767673.3176545571,207887.3218785483,-559785.9957760088,309.43853500068974,712.0860635502498,1.0238320254030968,62.6,1:10:39:28
4825000,9650.000001048464,-767110.1153206085,209673.5410750592,-557436.5742455493,312.09730729312105,713.223568457132,1.0221991377585695,62.6,1:10:39:13
4830000,9660.000001050501,-766852.5975243826,210029.34547488147,-556823.2520495012,312.6269191580146,713.0086507115061,1.0225072528621502,62.6,1:10:38:58
4835000,9670.000001052538,-766771.7779575572,208584.990011809,-558186.7879457483,310.47700816548894,713.3371920321052,1.0220363172556377,62.6,1:10:38:41
4840000,9680.000001054575,-766961.5253131012,209159.42738652727,-557802.097926574,311.3320533797725,714.156674086961,1.0208635487976905,62.6,1:10:38:24
4845000,9690.000001056613,-765980.7200940275,209788.57985265466,-556192.1402413729,312.26854154870597,712.5504473597958,1.02316477297479,62.6,1:10:38:10
4850000,9700.00000105865,-767064.6674525263,207081.99184897554,-559982.6756035507,308.23980800622377,712.1234619177045,1.0237782571334841,62.6,1:10:37:55
4855000,9710.000001060687,-768555.2506909007,209137.50647194008,-559417.7442189606,311.29942428226695,711.3787171693859,1.0248500540006673,62.6,1:10:37:40
