condition,sender_subtype,receiver_state,receiver_group,ligand,receptor,pathway,category,sender_cells,receiver_cells,ligand_mean,ligand_detection_fraction,receptor_mean,receptor_detection_fraction,communication_score,ligand_components_present,receptor_components_present
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CXCL11,CXCR3,CXCL,Secreted Signaling,185,2212,0.0064892284572124455,0.0054054054054054074,0.028342958539724353,0.05244122965641953,0.00022833353053634513,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CXCL8,CXCR1,CXCL,Secreted Signaling,185,758,2.516126871109009,0.7783783783783784,0.0021367045119404797,0.003957783641160951,0.004069676682451058,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CXCL8,CXCR1,CXCL,Secreted Signaling,185,620,2.516126871109009,0.7783783783783784,1.000000000000001e-12,1.000000000000001e-12,1.3994637379110962e-12,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CXCL8,CXCR1,CXCL,Secreted Signaling,185,804,2.516126871109009,0.7783783783783784,0.0011359467171132562,0.001243781094527363,0.001663460933064145,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CXCL8,CXCR1,CXCL,Secreted Signaling,185,30,2.516126871109009,0.7783783783783784,1.000000000000001e-12,1.000000000000001e-12,1.3994637379110962e-12,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CXCL8,CXCR1,CXCL,Secreted Signaling,185,2212,2.516126871109009,0.7783783783783784,0.001145082875154913,0.0018083182640144663,0.0020138055990559095,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CXCL8,CXCR2,CXCL,Secreted Signaling,185,758,2.516126871109009,0.7783783783783784,0.001648259232752025,0.0013192612137203166,0.0020636678841573467,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CXCL8,CXCR2,CXCL,Secreted Signaling,185,620,2.516126871109009,0.7783783783783784,1.000000000000001e-12,1.000000000000001e-12,1.3994637379110962e-12,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CXCL8,CXCR2,CXCL,Secreted Signaling,185,804,2.516126871109009,0.7783783783783784,1.000000000000001e-12,1.000000000000001e-12,1.3994637379110962e-12,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CXCL8,CXCR2,CXCL,Secreted Signaling,185,30,2.516126871109009,0.7783783783783784,1.000000000000001e-12,1.000000000000001e-12,1.3994637379110962e-12,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CXCL8,CXCR2,CXCL,Secreted Signaling,185,2212,2.516126871109009,0.7783783783783784,0.0005648193764500321,0.0004520795660036165,0.0007071700870609881,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CXCL1,CXCR2,CXCL,Secreted Signaling,185,758,0.6914227604866028,0.40540540540540543,0.001648259232752025,0.0013192612137203166,0.0007807190186443671,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CXCL1,CXCR2,CXCL,Secreted Signaling,185,620,0.6914227604866028,0.40540540540540543,1.000000000000001e-12,1.000000000000001e-12,5.294398214354454e-13,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CXCL1,CXCR2,CXCL,Secreted Signaling,185,804,0.6914227604866028,0.40540540540540543,1.000000000000001e-12,1.000000000000001e-12,5.294398214354454e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CXCL1,CXCR2,CXCL,Secreted Signaling,185,30,0.6914227604866028,0.40540540540540543,1.000000000000001e-12,1.000000000000001e-12,5.294398214354454e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CXCL1,CXCR2,CXCL,Secreted Signaling,185,2212,0.6914227604866028,0.40540540540540543,0.0005648193764500321,0.0004520795660036165,0.0002675339092221929,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CXCL2,CXCR2,CXCL,Secreted Signaling,185,758,1.0618873834609985,0.5027027027027027,0.001648259232752025,0.0013192612137203166,0.0010773901389736166,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CXCL2,CXCR2,CXCL,Secreted Signaling,185,620,1.0618873834609985,0.5027027027027027,1.000000000000001e-12,1.000000000000001e-12,7.306255248974993e-13,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CXCL2,CXCR2,CXCL,Secreted Signaling,185,804,1.0618873834609985,0.5027027027027027,1.000000000000001e-12,1.000000000000001e-12,7.306255248974993e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CXCL2,CXCR2,CXCL,Secreted Signaling,185,30,1.0618873834609985,0.5027027027027027,1.000000000000001e-12,1.000000000000001e-12,7.306255248974993e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CXCL2,CXCR2,CXCL,Secreted Signaling,185,2212,1.0618873834609985,0.5027027027027027,0.0005648193764500321,0.0004520795660036165,0.00036919607279139636,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL2,CCR2,CCL,Secreted Signaling,185,758,1.4416064023971558,0.5405405405405406,0.00047357485163956886,0.0013192612137203166,0.0006977457504266033,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL2,CCR2,CCL,Secreted Signaling,185,620,1.4416064023971558,0.5405405405405406,0.0007814907585270702,0.0016129032258064512,0.0009910682553457134,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL2,CCR2,CCL,Secreted Signaling,185,804,1.4416064023971558,0.5405405405405406,1.000000000000001e-12,1.000000000000001e-12,8.827495137344818e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL2,CCR2,CCL,Secreted Signaling,185,30,1.4416064023971558,0.5405405405405406,1.000000000000001e-12,1.000000000000001e-12,8.827495137344818e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL2,CCR2,CCL,Secreted Signaling,185,2212,1.4416064023971558,0.5405405405405406,0.000381326419301331,0.000904159132007233,0.0005183324173982825,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL3,CCR1,CCL,Secreted Signaling,185,758,1.6682405471801758,0.6810810810810811,0.010515837930142878,0.010554089709762536,0.01122951701301442,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL3,CCR1,CCL,Secreted Signaling,185,620,1.6682405471801758,0.6810810810810811,0.00032767388620413867,0.0016129032258064512,0.0007749145508786491,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL3,CCR1,CCL,Secreted Signaling,185,804,1.6682405471801758,0.6810810810810811,0.003525843610987068,0.007462686567164181,0.0054677401655961804,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL3,CCR1,CCL,Secreted Signaling,185,30,1.6682405471801758,0.6810810810810811,1.000000000000001e-12,1.000000000000001e-12,1.0659301456365566e-12,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL3,CCR1,CCL,Secreted Signaling,185,2212,1.6682405471801758,0.6810810810810811,0.004976917523890732,0.00678119349005425,0.006192443243885108,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL3,CCR5,CCL,Secreted Signaling,185,758,1.6682405471801758,0.6810810810810811,0.0012859199196100233,0.0026385224274406336,0.0019634330704762174,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL3,CCR5,CCL,Secreted Signaling,185,620,1.6682405471801758,0.6810810810810811,1.000000000000001e-12,1.000000000000001e-12,1.0659301456365566e-12,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL3,CCR5,CCL,Secreted Signaling,185,804,1.6682405471801758,0.6810810810810811,1.000000000000001e-12,1.000000000000001e-12,1.0659301456365566e-12,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL3,CCR5,CCL,Secreted Signaling,185,30,1.6682405471801758,0.6810810810810811,1.000000000000001e-12,1.000000000000001e-12,1.0659301456365566e-12,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL3,CCR5,CCL,Secreted Signaling,185,2212,1.6682405471801758,0.6810810810810811,0.00044065428664907797,0.000904159132007233,0.0006728219956804437,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL4,CCR5,CCL,Secreted Signaling,185,758,0.9924382567405701,0.4648648648648649,0.0012859199196100233,0.0026385224274406336,0.0012511300837931528,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL4,CCR5,CCL,Secreted Signaling,185,620,0.9924382567405701,0.4648648648648649,1.000000000000001e-12,1.000000000000001e-12,6.792272639598826e-13,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL4,CCR5,CCL,Secreted Signaling,185,804,0.9924382567405701,0.4648648648648649,1.000000000000001e-12,1.000000000000001e-12,6.792272639598826e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL4,CCR5,CCL,Secreted Signaling,185,30,0.9924382567405701,0.4648648648648649,1.000000000000001e-12,1.000000000000001e-12,6.792272639598826e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL4,CCR5,CCL,Secreted Signaling,185,2212,0.9924382567405701,0.4648648648648649,0.00044065428664907797,0.000904159132007233,0.00042873263799584466,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL5,CCR5,CCL,Secreted Signaling,185,758,0.12284358590841296,0.10810810810810814,0.0012859199196100233,0.0026385224274406336,0.00021227201048852498,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL5,CCR5,CCL,Secreted Signaling,185,620,0.12284358590841296,0.10810810810810814,1.000000000000001e-12,1.000000000000001e-12,1.1524056432426214e-13,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL5,CCR5,CCL,Secreted Signaling,185,804,0.12284358590841296,0.10810810810810814,1.000000000000001e-12,1.000000000000001e-12,1.1524056432426214e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL5,CCR5,CCL,Secreted Signaling,185,30,0.12284358590841296,0.10810810810810814,1.000000000000001e-12,1.000000000000001e-12,1.1524056432426214e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL5,CCR5,CCL,Secreted Signaling,185,2212,0.12284358590841296,0.10810810810810814,0.00044065428664907797,0.000904159132007233,7.27405888550859e-05,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,CCL20,CCR6,CCL,Secreted Signaling,185,758,0.6340391039848328,0.25405405405405407,0.0017254966078326104,0.005277044854881267,0.001211081958022959,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,CCL20,CCR6,CCL,Secreted Signaling,185,620,0.6340391039848328,0.25405405405405407,0.005257006734609604,0.00967741935483871,0.002862662399549848,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,CCL20,CCR6,CCL,Secreted Signaling,185,804,0.6340391039848328,0.25405405405405407,0.004808090627193449,0.011194029850746265,0.00294442596888929,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,CCL20,CCR6,CCL,Secreted Signaling,185,30,0.6340391039848328,0.25405405405405407,1.000000000000001e-12,1.000000000000001e-12,4.0134798466685617e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,CCL20,CCR6,CCL,Secreted Signaling,185,2212,0.6340391039848328,0.25405405405405407,0.0038123754784464823,0.00858951175406872,0.0022966941248528366,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,VEGFA,FLT1,VEGF,Secreted Signaling,185,758,0.64216148853302,0.43243243243243246,0.0016928535187616949,0.005277044854881267,0.0015750209713085105,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,VEGFA,FLT1,VEGF,Secreted Signaling,185,620,0.64216148853302,0.43243243243243246,0.0009304643608629699,0.0032258064516129024,0.0009129569147328864,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,VEGFA,FLT1,VEGF,Secreted Signaling,185,804,0.64216148853302,0.43243243243243246,0.0036071429494768394,0.009950248756218907,0.0031570386845972964,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,VEGFA,FLT1,VEGF,Secreted Signaling,185,30,0.64216148853302,0.43243243243243246,1.000000000000001e-12,1.000000000000001e-12,5.269643768802271e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,VEGFA,FLT1,VEGF,Secreted Signaling,185,2212,0.64216148853302,0.43243243243243246,0.002151995431631804,0.006329113924050632,0.001944793017994652,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,VEGFA,KDR,VEGF,Secreted Signaling,185,758,0.64216148853302,0.43243243243243246,0.004845096729695797,0.006596306068601583,0.002979084918719639,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,VEGFA,KDR,VEGF,Secreted Signaling,185,620,0.64216148853302,0.43243243243243246,0.0006273260805755853,0.0032258064516129024,0.0007496302137017368,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,VEGFA,KDR,VEGF,Secreted Signaling,185,804,0.64216148853302,0.43243243243243246,0.003159801708534361,0.007462686567164181,0.002558932164733619,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,VEGFA,KDR,VEGF,Secreted Signaling,185,30,0.64216148853302,0.43243243243243246,1.000000000000001e-12,1.000000000000001e-12,5.269643768802271e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,VEGFA,KDR,VEGF,Secreted Signaling,185,2212,0.64216148853302,0.43243243243243246,0.002984632272273302,0.005877034358047017,0.00220701755574341,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,VEGFA,NRP1,VEGF,Secreted Signaling,185,758,0.64216148853302,0.43243243243243246,0.03354321792721748,0.05936675461741424,0.023515557188913395,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,VEGFA,NRP1,VEGF,Secreted Signaling,185,620,0.64216148853302,0.43243243243243246,0.005112511105835436,0.008064516129032256,0.003383666465692874,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,VEGFA,NRP1,VEGF,Secreted Signaling,185,804,0.64216148853302,0.43243243243243246,0.02560189738869667,0.04228855721393035,0.01733918850389514,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,VEGFA,NRP1,VEGF,Secreted Signaling,185,30,0.64216148853302,0.43243243243243246,1.000000000000001e-12,1.000000000000001e-12,5.269643768802271e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,VEGFA,NRP1,VEGF,Secreted Signaling,185,2212,0.64216148853302,0.43243243243243246,0.0222330205142498,0.03797468354430379,0.015311846747064733,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,VEGFC,FLT4,VEGF,Secreted Signaling,185,758,1.000000000000001e-12,1.000000000000001e-12,0.0013225169386714697,0.0026385224274406336,1.8680178273653627e-15,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,VEGFC,FLT4,VEGF,Secreted Signaling,185,620,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,VEGFC,FLT4,VEGF,Secreted Signaling,185,804,1.000000000000001e-12,1.000000000000001e-12,0.001185077358968556,0.0037313432835820903,2.102838663310272e-15,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,VEGFC,FLT4,VEGF,Secreted Signaling,185,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,VEGFC,FLT4,VEGF,Secreted Signaling,185,2212,1.000000000000001e-12,1.000000000000001e-12,0.000883937638718635,0.002260397830018083,1.4135242199661507e-15,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,TGFB1,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,758,0.4017479419708252,0.41081081081081083,0.07554922431298865,0.11998751452139388,0.03867949503934097,1,2
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,TGFB1,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,620,0.4017479419708252,0.41081081081081083,0.02111259844893521,0.041436234124726225,0.012015967507371867,1,2
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,TGFB1,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,804,0.4017479419708252,0.41081081081081083,0.0787420022606596,0.13590834208604713,0.04202657968240262,1,2
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,TGFB1,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,30,0.4017479419708252,0.41081081081081083,3.299287085397915e-07,3.162277660168379e-07,1.3122235143193075e-07,1,2
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,TGFB1,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,2212,0.4017479419708252,0.41081081081081083,0.06467923565966509,0.1061607578363433,0.03366372782666671,1,2
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,TGFB2,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,758,0.0019148130668327212,0.0054054054054054074,0.07554922431298865,0.11998751452139388,0.0003063094253088308,1,2
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,TGFB2,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,620,0.0019148130668327212,0.0054054054054054074,0.02111259844893521,0.041436234124726225,9.515646721781436e-05,1,2
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,TGFB2,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,804,0.0019148130668327212,0.0054054054054054074,0.0787420022606596,0.13590834208604713,0.0003328155514212181,1,2
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,TGFB2,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,30,0.0019148130668327212,0.0054054054054054074,3.299287085397915e-07,3.162277660168379e-07,1.0391718664865223e-09,1,2
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,TGFB2,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,2212,0.0019148130668327212,0.0054054054054054074,0.06467923565966509,0.1061607578363433,0.0002665887213328747,1,2
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,758,0.006641371175646779,0.0054054054054054074,0.07554922431298865,0.11998751452139388,0.0005704611140499615,1,2
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,620,0.006641371175646779,0.0054054054054054074,0.02111259844893521,0.041436234124726225,0.0001772164347976009,1,2
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,804,0.006641371175646779,0.0054054054054054074,0.0787420022606596,0.13590834208604713,0.0006198252960890093,1,2
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,30,0.006641371175646779,0.0054054054054054074,3.299287085397915e-07,3.162277660168379e-07,1.9353212525131818e-09,1,2
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,185,2212,0.006641371175646779,0.0054054054054054074,0.06467923565966509,0.1061607578363433,0.0004964865146130455,1,2
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,185,758,0.10187610238790511,0.06486486486486487,0.31026342511177063,0.37994722955145116,0.02791051510695207,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,185,620,0.10187610238790511,0.06486486486486487,0.09315076470375062,0.15806451612903225,0.009863960507084204,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,185,804,0.10187610238790511,0.06486486486486487,0.3046763837337494,0.4191542288557214,0.02905007390541446,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,185,30,0.10187610238790511,0.06486486486486487,1.000000000000001e-12,1.000000000000001e-12,8.129071050464878e-14,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,185,2212,0.10187610238790511,0.06486486486486487,0.24317041039466855,0.3268535262206148,0.022917797126299353,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,185,758,0.10187610238790511,0.06486486486486487,0.025678012520074848,0.04221635883905013,0.0026764677141119836,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,185,620,0.10187610238790511,0.06486486486486487,0.037411566823720925,0.06935483870967743,0.004140780896567271,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,185,804,0.10187610238790511,0.06486486486486487,0.03226421028375625,0.07213930348258707,0.0039218177845124,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,185,30,0.10187610238790511,0.06486486486486487,1.000000000000001e-12,1.000000000000001e-12,8.129071050464878e-14,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,185,2212,0.10187610238790511,0.06486486486486487,0.031012447550892826,0.060126582278481014,0.0035102835591048157,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,185,758,1.000000000000001e-12,1.000000000000001e-12,0.38651415705680847,0.43271767810026385,4.0896394534787925e-13,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,185,620,1.000000000000001e-12,1.000000000000001e-12,0.11844488233327867,0.167741935483871,1.4095450972119894e-13,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,185,804,1.000000000000001e-12,1.000000000000001e-12,0.3550844192504883,0.46766169154228854,4.075038406530604e-13,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,185,30,1.000000000000001e-12,1.000000000000001e-12,0.16811934113502502,0.13333333333333333,1.4971944480038897e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,185,2212,1.000000000000001e-12,1.000000000000001e-12,0.2969914376735688,0.3670886075949367,3.3018505920651376e-13,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,185,758,1.000000000000001e-12,1.000000000000001e-12,0.025138029828667637,0.0395778364116095,3.1542175452387076e-14,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,185,620,1.000000000000001e-12,1.000000000000001e-12,0.02745638228952885,0.05161290322580646,3.7644436535033986e-14,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,185,804,1.000000000000001e-12,1.000000000000001e-12,0.02897730842232705,0.05472636815920399,3.98223913016669e-14,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,185,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,185,2212,1.000000000000001e-12,1.000000000000001e-12,0.02684237807989121,0.047920433996383356,3.586500253845518e-14,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,185,758,1.4641073942184448,0.5351351351351351,0.018956208601593975,0.0316622691292876,0.02168527618500615,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,185,620,1.4641073942184448,0.5351351351351351,0.0067793498747050745,0.004838709677419355,0.00506963866810676,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,185,804,1.4641073942184448,0.5351351351351351,0.014109915122389793,0.023631840796019904,0.016163268107198252,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,185,30,1.4641073942184448,0.5351351351351351,1.000000000000001e-12,1.000000000000001e-12,8.851527033554377e-13,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,185,2212,1.4641073942184448,0.5351351351351351,0.013524583540856835,0.02079566003616637,0.014844531821794113,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,185,758,0.17661611735820767,0.12432432432432432,0.009800270199775696,0.019788918205804747,0.0020635893219403327,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,185,620,0.17661611735820767,0.12432432432432432,0.0061966823413968095,0.017741935483870964,0.0015537220710535034,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,185,804,0.17661611735820767,0.12432432432432432,0.015923338010907173,0.026119402985074622,0.0030219821898325424,1,1
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,185,30,0.17661611735820767,0.12432432432432432,0.05504538863897323,0.03333333333333333,0.006347359028838815,1,1
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,185,2212,0.17661611735820767,0.12432432432432432,0.01162941846996546,0.021699819168173595,0.002353966494476716,1,1
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,185,758,0.11629287898540495,0.11891891891891894,0.014754392712283794,0.029967854067547615,0.002472808752619578,1,2
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,185,620,0.11629287898540495,0.11891891891891894,0.028326601156791656,0.03421484425096198,0.0036610575415811533,1,2
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,185,804,0.11629287898540495,0.11891891891891894,0.029392212586562386,0.047132575426608016,0.004377022337384067,1,2
tumor,SPP1_like_TAM,CMS4,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,185,30,0.11629287898540495,0.11891891891891894,1.000000000000001e-12,1.000000000000001e-12,1.175985690683056e-13,1,2
tumor,SPP1_like_TAM,tumor_epithelial,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,185,2212,0.11629287898540495,0.11891891891891894,0.030114428400347303,0.039867676615305644,0.004074739158018396,1,2
tumor,SPP1_like_TAM,CMS1,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,185,758,0.01062684692442417,0.010810810810810817,0.010726094245910648,0.021108179419525062,0.00016127889486184776,1,1
tumor,SPP1_like_TAM,CMS2,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,185,620,0.01062684692442417,0.010810810810810817,0.010083872824907301,0.012903225806451613,0.00012226275414809712,1,1
tumor,SPP1_like_TAM,CMS3,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,185,804,0.01062684692442417,0.010810810810810817,0.020806659013032913,0.03855721393034826,0.00030358851896428266,1,1
