source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P15923	O60861	TCF3	GAS7	True	False	False	False	False	False	C
P15923	Q86YP4	TCF3	GATAD2A	True	False	False	False	False	False	C
P15923	Q6IC98	TCF3	GRAMD4	True	False	False	False	False	False	C
P15923	P25098	TCF3	GRK2	True	False	False	False	False	False	C
P15923	P37235	TCF3	HPCAL1	True	False	False	False	False	False	C
P15923	Q13576	TCF3	IQGAP2	True	False	False	False	False	False	C
P15923	Q15306	TCF3	IRF4	True	False	False	False	False	False	C
P15923	P38570	TCF3	ITGAE	True	False	False	False	False	False	C
P15923	P05107	TCF3	ITGB2	True	False	False	False	False	False	C
P15923	Q92833	TCF3	JARID2	True	False	False	False	False	False	C
P15923	O15554	TCF3	KCNN4	True	False	False	False	False	False	C
P15923	Q8NHM5	TCF3	KDM2B	True	False	False	False	False	False	B
P15923	Q6ICG6	TCF3	KIAA0930	True	False	False	False	False	False	C
P15923	P06239	TCF3	LCK	True	True	False	True	True	False	C
P15923	Q9UGP4	TCF3	LIMD1	True	False	False	False	False	False	C
P15923	P02545	TCF3	LMNA	True	False	False	False	False	False	C
P15923	Q9Y6D9	TCF3	MAD1L1	True	False	False	False	False	False	B
P15923	P02686	TCF3	MBP	True	False	False	False	False	False	C
P15923	Q6DN14	TCF3	MCTP1	True	False	False	False	False	False	C
P15923	Q96RN5	TCF3	MED15	True	False	False	False	False	False	B
P15923	O94851	TCF3	MICAL2	True	False	False	False	False	False	C
P15923	Q96BX8	TCF3	MOB3A	True	False	False	False	False	False	C
P15923	O43312	TCF3	MTSS1	True	False	False	False	False	False	C
P15923	O43639	TCF3	NCK2	True	False	False	False	False	False	C
P15923	Q9Y618	TCF3	NCOR2	True	False	False	False	False	False	C
P15923	Q8TEM1	TCF3	NUP210	True	False	False	False	False	False	B
P15923	Q6VY07	TCF3	PACS1	True	False	False	False	False	False	C
P15923	P27815	TCF3	PDE4A	True	False	False	False	False	False	C
P15923	P17858	TCF3	PFKL	True	False	False	False	False	False	C
P15923	Q92508	TCF3	PIEZO1	True	False	False	False	False	False	B
P15923	O00329	TCF3	PIK3CD	True	False	False	False	False	False	C
P15923	O60331	TCF3	PIP5K1C	True	False	False	False	False	False	C
P15923	Q9UG56	TCF3	PISD	True	False	False	False	False	False	C
P15923	P16885	TCF3	PLCG2	True	False	False	False	False	False	C
P15923	O15031	TCF3	PLXNB2	True	False	False	False	False	False	C
P15923	O60486	TCF3	PLXNC1	True	False	False	False	False	False	C
P15923	Q9UGJ0	TCF3	PRKAG2	True	False	False	False	False	False	C
P15923	Q05513	TCF3	PRKCZ	True	False	False	False	False	False	C
P15923	P85299	TCF3	PRR5	True	False	False	False	False	False	C
P15923	Q5JSZ5	TCF3	PRRC2B	True	False	False	False	False	False	C
P15923	O43586	TCF3	PSTPIP1	True	False	False	False	False	False	B
P15923	Q14289	TCF3	PTK2B	True	False	False	False	False	False	C
P15923	Q7Z5J4	TCF3	RAI1	True	False	False	False	False	False	C
P15923	Q12967	TCF3	RALGDS	True	False	False	False	False	False	B
P15923	O14924	TCF3	RGS12	True	False	False	False	False	False	C
P15923	Q63HN8	TCF3	RNF213	True	False	False	False	False	False	C
P15923	Q7L0R7	TCF3	RNF44	True	False	False	False	False	False	C
P15923	Q9Y2G9	TCF3	SBNO2	True	False	False	False	False	False	C
P15923	Q969E2	TCF3	SCAMP4	True	False	False	False	False	False	C
P15923	Q92854	TCF3	SEMA4D	True	False	False	False	False	False	C
P15923	Q8TE82	TCF3	SH3TC1	True	False	False	False	False	False	C
P15923	O60292	TCF3	SIPA1L3	True	False	False	False	False	False	C
P15923	O15427	TCF3	SLC16A3	True	False	False	False	False	False	C
P15923	P41440	TCF3	SLC19A1	True	False	False	False	False	False	C
P15923	P57057	TCF3	SLC37A1	True	False	False	False	False	False	B
P15923	Q9NYA1	TCF3	SPHK1	True	False	False	False	False	False	C
P15923	Q7Z698	TCF3	SPRED2	True	False	False	False	False	False	C
P15923	Q9BWG4	TCF3	SSBP4	True	False	False	False	False	False	C
P15923	Q16842	TCF3	ST3GAL2	True	False	False	False	False	False	C
P15923	O94804	TCF3	STK10	True	False	False	False	False	False	C
P15923	Q15831	TCF3	STK11	True	False	False	False	False	False	C
P15923	Q86TI0	TCF3	TBC1D1	True	False	False	False	False	False	C
P15923	Q9P2M4	TCF3	TBC1D14	True	False	False	False	False	False	C
P15923	Q9BTW9	TCF3	TBCD	True	False	False	False	False	False	C
P15923	P19484	TCF3	TFEB	True	False	False	False	False	False	C
P15923	Q7Z403	TCF3	TMC6	True	False	False	False	False	False	C
P15923	Q07912	TCF3	TNK2	True	False	False	False	False	False	C
P15923	O15417	TCF3	TNRC18	True	False	False	False	False	False	C
P15923	Q969P6	TCF3	TOP1MT	True	False	False	False	False	False	C
P15923	P67936	TCF3	TPM4	True	False	False	False	False	False	C
P15923	Q9H4I3	TCF3	TRABD	True	False	False	False	False	False	C
P15923	Q9ULT0	TCF3	TTC7A	True	False	False	False	False	False	C
P15923	Q5DID0	TCF3	UMODL1	True	False	False	False	False	False	C
P15923	Q92900	TCF3	UPF1	True	False	False	False	False	False	C
P15923	P52735	TCF3	VAV2	True	False	False	False	False	False	B
P15923	Q96AW1	TCF3	VOPP1	True	False	False	False	False	False	C
P15923	Q9H8N7	TCF3	ZNF395	True	False	False	False	False	False	C
P15884	Q9UEY8	TCF4	ADD3	True	False	False	False	False	False	C
P15884	P15514	TCF4	AREG	True	False	False	False	False	False	C
P15884	Q14865	TCF4	ARID5B	True	False	False	False	False	False	C
P15884	O43150	TCF4	ASAP2	True	False	False	False	False	False	C
P15884	O43520	TCF4	ATP8B1	True	False	False	False	False	False	C
P15884	P21926	TCF4	CD9	True	False	False	False	False	False	C
P15884	Q00534	TCF4	CDK6	True	False	False	False	False	False	C
P15884	Q8N8E3	TCF4	CEP112	True	False	False	False	False	False	C
P15884	P52757	TCF4	CHN2	True	False	False	False	False	False	C
P15884	Q9Y4D1	TCF4	DAAM1	True	False	False	False	False	False	C
P15884	Q8NDI1	TCF4	EHBP1	True	False	False	False	False	False	C
P15884	Q9H4G0	TCF4	EPB41L1	True	False	False	False	False	False	C
P15884	O43491	TCF4	EPB41L2	True	False	False	False	False	False	C
P15884	Q9UF33	TCF4	EPHA6	True	False	False	False	False	False	C
P15884	O43414	TCF4	ERI3	True	False	False	False	False	False	C
P15884	Q6ZNL6	TCF4	FGD5	True	False	False	False	False	False	C
P15884	A2A2Y4	TCF4	FRMD3	True	False	False	False	False	False	C
P15884	O94925	TCF4	GLS	True	False	False	False	False	False	C
P15884	O00461	TCF4	GOLIM4	True	False	False	False	False	False	C
P15884	Q8WUI4	TCF4	HDAC7	True	False	False	False	False	False	B
P15884	O95760	TCF4	IL33	True	False	False	False	False	False	C
P15884	Q9P206	TCF4	NHSL3	True	False	False	False	False	False	C
P15884	Q9UHB6	TCF4	LIMA1	True	False	False	False	False	False	C
P15884	Q9UPQ0	TCF4	LIMCH1	True	False	False	False	False	False	C
P15884	Q8TBB1	TCF4	LNX1	True	False	False	False	False	False	C
P15884	Q8IZL2	TCF4	MAML2	True	False	False	False	False	False	C
P15884	Q58DX5	TCF4	NAALADL2	True	False	False	False	False	False	C
P15884	Q96MY1	TCF4	NOL4L	True	False	False	False	False	False	B
P15884	P08235	TCF4	NR3C2	True	False	False	False	False	False	C
P15884	Q8N573	TCF4	OXR1	True	False	False	False	False	False	C
P15884	Q08174	TCF4	PCDH1	True	False	False	False	False	False	C
P15884	O75167	TCF4	PHACTR2	True	False	False	False	False	False	C
P15884	Q9NQ66	TCF4	PLCB1	True	False	False	False	False	False	C
P15884	Q9ULL1	TCF4	PLEKHG1	True	False	False	False	False	False	C
P15884	P24723	TCF4	PRKCH	True	False	False	False	False	False	C
P15884	C0HM02	TCF4	PRKCH	True	False	False	False	False	False	C
P15884	Q6MZQ0	TCF4	PRR5L	True	False	False	False	False	False	C
P15884	Q96A46	TCF4	SLC25A28	True	False	False	False	False	False	C
P15884	Q7Z698	TCF4	SPRED2	True	False	False	False	False	False	C
P15884	Q01082	TCF4	SPTBN1	True	False	False	False	False	False	B
P15884	Q9Y5Y6	TCF4	ST14	True	False	False	False	False	False	C
P15884	O75897	TCF4	SULT1C4	True	False	False	False	False	False	C
P15884	Q9BZK7	TCF4	TBL1XR1	True	False	False	False	False	False	C
P15884	P28347	TCF4	TEAD1	True	False	False	False	False	False	C
P28347	P15884	TEAD1	TCF4	True	False	False	False	False	False	C
P15884	Q15583	TCF4	TGIF1	True	False	False	False	False	False	C
P15884	Q92545	TCF4	TMEM131	True	False	False	False	False	False	C
P15884	O75962	TCF4	TRIO	True	False	False	False	False	False	C
P15884	Q9Y210	TCF4	TRPC6	True	False	False	False	False	False	C
P15884	Q9UHF7	TCF4	TRPS1	True	False	False	False	False	False	C
P15884	Q9Y6I4	TCF4	USP3	True	False	False	False	False	False	C
P15884	P46939	TCF4	UTRN	True	False	False	False	False	False	C
P15884	P46937	TCF4	YAP1	True	False	False	False	False	False	C
P15884	O15156	TCF4	ZBTB7B	True	False	False	False	False	False	C
P15884	Q9ULD9	TCF4	ZNF608	True	False	False	False	False	False	C
P36402	O15084	TCF7	ANKRD28	True	False	False	False	False	False	C
P36402	P58335	TCF7	ANTXR2	True	False	False	False	False	False	C
P36402	Q53QZ3	TCF7	ARHGAP15	True	False	False	False	False	False	C
P36402	Q9Y2T1	TCF7	AXIN2	True	False	False	False	False	False	A
P36402	Q13489	TCF7	BIRC3	True	False	False	False	False	False	C
P36402	Q16566	TCF7	CAMK4	True	False	False	False	False	False	C
P36402	P30279	TCF7	CCND2	True	False	False	False	False	False	B
P36402	P42081	TCF7	CD86	True	False	False	False	False	False	C
P36402	Q00537	TCF7	CDK17	True	False	False	False	False	False	C
P36402	Q9Y232	TCF7	CDYL	True	False	False	False	False	False	C
P36402	Q9ULV4	TCF7	CORO1C	True	False	False	False	False	False	C
P36402	Q9BRF8	TCF7	CPPED1	True	False	False	False	False	False	C
P36402	P11532	TCF7	DMD	True	False	False	False	False	False	C
P36402	Q96BY6	TCF7	DOCK10	True	False	False	False	False	False	C
P36402	Q03001	TCF7	DST	True	False	False	False	False	False	C
P36402	O60941	TCF7	DTNB	True	False	False	False	False	False	C
P36402	Q6P179	TCF7	ERAP2	True	False	False	False	False	False	C
P36402	O15117	TCF7	FYB1	True	False	False	False	False	False	C
P36402	P49685	TCF7	GPR15	True	False	False	False	False	False	C
P36402	Q14831	TCF7	GRM7	True	False	False	False	False	False	C
P36402	P13984	TCF7	GTF2F2	True	False	False	False	False	False	C
P36402	Q9Y450	TCF7	HBS1L	True	False	False	False	False	False	C
P36402	Q13422	TCF7	IKZF1	True	False	False	False	False	False	C
P36402	Q9UKT9	TCF7	IKZF3	True	False	False	False	False	False	C
P36402	O00180	TCF7	KCNK1	True	False	False	False	False	False	C
P36402	Q5T5P2	TCF7	KIAA1217	True	False	False	False	False	False	B
P36402	Q13233	TCF7	MAP3K1	True	False	False	False	False	False	C
P36402	Q5T0T0	TCF7	MARCHF8	True	False	False	False	False	False	C
P36402	O60882	TCF7	MMP20	True	False	False	False	False	False	C
P36402	Q969G9	TCF7	NKD1	True	False	False	False	False	False	C
P36402	P49757	TCF7	NUMB	True	False	False	False	False	False	C
P36402	Q13946	TCF7	PDE7A	True	False	False	False	False	False	C
P36402	Q9C0D0	TCF7	PHACTR1	True	False	False	False	False	False	C
P36402	Q15149	TCF7	PLEC	True	False	False	False	False	False	C
P36402	Q6MZQ0	TCF7	PRR5L	True	False	False	False	False	False	C
P36402	P08575	TCF7	PTPRC	True	False	False	False	False	False	C
P36402	Q16769	TCF7	QPCT	True	False	False	False	False	False	C
P36402	P49758	TCF7	RGS6	True	False	False	False	False	False	C
P36402	Q15669	TCF7	RHOH	True	False	False	False	False	False	C
P36402	Q8TB24	TCF7	RIN3	True	False	False	False	False	False	C
P36402	Q9NQC3	TCF7	RTN4	True	False	False	False	False	False	C
P36402	Q86WV1	TCF7	SKAP1	True	False	False	False	False	False	C
P36402	P35712	TCF7	SOX6	True	False	False	False	False	False	C
P36402	P23497	TCF7	SP100	True	False	False	False	False	False	C
P36402	Q13342	TCF7	SP140	True	False	False	False	False	False	C
P36402	P15923	TCF7	TCF3	True	False	False	False	False	False	B
P36402	Q03167	TCF7	TGFBR3	True	False	False	False	False	False	C
P36402	O00300	TCF7	TNFRSF11B	True	False	False	False	False	False	C
P36402	Q9NS68	TCF7	TNFRSF19	True	False	False	False	False	False	C
P36402	O75962	TCF7	TRIO	True	False	False	False	False	False	C
P36402	Q86UV5	TCF7	USP48	True	False	False	False	False	False	C
P36402	Q9H4A3	TCF7	WNK1	True	False	False	False	False	False	C
P36402	Q9HC78	TCF7	ZBTB20	True	False	False	False	False	False	C
P36402	Q8WW38	TCF7	ZFPM2	True	False	False	False	False	False	C
Q9HCS4	Q9Y2T1	TCF7L1	AXIN2	True	False	False	False	False	False	C
Q9HCS4	Q13489	TCF7L1	BIRC3	True	False	False	False	False	False	C
Q9HCS4	P24385	TCF7L1	CCND1	True	True	False	True	True	False	C
Q9HCS4	O75030	TCF7L1	MITF	True	False	False	False	False	False	C
Q9HCS4	Q969G9	TCF7L1	NKD1	True	False	False	False	False	False	C
Q9NQB0	Q12979	TCF7L2	ABR	True	False	False	False	False	False	C
Q9NQB0	Q8WXG9	TCF7L2	ADGRV1	True	False	False	False	False	False	C
Q9NQB0	Q13740	TCF7L2	ALCAM	True	False	False	False	False	False	C
Q9NQB0	O15084	TCF7L2	ANKRD28	True	False	False	False	False	False	C
Q9NQB0	Q52LW3	TCF7L2	ARHGAP29	True	False	False	False	False	False	C
Q9NQB0	A7KAX9	TCF7L2	ARHGAP32	True	False	False	False	False	False	C
Q9NQB0	Q9ULH1	TCF7L2	ASAP1	True	False	False	False	False	False	C
Q9NQB0	Q13489	TCF7L2	BIRC3	True	False	False	False	False	False	C
Q9NQB0	Q5VU97	TCF7L2	CACHD1	True	False	False	False	False	False	C
Q9NQB0	O14647	TCF7L2	CHD2	True	False	False	False	False	False	C
Q9NQB0	Q9NZV1	TCF7L2	CRIM1	True	False	False	False	False	False	C
Q9NQB0	P11532	TCF7L2	DMD	True	False	False	False	False	False	C
Q9NQB0	P50549	TCF7L2	ETV1	True	False	False	False	False	False	C
Q9NQB0	Q14517	TCF7L2	FAT1	True	False	False	False	False	False	C
Q9NQB0	B1AJZ9	TCF7L2	FHAD1	True	False	False	False	False	False	C
Q9NQB0	P06396	TCF7L2	GSN	True	False	False	False	False	False	C
Q9NQB0	Q9UBP9	TCF7L2	GULP1	True	False	False	False	False	False	C
Q9NQB0	O15327	TCF7L2	INPP4B	True	False	False	False	False	False	C
Q9NQB0	Q8IWB1	TCF7L2	ITPRIP	True	False	False	False	False	False	C
Q9NQB0	Q12791	TCF7L2	KCNMA1	True	False	False	False	False	False	C
Q9NQB0	Q9HBX8	TCF7L2	LGR6	True	False	False	False	False	False	C
Q9NQB0	Q969G2	TCF7L2	LHX4	True	False	False	False	False	False	C
Q9NQB0	Q9NR56	TCF7L2	MBNL1	True	False	False	False	False	False	C
Q9NQB0	O14770	TCF7L2	MEIS2	True	False	False	False	False	False	C
Q9NQB0	O15344	TCF7L2	MID1	True	False	False	False	False	False	C
Q9NQB0	Q9HBH9	TCF7L2	MKNK2	True	False	False	False	False	False	C
Q9NQB0	Q12857	TCF7L2	NFIA	True	False	False	False	False	False	C
Q9NQB0	Q969G9	TCF7L2	NKD1	True	False	False	False	False	False	C
Q9NQB0	Q96SU4	TCF7L2	OSBPL9	True	False	False	False	False	False	C
Q9NQB0	Q86SQ0	TCF7L2	PHLDB2	True	False	False	False	False	False	C
Q9NQB0	Q15147	TCF7L2	PLCB4	True	False	False	False	False	False	C
Q9NQB0	O14495	TCF7L2	PLPP3	True	False	False	False	False	False	C
Q9NQB0	Q9NYI0	TCF7L2	PSD3	True	False	False	False	False	False	C
Q9NQB0	Q06330	TCF7L2	RBPJ	True	False	False	False	False	False	C
Q9NQB0	O94955	TCF7L2	RHOBTB3	True	False	False	False	False	False	C
Q9NQB0	Q86WG5	TCF7L2	SBF2	True	False	False	False	False	False	C
Q9NQB0	Q9UHD8	TCF7L2	SEPTIN9	True	False	False	False	False	False	C
Q9NQB0	Q9H173	TCF7L2	SIL1	True	False	False	False	False	False	C
Q9NQB0	Q8N1S5	TCF7L2	SLC39A11	True	False	False	False	False	False	C
Q9NQB0	Q9Y3M8	TCF7L2	STARD13	True	False	False	False	False	False	C
Q9NQB0	Q5T5C0	TCF7L2	STXBP5	True	False	False	False	False	False	C
Q9NQB0	Q9BZK7	TCF7L2	TBL1XR1	True	False	False	False	False	False	C
Q9NQB0	Q03167	TCF7L2	TGFBR3	True	False	False	False	False	False	C
Q9NQB0	Q8IVF5	TCF7L2	TIAM2	True	False	False	False	False	False	C
Q9NQB0	P16035	TCF7L2	TIMP2	True	False	False	False	False	False	C
Q9NQB0	Q04726	TCF7L2	TLE3	True	False	False	False	False	False	C
Q9NQB0	Q9GZV5	TCF7L2	WWTR1	True	False	False	False	False	False	C
Q9NQB0	Q15911	TCF7L2	ZFHX3	True	False	False	False	False	False	C
Q9NQB0	Q9ULJ6	TCF7L2	ZMIZ1	True	False	False	False	False	False	C
Q9NQB0	Q9H7S9	TCF7L2	ZNF703	True	False	False	False	False	False	C
Q9NQB0	Q9ULT6	TCF7L2	ZNRF3	True	False	False	False	False	False	C
P28347	O95490	TEAD1	ADGRL2	True	False	False	False	False	False	B
P28347	Q8N556	TEAD1	AFAP1	True	False	False	False	False	False	C
P28347	Q09666	TEAD1	AHNAK	True	False	False	False	False	False	C
P28347	Q9Y2J4	TEAD1	AMOTL2	True	False	False	False	False	False	B
P28347	Q12955	TEAD1	ANK3	True	False	False	False	False	False	C
P28347	Q4KMQ2	TEAD1	ANO6	True	False	False	False	False	False	C
P28347	Q92870	TEAD1	APBB2	True	False	False	False	False	False	C
P28347	Q8N264	TEAD1	ARHGAP24	True	False	False	False	False	False	C
P28347	Q52LW3	TEAD1	ARHGAP29	True	False	False	False	False	False	C
P28347	Q9NRY4	TEAD1	ARHGAP35	True	False	False	False	False	False	C
P28347	Q9HBZ2	TEAD1	ARNT2	True	False	False	False	False	False	C
P28347	Q9ULH1	TEAD1	ASAP1	True	False	False	False	False	False	C
P28347	O43150	TEAD1	ASAP2	True	False	False	False	False	False	C
P28347	O75815	TEAD1	BCAR3	True	False	False	False	False	False	C
P28347	P54289	TEAD1	CACNA2D1	True	False	False	False	False	False	C
P28347	Q05682	TEAD1	CALD1	True	False	False	False	False	False	C
P28347	Q13557	TEAD1	CAMK2D	True	False	False	False	False	False	C
P28347	P17655	TEAD1	CAPN2	True	False	False	False	False	False	C
P28347	P20810	TEAD1	CAST	True	False	False	False	False	False	C
P28347	Q9NZA1	TEAD1	CLIC5	True	False	False	False	False	False	C
P28347	Q8N3C7	TEAD1	CLIP4	True	False	False	False	False	False	C
P28347	A5YKK6	TEAD1	CNOT1	True	False	False	False	False	False	C
P28347	Q9NZV1	TEAD1	CRIM1	True	False	False	False	False	False	C
P28347	P35221	TEAD1	CTNNA1	True	False	False	False	False	False	C
P28347	Q9Y4D1	TEAD1	DAAM1	True	False	False	False	False	False	C
P28347	P78524	TEAD1	DENND2B	True	False	False	False	False	False	C
P28347	Q9Y6T7	TEAD1	DGKB	True	False	False	False	False	False	C
P28347	Q96QB1	TEAD1	DLC1	True	False	False	False	False	False	C
P28347	O14490	TEAD1	DLGAP1	True	False	False	False	False	False	C
P28347	Q6XZF7	TEAD1	DNMBP	True	False	False	False	False	False	C
P28347	Q03001	TEAD1	DST	True	False	False	False	False	False	C
P28347	P00533	TEAD1	EGFR	True	False	False	False	False	False	C
P28347	O00423	TEAD1	EML1	True	False	False	False	False	False	C
P28347	Q12929	TEAD1	EPS8	True	False	False	False	False	False	C
P28347	Q16394	TEAD1	EXT1	True	False	False	False	False	False	C
P28347	Q05DH4	TEAD1	FHIP1A	True	False	False	False	False	False	C
P28347	Q14517	TEAD1	FAT1	True	False	False	False	False	False	C
P28347	Q9UHY8	TEAD1	FEZ2	True	False	False	False	False	False	C
P28347	Q14192	TEAD1	FHL2	True	False	False	False	False	False	C
P28347	O75369	TEAD1	FLNB	True	False	False	False	False	False	C
P28347	Q9NZ56	TEAD1	FMN2	True	False	False	False	False	False	C
P28347	Q96NE9	TEAD1	FRMD6	True	False	False	False	False	False	C
P28347	Q9C0B1	TEAD1	FTO	True	False	False	False	False	False	C
P28347	O60547	TEAD1	GMDS	True	False	False	False	False	False	C
P28347	Q4AE62	TEAD1	GTDC1	True	False	False	False	False	False	B
P28347	Q9UBP9	TEAD1	GULP1	True	False	False	False	False	False	C
P28347	Q9UKV0	TEAD1	HDAC9	True	False	False	False	False	False	C
P28347	O15327	TEAD1	INPP4B	True	False	False	False	False	False	C
P28347	P56199	TEAD1	ITGA1	True	False	False	False	False	False	B
P28347	P05556	TEAD1	ITGB1	True	False	False	False	False	False	C
P28347	Q15811	TEAD1	ITSN1	True	False	False	False	False	False	C
P28347	Q9P266	TEAD1	JCAD	True	False	False	False	False	False	C
P28347	Q12791	TEAD1	KCNMA1	True	False	False	False	False	False	C
P28347	Q9H3R0	TEAD1	KDM4C	True	False	False	False	False	False	C
P28347	Q9H1H9	TEAD1	KIF13A	True	False	False	False	False	False	C
P28347	Q86UP2	TEAD1	KTN1	True	False	False	False	False	False	C
P28347	P11047	TEAD1	LAMC1	True	False	False	False	False	False	C
P28347	Q13753	TEAD1	LAMC2	True	False	False	False	False	False	C
P28347	Q9UPQ0	TEAD1	LIMCH1	True	False	False	False	False	False	C
P28347	Q93052	TEAD1	LPP	True	False	False	False	False	False	C
P28347	O94854	TEAD1	MACF1	True	False	False	False	False	False	C
P28347	Q9UPN3	TEAD1	MACF1	True	False	False	False	False	False	C
P28347	Q8IZL2	TEAD1	MAML2	True	False	False	False	False	False	C
P28347	Q9NR56	TEAD1	MBNL1	True	False	False	False	False	False	C
P28347	Q5VZF2	TEAD1	MBNL2	True	False	False	False	False	False	C
P28347	O94851	TEAD1	MICAL2	True	False	False	False	False	False	C
P28347	Q15746	TEAD1	MYLK	True	False	False	False	False	False	C
P28347	Q8IVL1	TEAD1	NAV2	True	False	False	False	False	False	C
P28347	P52848	TEAD1	NDST1	True	False	False	False	False	False	C
P28347	Q8TDX7	TEAD1	NEK7	True	False	False	False	False	False	C
P28347	O60462	TEAD1	NRP2	True	False	False	False	False	False	C
P28347	Q9HDB5	TEAD1	NRXN3	True	False	False	False	False	False	C
P28347	Q9Y4C0	TEAD1	NRXN3	True	False	False	False	False	False	C
P28347	Q96SU4	TEAD1	OSBPL9	True	False	False	False	False	False	B
P28347	Q8WX93	TEAD1	PALLD	True	False	False	False	False	False	C
P28347	P19021	TEAD1	PAM	True	False	False	False	False	False	C
P28347	Q8TEW8	TEAD1	PARD3B	True	False	False	False	False	False	C
P28347	P40424	TEAD1	PBX1	True	False	False	False	False	False	C
P28347	P49585	TEAD1	PCYT1A	True	False	False	False	False	False	C
P28347	Q07343	TEAD1	PDE4B	True	False	False	False	False	False	C
P28347	Q08499	TEAD1	PDE4D	True	False	False	False	False	False	C
P28347	Q9NRA1	TEAD1	PDGFC	True	False	False	False	False	False	C
P28347	Q96HC4	TEAD1	PDLIM5	True	False	False	False	False	False	C
P28347	Q7Z3G6	TEAD1	PRICKLE2	True	False	False	False	False	False	C
P28347	Q9UGJ0	TEAD1	PRKAG2	True	False	False	False	False	False	C
P28347	P24723	TEAD1	PRKCH	True	False	False	False	False	False	C
P28347	C0HM02	TEAD1	PRKCH	True	False	False	False	False	False	C
P28347	Q8WUY3	TEAD1	PRUNE2	True	False	False	False	False	False	C
