gene_symbol,GeneCards,DisGeNET,OpenTargets,disease_support_count,GeneCards_score,DisGeNET_score,OpenTargets_score
AMER1,1,0,1,2,25.1,,0.7457984218071938
AMER2,0,0,1,1,,,0.011149197605129994
AMER3,0,0,1,1,,,0.005433439830289591
AMFR,0,0,1,1,,,0.08106399094709558
AMH,0,0,1,1,,,0.010666915227709135
AMHR2,0,0,1,1,,,0.0035110086195046675
AMIGO1,0,0,1,1,,,0.0025870589827929123
AMIGO2,0,0,1,1,,,0.10444021024620893
AMIGO3,0,0,1,1,,,0.0022174791281082107
AMMECR1L,0,0,1,1,,,0.0
AMN1,0,0,1,1,,,0.0036957985468470188
AMOT,0,0,1,1,,,0.07348316152352534
AMOTL1,0,0,1,1,,,0.0212863891378828
AMOTL2,0,0,1,1,,,0.036700879368220946
AMPD1,0,0,1,1,,,0.02134076655709542
AMPD2,0,0,1,1,,,0.0814688297166609
AMPD3,0,0,1,1,,,0.042402500123656955
AMPH,0,0,1,1,,,0.00516466057633386
AMT,0,0,1,1,,,0.013022556824098449
AMZ1,0,0,1,1,,,0.15380197334841839
AMZ2,0,0,1,1,,,0.0072373161402993985
ANAPC1,0,0,1,1,,,0.07662252740608132
ANAPC10,0,0,1,1,,,0.020356479652366616
ANAPC11,0,0,1,1,,,0.05936847399724118
ANAPC13,0,0,1,1,,,0.0036957985468470188
ANAPC2,0,0,1,1,,,0.012311731570254874
ANAPC4,0,0,1,1,,,0.0
ANAPC5,0,0,1,1,,,0.011806023135761307
ANAPC7,0,0,1,1,,,0.0073915970936940375
ANG,0,0,1,1,,,0.044909918858891604
ANGEL1,0,0,1,1,,,0.0
ANGEL2,0,0,1,1,,,0.0073915970936940375
ANGPT1,0,0,1,1,,,0.11530134268751897
ANGPT2,1,0,1,2,9.2,,0.13996891087059665
ANGPT4,0,0,1,1,,,0.004599215969409622
ANGPTL1,0,0,1,1,,,0.10874636398805945
ANGPTL2,0,0,1,1,,,0.10757543674069946
ANGPTL3,0,0,1,1,,,0.05469934636855717
ANGPTL4,1,0,1,2,4.3,,0.11470063597458464
ANGPTL5,0,0,1,1,,,0.10142344424772799
ANGPTL6,0,0,1,1,,,0.045270439796010246
ANGPTL7,0,0,1,1,,,0.021500236141808814
ANGPTL8,0,0,1,1,,,0.04381379443394215
ANK1,0,0,1,1,,,0.31401665355454195
ANK2,0,0,1,1,,,0.020258029938706547
ANK3,0,0,1,1,,,0.03467505379435759
ANKAR,0,0,1,1,,,0.0
ANKDD1B,0,0,1,1,,,0.0014783194187388072
ANKFY1,1,0,1,2,16.2,,0.04395967581547186
ANKH,0,0,1,1,,,0.0
ANKHD1,0,0,1,1,,,0.08005458247931284
ANKHD1-EIF4EBP3,0,0,1,1,,,0.0073915970936940375
ANKIB1,0,0,1,1,,,0.0012881539150032713
ANKK1,0,0,1,1,,,0.012565715059279862
ANKLE1,0,0,1,1,,,0.15378775911200934
ANKLE2,0,0,1,1,,,0.0
ANKMY1,0,0,1,1,,,0.0
ANKMY2,0,0,1,1,,,0.0
ANKRD1,0,0,1,1,,,0.051442291761744294
ANKRD10,0,0,1,1,,,0.005029129122612077
ANKRD11,0,0,1,1,,,0.0014783194187388072
ANKRD12,0,0,1,1,,,0.06201456309571289
ANKRD13A,0,0,1,1,,,0.005120323564515051
ANKRD13B,0,0,1,1,,,0.004496554898663872
ANKRD13D,0,0,1,1,,,0.04100283165585276
ANKRD16,0,0,1,1,,,0.0029566388374776143
ANKRD17,0,0,1,1,,,0.008500336657748143
ANKRD18A,0,0,1,1,,,0.0
ANKRD2,0,0,1,1,,,0.0014783194187388072
ANKRD20A1,0,0,1,1,,,0.0036957985468470188
ANKRD20A9P,0,0,1,1,,,0.0014783194187388072
ANKRD22,0,0,1,1,,,0.09637899428819122
ANKRD23,0,0,1,1,,,0.009793866149144598
ANKRD24,0,0,1,1,,,0.004619748183558772
ANKRD26,0,0,1,1,,,0.011087395640541052
ANKRD27,0,0,1,1,,,0.009424286294459896
ANKRD30A,0,0,1,1,,,0.00406537840153172
ANKRD30B,0,0,1,1,,,0.0073915970936940375
ANKRD33B,0,0,1,1,,,0.0036957985468470188
ANKRD35,0,0,1,1,,,0.011313284738036472
ANKRD36,0,0,1,1,,,0.09044870717822434
ANKRD36B,0,0,1,1,,,0.05647342480147931
ANKRD37,0,0,1,1,,,0.011082262587003767
ANKRD39,0,0,1,1,,,0.0036957985468470188
ANKRD40,0,0,1,1,,,0.0
ANKRD40CL,1,0,1,2,15.4,,0.04869284105076744
ANKRD42,0,0,1,1,,,0.010009454397710674
ANKRD46,0,0,1,1,,,0.013600976030257268
ANKRD52,0,0,1,1,,,0.009557745686429371
ANKRD53,0,0,1,1,,,0.008532269965389996
ANKRD54,0,0,1,1,,,0.0
ANKRD55,0,0,1,1,,,0.2902597429989272
ANKRD6,0,0,1,1,,,0.080420369519055
ANKRD61,0,0,1,1,,,0.0
ANKRD65,0,0,1,1,,,0.013062695564674223
ANKRD7,0,0,1,1,,,0.00632846682654295
ANKRD9,0,0,1,1,,,0.006763647652712298
ANKS1A,0,0,1,1,,,0.02817019781263394
ANKS1B,0,0,1,1,,,0.013909945854956009
ANKS3,0,0,1,1,,,0.0051741179655858255
ANKS4B,0,0,1,1,,,0.011791994232583205
ANKZF1,0,0,1,1,,,0.08630713235220357
ANLN,0,0,1,1,,,0.09945150413804606
ANO1,1,0,1,2,3.6,,0.41060906484875137
ANO10,0,0,1,1,,,0.0
ANO2,0,0,1,1,,,0.002771848910135263
ANO3,0,0,1,1,,,0.0073915970936940375
ANO5,0,0,1,1,,,0.01925154187775818
ANO6,0,0,1,1,,,0.013592951160117937
ANO7,0,0,1,1,,,0.08504701385392902
ANO9,0,0,1,1,,,0.0720548158146473
ANOS1,0,0,1,1,,,0.07514811962821967
ANP32A,0,0,1,1,,,0.08163069474033952
ANP32B,0,0,1,1,,,0.09491015990444635
ANP32E,0,0,1,1,,,0.032138048196957196
ANPEP,0,0,1,1,,,0.06670948744266549
ANTXR1,1,0,1,2,9.2,,0.08944440383653468
ANXA1,1,0,1,2,9.0,,0.11749846021701703
ANXA10,0,0,1,1,,,0.10716471452604671
ANXA11,0,0,1,1,,,0.0463379331159809
ANXA13,0,0,1,1,,,0.07658853402092113
ANXA2,1,0,1,2,8.6,,0.09518051312965718
ANXA3,0,0,1,1,,,0.10762488899394654
ANXA4,0,0,1,1,,,0.08094017533075629
ANXA5,1,0,1,2,10.0,,0.06308707270017415
ANXA6,0,0,1,1,,,0.05413275938920791
ANXA7,0,0,1,1,,,0.008538247220623643
ANXA8,0,0,1,1,,,0.005523165606121377
ANXA8L1,0,0,1,1,,,0.0036957985468470188
ANXA9,0,0,1,1,,,0.09958182622941841
AOAH,0,0,1,1,,,0.010163446003829301
AOC1,0,0,1,1,,,0.08724167495305359
AOC2,0,0,1,1,,,0.00487640086042315
AOC3,0,0,1,1,,,0.08029139168186039
AOC4P,0,0,1,1,,,0.010859077419202506
AOPEP,1,0,1,2,5.1,,0.008484411621039193
AOX1,0,0,1,1,,,0.04632312441681763
AP1AR,0,0,1,1,,,0.0036957985468470188
AP1B1,0,0,1,1,,,0.0
AP1G1,0,0,1,1,,,0.04561251905447843
AP1M1,0,0,1,1,,,0.0029566388374776143
AP1M2,0,0,1,1,,,0.04280658666885558
AP1S1,0,0,1,1,,,0.008869916512432843
AP1S2,0,0,1,1,,,0.004968795824094324
AP1S3,0,0,1,1,,,0.007022017239009335
AP2A1,0,0,1,1,,,0.008500336657748143
AP2B1,0,0,1,1,,,0.0073915970936940375
AP2M1,0,0,1,1,,,0.012206401311669736
AP2S1,0,0,1,1,,,0.0778943201127977
AP3B1,0,0,1,1,,,0.04638042386365666
AP3B2,0,0,1,1,,,0.013767019018054428
AP3D1,0,0,1,1,,,0.016007530117101893
AP3M2,0,0,1,1,,,0.08369926346138122
AP3S1,0,0,1,1,,,0.002751316695986113
AP4B1,0,0,1,1,,,0.0
AP4M1,0,0,1,1,,,0.0022174791281082107
AP5Z1,0,0,1,1,,,0.0
APAF1,1,0,1,2,8.4,,0.09711033052359568
APBA1,1,0,1,2,5.1,,0.014456584028081514
APBA2,0,0,1,1,,,0.014107945644799223
APBA3,0,0,1,1,,,0.0073915970936940375
APBB1,0,0,1,1,,,0.01261426895465016
APBB1IP,0,0,1,1,,,0.01020285528425231
APBB2,0,0,1,1,,,0.0036957985468470188
APC,1,0,1,2,149.1,,0.8584679191952063
APC2,1,0,1,2,4.7,,0.10694320464701013
APCDD1,0,0,1,1,,,0.03486587451513718
APCS,0,0,1,1,,,0.005784788883963478
APELA,0,0,1,1,,,0.018194191664203024
APEX1,1,0,1,2,13.1,,0.102945015315926
APH1A,0,0,1,1,,,0.10028960001152366
APH1B,0,0,1,1,,,0.10028960001152366
API5,0,0,1,1,,,0.016207719205056106
APIP,0,0,1,1,,,0.012731410027463499
APLN,0,0,1,1,,,0.10288549451262015
APLNR,0,0,1,1,,,0.04628582061770858
APLP1,0,0,1,1,,,0.014269888833659322
APLP2,0,0,1,1,,,0.020518012385511156
APMAP,0,0,1,1,,,0.06539354957823854
APOA1,1,0,1,2,4.2,,0.10665516036401787
APOA2,0,0,1,1,,,0.03540249846748849
APOA4,0,0,1,1,,,0.03115566122592894
APOA5,0,0,1,1,,,0.0802634544459814
APOB,0,0,1,1,,,0.09830284942045497
APOBEC1,0,0,1,1,,,0.010414638447994088
APOBEC2,0,0,1,1,,,0.0022174791281082107
APOBEC3A,0,0,1,1,,,0.00527625316023449
APOBEC3B,0,0,1,1,,,0.4975767227438978
APOBEC3C,0,0,1,1,,,0.006798832071208072
APOBEC3D,0,0,1,1,,,0.005543697820270528
APOBEC3F,0,0,1,1,,,0.0014783194187388072
APOBEC3G,1,0,1,2,3.5,,0.018819280327520133
APOBEC4,0,0,1,1,,,0.0
APOBR,0,0,1,1,,,0.02760268012974854
APOC1,0,0,1,1,,,0.11289027493002217
APOC2,0,0,1,1,,,0.04291327797686883
APOC3,0,0,1,1,,,0.051571483513933356
APOC4,0,0,1,1,,,0.014783194187388075
APOD,0,0,1,1,,,0.03350728104963374
APOE,0,0,1,1,,,0.11048229234122195
APOF,0,0,1,1,,,0.041033388044484635
APOH,0,0,1,1,,,0.04934418154278788
APOL1,0,0,1,1,,,0.07855866593481546
APOL2,0,0,1,1,,,0.004619748183558772
APOL3,0,0,1,1,,,0.09850386980936386
APOL4,0,0,1,1,,,0.0036957985468470188
APOL5,0,0,1,1,,,0.0073915970936940375
APOL6,0,0,1,1,,,0.024042323235698833
APOLD1,0,0,1,1,,,0.0044144260420672715
APOM,0,0,1,1,,,0.06221504392560467
APP,0,0,1,1,,,0.09123138416825474
APPL1,0,0,1,1,,,0.00889825096795867
APPL2,0,0,1,1,,,0.033262537361470994
APRT,0,0,1,1,,,0.01704317499878502
APTX,0,0,1,1,,,0.013250737000051622
AQP1,0,0,1,1,,,0.10063018489156007
AQP11,0,0,1,1,,,0.25696411153007787
AQP12A,0,0,1,1,,,0.0
AQP12B,0,0,1,1,,,0.0
AQP2,0,0,1,1,,,0.004565953782488
AQP3,0,0,1,1,,,0.05393473673466938
AQP4,0,0,1,1,,,0.07319265228333315
AQP5,0,0,1,1,,,0.10214712836451247
AQP5-AS1,0,0,1,1,,,0.0029566388374776143
AQP6,0,0,1,1,,,0.0036957985468470188
AQP7,0,0,1,1,,,0.011087395640541052
AQP8,0,0,1,1,,,0.0586775298557826
AQP9,0,0,1,1,,,0.11185476273590596
AR,1,0,1,2,4.2,,0.5814498976841324
ARAF,1,0,1,2,4.1,,0.33910677818769785
ARAP1,0,0,1,1,,,0.013957420304765416
ARAP1-AS1,1,0,1,2,16.4,,0.002771848910135263
ARAP2,0,0,1,1,,,0.0
ARAP3,0,0,1,1,,,0.0014783194187388072
ARB2A,0,0,1,1,,,0.036714393495437155
ARC,0,0,1,1,,,0.03156884868524737
AREG,1,0,1,2,12.6,,0.2111182336557284
AREL1,1,0,1,2,9.8,,0.0
ARF1,0,0,1,1,,,0.09608454506150332
ARF3,0,0,1,1,,,0.0014783194187388072
ARF5,0,0,1,1,,,0.012565715059279862
ARF6,0,0,1,1,,,0.03777723184246571
ARFGAP1,0,0,1,1,,,0.00406537840153172
ARFGAP3,0,0,1,1,,,0.0
ARFGEF1,0,0,1,1,,,0.002843711659657289
ARFGEF2,0,0,1,1,,,0.04301191293084527
ARFGEF3,0,0,1,1,,,0.0036957985468470188
ARFIP1,0,0,1,1,,,0.0
ARFIP2,0,0,1,1,,,0.004989328038243475
ARFRP1,0,0,1,1,,,0.05796647444887733
ARG1,0,0,1,1,,,0.10442434124492114
ARG2,0,0,1,1,,,0.027648455394988992
ARGLU1,0,0,1,1,,,0.009424286294459896
ARHGAP1,0,0,1,1,,,0.00966152758467032
ARHGAP10,0,0,1,1,,,0.07913725543527458
ARHGAP11A,0,0,1,1,,,0.03311350689431459
ARHGAP11A-SCG5,1,0,0,1,4.3,,
ARHGAP12,0,0,1,1,,,0.007206807166351686
ARHGAP15,0,0,1,1,,,0.07646657266887517
ARHGAP15-AS1,0,0,1,1,,,0.016016143615174384
ARHGAP17,0,0,1,1,,,0.025622445449193287
ARHGAP18,0,0,1,1,,,0.0014783194187388072
ARHGAP20,0,0,1,1,,,0.015479306543536218
ARHGAP21,0,0,1,1,,,0.004322031078396096
ARHGAP23,0,0,1,1,,,0.0073915970936940375
ARHGAP24,0,0,1,1,,,0.0768623436673434
ARHGAP25,0,0,1,1,,,0.0842507923137764
ARHGAP26,0,0,1,1,,,0.413946786967822
ARHGAP27,0,0,1,1,,,0.0
ARHGAP28,0,0,1,1,,,0.007925434661571938
ARHGAP29,0,0,1,1,,,0.03681183398848027
ARHGAP30,0,0,1,1,,,0.04674384119964241
ARHGAP31,0,0,1,1,,,0.009239496367117545
ARHGAP32,0,0,1,1,,,0.005913277674955229
ARHGAP33,0,0,1,1,,,0.0
ARHGAP35,0,0,1,1,,,0.4071353537277642
ARHGAP4,0,0,1,1,,,0.0984126106130181
ARHGAP40,0,0,1,1,,,0.020142102080316245
ARHGAP42,0,0,1,1,,,0.4145282596682589
ARHGAP44,0,0,1,1,,,0.01422700453870913
ARHGAP44-AS1,0,0,1,1,,,0.013675092318571638
ARHGAP45,0,0,1,1,,,0.00406537840153172
ARHGAP5,0,0,1,1,,,0.28693722406263106
ARHGAP6,0,0,1,1,,,0.009765737015760261
ARHGAP8,0,0,1,1,,,0.027834085467012354
ARHGAP9,0,0,1,1,,,0.042437279413068484
ARHGDIA,0,0,1,1,,,0.02094042346846014
ARHGDIB,0,0,1,1,,,0.06646917208143843
ARHGEF1,0,0,1,1,,,0.0014783194187388072
ARHGEF10,0,0,1,1,,,0.2680583218242291
ARHGEF10L,0,0,1,1,,,0.27046059087967966
ARHGEF12,0,0,1,1,,,0.5158483520608048
ARHGEF15,0,0,1,1,,,0.008377143372853241
ARHGEF16,0,0,1,1,,,0.09338398785599665
ARHGEF17,0,0,1,1,,,0.01490719619010558
ARHGEF18,0,0,1,1,,,0.0073915970936940375
ARHGEF2,0,0,1,1,,,0.0321609060375593
ARHGEF25,0,0,1,1,,,0.08678542290709458
ARHGEF26,0,0,1,1,,,0.007276206050175812
ARHGEF28,0,0,1,1,,,0.03546864406292505
ARHGEF3,0,0,1,1,,,0.02088906403106233
ARHGEF33,0,0,1,1,,,0.003326218692162316
ARHGEF37,0,0,1,1,,,0.01570714382409983
ARHGEF38,0,0,1,1,,,0.0073915970936940375
ARHGEF39,0,0,1,1,,,0.0
ARHGEF4,0,0,1,1,,,0.027473607140212873
ARHGEF40,0,0,1,1,,,0.0
ARHGEF5,0,0,1,1,,,0.06483046617594145
ARHGEF6,0,0,1,1,,,0.00504065857361635
ARHGEF7,0,0,1,1,,,0.17537084269136993
ARHGEF9,0,0,1,1,,,0.010302960653036198
ARID1A,1,0,1,2,33.6,,0.7401432989173194
ARID1B,0,0,1,1,,,0.5609690551706373
ARID2,0,0,1,1,,,0.531546849749212
ARID3A,0,0,1,1,,,0.05766379217539586
ARID3B,0,0,1,1,,,0.08072629471574692
ARID3C,0,0,1,1,,,0.007139925510715372
ARID4A,0,0,1,1,,,0.02899594310283281
ARID4B,0,0,1,1,,,0.02493078546479149
ARID5A,0,0,1,1,,,0.04696216876725821
ARID5B,0,0,1,1,,,0.019690454709054086
ARIH1,0,0,1,1,,,0.09855634172726477
ARIH2,0,0,1,1,,,0.0073915970936940375
ARK2C,0,0,1,1,,,0.0059748743174026795
ARK2N,0,0,1,1,,,0.006652437384324632
ARL1,0,0,1,1,,,0.0029566388374776143
ARL11,0,0,1,1,,,0.01725970465076404
ARL13B,0,0,1,1,,,0.0014783194187388072
ARL14,0,0,1,1,,,0.011904240627486407
ARL14EP,0,0,1,1,,,0.011977826696594437
ARL15,0,0,1,1,,,0.028632515436349756
ARL17B,0,0,1,1,,,0.004619748183558772
ARL2,0,0,1,1,,,0.09617790889634224
ARL3,0,0,1,1,,,0.056058536966738966
ARL4A,0,0,1,1,,,0.02296614331210404
ARL4C,0,0,1,1,,,0.10063870747266088
ARL4D,0,0,1,1,,,0.0181185899819335
ARL5A,0,0,1,1,,,0.028978756405827467
ARL5B,0,0,1,1,,,0.00406537840153172
ARL6,0,0,1,1,,,0.00960345380236745
ARL6IP4,0,0,1,1,,,0.048414960963695935
ARL6IP5,0,0,1,1,,,0.0
ARL6IP6,0,0,1,1,,,0.0
ARL8A,0,0,1,1,,,0.00406537840153172
ARL9,0,0,1,1,,,0.07391597093694036
ARLN,0,0,1,1,,,0.0
ARMC10,0,0,1,1,,,0.0
ARMC12,0,0,1,1,,,0.0036957985468470188
ARMC3,0,0,1,1,,,0.0036957985468470188
ARMC8,0,0,1,1,,,0.017231237509647883
ARMC9,0,0,1,1,,,0.00794596687572109
ARMCX1,0,0,1,1,,,0.017894757102482357
ARMCX2,0,0,1,1,,,0.0051741179655858255
ARMCX4,0,0,1,1,,,0.0029566388374776143
ARMS2,0,0,1,1,,,0.0036957985468470188
ARNT,1,0,1,2,3.3,,0.4334061262593856
ARNT2,0,0,1,1,,,0.010605531878407504
ARPC1B,0,0,1,1,,,0.0182711753001873
ARPC2,0,0,1,1,,,0.042522858885467134
ARPC4,0,0,1,1,,,0.03363176677630786
ARPC4-TTLL3,0,0,1,1,,,0.08143483549729896
ARPC5,0,0,1,1,,,0.0274029089698802
ARPC5L,0,0,1,1,,,0.0
ARPIN,0,0,1,1,,,0.005913277674955229
ARPP19,0,0,1,1,,,0.06923483143307563
ARRB1,0,0,1,1,,,0.01566688420197379
ARRB2,0,0,1,1,,,0.01649854474377128
ARRDC1,0,0,1,1,,,0.005458476560808197
ARRDC3,0,0,1,1,,,0.01323155713594945
ARRDC4,0,0,1,1,,,0.08447672645296027
ARRDC5,0,0,1,1,,,0.005358907892928176
ARSA,0,0,1,1,,,0.01976185513512305
ARSB,0,0,1,1,,,0.058821370337665796
ARSD,0,0,1,1,,,0.0103277037170225
ARSH,0,0,1,1,,,0.011677696797329115
ARSJ,0,0,1,1,,,0.010717815785856354
ARSK,0,0,1,1,,,0.0014783194187388072
ARSL,0,0,1,1,,,0.0
ART1,0,0,1,1,,,0.05570960006206585
ART3,0,0,1,1,,,0.002771848910135263
ART4,0,0,1,1,,,0.036994529759522964
ART5,0,0,1,1,,,0.012360392917788359
ARTN,0,0,1,1,,,0.07848396537009993
ARV1,0,0,1,1,,,0.017432055134769926
ARX,0,0,1,1,,,0.04801581472063646
AS3MT,0,0,1,1,,,0.0036957985468470188
ASAH1,0,0,1,1,,,0.08136095868546872
ASAH2,0,0,1,1,,,0.06826647690372291
ASAP1,0,0,1,1,,,0.01766326848937934
ASAP2,0,0,1,1,,,0.0
ASAP3,0,0,1,1,,,0.09585067170396111
ASB14,0,0,1,1,,,0.0
ASB16,0,0,1,1,,,0.03661523600314784
ASB16-AS1,1,0,1,2,15.8,,0.0022174791281082107
ASB2,0,0,1,1,,,0.027583768278337684
ASB3,0,0,1,1,,,0.07746462078509407
ASB4,0,0,1,1,,,0.010848811312127931
ASB5,0,0,1,1,,,0.019285076507797407
ASB6,0,0,1,1,,,0.09840919185132861
ASB7,0,0,1,1,,,0.0014783194187388072
ASB8,0,0,1,1,,,0.022616233885288835
ASB9,0,0,1,1,,,0.021054617689259834
ASCC2,0,0,1,1,,,0.0036957985468470188
ASCC3,0,0,1,1,,,0.08599660015974159
ASCL1,0,0,1,1,,,0.09749534076343483
ASCL2,1,0,1,2,9.1,,0.12419521904774622
ASCL5,0,0,1,1,,,0.007913380979010998
ASF1A,0,0,1,1,,,0.06749503135725309
ASF1B,0,0,1,1,,,0.07909489005917515
ASGR1,0,0,1,1,,,0.018581484692476398
ASGR2,0,0,1,1,,,0.041348594142124426
ASH1L,0,0,1,1,,,0.0046891470673829
ASH2L,0,0,1,1,,,0.004322031078396096
ASIC2,0,0,1,1,,,0.07872118190954355
ASIC3,0,0,1,1,,,0.08009799015362125
ASIC5,0,0,1,1,,,0.0022174791281082107
ASL,0,0,1,1,,,0.01049729980589448
ASMT,0,0,1,1,,,0.0036957985468470188
ASMTL,0,0,1,1,,,0.017285031910718656
ASMTL-AS1,0,0,1,1,,,0.008479804443598991
ASNS,0,0,1,1,,,0.10395663872389041
ASPA,1,0,1,2,3.3,,0.050157220422572125
ASPG,0,0,1,1,,,0.02088729141062719
ASPH,0,0,1,1,,,0.0280900244199364
ASPHD1,0,0,1,1,,,0.018254521484508106
ASPHD2,0,0,1,1,,,0.0
ASPM,0,0,1,1,,,0.2959174930148289
ASPN,0,0,1,1,,,0.09696857483898892
ASPNAT,0,0,1,1,,,0.008025631866619792
ASPSCR1,0,0,1,1,,,0.2661334267477463
ASRGL1,0,0,1,1,,,0.02092592986474772
ASS1,0,0,1,1,,,0.10953834364870954
ASS1P2,0,0,1,1,,,0.0014783194187388072
ASTE1,1,0,1,2,3.6,,0.010632263729610509
ASTN1,0,0,1,1,,,0.00374601449859248
ASTN2,0,0,1,1,,,0.0021636847270374376
ASXL1,0,0,1,1,,,0.4501461323760682
ASXL2,0,0,1,1,,,0.29486635071163336
ASXL3,0,0,1,1,,,0.021098620004458633
ASZ1,0,0,1,1,,,0.009609076221802246
ATAD1,0,0,1,1,,,0.07562414173442854
ATAD2,0,0,1,1,,,0.10745786662504697
ATAD3A,0,0,1,1,,,0.01715680823335721
ATAD3B,0,0,1,1,,,0.0029566388374776143
ATAD3C,0,0,1,1,,,0.0
ATAD5,0,0,1,1,,,0.033796024489501066
ATAT1,0,0,1,1,,,0.022112668762537573
ATCAY,0,0,1,1,,,0.055522505987809494
ATE1,0,0,1,1,,,0.0042501683288740716
ATF1,1,0,1,2,3.2,,0.507003927472589
ATF2,0,0,1,1,,,0.1010371785958095
ATF3,1,0,1,2,9.8,,0.11586184266533073
ATF4,1,0,1,2,3.6,,0.09664821571226512
ATF5,0,0,1,1,,,0.026213436134533624
ATF6,1,0,1,2,6.7,,0.1073600733676612
ATF6B,0,0,1,1,,,0.013757392197753175
ATF7,1,0,1,2,3.7,,0.018729142379327848
ATF7IP,0,0,1,1,,,0.018573428348577822
ATF7IP2,0,0,1,1,,,0.0
ATG10,0,0,1,1,,,0.0859393276095132
ATG101,0,0,1,1,,,0.014475210975150822
ATG12,0,0,1,1,,,0.09059626522760432
ATG13,0,0,1,1,,,0.02144109097463332
ATG14,0,0,1,1,,,0.07854129787996293
ATG16L1,1,0,1,2,3.2,,0.09887010348510203
ATG16L2,0,0,1,1,,,0.011033601239470277
ATG2A,0,0,1,1,,,0.0036957985468470188
ATG2B,0,0,1,1,,,0.07909742403100525
ATG3,0,0,1,1,,,0.07958643934067655
ATG4A,0,0,1,1,,,0.009801668390521275
ATG4B,0,0,1,1,,,0.10066019929199105
ATG4C,0,0,1,1,,,0.0018478992734235094
ATG4D,0,0,1,1,,,0.015702293612288063
ATG5,1,0,1,2,7.9,,0.09473157400059815
ATG7,0,0,1,1,,,0.10680726959455328
ATG9A,0,0,1,1,,,0.014019463097795804
ATG9B,0,0,1,1,,,0.08653361731643251
ATIC,0,0,1,1,,,0.28658137861072525
ATL1,0,0,1,1,,,0.05662988727402754
ATM,1,0,1,2,67.3,,0.7830789997199984
ATMIN,0,0,1,1,,,0.02243801426647421
ATN1,0,0,1,1,,,0.0025870589827929123
ATOH1,0,0,1,1,,,0.2642784612716153
ATOH8,0,0,1,1,,,0.08222065450257046
ATOSA,0,0,1,1,,,0.0
ATOSB,0,0,1,1,,,0.01728980859353457
ATOX1,0,0,1,1,,,0.08650136492421069
ATP10A,0,0,1,1,,,0.030305548084145546
ATP10B,0,0,1,1,,,0.005707955533463729
ATP10D,0,0,1,1,,,0.0029566388374776143
ATP11A,0,0,1,1,,,0.05487246304487277
ATP11B,0,0,1,1,,,0.0
ATP12A,0,0,1,1,,,0.031453308596762375
ATP13A1,0,0,1,1,,,0.0
ATP13A2,0,0,1,1,,,0.09763516709915192
ATP13A3,0,0,1,1,,,0.0018478992734235094
ATP13A4,0,0,1,1,,,0.008910980940731143
ATP1A1,0,0,1,1,,,0.5023943766499632
ATP1A2,0,0,1,1,,,0.0670025320695265
ATP1A3,0,0,1,1,,,0.05762560956993392
ATP1A4,0,0,1,1,,,0.05543697820270527
ATP1B1,0,0,1,1,,,0.05960568497194258
ATP1B2,0,0,1,1,,,0.05691529762144407
ATP1B3,0,0,1,1,,,0.05677157212240002
ATP23,0,0,1,1,,,0.01626151360612688
ATP2A1,0,0,1,1,,,0.08504253127586817
ATP2A2,0,0,1,1,,,0.07492545661990563
ATP2A3,0,0,1,1,,,0.03078754444422261
ATP2B1,0,0,1,1,,,0.017650321174922327
ATP2B2,0,0,1,1,,,0.03768525354651478
ATP2B3,0,0,1,1,,,0.5100971952679477
ATP2B4,0,0,1,1,,,0.027030565339883645
ATP2C1,0,0,1,1,,,0.003860056260040219
ATP2C2,0,0,1,1,,,0.012213575015878579
ATP4A,1,0,1,2,3.2,,0.27437403089650764
ATP4B,0,0,1,1,,,0.27020517013566425
ATP5F1A,0,0,1,1,,,0.03904846866175202
ATP5F1B,0,0,1,1,,,0.01232843319396386
ATP5F1C,0,0,1,1,,,0.007777384826813211
ATP5F1D,0,0,1,1,,,0.005120561008327157
ATP5F1E,0,0,1,1,,,0.08287406073840045
ATP5F1EP2,0,0,1,1,,,0.0036957985468470188
ATP5IF1,0,0,1,1,,,0.10463756072773302
ATP5MC1,0,0,1,1,,,0.010215514603400965
ATP5MC2,0,0,1,1,,,0.0036957985468470188
ATP5MC3,0,0,1,1,,,0.011047242591136111
ATP5ME,0,0,1,1,,,0.009638950055917323
ATP5MF,0,0,1,1,,,0.0014783194187388072
ATP5MJ,0,0,1,1,,,0.0
ATP5MK,0,0,1,1,,,0.04997029168468263
ATP5PB,0,0,1,1,,,0.0022174791281082107
ATP5PD,0,0,1,1,,,0.0029566388374776143
ATP5PF,0,0,1,1,,,0.08216376136065395
ATP5PO,0,0,1,1,,,0.0023834234457531613
ATP6AP1,0,0,1,1,,,0.09051164341845037
ATP6AP2,0,0,1,1,,,0.0786899262749219
ATP6V0A1,0,0,1,1,,,0.08039148791205544
ATP6V0A4,0,0,1,1,,,0.0044144260420672715
ATP6V0B,0,0,1,1,,,0.0
ATP6V0C,0,0,1,1,,,0.05367901002725505
ATP6V0D1,0,0,1,1,,,0.013161219328840198
ATP6V0D2,1,0,1,2,15.5,,0.009181764288442397
ATP6V0E1,0,0,1,1,,,0.154299589330863
ATP6V0E2,0,0,1,1,,,0.0044349582562164215
ATP6V1A,0,0,1,1,,,0.010010891652701115
ATP6V1B2,0,0,1,1,,,0.005030392466541775
ATP6V1C1,0,0,1,1,,,0.0037010331040589627
ATP6V1C2,0,0,1,1,,,0.0809184618831025
ATP6V1F,0,0,1,1,,,0.013091327170754745
