rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_empirical_p_value_fisher,meta_empirical_q_value,leave_HCT116_out_median_vulnerability_rho,prior_analytical_meta_q_value,tier1_flag,tier2_flag,tier3_flag,strict_empirical_convergence_flag,primary_tier
175,MUC22,4,3,3,0,0.18030303030303024,0.03951329329848841,0.3367577025434481,0.185064935064935,0.7062728170623054,False,True,False,False,Tier2_discovery
176,CFAP20,4,4,3,0,0.18023088023088019,0.10764361092790459,0.4877207797326278,0.2272005772005772,0.720449643915976,False,True,False,False,Tier2_discovery
177,RGL1,4,3,3,0,0.18001443001442996,0.009636646848261456,0.20311848893998405,0.1878787878787878,0.5334394115619132,False,True,False,False,Tier2_discovery
178,CC2D2A,4,3,3,0,0.17968975468975465,0.0029200964084155527,0.14482978250292036,0.1668831168831168,0.569602996983095,False,True,False,False,Tier2_discovery
179,EXOC1,4,3,3,0,0.1795454545454545,0.012338942817298935,0.22531398255390522,0.1489177489177489,0.6479079013901448,False,True,False,False,Tier2_discovery
180,TRAPPC13,4,3,2,1,0.1788600288600288,0.0036324240783845666,0.15248518829507646,0.0244588744588744,0.496679863834481,False,True,False,False,Tier2_discovery
181,SH3YL1,4,3,3,0,0.1788600288600288,0.04873570803769309,0.3617032850459451,0.2365800865800865,0.681004208351465,False,True,False,False,Tier2_discovery
182,CPLANE2,4,3,3,0,0.17875180375180372,0.014241567864442617,0.23812986049312349,0.1283549783549783,0.7186138290393077,False,True,False,False,Tier2_discovery
183,ARMCX3,4,3,3,0,0.1782467532467532,0.051944145891522985,0.3720947457123922,0.2312409812409812,0.6428825916914804,False,True,False,False,Tier2_discovery
184,HERPUD1,4,3,3,0,0.17810245310245304,0.01206138409179135,0.22289389459409606,0.1588744588744588,0.6207037501205492,False,True,False,False,Tier2_discovery
185,PLXNB2,4,3,3,0,0.1779581529581529,0.019299483079691163,0.2608528265276092,0.1299422799422799,0.7239360668785491,False,True,False,False,Tier2_discovery
186,PICK1,4,3,3,0,0.1777417027417027,0.06102794143975475,0.3954978340322021,0.1998556998556998,0.7449023199132857,False,True,False,False,Tier2_discovery
187,MED26,4,3,3,0,0.1774531024531024,0.04963783998015629,0.3647293556788934,0.192063492063492,0.7288843991998545,False,True,False,False,Tier2_discovery
188,TIA1,4,4,3,0,0.17741702741702742,0.02079774803691252,0.2687966832829556,0.1901154401154401,0.6115438116633842,False,True,False,False,Tier2_discovery
189,OTX2,4,3,3,0,0.1773448773448773,0.005266073184793061,0.16659037349423397,0.1463203463203463,0.51368752205928,False,True,False,False,Tier2_discovery
190,TSFM,4,3,3,0,0.1773448773448773,0.06958953275223531,0.4172610795379075,0.18001443001443,0.7566946509649968,False,True,False,False,Tier2_discovery
191,TAAR8,4,3,3,0,0.1769480519480519,0.020607006797092806,0.2676443847597061,0.1681096681096681,0.7662650594227219,False,True,False,False,Tier2_discovery
192,GOLPH3L,4,3,3,0,0.17687590187590185,0.020373530472511194,0.2660216563756922,0.1683982683982684,0.6606949599127232,False,True,False,False,Tier2_discovery
193,HDLBP,4,3,3,0,0.1768398268398268,0.013646509950678487,0.23466753955498276,0.1265512265512265,0.63543933033509,False,True,False,False,Tier2_discovery
194,NABP1,4,3,3,1,0.1764430014430014,0.006752429554245382,0.18086351593272035,0.1929292929292929,0.5091962043296817,False,True,False,False,Tier2_discovery
195,CLTA,4,3,2,1,0.17597402597402595,0.00011557153586700541,0.09959553957535099,0.0354256854256854,0.1940809329201002,False,True,False,False,Tier2_discovery
196,FER1L6,4,3,3,0,0.1759379509379509,0.026982074444145025,0.2908418462731541,0.1468253968253968,0.7104712530372819,False,True,False,False,Tier2_discovery
197,SOX4,4,3,3,0,0.1759018759018759,0.027800187938234747,0.2939528830683061,0.2251082251082251,0.6031600953636728,False,True,False,False,Tier2_discovery
198,IGSF23,4,3,3,0,0.1758297258297258,0.017337766717448137,0.25289268288930566,0.1499278499278499,0.6854115213730159,False,True,False,False,Tier2_discovery
199,RPL4,4,3,3,0,0.1756493506493506,0.07636361611091765,0.43307938866348533,0.1804473304473304,0.7932007612869654,False,True,False,False,Tier2_discovery
200,GPALPP1,4,3,2,1,0.17557720057720055,0.0005420054981990272,0.10594610806643626,0.0851370851370851,0.3715438152508876,False,True,False,False,Tier2_discovery
201,TRA2A,4,3,3,0,0.17550505050505044,0.06591454196639625,0.4065074462174758,0.2127705627705627,0.7402408412433152,False,True,False,False,Tier2_discovery
202,JMJD8,4,3,2,0,0.1753968253968254,0.04447962059986844,0.35036111756679045,0.2696969696969697,0.6415219188994212,False,True,False,False,Tier2_discovery
203,ATP2C1,4,4,3,0,0.17539682539682533,0.07551530144740132,0.4309185348373832,0.1977633477633477,0.6475079516688845,False,True,False,False,Tier2_discovery
204,DLX2,4,3,3,0,0.17525252525252527,0.05881715388498587,0.38992263447188874,0.173015873015873,0.7607175472376956,False,True,False,False,Tier2_discovery
205,BPI,4,3,3,0,0.17525252525252522,0.014910729306659407,0.2408043612983533,0.1738095238095238,0.5895945811122292,False,True,False,False,Tier2_discovery
206,ZNF597,4,3,3,0,0.1751443001443001,0.00510207249488189,0.1639166099442814,0.1508658008658008,0.5483150499688462,False,True,False,False,Tier2_discovery
207,HTRA1,4,3,3,0,0.17445887445887442,0.02417539082777513,0.2845352476302851,0.1847763347763348,0.6658636852672869,False,True,False,False,Tier2_discovery
208,PSD3,4,3,3,0,0.1744588744588744,0.004875546194071207,0.16340897149271486,0.1107503607503607,0.5542819381299536,False,True,False,False,Tier2_discovery
209,CCDC185,4,3,3,0,0.1743867243867244,0.08502864119460654,0.44986686248015556,0.2098845598845599,0.6747748335241165,False,True,False,False,Tier2_discovery
210,DPAGT1,4,3,3,0,0.17438672438672434,0.014444019996365989,0.23960015609993934,0.2327561327561327,0.5438988729238683,False,True,False,False,Tier2_discovery
211,OAZ1,4,3,3,0,0.1743145743145743,0.014443664924285957,0.23960015609993934,0.1354978354978355,0.6967150996976256,False,True,False,False,Tier2_discovery
212,LRRK1,4,3,3,0,0.17431457431457426,0.022212970575417684,0.273663203956198,0.1536796536796536,0.6837770308357465,False,True,False,False,Tier2_discovery
213,EXOC6,4,4,3,0,0.17409812409812406,0.2389022027497167,0.6567371997050845,0.1875901875901875,0.8519833141100788,False,True,False,False,Tier2_discovery
214,PLEKHD1,4,4,3,1,0.1738095238095238,0.015774660675174437,0.24654015137838656,0.1132034632034632,0.681004208351465,False,True,False,False,Tier2_discovery
215,HMGA2,4,3,3,1,0.17380952380952375,0.013382627961724089,0.23284510141328052,0.1905483405483405,0.5145550230383171,False,True,False,False,Tier2_discovery
216,GORASP1,4,3,3,0,0.17373737373737375,0.05758877944698089,0.3877728584668377,0.2111832611832612,0.6941541064307214,False,True,False,False,Tier2_discovery
217,IQUB,4,4,3,0,0.1735209235209235,0.05840129503264428,0.3886165093695176,0.2318903318903319,0.7150907179515695,False,True,False,False,Tier2_discovery
218,UBE2D3,4,3,3,0,0.17348484848484846,0.0028544394718736364,0.1434453056669359,0.2011544011544011,0.496679863834481,False,True,False,False,Tier2_discovery
219,PTPRJ,4,3,3,0,0.17348484848484846,0.010477667920831471,0.2100430755042335,0.1834054834054834,0.6008977572288304,False,True,False,False,Tier2_discovery
220,ZNF404,4,3,2,0,0.17344877344877344,0.037316497631554355,0.3288237772664868,0.2580808080808081,0.6080259401177911,False,True,False,False,Tier2_discovery
221,MIOX,4,3,3,1,0.17337662337662335,0.001872247703725262,0.1281136850536555,0.1064213564213564,0.3715438152508876,False,True,False,False,Tier2_discovery
222,FOXRED1,4,3,3,0,0.17337662337662335,0.13206314000982905,0.5261878967639718,0.2052669552669552,0.7978920935747333,False,True,False,False,Tier2_discovery
223,RAB11FIP1,4,3,2,0,0.1733405483405483,0.012030528660849646,0.22277012057434742,0.0838383838383838,0.7077407348515804,False,True,False,False,Tier2_discovery
224,HOXA11,4,3,3,0,0.17316017316017313,0.09145997738464903,0.45926977794587637,0.1663059163059163,0.8513499264037773,False,True,False,False,Tier2_discovery
225,C1QTNF8,4,3,2,1,0.17312409812409804,0.0009392474419641047,0.11504497946525892,0.0525974025974025,0.5169389072386679,False,True,False,False,Tier2_discovery
226,FOXP1,4,3,3,0,0.1728715728715728,0.054318991259754895,0.3796422775557522,0.1606782106782106,0.7851552922560553,False,True,False,False,Tier2_discovery
227,GRM4,4,3,3,0,0.17276334776334767,0.001570339024944241,0.12387183391662228,0.1506493506493506,0.383654781657845,False,True,False,False,Tier2_discovery
228,IKZF2,4,3,3,1,0.17265512265512264,0.016738178156548975,0.2508307017580307,0.2422799422799423,0.5091253731598537,False,True,False,False,Tier2_discovery
229,U2AF2,4,3,3,1,0.17258297258297256,0.007330101916106021,0.18621083972278699,0.1181096681096681,0.569602996983095,False,True,False,False,Tier2_discovery
230,THUMPD3,4,3,3,0,0.1725108225108225,0.0031631128799749788,0.14774257220926934,0.1124098124098124,0.5385655558219984,False,True,False,False,Tier2_discovery
231,MSL1,4,3,2,2,0.17247474747474745,5.546528511827397e-05,0.08524552111969391,0.0219336219336219,0.2318632186178979,False,True,False,True,Tier2_discovery
232,RGL2,4,3,3,1,0.17240259740259734,0.030166888870682498,0.30265142888155677,0.1661616161616161,0.7077407348515804,False,True,False,False,Tier2_discovery
233,ZBTB34,4,3,3,2,0.17218614718614714,0.01129611639119705,0.21566695093462446,0.1275613275613275,0.5145550230383171,False,True,False,False,Tier2_discovery
234,TAFA1,4,3,3,0,0.17215007215007216,0.005347884246648389,0.1672906059029917,0.1492784992784993,0.51368752205928,False,True,False,False,Tier2_discovery
235,ERO1A,4,3,3,1,0.1718614718614718,0.03509943810622948,0.32173903429085005,0.1254689754689754,0.7653805541756523,False,True,False,False,Tier2_discovery
236,HIF1A,4,3,3,0,0.17160894660894654,0.01326074299474833,0.23244388276553507,0.1794372294372294,0.5728393285798417,False,True,False,False,Tier2_discovery
237,EDF1,4,3,3,0,0.1715367965367965,0.10856364514554942,0.48858938687637093,0.2033189033189033,0.7978920935747333,False,True,False,False,Tier2_discovery
238,ANO10,4,3,2,1,0.17139249639249637,0.0007603442851558917,0.11400837114739926,0.0642135642135642,0.383654781657845,False,True,False,False,Tier2_discovery
239,CC2D1A,4,3,3,0,0.17139249639249635,0.01690617589063225,0.251020483021276,0.1923520923520923,0.5233674949613805,False,True,False,False,Tier2_discovery
240,COX4I1,4,4,3,0,0.1712481962481962,0.03141554577420097,0.30665715820299266,0.1536796536796536,0.7150223713200896,False,True,False,False,Tier2_discovery
241,AHSG,4,3,3,0,0.17121212121212115,0.06008005452975987,0.3927033311126653,0.1684704184704184,0.7638579610899678,False,True,False,False,Tier2_discovery
242,RAB3IL1,4,3,3,0,0.171031746031746,0.0005684013379800908,0.10594610806643626,0.1664502164502164,0.3701570606117131,False,True,False,False,Tier2_discovery
243,ZNF492,4,4,2,1,0.17103174603174598,0.005492839759320173,0.16912261048604665,0.283044733044733,0.3722582759547725,False,True,False,False,Tier2_discovery
244,MYOZ1,4,3,2,0,0.17081529581529578,0.013518545783339416,0.23429077381332886,0.2933621933621934,0.5381526305402907,False,True,False,False,Tier2_discovery
245,CCDC92,4,3,3,0,0.17077922077922075,0.036600824722524246,0.3265742672266641,0.1997113997113997,0.6771706066362645,False,True,False,False,Tier2_discovery
246,B3GALT5,4,3,3,0,0.17038239538239536,0.010313034654379466,0.20887469334466066,0.20007215007215,0.5176197364642271,False,True,False,False,Tier2_discovery
247,CARD10,4,3,3,1,0.1702380952380952,0.010787081641001414,0.21219019242618076,0.2111111111111111,0.5293120211396741,False,True,False,False,Tier2_discovery
248,RBM27,4,3,3,0,0.17016594516594513,0.03490479756088193,0.3209793771064056,0.1884559884559884,0.676355782661745,False,True,False,False,Tier2_discovery
249,SEC23IP,4,3,2,1,0.17009379509379505,0.009981979027006484,0.205466115173081,0.3337662337662337,0.3589875657549813,False,True,False,False,Tier2_discovery
250,EPB41L1,4,3,3,0,0.16998556998556996,0.0036590522685998016,0.15248518829507646,0.2282106782106782,0.4357254714487744,False,True,False,False,Tier2_discovery
251,PFDN5,4,4,2,0,0.16998556998556996,0.10368744151027963,0.4813258202300748,0.2481240981240981,0.7278851809746834,False,True,False,False,Tier2_discovery
252,CASP6,4,3,2,1,0.16998556998556993,0.0008689793228273895,0.11504497946525892,0.0411976911976912,0.3944818754558604,False,True,False,False,Tier2_discovery
253,TRAF3IP1,4,3,2,0,0.1699134199134199,0.0017506216385883026,0.12787720782232323,0.0885281385281385,0.5438988729238683,False,True,False,False,Tier2_discovery
254,SPINT3,4,4,3,1,0.1698412698412698,0.004282632557952462,0.15733982523170767,0.1717171717171717,0.2318632186178979,False,True,False,False,Tier2_discovery
255,LANCL1,4,4,3,1,0.1698412698412698,0.011122777287356984,0.21523984947371272,0.1793650793650793,0.496679863834481,False,True,False,False,Tier2_discovery
256,SELENOP,4,4,3,0,0.1697691197691197,0.09210685555888685,0.46035954934215456,0.1793650793650793,0.7607175472376956,False,True,False,False,Tier2_discovery
257,PSMB4,4,4,3,0,0.16973304473304468,0.10799403603134153,0.488483001915293,0.1973304473304473,0.8090920522750273,False,True,False,False,Tier2_discovery
258,CLIC6,4,3,2,1,0.16966089466089462,0.004810771671827023,0.16318974586473184,0.0725108225108225,0.5169389072386679,False,True,False,False,Tier2_discovery
259,TRAPPC6A,4,3,2,1,0.16962481962481957,0.030627611329444287,0.30418149474902584,0.0925685425685425,0.7703847285098536,False,True,False,False,Tier2_discovery
260,LAIR2,4,3,2,1,0.16955266955266954,0.004271513011725229,0.15733982523170767,0.0601010101010101,0.542663465268834,False,True,False,False,Tier2_discovery
261,TCIRG1,4,3,3,0,0.1694444444444444,0.07287522793947714,0.42402578955384396,0.1298701298701298,0.8088261522794201,False,True,False,False,Tier2_discovery
262,FUBP3,4,3,3,0,0.16937229437229434,0.0011598534492717868,0.11890562251492398,0.1453102453102453,0.406952270422526,False,True,False,False,Tier2_discovery
263,DOHH,4,3,3,0,0.16926406926406926,0.13538962456882492,0.5316672757551814,0.195021645021645,0.7607175472376956,False,True,False,False,Tier2_discovery
264,ETFB,4,3,3,0,0.1692279942279942,0.013728845851781754,0.2354681413198831,0.1353535353535353,0.6553379356205123,False,True,False,False,Tier2_discovery
265,PTPRK,4,3,3,0,0.1692279942279942,0.04429001199482718,0.35036111756679045,0.2034632034632034,0.7427912428223443,False,True,False,False,Tier2_discovery
266,MVB12A,4,3,3,0,0.16897546897546895,0.06343724300513481,0.3992358216333242,0.206998556998557,0.7482800129071107,False,True,False,False,Tier2_discovery
267,PROX1,4,3,3,0,0.16879509379509378,0.008077274011109447,0.19214844300813083,0.1989177489177489,0.5014462675920934,False,True,False,False,Tier2_discovery
268,SCARB2,4,3,3,0,0.16879509379509375,0.019606304282505534,0.262358576467572,0.1561327561327561,0.6921645177897446,False,True,False,False,Tier2_discovery
269,NENF,4,3,2,0,0.1683982683982684,0.04755675382866817,0.3577035933369197,0.2847763347763348,0.5591284994988994,False,True,False,False,Tier2_discovery
270,CYP2R1,4,3,3,0,0.16829004329004327,0.008958070485758621,0.19692982143970453,0.1329725829725829,0.5370000463524374,False,True,False,False,Tier2_discovery
271,ADM2,4,3,3,0,0.1682178932178932,0.039187185482550284,0.3353732073571577,0.1673160173160173,0.720449643915976,False,True,False,False,Tier2_discovery
272,CCDC148,4,3,3,0,0.1682178932178932,0.14446495198645368,0.5437760805083579,0.1641414141414141,0.8739752865049649,False,True,False,False,Tier2_discovery
273,PSME3IP1,4,3,3,1,0.1679653679653679,0.007221887877993501,0.1852479528982394,0.1003607503607503,0.6531014949516467,False,True,False,False,Tier2_discovery
274,SLC35F3,4,3,3,1,0.16785714285714282,0.027547143742718678,0.2925099160623143,0.1451659451659451,0.6428815681672165,False,True,False,False,Tier2_discovery
275,IL26,4,3,3,0,0.1676406926406926,0.08710077644267959,0.452601976126802,0.2001443001443001,0.7955969825082965,False,True,False,False,Tier2_discovery
276,PCYT2,4,4,3,1,0.16760461760461753,0.010722403935521955,0.21219019242618076,0.1707792207792207,0.496679863834481,False,True,False,False,Tier2_discovery
277,ABHD17C,4,3,2,1,0.16749639249639245,0.0003721442531677549,0.10594610806643626,0.0832611832611832,0.3495812119398188,False,True,False,False,Tier2_discovery
278,NIFK,4,3,3,0,0.1673160173160173,0.13881447380959527,0.5369453314744894,0.1730880230880231,0.7944278856759572,False,True,False,False,Tier2_discovery
279,ATAD1,4,3,3,0,0.16727994227994225,0.08930295915510932,0.4560520024101416,0.1766233766233766,0.8090920522750273,False,True,False,False,Tier2_discovery
280,CCDC183,4,3,3,0,0.16720779220779214,0.12177324265475638,0.511236948391002,0.2211399711399711,0.7998172044237069,False,True,False,False,Tier2_discovery
281,ERLIN1,4,4,4,0,0.16702741702741694,0.013290329116236762,0.23244388276553507,0.1365800865800865,0.6274170185814574,False,True,False,False,Tier2_discovery
282,TMEM139,4,3,3,0,0.16688311688311686,0.014578101490023435,0.24041664019585177,0.1604617604617604,0.5754274949435563,False,True,False,False,Tier2_discovery
283,CSTB,4,3,3,0,0.16688311688311686,0.02909289172362473,0.29808900114378384,0.2331890331890332,0.6008977572288304,False,True,False,False,Tier2_discovery
284,TAS2R38,4,3,3,0,0.16688311688311686,0.12040858402267651,0.5093403787246988,0.1771284271284271,0.8118978646529093,False,True,False,False,Tier2_discovery
285,PCDHB12,4,3,3,0,0.1668470418470418,0.006205287920088616,0.17679239421438803,0.1406204906204906,0.5483563363265298,False,True,False,False,Tier2_discovery
286,LRRC14,4,4,3,0,0.1668470418470418,0.10063401158887621,0.4760177162692085,0.1349206349206349,0.8406345349502005,False,True,False,False,Tier2_discovery
287,BCLAF3,4,3,3,0,0.16670274170274169,0.16116253806343656,0.5664544678116205,0.2077922077922078,0.8449819880105348,False,True,False,False,Tier2_discovery
288,HIBADH,4,3,3,0,0.1664141414141414,0.0029629151103058964,0.14482978250292036,0.1388888888888889,0.4588008164610427,False,True,False,False,Tier2_discovery
289,SIM1,4,3,3,0,0.1664141414141414,0.06641768541126339,0.40776734760055433,0.1245310245310245,0.7998384062127619,False,True,False,False,Tier2_discovery
