gene,n_trajectories,median_vulnerability_rho,mean_vulnerability_rho,n_positive,min_p_BH,n_bootstrap_supported,directional_convergence_fraction,strict_convergent_vulnerability,exploratory_convergent_signal,convergent_vulnerability
PCDHB14,6,-0.04593301435406699,-0.048678514467988154,2,0.838223696501558,0,0.3333333333333333,False,False,False
PCDHB15,6,0.07477785372522215,0.09059011164274322,5,0.592144886207161,0,0.8333333333333334,False,False,False
PCDHB16,6,-0.1400205058099795,-0.0535771246297562,2,0.5318805252078996,0,0.3333333333333333,False,False,False
PCDHB2,6,0.06698564593301436,0.06900205058099795,4,0.6909494404135293,0,0.6666666666666666,False,False,False
PCDHB3,6,-0.04029391660970608,0.0007177033492822953,3,0.9229891665378149,0,0.5,False,False,False
PCDHB4,6,-0.12101845522898155,-0.07363864205969468,2,0.7552594213213544,0,0.3333333333333333,False,False,False
PCDHB5,6,-0.10857826384142175,-0.07420824789245843,1,0.8628622171312818,0,0.16666666666666666,False,False,False
PCDHB6,6,-0.009706083390293918,-0.016985645933014354,3,0.9790907638111862,0,0.5,False,False,False
PCDHB7,6,0.10140123034859877,0.11012759170653907,5,0.3606863811919643,0,0.8333333333333334,False,False,False
PCDHB8,6,-0.018489405331510594,0.042606516290726815,3,0.549286157865737,0,0.5,False,False,False
PCDHGA1,6,0.07218045112781955,0.07772841193893826,6,0.9065822203421732,0,1.0,False,False,False
PCDHGA10,6,0.04764183185235817,0.053953064479380274,4,0.5253108789562142,0,0.6666666666666666,False,False,False
PCDHGA11,6,0.0015721120984278844,0.020870357712462973,3,0.8847247683794482,0,0.5,False,False,False
PCDHGA12,6,-0.009740259740259744,0.024960127591706533,3,0.6187541842852627,0,0.5,False,False,False
PCDHGA2,6,-0.04285714285714286,0.0031897926634768697,2,0.5587358929594981,0,0.3333333333333333,False,False,False
PCDHGA3,6,0.11811346548188655,0.10607199817726136,4,0.30746422293320574,0,0.6666666666666666,False,False,False
PCDHGA4,6,-0.06376811594202898,-0.0023640661938534313,2,0.6763933865776933,0,0.3333333333333333,False,False,False
PCDHGA5,6,0.07819548872180451,0.05813397129186602,4,0.4337387179569738,0,0.6666666666666666,False,False,False
PCDHGA6,6,-0.00468215994531784,-0.005320118478013218,3,0.8408134839766153,0,0.5,False,False,False
PCDHGA7,6,-0.09367737525632262,-0.04985190248348143,2,0.6906968012063086,0,0.3333333333333333,False,False,False
PCDHGA8,6,0.01544771018455229,-0.012588288904078383,3,0.8946803115089352,0,0.5,False,False,False
PCDHGA9,6,0.05745044429254956,0.0506721348826612,4,0.4152369668701773,0,0.6666666666666666,False,False,False
PCDHGB1,6,0.05546821599453179,0.08145363408521304,3,0.3673654001616709,0,0.5,False,False,False
PCDHGB2,6,0.13496240601503762,0.11114149008885853,5,0.6808448818442246,0,0.8333333333333334,False,False,False
PCDHGB3,6,-0.02693096377306904,-0.0018569150148097537,2,0.8581031164019782,0,0.3333333333333333,False,False,False
PCDHGB4,6,0.07327409432672591,0.05972886762360447,5,0.817394244164753,0,0.8333333333333334,False,False,False
PCDHGB6,6,0.040738209159261796,0.025848712690817954,4,0.8601470037582024,0,0.6666666666666666,False,False,False
PCDHGB7,6,0.03133971291866029,0.025039872408293463,4,0.7914985224841031,0,0.6666666666666666,False,False,False
PCDHGC3,6,0.011756664388243337,0.01549327865117339,5,0.9211005300892081,0,0.8333333333333334,False,False,False
PCDHGC4,6,-0.013978127136021874,0.009273182957393482,3,0.7984820377110107,0,0.5,False,False,False
PCDHGC5,6,-0.1430963773069036,-0.13570289359763044,1,0.5583627042791028,0,0.16666666666666666,False,False,False
PCED1A,6,0.03062200956937799,-0.0012987012987012946,4,0.8973534704488808,0,0.6666666666666666,False,False,False
PCED1B,6,-0.03643198906356801,-0.01321485532011848,3,0.7899760149195255,0,0.5,False,False,False
PCF11,6,0.059125085440874914,0.045477329687856005,5,0.8511353091400456,0,0.8333333333333334,False,False,False
PCGF1,6,-0.1179084073820916,-0.07935748462064253,1,0.6016910283228368,0,0.16666666666666666,False,False,False
PCGF2,6,0.062235133287764866,0.05954659375712007,5,0.8535308096624915,0,0.8333333333333334,False,False,False
PCGF3,6,-0.0758714969241285,-0.03672818409660515,1,0.6960099685600469,0,0.16666666666666666,False,False,False
PCGF5,6,-0.015960355434039647,-0.015561631351105035,2,0.83401664391795,0,0.3333333333333333,False,False,False
PCGF6,6,-0.07699931647300068,-0.04032809295967191,2,0.8527432259804127,0,0.3333333333333333,False,False,False
PCID2,6,-0.0862611073137389,-0.12481203007518799,1,0.36348470353199797,0,0.16666666666666666,False,False,False
PCIF1,6,0.05047846889952153,0.060195944406470726,6,0.924897334036662,0,1.0,False,False,False
PCK1,6,0.17183868762816132,0.09456596035543403,4,0.4465695534228191,0,0.6666666666666666,False,False,False
PCK2,6,-0.01739576213260424,-0.06130097972203235,3,0.9276746280960784,0,0.5,False,False,False
PCLAF,6,0.10273410799726589,0.060287081339712924,4,0.774043481072092,0,0.6666666666666666,False,False,False
PCLO,6,-0.05355434039644566,-0.07796764638869903,2,0.43147037028826973,0,0.3333333333333333,False,False,False
PCM1,6,0.18889268626110733,0.12198678514467991,4,0.4660853163785742,0,0.6666666666666666,False,False,False
PCMT1,6,0.10150375939849623,0.11753246753246754,6,0.616587876044457,0,1.0,False,False,False
PCMTD1,6,-0.06900205058099795,-0.07222601959444065,2,0.8714425360755624,0,0.3333333333333333,False,False,False
PCMTD2,6,-0.056288448393711554,-0.043176122123490555,2,0.9405728717822844,0,0.3333333333333333,False,False,False
PCNA,6,-0.019104579630895423,-0.01941216678058783,3,0.7027160812424412,0,0.5,False,False,False
PCNP,6,0.0082365003417635,0.009478241057188428,3,0.8417089233987161,0,0.5,False,False,False
PCNT,6,-0.10054682159945319,-0.06573251310093417,2,0.4547677450880247,0,0.3333333333333333,False,False,False
PCNX1,6,-0.02484620642515379,-0.013351560719981767,3,0.7025016868156704,0,0.5,False,False,False
PCNX2,6,0.002939166097060835,-0.02230576441102757,3,0.8740922782839861,0,0.5,False,False,False
PCNX3,6,0.1889952153110048,0.14670767828662568,4,0.13061750314389656,1,0.6666666666666666,False,False,False
PCOLCE,6,0.10539986329460013,0.05087719298245614,4,0.3412909461896672,0,0.6666666666666666,False,False,False
PCOLCE2,6,0.011414900888585103,0.03541809068124858,3,0.5402968920658655,0,0.5,False,False,False
PCP2,6,0.04757347915242652,0.0769537480063796,4,0.4833929394489211,0,0.6666666666666666,False,False,False
PCP4,6,0.0625768967874231,0.02758031442241969,5,0.7601138225281064,0,0.8333333333333334,False,False,False
PCP4L1,6,-0.067634996582365,-0.08785600364547734,0,0.861996981329203,0,0.0,False,False,False
PCSK1,6,-0.0016746411483253582,0.03267259056732741,3,0.622740525685153,0,0.5,False,False,False
PCSK1N,6,0.21462747778537256,0.1296764638869902,4,0.5123464607524897,0,0.6666666666666666,False,False,False
PCSK2,6,-0.06637047163362952,-0.05460241512873092,2,0.5395053883878462,0,0.3333333333333333,False,False,False
PCSK4,6,0.03325358851674641,0.01478696741854637,3,0.6970630098366718,0,0.5,False,False,False
PCSK5,6,-0.06722488038277513,-0.05003417634996583,2,0.6031968683947142,0,0.3333333333333333,False,False,False
PCSK7,6,-0.06520847573479152,-0.04970380496696286,2,0.8801599380100339,0,0.3333333333333333,False,False,False
PCSK9,6,0.12231715652768285,0.0831282752335384,4,0.6369569867903032,0,0.6666666666666666,False,False,False
PCTP,6,0.04555707450444293,-0.016564137616769187,3,0.26661383595343874,0,0.5,False,False,False
PCYOX1,6,0.024470266575529732,0.0172818409660515,3,0.8927063121821668,0,0.5,False,False,False
PCYOX1L,6,-0.00772385509227615,0.019640009113693308,3,0.7308965912127167,0,0.5,False,False,False
PCYT1A,6,-0.05416951469583049,-0.10225563909774438,2,0.38306188339434666,0,0.3333333333333333,False,False,False
PCYT1B,6,-0.0381408065618592,-0.03504215083162451,2,0.8643308285128306,0,0.3333333333333333,False,False,False
PCYT2,6,0.11763499658236501,0.13170426065162907,4,0.5556396754901352,0,0.6666666666666666,False,False,False
PDAP1,6,0.10574162679425839,0.07170198222829802,4,0.5174904667949299,0,0.6666666666666666,False,False,False
PDC,6,-0.01845522898154477,0.017691957165641384,2,0.7784181995442389,0,0.3333333333333333,False,False,False
PDCD1,6,0.02436773752563227,-0.011927546138072448,3,0.6584676982717517,0,0.5,False,False,False
PDCD10,6,-0.18342447026657557,-0.11802232854864436,2,0.29902216086568706,0,0.3333333333333333,False,False,False
PDCD11,6,0.10399863294600137,0.03999772157666894,4,0.4706031690111892,0,0.6666666666666666,False,False,False
PDCD1LG2,6,-0.061004784688995214,-0.024960127591706547,2,0.7198911665068238,0,0.3333333333333333,False,False,False
PDCD2,6,-0.10898838004101163,-0.05260879471405788,2,0.7609313155879427,0,0.3333333333333333,False,False,False
PDCD2L,6,-0.03653451811346549,-0.06398951925267715,1,0.9154668694295442,0,0.16666666666666666,False,False,False
PDCD4,6,0.06291866028708133,0.084107997265892,3,0.49723254810531886,0,0.5,False,False,False
PDCD5,6,0.0404647983595352,0.041717931191615404,5,0.6016910283228368,0,0.8333333333333334,False,False,False
PDCD6,6,0.09357484620642514,0.06212121212121211,5,0.5719395763714951,0,0.8333333333333334,False,False,False
PDCD6IP,6,0.12911825017088177,0.12325131009341535,4,0.24369884596325617,0,0.6666666666666666,False,False,False
PDCD7,6,0.03202323991797676,0.0240829346092504,3,0.6936063308989868,0,0.5,False,False,False
PDCL,6,-0.04251537935748463,0.008544087491455911,2,0.9418713716183903,0,0.3333333333333333,False,False,False
PDCL2,6,0.01801093643198906,-0.010355434039644566,4,0.9582278253126938,0,0.6666666666666666,False,False,False
PDCL3,6,-0.06462747778537252,-0.022624743677375252,2,0.8942839358573753,0,0.3333333333333333,False,False,False
PDE10A,6,0.01637047163362953,0.032365003417635,4,0.9511291309948882,0,0.6666666666666666,False,False,False
PDE11A,6,-0.06565276828434723,-0.03662565504670768,1,0.5975763957056522,0,0.16666666666666666,False,False,False
PDE12,6,0.12330827067669174,0.05760993392572341,5,0.4869203126982542,0,0.8333333333333334,False,False,False
PDE1A,6,-0.09374572795625427,-0.07043745727956255,2,0.7652779249768468,0,0.3333333333333333,False,False,False
PDE1B,6,0.07347915242652085,0.03066757803599909,4,0.6758076633736212,0,0.6666666666666666,False,False,False
PDE1C,6,-0.0838004101161996,-0.0641034404192299,1,0.735154239549746,0,0.16666666666666666,False,False,False
PDE2A,6,0.014524948735475053,0.015242652084757344,4,0.7211475540699062,0,0.6666666666666666,False,False,False
PDE3A,6,0.008851674641148324,0.006778309409888353,3,0.9068166059366162,0,0.5,False,False,False
PDE3B,6,0.05844155844155845,0.05289359763043974,5,0.8687313631692106,0,0.8333333333333334,False,False,False
PDE4A,6,0.05423786739576214,0.04323308270676692,4,0.7741530893603757,0,0.6666666666666666,False,False,False
PDE4B,6,-0.054340396445659606,-0.0247095010252905,1,0.8593858957948165,0,0.16666666666666666,False,False,False
PDE4C,6,0.011756664388243337,0.01875142401458191,4,0.9898639994560064,0,0.6666666666666666,False,False,False
PDE4D,6,0.027033492822966507,-0.02363864205969469,3,0.24419615216837148,0,0.5,False,False,False
PDE4DIP,6,0.014217361585782642,-0.00608339029391661,3,0.8496616570216692,0,0.5,False,False,False
PDE5A,6,-0.02183868762816131,-0.051355661881977675,2,0.6728190642111044,0,0.3333333333333333,False,False,False
PDE6A,6,0.02959671907040328,0.004420141262246516,3,0.4002577236080474,0,0.5,False,False,False
PDE6B,6,0.042925495557074506,0.0259626338573707,3,0.7770174678297815,0,0.5,False,False,False
PDE6C,6,0.05844155844155845,0.052244246981089086,4,0.6661665203965919,0,0.6666666666666666,False,False,False
PDE6D,6,0.06449077238550924,0.06968557758031442,5,0.8136318922910477,0,0.8333333333333334,False,False,False
PDE6G,6,-0.00803144224196856,-0.07810435178856233,3,0.7431184482243092,0,0.5,False,False,False
PDE6H,6,-0.06315789473684211,-0.07614490772385508,3,0.7784181995442389,0,0.5,False,False,False
PDE7A,6,0.09295967190704034,0.09061289587605377,4,0.6952774565650991,0,0.6666666666666666,False,False,False
PDE7B,6,0.07170198222829802,0.05411255411255411,5,0.8218604967758826,0,0.8333333333333334,False,False,False
PDE8A,6,0.03462064251537936,0.05415812257917522,3,0.7494085057096226,0,0.5,False,False,False
PDE8B,6,-0.00885167464114833,0.0014809751651856894,3,0.8147888896623067,0,0.5,False,False,False
PDE9A,6,0.19436090225563912,0.17621326042378674,4,0.36105315830585705,0,0.6666666666666666,False,False,False
PDF,6,0.07081339712918662,0.06408065618591935,5,0.46651093431599544,0,0.8333333333333334,False,False,False
PDGFA,6,0.02091592617908408,0.002483481430849857,3,0.6063694925389728,0,0.5,False,False,False
PDGFB,6,-0.04258373205741627,-0.05226703121439965,1,0.9064456072336705,0,0.16666666666666666,False,False,False
PDGFC,6,0.012030075187969926,-0.019355206197311466,4,0.5087782183371141,0,0.6666666666666666,False,False,False
PDGFD,6,0.012816131237183871,0.012337662337662337,4,0.8839440122674634,0,0.6666666666666666,False,False,False
PDGFRA,6,0.10061517429938482,0.06724766461608567,5,0.8130104833398558,0,0.8333333333333334,False,False,False
PDGFRB,6,0.112406015037594,0.06927546138072455,4,0.31745779579236144,0,0.6666666666666666,False,False,False
PDGFRL,6,0.005092276144907723,-0.017543859649122796,3,0.3431700784849211,0,0.5,False,False,False
PDHA1,6,-0.07597402597402597,-0.009876965140123034,3,0.4920548311748663,0,0.5,False,False,False
PDHA2,6,-0.04381408065618592,-0.019867851446798823,2,0.8265032994439692,0,0.3333333333333333,False,False,False
PDHB,6,0.055434039644565974,0.03922305764411028,3,0.5513862224601636,0,0.5,False,False,False
PDHX,6,-0.010287081339712918,-0.04728867623604465,3,0.4460705009569849,0,0.5,False,False,False
PDIA2,6,-0.03263841421736159,-0.04505582137161085,3,0.8303778847732535,0,0.5,False,False,False
PDIA3,6,-0.024470266575529736,-0.054385964912280704,3,0.6386879685874858,0,0.5,False,False,False
PDIA4,6,-0.0813397129186603,-0.04454317612212349,2,0.771777584333044,0,0.3333333333333333,False,False,False
PDIA5,6,-0.04019138755980861,-0.06356801093643198,3,0.7427625918523171,0,0.5,False,False,False
PDIA6,6,-0.0075871496924128515,-0.03351560719981773,2,0.7655439254241376,0,0.3333333333333333,False,False,False
PDIK1L,6,-0.10704032809295967,-0.06611984506721348,1,0.6888510542863191,0,0.16666666666666666,False,False,False
PDILT,6,0.04904306220095694,0.0341535657325131,4,0.8516735822763509,0,0.6666666666666666,False,False,False
PDK1,6,0.02337662337662338,0.03798131692868536,3,0.7517218343743103,0,0.5,False,False,False
PDK2,6,0.11582365003417636,0.10423786739576213,5,0.5803875018768653,0,0.8333333333333334,False,False,False
PDK3,6,0.05991114149008886,0.06855775803144223,5,0.8949728737373056,0,0.8333333333333334,False,False,False
PDK4,6,-0.049965823650034186,0.0006949191159717505,2,0.899314883175395,0,0.3333333333333333,False,False,False
PDLIM1,6,-0.09952153110047847,-0.06441102756892231,3,0.3548961018230156,0,0.5,False,False,False
PDLIM2,6,0.10868079289131921,0.0847345636819321,4,0.7174242571088951,0,0.6666666666666666,False,False,False
PDLIM3,6,-0.023547505126452498,-0.001970836181362498,3,0.8473279211973461,0,0.5,False,False,False
PDLIM4,6,0.08721804511278197,0.04126224652540444,4,0.7762601821003846,0,0.6666666666666666,False,False,False
PDLIM5,6,0.0017771701982228297,-0.014707222601959441,3,0.8358448586589989,0,0.5,False,False,False
PDLIM7,6,0.06876281613123719,0.04062428799270904,4,0.644123766469356,0,0.6666666666666666,False,False,False
PDP1,6,0.0842447026657553,0.062987012987013,5,0.6894233669606792,0,0.8333333333333334,False,False,False
PDP2,6,0.016643882433356117,-0.005935292777398039,3,0.7075183136071509,0,0.5,False,False,False
PDPK1,6,-0.09453178400546822,-0.06827295511506039,2,0.8740922782839861,0,0.3333333333333333,False,False,False
PDPN,6,-0.02799043062200957,-0.008156755525176576,3,0.8307961973301167,0,0.5,False,False,False
PDPR,6,0.003725222146274778,-0.03581681476418319,3,0.8325778519479943,0,0.5,False,False,False
PDRG1,6,0.04207108680792891,0.017817270448849398,4,0.7354791449145984,0,0.6666666666666666,False,False,False
PDS5A,6,-0.015447710184552292,-0.043210298473456366,2,0.7234604920494131,0,0.3333333333333333,False,False,False
PDS5B,6,0.02173615857826384,0.013898382319434957,4,0.8405002061792706,0,0.6666666666666666,False,False,False
PDSS1,6,0.0775803144224197,0.04147869674185465,4,0.861996981329203,0,0.6666666666666666,False,False,False
PDSS2,6,-0.056459330143540674,-0.04023695602642971,2,0.7627699252196205,0,0.3333333333333333,False,False,False
PDX1,6,0.036637047163362954,0.014581909318751427,4,0.8681335389229146,0,0.6666666666666666,False,False,False
PDXDC1,6,0.06261107313738894,0.020266575529733422,4,0.4933436117065067,0,0.6666666666666666,False,False,False
PDXK,6,0.0234107997265892,0.01697425381635909,3,0.7164677293259918,0,0.5,False,False,False
PDXP,6,0.16086807928913194,0.11778309409888359,5,0.6712952860642755,0,0.8333333333333334,False,False,False
PDYN,6,-0.023650034176349966,-0.021155160628844843,2,0.9240848950384566,0,0.3333333333333333,False,False,False
PDZD11,6,-0.06421736158578265,-0.03550922761449077,2,0.588659520879434,0,0.3333333333333333,False,False,False
PDZD2,6,-0.06035543403964457,0.003725222146274784,2,0.8385498680824401,0,0.3333333333333333,False,False,False
PDZD3,6,-0.059808612440191394,-0.05359990886306676,1,0.8496131817888688,0,0.16666666666666666,False,False,False
PDZD4,6,0.017259056732740946,0.017304625199362045,3,0.5517113601669694,0,0.5,False,False,False
PDZD7,6,0.023342447026657553,-0.014103440419229901,4,0.5938752269369246,0,0.6666666666666666,False,False,False
PDZD8,6,-0.05208475734791524,0.025723399407609922,2,0.38526393269285747,0,0.3333333333333333,False,False,False
PDZD9,6,-0.05126452494873547,-0.03012075643654591,2,0.775052977631057,0,0.3333333333333333,False,False,False
PDZK1,6,-0.004818865345181132,0.03799270904534063,3,0.5273519377535308,0,0.5,False,False,False
PDZK1IP1,6,0.043882433356117564,0.005149236728184088,3,0.7379256458843972,0,0.5,False,False,False
