rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_p_value_fisher,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_positive,meta_q_value,tier1_universal,tier2_strong,tier3_subtype,primary_tier
16878,CASP14,4,1,1,1,-0.15454545454545454,0.01869534517856051,-0.10743145743145743,False,0.5169389072386679,False,False,False,none
16879,RUSF1,4,1,1,0,-0.15465367965367965,0.021175294639785347,-0.16818181818181818,False,0.5293120211396741,False,False,False,none
16880,TBRG4,4,1,1,0,-0.1547258297258297,0.062032142475251406,-0.13874458874458875,False,0.6771706066362645,False,False,False,none
16881,SPATA3,4,1,1,0,-0.1547258297258297,0.10347857251551243,-0.18578643578643578,False,0.739452341300518,False,False,False,none
16882,CRISP2,4,1,1,0,-0.1547258297258297,0.15216398569640036,-0.12676767676767678,False,0.7932007612869654,False,False,False,none
16883,PITPNM1,4,1,0,0,-0.15483405483405482,0.1689073288005643,-0.20555555555555555,False,0.8044641877769795,False,False,False,none
16884,LRGUK,4,1,0,0,-0.15487012987012988,0.14089014244528333,-0.11955266955266955,False,0.7818345259021479,False,False,False,none
16885,ERCC8,4,0,0,0,-0.15494227994227994,0.12734987226011266,-0.1481962481962482,False,0.768598757157582,False,False,False,none
16886,GNGT1,4,1,1,0,-0.15501443001443002,0.025462170935029674,-0.07950937950937952,False,0.5483150499688462,False,False,False,none
16887,DDX59,4,1,1,0,-0.15505050505050505,0.020037350070943295,-0.05995670995670996,False,0.5269205919903682,False,False,False,none
16888,ELAC1,4,1,0,0,-0.15526695526695528,0.12788059279037167,-0.16767676767676767,False,0.768598757157582,False,False,False,none
16889,MIER2,4,1,0,0,-0.15526695526695528,0.29523995151690813,-0.12417027417027417,False,0.8812931224884978,False,False,False,none
16890,LRRC30,4,1,0,0,-0.1553030303030303,0.16134409164248356,-0.0784992784992785,False,0.796580701696038,False,False,False,none
16891,ZNF577,4,1,1,0,-0.15533910533910533,0.13004276348339813,-0.12784992784992785,False,0.7703847285098536,False,False,False,none
16892,RRP7A,4,0,0,0,-0.1553751803751804,0.17670084558843988,-0.1601010101010101,False,0.807475001594393,False,False,False,none
16893,KRTAP19-7,4,1,1,0,-0.15548340548340547,0.01609075580343239,-0.03744588744588745,False,0.51368752205928,False,False,False,none
16894,SLC12A4,4,1,0,0,-0.15555555555555556,0.1767148660952465,-0.12604617604617604,False,0.807475001594393,False,False,False,none
16895,FCER1G,4,1,1,0,-0.15562770562770561,0.025678864395858012,-0.16233766233766234,False,0.5483150499688462,False,False,False,none
16896,ZNF93,4,1,1,0,-0.15566378066378067,0.02824584594003316,-0.04314574314574315,False,0.5591284994988994,False,False,False,none
16897,TNFSF8,4,1,1,0,-0.15577200577200578,0.12750427640114306,-0.17496392496392496,False,0.768598757157582,False,False,False,none
16898,ANGPT4,4,0,0,0,-0.15598845598845598,0.22147150847673128,-0.14898989898989898,False,0.8420870229280719,False,False,False,none
16899,ATP1A3,4,1,0,0,-0.15606060606060607,0.24453501952035786,-0.17352092352092352,False,0.8542043573594921,False,False,False,none
16900,SIPA1L1,4,1,1,0,-0.1562049062049062,0.05005198785107497,-0.09163059163059163,False,0.6432814020469517,False,False,False,none
16901,PAX5,4,1,0,0,-0.15631313131313132,0.21829144443486198,-0.1398989898989899,False,0.8406345349502005,False,False,False,none
16902,XKR9,4,1,0,0,-0.15634920634920635,0.3055729137682201,-0.12388167388167388,False,0.8859541499986616,False,False,False,none
16903,DIRAS2,4,1,0,0,-0.15656565656565657,0.03138096896132713,-0.18578643578643578,False,0.5646448830801327,False,False,False,none
16904,MKI67,4,0,0,0,-0.15656565656565657,0.2863920229416352,-0.12835497835497836,False,0.8758863249615075,False,False,False,none
16905,UNC79,4,1,0,0,-0.1566017316017316,0.03269481541276755,-0.04213564213564214,False,0.5720972302254952,False,False,False,none
16906,GRAMD1C,4,0,0,0,-0.15663780663780663,0.12270558895907734,-0.23030303030303031,False,0.7638853648408093,False,False,False,none
16907,NMT1,4,1,1,0,-0.15674603174603174,0.035466470888464316,-0.05555555555555555,False,0.5842584696720617,False,False,False,none
16908,EBPL,4,1,1,0,-0.1567821067821068,0.07655912450745282,-0.16233766233766234,False,0.7077407348515804,False,False,False,none
16909,PPCS,4,1,1,0,-0.15685425685425686,0.04228723336596835,-0.22380952380952382,False,0.6055150970252752,False,False,False,none
16910,GRB2,4,1,0,0,-0.15689033189033189,0.16366424861553672,-0.21212121212121213,False,0.798323125420879,False,False,False,none
16911,ATP5MC2,4,1,0,0,-0.15775613275613276,0.21443132845978571,-0.18203463203463202,False,0.8335421427149639,False,False,False,none
16912,TDG,4,1,1,0,-0.1577922077922078,0.07244407497659884,-0.2443001443001443,False,0.6995620983723579,False,False,False,none
16913,STBD1,4,1,1,0,-0.1577922077922078,0.08250536255119659,-0.09632034632034632,False,0.7150223713200896,False,False,False,none
16914,CCDC182,4,1,0,0,-0.15782828282828282,0.06646551318521736,-0.23376623376623376,False,0.6849215083353006,False,False,False,none
16915,SMKR1,4,1,1,0,-0.15782828282828282,0.10517428206713716,-0.10122655122655122,False,0.7420419771266545,False,False,False,none
16916,S100A14,4,1,1,0,-0.15815295815295816,0.10241869417538478,-0.13383838383838384,False,0.7384177355481321,False,False,False,none
16917,PPP1R13L,4,1,0,0,-0.15826118326118327,0.0663514871123432,-0.10606060606060606,False,0.6849215083353006,False,False,False,none
16918,ANP32A,4,1,0,0,-0.15826118326118327,0.08079236079966881,-0.10923520923520924,False,0.7139093668498151,False,False,False,none
16919,MAP3K12,4,1,1,0,-0.15826118326118327,0.1293557701815626,-0.14155844155844155,False,0.7703847285098536,False,False,False,none
16920,TP53I3,4,0,0,0,-0.1582972582972583,0.23208297256241592,-0.1621933621933622,False,0.8472046564000507,False,False,False,none
16921,SAFB2,4,1,0,0,-0.15836940836940838,0.10854733756155209,-0.12236652236652237,False,0.7449023199132857,False,False,False,none
16922,THOC1,4,1,1,0,-0.1584776334776335,0.11749416670612012,-0.23253968253968255,False,0.7592659133009718,False,False,False,none
16923,STAB1,4,1,0,0,-0.15851370851370852,0.07011887522509165,-0.27395382395382395,False,0.6940887097563536,False,False,False,none
16924,GALR1,4,1,0,0,-0.15862193362193364,0.012487397273391657,-0.3047619047619048,False,0.49667986383448104,False,False,False,none
16925,R3HCC1L,4,1,1,0,-0.1588023088023088,0.0930398807172519,-0.1774891774891775,False,0.7234808018371174,False,False,False,none
16926,CTSV,4,1,0,0,-0.1588023088023088,0.11155039387787097,-0.12193362193362194,False,0.7506687629689475,False,False,False,none
16927,DCAF11,4,1,0,0,-0.1588023088023088,0.25387655478519267,-0.14264069264069265,False,0.8611032172867388,False,False,False,none
16928,PSAT1,4,1,0,0,-0.15883838383838383,0.018782187714527894,-0.026118326118326117,False,0.5176197364642271,False,False,False,none
16929,VOPP1,4,1,1,0,-0.15898268398268398,0.007533395870950312,-0.1906204906204906,False,0.406952270422526,False,False,False,none
16930,IGBP1,4,1,1,0,-0.159018759018759,0.07711904837477912,-0.15382395382395384,False,0.7090227475480837,False,False,False,none
16931,SCGB1D2,4,1,0,0,-0.159018759018759,0.09269413150190876,-0.13427128427128426,False,0.7234808018371174,False,False,False,none
16932,PIK3R5,4,0,0,0,-0.15934343434343434,0.23040554825133314,-0.16118326118326118,False,0.8464879534660034,False,False,False,none
16933,NHLH2,4,1,1,0,-0.1597041847041847,0.0024962808029164647,-0.22893217893217893,False,0.31750970240129905,False,False,False,none
16934,CWC25,4,1,0,0,-0.1598124098124098,0.20806394751887852,-0.14365079365079364,False,0.831389088628062,False,False,False,none
16935,LY86,4,1,0,0,-0.1598124098124098,0.2504742340331993,-0.13088023088023087,False,0.8598790930858734,False,False,False,none
16936,MMS22L,4,1,0,0,-0.15995670995670996,0.04771285433381238,-0.16666666666666666,False,0.63543933033509,False,False,False,none
16937,EDDM3B,4,1,1,0,-0.159992784992785,0.004215784633226786,-0.16746031746031745,False,0.37015706061171316,False,False,False,none
16938,MAPKAPK5,4,1,0,0,-0.16002886002886002,0.1463798112067293,-0.20764790764790764,False,0.7907445884458597,False,False,False,none
16939,EDDM3A,4,1,0,0,-0.16002886002886005,0.00689348706714654,-0.04256854256854257,False,0.3999211278862777,False,False,False,none
16940,RNF222,4,1,1,0,-0.16024531024531025,0.06293983269158986,-0.2041125541125541,False,0.6771706066362645,False,False,False,none
16941,ALKAL1,4,1,0,0,-0.16042568542568542,0.07515146103798818,-0.18975468975468976,False,0.7062728170623054,False,False,False,none
16942,PLSCR5,4,1,1,0,-0.16053391053391053,0.05332703788669192,-0.10101010101010101,False,0.6513273027558427,False,False,False,none
16943,MTIF2,4,1,1,0,-0.16064213564213564,0.022630769459054456,-0.10555555555555556,False,0.5381526305402907,False,False,False,none
16944,COL28A1,4,1,1,0,-0.16064213564213564,0.07380648044415887,-0.14523809523809525,False,0.7037746935991431,False,False,False,none
16945,CAPZB,4,1,1,0,-0.16067821067821067,0.04796537033610666,-0.24062049062049062,False,0.63543933033509,False,False,False,none
16946,ABHD12,4,1,1,0,-0.16075036075036075,0.04418699992679907,-0.14177489177489178,False,0.618785755239146,False,False,False,none
16947,DDX19B,4,1,0,0,-0.16075036075036075,0.21260432347835173,-0.14285714285714285,False,0.8330804910697154,False,False,False,none
16948,PRSS53,4,1,1,0,-0.1608946608946609,0.10095613165801838,-0.12402597402597403,False,0.7337983743887341,False,False,False,none
16949,MED23,4,0,0,0,-0.1611832611832612,0.13543630126026976,-0.16890331890331892,False,0.7778760460340185,False,False,False,none
16950,MAP3K10,4,0,0,0,-0.16136363636363638,0.08781079830357473,-0.16125541125541126,False,0.720449643915976,False,False,False,none
16951,CYLC2,4,1,0,0,-0.16143578643578643,0.13046498743013837,-0.18463203463203462,False,0.7703847285098536,False,False,False,none
16952,SRCAP,4,0,0,0,-0.16147186147186146,0.10614624164459634,-0.2023088023088023,False,0.7427912428223443,False,False,False,none
16953,NPY5R,4,1,0,0,-0.1614718614718615,0.02680385027966068,-0.09314574314574314,False,0.5542819381299536,False,False,False,none
16954,ZNF251,4,1,1,0,-0.16154401154401155,0.022172746166575198,-0.23896103896103896,False,0.5347756678850399,False,False,False,none
16955,S1PR2,4,1,0,0,-0.1616161616161616,0.10259060212124398,-0.0740981240981241,False,0.7384177355481321,False,False,False,none
16956,MCM7,4,1,1,1,-0.1616883116883117,0.002358302087048714,-0.13722943722943723,False,0.313244879920409,False,False,False,none
16957,RAB6B,4,1,0,0,-0.16183261183261183,0.21334395898719333,-0.1997113997113997,False,0.8330804910697154,False,False,False,none
16958,BUB1,4,1,1,0,-0.16186868686868688,0.023736156637893992,-0.12886002886002887,False,0.543415689090802,False,False,False,none
16959,PAX9,4,1,1,0,-0.16186868686868688,0.05802543789650682,-0.14567099567099567,False,0.6682322360256433,False,False,False,none
16960,NSRP1,4,1,0,0,-0.16190476190476188,0.02690502406209299,-0.09718614718614718,False,0.5549970426042138,False,False,False,none
16961,LENG1,4,1,0,0,-0.1619047619047619,0.1482890939564569,-0.09884559884559885,False,0.7932007612869654,False,False,False,none
16962,BTAF1,4,0,0,0,-0.1623015873015873,0.11424947385857066,-0.18145743145743146,False,0.7532180988094034,False,False,False,none
16963,IQCH,4,1,1,0,-0.16237373737373736,0.1887340557118858,-0.16536796536796536,False,0.8180353103986973,False,False,False,none
16964,FSD1L,4,1,1,0,-0.16248196248196248,0.033537392919756076,-0.14502164502164502,False,0.5754274949435563,False,False,False,none
16965,ENAM,4,1,0,0,-0.16262626262626262,0.07447076718231067,-0.11291486291486291,False,0.705225745813836,False,False,False,none
16966,EIF3M,4,1,1,0,-0.16273448773448773,0.017554898335131297,-0.05598845598845599,False,0.5155493471255199,False,False,False,none
16967,CRY1,4,1,1,0,-0.16298701298701299,0.2008462540311023,-0.1691919191919192,False,0.8306961186072773,False,False,False,none
16968,ADSL,4,1,0,0,-0.1630952380952381,0.08920584407381976,-0.07106782106782107,False,0.7216147627059671,False,False,False,none
16969,RTL3,4,1,1,0,-0.16313131313131313,0.1909224444340435,-0.1634199134199134,False,0.8192661729644672,False,False,False,none
16970,MUC4,4,0,0,0,-0.16378066378066378,0.24012230007077312,-0.1525974025974026,False,0.8519833141100788,False,False,False,none
16971,ZNF277,4,1,0,0,-0.16392496392496392,0.247645747003347,-0.15815295815295816,False,0.8560116353974176,False,False,False,none
16972,KIAA0319L,4,1,1,0,-0.163997113997114,0.007001815516521254,-0.0443001443001443,False,0.401038768854663,False,False,False,none
16973,PPFIA3,4,1,1,0,-0.16414141414141414,0.0629513328774802,-0.11233766233766233,False,0.6771706066362645,False,False,False,none
16974,PCDHGC5,4,1,0,0,-0.16414141414141414,0.12173467931097028,-0.17034632034632036,False,0.7638579610899678,False,False,False,none
16975,MRTFB,4,1,1,0,-0.1642135642135642,0.09687835893532074,-0.1955988455988456,False,0.727816874627591,False,False,False,none
16976,AUH,4,1,1,0,-0.16435786435786437,0.0894873372937597,-0.16262626262626262,False,0.7216147627059671,False,False,False,none
16977,SHCBP1L,4,1,0,0,-0.1643939393939394,0.30926507544250875,-0.16154401154401155,False,0.8876090548375644,False,False,False,none
16978,GPR84,4,1,0,0,-0.16453823953823954,0.02515758776110562,-0.2982683982683983,False,0.5460513716380788,False,False,False,none
16979,UBE2E1,4,1,0,0,-0.1645743145743146,0.17698929922717918,-0.13391053391053392,False,0.8076961978007503,False,False,False,none
16980,MCC,4,1,0,0,-0.16475468975468976,0.19418966449757835,-0.12676767676767678,False,0.824009057752732,False,False,False,none
16981,PCGF1,4,1,1,0,-0.165007215007215,0.09615055311883107,-0.11551226551226551,False,0.7273603983472524,False,False,False,none
16982,TMEM31,4,1,1,0,-0.16504329004329005,0.0734628384792156,-0.14487734487734488,False,0.703100742123598,False,False,False,none
16983,HLA-DQA1,4,0,0,0,-0.16525974025974027,0.12926337221054723,-0.19126984126984126,False,0.7703847285098536,False,False,False,none
16984,LSM4,4,1,0,0,-0.16544011544011544,0.024153070217982114,-0.295959595959596,False,0.543415689090802,False,False,False,none
16985,ZNF184,4,1,1,0,-0.16544011544011544,0.0910240426496487,-0.1202020202020202,False,0.7216147627059671,False,False,False,none
16986,VSTM2L,4,1,0,0,-0.16547619047619047,0.0178455999966566,-0.020634920634920634,False,0.5169389072386679,False,False,False,none
16987,POLA2,4,1,1,0,-0.16565656565656567,0.012342058400324617,-0.2137085137085137,False,0.49667986383448104,False,False,False,none
16988,NUDCD3,4,1,1,0,-0.16576479076479075,0.008175413739079375,-0.046031746031746035,False,0.42235057588190733,False,False,False,none
16989,MLLT3,4,1,0,0,-0.16576479076479075,0.019253131594641964,-0.2943001443001443,False,0.5213976730154721,False,False,False,none
16990,CPSF7,4,1,1,0,-0.16587301587301587,0.06132334344876969,-0.12085137085137085,False,0.6771706066362645,False,False,False,none
16991,C6ORF163,4,1,1,0,-0.166017316017316,0.07794611587250615,-0.12164502164502164,False,0.7096628707853285,False,False,False,none
16992,PTPRF,4,0,0,0,-0.166017316017316,0.17535514988215453,-0.19054834054834055,False,0.807475001594393,False,False,False,none
16993,ICA1,4,1,1,0,-0.16605339105339106,0.01705691040472509,-0.22813852813852814,False,0.51368752205928,False,False,False,none
16994,TTLL7,4,1,1,1,-0.16612554112554112,0.00565514024960633,-0.13174603174603175,False,0.383654781657845,False,False,False,none
16995,HLA-G,4,1,1,0,-0.16666666666666666,0.07766696716057164,-0.23326118326118325,False,0.7096628707853285,False,False,False,none
16996,GPATCH1,4,1,1,0,-0.16677489177489177,0.08694540454067068,-0.2124098124098124,False,0.720449643915976,False,False,False,none
16997,DUSP14,4,1,0,0,-0.1668109668109668,0.026059812892130538,-0.11349206349206349,False,0.5505919577195706,False,False,False,none
16998,CTNNA2,4,1,1,0,-0.16684704184704183,0.008437938618061856,-0.06226551226551227,False,0.42989199428981995,False,False,False,none
16999,SLC18A3,4,1,0,0,-0.166991341991342,0.1293230703796629,-0.21948051948051947,False,0.7703847285098536,False,False,False,none
17000,ADGRD1,4,1,0,0,-0.16702741702741702,0.2697824422641312,-0.16370851370851372,False,0.8676739204171573,False,False,False,none
17001,NSUN2,4,1,0,0,-0.16717171717171717,0.2552301636526304,-0.15468975468975468,False,0.8616599734560026,False,False,False,none
17002,PLA2G4D,4,1,1,0,-0.16738816738816736,0.010174837971485468,-0.025613275613275612,False,0.4649748129474142,False,False,False,none
17003,HPSE2,4,1,1,0,-0.16764069264069265,0.05158472503700464,-0.21103896103896103,False,0.6442862054610886,False,False,False,none
17004,STK40,4,1,1,0,-0.16767676767676767,0.0013897404036437827,-0.1329004329004329,False,0.2694606985777902,False,False,False,none
17005,C1ORF122,4,1,1,0,-0.1677128427128427,0.007934545798961174,-0.2253968253968254,False,0.4186839010945427,False,False,False,none
17006,MEPCE,4,1,1,0,-0.16782106782106782,0.049942624038254425,-0.13463203463203463,False,0.6432507096481428,False,False,False,none
17007,OGFR,4,1,1,0,-0.16789321789321787,0.012967741112283783,-0.20122655122655123,False,0.49667986383448104,False,False,False,none
17008,TRIM69,4,1,0,0,-0.16789321789321787,0.19746946032826038,-0.172005772005772,False,0.828592701650341,False,False,False,none
17009,MOS,4,1,0,0,-0.168001443001443,0.030915911542650235,-0.09682539682539683,False,0.5626289549844877,False,False,False,none
17010,KRTAP26-1,4,1,1,0,-0.1681096681096681,0.04932375866178926,-0.12323232323232323,False,0.6415219188994212,False,False,False,none
17011,DUSP22,4,1,0,0,-0.1686147186147186,0.14790386675239567,-0.1834054834054834,False,0.7931930836040806,False,False,False,none
17012,KAT7,4,1,1,0,-0.16865079365079366,0.021286116604974654,-0.25757575757575757,False,0.5293120211396741,False,False,False,none
17013,FXYD7,4,1,1,0,-0.16872294372294372,0.03730261078027261,-0.07640692640692641,False,0.5895945811122292,False,False,False,none
17014,OTOL1,4,1,0,0,-0.16883116883116883,0.048747384066940236,-0.15072150072150073,False,0.6385284121779679,False,False,False,none
17015,GRHPR,4,1,0,0,-0.16883116883116883,0.08262282767421218,-0.24754689754689754,False,0.7150223713200896,False,False,False,none
17016,KCNH4,4,1,1,0,-0.16904761904761906,0.024372724371969707,-0.277994227994228,False,0.543415689090802,False,False,False,none
17017,ZNF182,4,1,1,0,-0.16915584415584417,0.03833908267537004,-0.2093073593073593,False,0.5965343813998352,False,False,False,none
17018,NABP2,4,1,1,0,-0.1694083694083694,0.017014797237765056,-0.18773448773448773,False,0.51368752205928,False,False,False,none
17019,SERINC1,4,1,1,0,-0.1694083694083694,0.08207845390314895,-0.16103896103896104,False,0.7150223713200896,False,False,False,none
17020,ADAMTS1,4,1,0,0,-0.1697691197691198,0.024083376379061334,-0.08391053391053391,False,0.543415689090802,False,False,False,none
17021,ACKR1,4,1,1,0,-0.16984126984126985,0.07865212144351745,-0.11313131313131314,False,0.71075484652038,False,False,False,none
17022,KRTAP19-4,4,1,1,1,-0.17005772005772007,0.00741450923923093,-0.16544011544011544,False,0.406952270422526,False,False,False,none
17023,KRT85,4,1,0,0,-0.1700937950937951,0.15678672931434864,-0.22186147186147187,False,0.7936189686109959,False,False,False,none
17024,ITPKA,4,1,1,0,-0.17023809523809524,0.028971396830384105,-0.2305916305916306,False,0.5591284994988994,False,False,False,none
17025,RBM19,4,1,1,0,-0.1708152958152958,0.03071451411829917,-0.1782828282828283,False,0.5626289549844877,False,False,False,none
17026,FSHB,4,1,1,0,-0.1708874458874459,0.0398751698538478,-0.11897546897546897,False,0.6008977572288304,False,False,False,none
17027,RNF215,4,0,0,0,-0.17117604617604618,0.0668145727651275,-0.20367965367965368,False,0.6854115213730159,False,False,False,none
17028,TAL1,4,1,1,0,-0.17135642135642135,0.005699127451496902,-0.22907647907647907,False,0.383654781657845,False,False,False,none
17029,ARHGAP33,4,1,1,0,-0.17157287157287157,0.04359124463453609,-0.11190476190476191,False,0.6135265763418984,False,False,False,none
17030,SFSWAP,4,0,0,0,-0.17193362193362194,0.10466667019346135,-0.1743867243867244,False,0.7413295379577259,False,False,False,none
17031,ACTG2,4,1,1,0,-0.17229437229437228,0.01673132295160917,-0.1963203463203463,False,0.51368752205928,False,False,False,none
17032,CD5L,4,1,1,0,-0.17233044733044733,0.006960618231930551,-0.09963924963924964,False,0.3999211278862777,False,False,False,none
17033,NLRP10,4,1,1,0,-0.1724025974025974,0.07300724247020561,-0.1391053391053391,False,0.7007159831040175,False,False,False,none
17034,BLM,4,1,0,0,-0.1733044733044733,0.09868910885840884,-0.12294372294372294,False,0.7299421345616006,False,False,False,none
17035,DUSP21,4,1,1,0,-0.17348484848484846,0.003987252936842558,-0.04227994227994228,False,0.36723930143760264,False,False,False,none
17036,CEP350,4,1,1,0,-0.17352092352092352,0.03965359203869759,-0.11637806637806637,False,0.6008977572288304,False,False,False,none
17037,PCP4L1,4,1,0,0,-0.17377344877344877,0.09789302570308685,-0.24545454545454545,False,0.7280389005629229,False,False,False,none
17038,MRPL35,4,1,1,0,-0.17384559884559886,0.018412675442792008,-0.12777777777777777,False,0.5169389072386679,False,False,False,none
17039,ZNF880,4,1,0,0,-0.17388167388167386,0.0761715288658686,-0.20764790764790764,False,0.7077407348515804,False,False,False,none
17040,P2RY4,4,1,1,0,-0.17398989898989897,0.041609157101944495,-0.17604617604617603,False,0.6008977572288304,False,False,False,none
17041,SMR3B,4,1,0,0,-0.17417027417027417,0.168086768582763,-0.20266955266955267,False,0.8040560902107599,False,False,False,none
17042,ATG9A,4,1,1,0,-0.1742063492063492,0.0007154839924281763,-0.18376623376623377,False,0.2331740694536369,False,False,False,none
17043,HOPX,4,1,1,0,-0.17442279942279942,0.043611849568087016,-0.21911976911976913,False,0.6135265763418984,False,False,False,none
17044,MAOA,4,1,1,0,-0.1746031746031746,0.10640646660178028,-0.16767676767676767,False,0.7427912428223443,False,False,False,none
17045,CADPS,4,1,1,1,-0.17485569985569985,0.006955481861188605,-0.20007215007215007,False,0.3999211278862777,False,False,False,none
17046,CMTM1,4,1,1,0,-0.17507215007215005,0.1612621441616781,-0.17604617604617603,False,0.796580701696038,False,False,False,none
17047,CRIPT,4,1,1,0,-0.17507215007215007,0.059441083237404484,-0.19220779220779222,False,0.6732271571276084,False,False,False,none
17048,SMCO4,4,0,0,0,-0.17521645021645021,0.0962729805808109,-0.10043290043290043,False,0.7274907605718458,False,False,False,none
17049,DOT1L,4,1,1,0,-0.1752886002886003,0.02125781483476078,-0.22655122655122656,False,0.5293120211396741,False,False,False,none
17050,ZMAT5,4,1,0,0,-0.17536075036075036,0.012782288226034048,-0.12474747474747475,False,0.49667986383448104,False,False,False,none
17051,CTIF,4,1,1,0,-0.1755050505050505,0.07520641049109274,-0.16746031746031745,False,0.7062728170623054,False,False,False,none
17052,ATRIP,4,1,1,0,-0.17557720057720055,0.07487746589521689,-0.2041125541125541,False,0.7061289063514187,False,False,False,none
17053,SLC38A1,4,1,0,0,-0.17568542568542567,0.03382001794601013,-0.18145743145743146,False,0.5780746904339804,False,False,False,none
17054,NEIL2,4,1,1,0,-0.1756854256854257,0.09113693525295298,-0.17085137085137087,False,0.7216147627059671,False,False,False,none
17055,MLIP,4,1,0,0,-0.17575757575757575,0.10785653471633518,-0.16883116883116883,False,0.7442754399172081,False,False,False,none
17056,COP1,4,1,1,0,-0.17575757575757578,0.000985534040124585,-0.22135642135642136,False,0.2331740694536369,False,False,False,none
17057,SCAMP5,4,1,1,0,-0.17582972582972584,0.08641220184739175,-0.20324675324675326,False,0.7188544152780542,False,False,False,none
17058,GOLGA4,4,1,1,0,-0.17615440115440117,0.0021514038062446397,-0.19805194805194806,False,0.3015029545810638,False,False,False,none
17059,IL31RA,4,1,0,0,-0.17619047619047618,0.003015553498509079,-0.08614718614718615,False,0.3330290609161853,False,False,False,none
17060,C10ORF105,4,1,0,0,-0.17647907647907649,0.08615662199861365,-0.24336219336219336,False,0.718348363255168,False,False,False,none
17061,CDH24,4,1,1,0,-0.17655122655122657,0.002457983418109705,-0.16565656565656567,False,0.3148096401402589,False,False,False,none
17062,SLC39A2,4,1,0,0,-0.17665945165945166,0.08184991342370403,-0.11038961038961038,False,0.7150223713200896,False,False,False,none
17063,VSIR,4,0,0,0,-0.17673160173160174,0.04404297985922662,-0.05988455988455989,False,0.617706979120697,False,False,False,none
17064,ECH1,4,1,1,0,-0.17694805194805194,0.07982200863931715,-0.13246753246753246,False,0.7136748398123853,False,False,False,none
17065,ZC2HC1A,4,1,1,0,-0.1772005772005772,0.12018733418866412,-0.19956709956709956,False,0.7612002075692075,False,False,False,none
17066,MPP2,4,1,0,0,-0.17741702741702742,0.16248246471272337,-0.18838383838383838,False,0.7979625497532311,False,False,False,none
17067,MANEA,4,1,1,1,-0.17777777777777778,0.006028015194512434,-0.12157287157287157,False,0.383654781657845,False,False,False,none
17068,MAP4K3,4,0,0,0,-0.1778138528138528,0.058735892919783816,-0.21031746031746032,False,0.6728360702606042,False,False,False,none
17069,WAC,4,0,0,0,-0.1778138528138528,0.07488001843221967,-0.16623376623376623,False,0.7061289063514187,False,False,False,none
17070,RBM12,4,0,0,0,-0.1782106782106782,0.061878086047722436,-0.2077922077922078,False,0.6771706066362645,False,False,False,none
17071,DNALI1,4,1,0,0,-0.1782828282828283,0.20070429645113153,-0.2,False,0.8306961186072773,False,False,False,none
17072,MBD3,4,1,1,0,-0.1784992784992785,0.07591484840843504,-0.1652958152958153,False,0.7074772861024595,False,False,False,none
17073,CD28,4,0,0,0,-0.17853535353535355,0.11224589621311588,-0.2054834054834055,False,0.7518856559043904,False,False,False,none
17074,TTC21A,4,1,0,0,-0.17853535353535355,0.17572498537094322,-0.15533910533910533,False,0.807475001594393,False,False,False,none
17075,ATP5MC3,4,1,1,0,-0.1786075036075036,0.01698757099770345,-0.05519480519480519,False,0.51368752205928,False,False,False,none
17076,NOX1,4,1,1,0,-0.17875180375180375,0.09664113015241677,-0.20072150072150072,False,0.7274907605718458,False,False,False,none
17077,OSBPL9,4,1,1,0,-0.17882395382395383,0.01992488674246818,-0.1525974025974026,False,0.5264680317927517,False,False,False,none
17078,ERCC6,4,2,0,0,-0.1793290043290043,0.004472435244995909,0.007431457431457431,True,0.37015706061171316,False,False,False,none
17079,NEFM,4,1,0,0,-0.17958152958152956,0.11332248089795109,-0.12070707070707071,False,0.7518942643713075,False,False,False,none
17080,TRIM52,4,1,1,0,-0.17972582972582973,0.022777327499634525,-0.04935064935064935,False,0.5381526305402907,False,False,False,none
17081,TSPYL2,4,1,1,0,-0.17987012987012985,0.01302461246551251,-0.2816017316017316,False,0.49667986383448104,False,False,False,none
17082,SAP30BP,4,1,0,0,-0.17987012987012985,0.1515324960971397,-0.13585858585858585,False,0.7932007612869654,False,False,False,none
17083,RENBP,4,0,0,0,-0.1799062049062049,0.1761827890745214,-0.22215007215007215,False,0.807475001594393,False,False,False,none
17084,GAS2L1,4,1,1,0,-0.18019480519480519,0.11181063045581396,-0.1751803751803752,False,0.7509553741793799,False,False,False,none
17085,TNRC6A,4,1,0,0,-0.1806998556998557,0.10327018998985148,-0.24733044733044732,False,0.739452341300518,False,False,False,none
17086,TEPP,4,1,0,0,-0.18077200577200575,0.07460202299815688,-0.09242424242424242,False,0.705225745813836,False,False,False,none
17087,SEZ6,4,1,1,0,-0.1810966810966811,0.053195283257127975,-0.16067821067821067,False,0.6510156662980832,False,False,False,none
17088,EZH2,4,1,0,0,-0.18138528138528137,0.014336880869670242,-0.24134199134199133,False,0.5075038249061371,False,False,False,none
17089,RNASE12,4,1,1,0,-0.1817099567099567,0.07018732775607879,-0.16284271284271284,False,0.6940887097563536,False,False,False,none
17090,KLHL22,4,1,1,0,-0.18181818181818182,0.06826265621882036,-0.213997113997114,False,0.6894313636204192,False,False,False,none
