module,subtype,members,n_members,mean_nes_subtype,mean_nes_other,delta_nes_subtype_vs_other,subtype_direction
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8109473052949735,0.8693316292928595,-0.058384323997885956,lower_vulnerability
COESSENTIALITY::1064::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.27800363201481376,1.1268406747194861,-0.8488370427046723,lower_vulnerability
COESSENTIALITY::1064::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1268406747194861,0.27800363201481376,0.8488370427046723,higher_vulnerability
COESSENTIALITY::1065::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.7430328854718421,0.13564911255338208,0.60738377291846,higher_vulnerability
COESSENTIALITY::1065::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.13564911255338208,0.7430328854718421,-0.60738377291846,lower_vulnerability
COESSENTIALITY::1066::biological process:cholesterol efflux,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.9781854893515217,0.9166659005995493,-1.894851389951071,lower_vulnerability
COESSENTIALITY::1066::biological process:cholesterol efflux,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9166659005995493,-0.9781854893515217,1.894851389951071,higher_vulnerability
COESSENTIALITY::1067::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3045299791383363,0.4244075246221173,-0.7289375037604535,lower_vulnerability
COESSENTIALITY::1067::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4244075246221173,-0.3045299791383363,0.7289375037604535,higher_vulnerability
COESSENTIALITY::1068::biological process:hydrogen peroxide catabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5038702522920002,0.1830154799643319,0.32085477232766835,higher_vulnerability
COESSENTIALITY::1068::biological process:hydrogen peroxide catabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.1830154799643319,0.5038702522920002,-0.32085477232766835,lower_vulnerability
COESSENTIALITY::1069::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.12113497998153644,0.47629959072739214,-0.3551646107458557,lower_vulnerability
COESSENTIALITY::1069::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.47629959072739214,0.12113497998153644,0.3551646107458557,higher_vulnerability
COESSENTIALITY::106::biological process:chondroitin sulfate biosynthetic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0080343816991482,-0.8943937463652644,1.9024281280644124,higher_vulnerability
COESSENTIALITY::106::biological process:chondroitin sulfate biosynthetic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.8943937463652644,1.0080343816991482,-1.9024281280644124,lower_vulnerability
COESSENTIALITY::1070::biological process:potassium ion import,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0300523882887151,-1.3733498425603834,2.4034022308490988,higher_vulnerability
COESSENTIALITY::1070::biological process:potassium ion import,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.3733498425603834,1.0300523882887151,-2.4034022308490988,lower_vulnerability
COESSENTIALITY::1071::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8829450680835924,-0.9794881265903491,1.8624331946739416,higher_vulnerability
COESSENTIALITY::1071::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9794881265903491,0.8829450680835924,-1.8624331946739416,lower_vulnerability
COESSENTIALITY::1072::biological process:negative regulation of cell differentiation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4349160995120152,1.023650563486645,-0.5887344639746299,lower_vulnerability
COESSENTIALITY::1072::biological process:negative regulation of cell differentiation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.023650563486645,0.4349160995120152,0.5887344639746299,higher_vulnerability
COESSENTIALITY::1073::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9170339267813201,0.9648153705698389,-0.047781443788518785,lower_vulnerability
COESSENTIALITY::1073::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9648153705698389,0.9170339267813201,0.047781443788518785,higher_vulnerability
COESSENTIALITY::1074::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8100601952939838,0.3759544083469129,-1.1860146036408967,lower_vulnerability
COESSENTIALITY::1074::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3759544083469129,-0.8100601952939838,1.1860146036408967,higher_vulnerability
COESSENTIALITY::1075::cellular component:mitochondrion,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.32152226384450283,0.5313060402349966,-0.8528283040794995,lower_vulnerability
COESSENTIALITY::1075::cellular component:mitochondrion,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5313060402349966,-0.32152226384450283,0.8528283040794995,higher_vulnerability
COESSENTIALITY::1076::biological process:arachidonic acid secretion,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5975489377486618,-0.128328784553333,1.7258777223019948,higher_vulnerability
COESSENTIALITY::1076::biological process:arachidonic acid secretion,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.128328784553333,1.5975489377486618,-1.7258777223019948,lower_vulnerability
COESSENTIALITY::1077::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.187254614290996,0.9191032455398723,-2.1063578598308683,lower_vulnerability
COESSENTIALITY::1077::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9191032455398723,-1.187254614290996,2.1063578598308683,higher_vulnerability
COESSENTIALITY::1078::biological process:regulation of immune response,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.23003561997542507,0.5038022207450911,-0.27376660076966597,lower_vulnerability
COESSENTIALITY::1078::biological process:regulation of immune response,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5038022207450911,0.23003561997542507,0.27376660076966597,higher_vulnerability
COESSENTIALITY::1079::biological process:multivesicular body assembly,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.6407677648463903,-1.4917828377032123,3.1325506025496024,higher_vulnerability
COESSENTIALITY::1079::biological process:multivesicular body assembly,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.4917828377032123,1.6407677648463903,-3.1325506025496024,lower_vulnerability
COESSENTIALITY::107::biological process:regulation of protein kinase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2738934052965645,-1.2792217523643685,2.553115157660933,higher_vulnerability
COESSENTIALITY::107::biological process:regulation of protein kinase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.2792217523643685,1.2738934052965645,-2.553115157660933,lower_vulnerability
COESSENTIALITY::1080::molecular function:SH2 domain binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.3932770799425276,-1.4997951239032297,2.8930722038457573,higher_vulnerability
COESSENTIALITY::1080::molecular function:SH2 domain binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.4997951239032297,1.3932770799425276,-2.8930722038457573,lower_vulnerability
COESSENTIALITY::1081::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.6755121296275889,-0.10748008776474564,0.7829922173923345,higher_vulnerability
COESSENTIALITY::1081::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.10748008776474564,0.6755121296275889,-0.7829922173923345,lower_vulnerability
COESSENTIALITY::1083::cellular component:integral component of lumenal side of endoplasmic reticulum membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0515322966870626,-1.1042548314837084,2.155787128170771,higher_vulnerability
COESSENTIALITY::1083::cellular component:integral component of lumenal side of endoplasmic reticulum membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1042548314837084,1.0515322966870626,-2.155787128170771,lower_vulnerability
COESSENTIALITY::1084::biological process:positive regulation of JAK-STAT cascade,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0735325925556163,0.3724348536291286,0.7010977389264876,higher_vulnerability
COESSENTIALITY::1084::biological process:positive regulation of JAK-STAT cascade,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3724348536291286,1.0735325925556163,-0.7010977389264876,lower_vulnerability
COESSENTIALITY::1085::molecular function:histone deacetylase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.6823199139046299,0.7217527550096694,-0.03943284110503953,lower_vulnerability
COESSENTIALITY::1085::molecular function:histone deacetylase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.7217527550096694,0.6823199139046299,0.03943284110503953,higher_vulnerability
COESSENTIALITY::1086::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.3003302891508792,-0.322091191621176,1.6224214807720552,higher_vulnerability
COESSENTIALITY::1086::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.322091191621176,1.3003302891508792,-1.6224214807720552,lower_vulnerability
COESSENTIALITY::1087::biological process:low-density lipoprotein particle clearance,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9921684349937264,0.9025244048865405,0.08964403010718591,higher_vulnerability
COESSENTIALITY::1087::biological process:low-density lipoprotein particle clearance,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9025244048865405,0.9921684349937264,-0.08964403010718591,lower_vulnerability
COESSENTIALITY::1088::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.181898328016536,-1.1238738952153475,2.305772223231884,higher_vulnerability
COESSENTIALITY::1088::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1238738952153475,1.181898328016536,-2.305772223231884,lower_vulnerability
COESSENTIALITY::1089::biological process:hydrogen peroxide catabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5168808214486873,-0.667807082502249,2.184687903950936,higher_vulnerability
COESSENTIALITY::1089::biological process:hydrogen peroxide catabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.667807082502249,1.5168808214486873,-2.184687903950936,lower_vulnerability
COESSENTIALITY::108::cellular component:peroxisomal membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.668415224647103,1.7085274154252998,-3.3769426400724027,lower_vulnerability
COESSENTIALITY::108::cellular component:peroxisomal membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.7085274154252998,-1.668415224647103,3.3769426400724027,higher_vulnerability
COESSENTIALITY::1090::molecular function:miRNA binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1722896726165872,1.120828735297206,-2.293118407913793,lower_vulnerability
COESSENTIALITY::1090::molecular function:miRNA binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.120828735297206,-1.1722896726165872,2.293118407913793,higher_vulnerability
COESSENTIALITY::1091::biological process:negative regulation of smoothened signaling pathway,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4022935762909876,-1.0467084002037355,1.449001976494723,higher_vulnerability
COESSENTIALITY::1091::biological process:negative regulation of smoothened signaling pathway,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0467084002037355,0.4022935762909876,-1.449001976494723,lower_vulnerability
COESSENTIALITY::1092::molecular function:histone demethylase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.174005624045498,0.5146540966933016,-1.6886597207387997,lower_vulnerability
COESSENTIALITY::1092::molecular function:histone demethylase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5146540966933016,-1.174005624045498,1.6886597207387997,higher_vulnerability
COESSENTIALITY::1093::biological process:negative regulation of cell differentiation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.6229584042773474,-0.4651547423456713,1.0881131466230187,higher_vulnerability
COESSENTIALITY::1093::biological process:negative regulation of cell differentiation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4651547423456713,0.6229584042773474,-1.0881131466230187,lower_vulnerability
COESSENTIALITY::1094::biological process:RNA metabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.5220698829129716,-0.9773204004017714,0.45525051748879974,higher_vulnerability
COESSENTIALITY::1094::biological process:RNA metabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9773204004017714,-0.5220698829129716,-0.45525051748879974,lower_vulnerability
COESSENTIALITY::1095::biological process:negative regulation of type I interferon production,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.5703060864618408,0.4901374727019254,-2.060443559163766,lower_vulnerability
COESSENTIALITY::1095::biological process:negative regulation of type I interferon production,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4901374727019254,-1.5703060864618408,2.060443559163766,higher_vulnerability
COESSENTIALITY::1096::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.014497561875672527,-0.42779906361517533,0.4133015017395028,higher_vulnerability
COESSENTIALITY::1096::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.42779906361517533,-0.014497561875672527,-0.4133015017395028,lower_vulnerability
COESSENTIALITY::1097::cellular component:integral component of mitochondrial inner membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2560561423526993,-0.3518069650284457,0.607863107381145,higher_vulnerability
COESSENTIALITY::1097::cellular component:integral component of mitochondrial inner membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.3518069650284457,0.2560561423526993,-0.607863107381145,lower_vulnerability
COESSENTIALITY::1098::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.5248455628815925,1.3550326269568054,-1.8798781898383978,lower_vulnerability
COESSENTIALITY::1098::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3550326269568054,-0.5248455628815925,1.8798781898383978,higher_vulnerability
COESSENTIALITY::1099::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.4505228393608241,-0.6726824393092877,0.22215959994846363,higher_vulnerability
COESSENTIALITY::1099::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.6726824393092877,-0.4505228393608241,-0.22215959994846363,lower_vulnerability
COESSENTIALITY::109::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1427521907156366,-0.41303577241554806,1.5557879631311846,higher_vulnerability
COESSENTIALITY::109::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.41303577241554806,1.1427521907156366,-1.5557879631311846,lower_vulnerability
COESSENTIALITY::10::molecular function:odorant binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.5557583045168533,0.6325001627413229,-2.1882584672581764,lower_vulnerability
COESSENTIALITY::10::molecular function:odorant binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6325001627413229,-1.5557583045168533,2.1882584672581764,higher_vulnerability
COESSENTIALITY::1100::biological process:bone resorption,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.44068458090362395,0.16769644490859092,0.272988135995033,higher_vulnerability
COESSENTIALITY::1100::biological process:bone resorption,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.16769644490859092,0.44068458090362395,-0.272988135995033,lower_vulnerability
COESSENTIALITY::1101::molecular function:transcription regulatory region sequence-specific DNA binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9598986716325876,-1.0092207517698555,1.969119423402443,higher_vulnerability
COESSENTIALITY::1101::molecular function:transcription regulatory region sequence-specific DNA binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0092207517698555,0.9598986716325876,-1.969119423402443,lower_vulnerability
COESSENTIALITY::1102::biological process:neuron projection development,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.24676826101818902,1.3601757819002023,-1.6069440429183912,lower_vulnerability
COESSENTIALITY::1102::biological process:neuron projection development,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3601757819002023,-0.24676826101818902,1.6069440429183912,higher_vulnerability
COESSENTIALITY::1103::molecular function:receptor antagonist activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.145281449807718,-0.1276925924522597,-1.0175888573554583,lower_vulnerability
COESSENTIALITY::1103::molecular function:receptor antagonist activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.1276925924522597,-1.145281449807718,1.0175888573554583,higher_vulnerability
COESSENTIALITY::1104::biological process:retina development in camera-type eye,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.2479315658393417,0.23663024007128108,-1.484561805910623,lower_vulnerability
COESSENTIALITY::1104::biological process:retina development in camera-type eye,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.23663024007128108,-1.2479315658393417,1.484561805910623,higher_vulnerability
COESSENTIALITY::1105::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5491660739021416,-0.6066816270260126,2.1558477009281543,higher_vulnerability
COESSENTIALITY::1105::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.6066816270260126,1.5491660739021416,-2.1558477009281543,lower_vulnerability
COESSENTIALITY::1106::biological process:fatty acid biosynthetic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2165940662337655,-0.2606989217242817,1.4772929879580472,higher_vulnerability
COESSENTIALITY::1106::biological process:fatty acid biosynthetic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2606989217242817,1.2165940662337655,-1.4772929879580472,lower_vulnerability
COESSENTIALITY::1107::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.024510713683752905,0.21343409924466125,-0.23794481292841416,lower_vulnerability
COESSENTIALITY::1107::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.21343409924466125,-0.024510713683752905,0.23794481292841416,higher_vulnerability
COESSENTIALITY::1108::molecular function:heat shock protein binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.03735451358418618,0.8390740513896883,-0.8764285649738744,lower_vulnerability
