gene,background,observed_background_vulnerability_rho,empirical_p_value,n_permutations,n_trajectories_combined
AFAP1L1,HCT116,0.0810966810966811,0.3866133866133866,1000,3
AFAP1L2,HCT116,-0.0959595959595959,0.2917082917082917,1000,3
AFDN,HCT116,0.1323232323232323,0.16283716283716285,1000,3
AFF1,HCT116,0.105050505050505,0.24275724275724275,1000,3
AFF2,HCT116,0.216017316017316,0.012987012987012988,1000,3
AFF3,HCT116,0.0365079365079365,0.6913086913086913,1000,3
AFF4,HCT116,0.0572150072150072,0.5314685314685315,1000,3
AFG1L,HCT116,0.1077200577200577,0.23576423576423577,1000,3
AFG3L2,HCT116,0.1072871572871572,0.22877122877122877,1000,3
AFM,HCT116,-0.1705627705627705,0.04795204795204795,1000,3
AFMID,HCT116,0.1999278499278499,0.03596403596403597,1000,3
AFP,HCT116,0.0753968253968253,0.39760239760239763,1000,3
AFTPH,HCT116,-0.0003607503607503,0.996003996003996,1000,3
AGA,HCT116,0.1291486291486291,0.17682317682317683,1000,3
AGAP1,HCT116,0.0443722943722943,0.6443556443556444,1000,3
AGAP2,HCT116,0.1853535353535353,0.04395604395604396,1000,3
AGAP3,HCT116,0.19004329004329,0.04395604395604396,1000,3
AGAP5,HCT116,,0.000999000999000999,1000,3
AGAP6,HCT116,-0.3487012987012987,0.000999000999000999,1000,3
AGAP9,HCT116,,0.000999000999000999,1000,3
AGBL1,HCT116,0.0281385281385281,0.7572427572427572,1000,3
AGBL2,HCT116,-0.0528138528138528,0.5614385614385614,1000,3
AGBL3,HCT116,-0.0974747474747474,0.27672327672327673,1000,3
AGBL4,HCT116,-0.0151515151515151,0.8721278721278721,1000,3
AGBL5,HCT116,-0.0467532467532467,0.6283716283716284,1000,3
AGER,HCT116,0.0141414141414141,0.8771228771228772,1000,3
AGFG1,HCT116,0.1194805194805194,0.17382617382617382,1000,3
AGFG2,HCT116,-0.1692640692640692,0.059940059940059943,1000,3
AGGF1,HCT116,-0.204040404040404,0.027972027972027972,1000,3
AGK,HCT116,0.0934343434343434,0.3106893106893107,1000,3
AGL,HCT116,-0.2448051948051948,0.006993006993006993,1000,3
AGMAT,HCT116,0.0966089466089466,0.27972027972027974,1000,3
AGMO,HCT116,0.0299422799422799,0.7722277722277723,1000,3
AGO1,HCT116,-0.0945887445887445,0.3206793206793207,1000,3
AGO2,HCT116,-0.0785714285714285,0.38161838161838163,1000,3
AGO3,HCT116,-0.0067099567099567,0.949050949050949,1000,3
AGO4,HCT116,-0.008008658008658,0.9340659340659341,1000,3
AGPAT1,HCT116,-0.0786435786435786,0.3956043956043956,1000,3
AGPAT2,HCT116,0.0211399711399711,0.8241758241758241,1000,3
AGPAT3,HCT116,-0.0277777777777777,0.7752247752247752,1000,3
AGPAT4,HCT116,-0.2608946608946609,0.004995004995004995,1000,3
AGPAT5,HCT116,0.0162337662337662,0.8431568431568431,1000,3
AGPS,HCT116,0.0669552669552669,0.4875124875124875,1000,3
AGR2,HCT116,-0.0085858585858585,0.932067932067932,1000,3
AGR3,HCT116,0.0464646464646464,0.6183816183816184,1000,3
AGRN,HCT116,0.1642857142857142,0.08791208791208792,1000,3
AGRP,HCT116,-0.0665945165945166,0.45454545454545453,1000,3
AGT,HCT116,-0.0772005772005772,0.42157842157842157,1000,3
AGTPBP1,HCT116,-0.1065656565656565,0.26673326673326675,1000,3
AGTR1,HCT116,0.0907647907647907,0.3206793206793207,1000,3
AGTR2,HCT116,0.0666666666666666,0.45254745254745254,1000,3
AGTRAP,HCT116,-0.1669552669552669,0.061938061938061936,1000,3
AGXT,HCT116,0.1077200577200577,0.23776223776223776,1000,3
AGXT2,HCT116,-0.0918470418470418,0.3166833166833167,1000,3
AHCTF1,HCT116,-0.0906204906204906,0.2977022977022977,1000,3
AHCY,HCT116,-0.1079365079365079,0.23276723276723277,1000,3
AHCYL1,HCT116,-0.0637806637806637,0.48451548451548454,1000,3
AHCYL2,HCT116,-0.2815295815295815,0.002997002997002997,1000,3
AHDC1,HCT116,0.1842712842712842,0.04595404595404595,1000,3
AHI1,HCT116,0.0136363636363636,0.8831168831168831,1000,3
AHNAK,HCT116,-0.0036796536796536,0.975024975024975,1000,3
AHNAK2,HCT116,0.1037518037518037,0.26173826173826176,1000,3
AHR,HCT116,0.133044733044733,0.14585414585414586,1000,3
AHRR,HCT116,0.1025974025974026,0.2547452547452547,1000,3
AHSA1,HCT116,0.1522366522366522,0.08391608391608392,1000,3
AHSG,HCT116,0.1739538239538239,0.06693306693306693,1000,3
AHSP,HCT116,-0.0733766233766233,0.43156843156843155,1000,3
AICDA,HCT116,-0.0624819624819624,0.5194805194805194,1000,3
AIDA,HCT116,-0.1326839826839826,0.15284715284715283,1000,3
AIF1,HCT116,0.1054834054834054,0.24975024975024976,1000,3
AIF1L,HCT116,0.0567099567099567,0.5484515484515484,1000,3
AIFM1,HCT116,-0.1635642135642135,0.07292707292707293,1000,3
AIFM2,HCT116,-0.1552669552669552,0.08891108891108891,1000,3
AIFM3,HCT116,-0.0653679653679653,0.4485514485514486,1000,3
AIG1,HCT116,0.1004329004329004,0.2827172827172827,1000,3
AIM2,HCT116,-0.1234487734487734,0.1928071928071928,1000,3
AIMP1,HCT116,-0.1183982683982683,0.2007992007992008,1000,3
AIMP2,HCT116,0.1165223665223665,0.18181818181818182,1000,3
AIP,HCT116,-0.0207070707070707,0.8021978021978022,1000,3
AIPL1,HCT116,-0.1362914862914863,0.13886113886113885,1000,3
AIRE,HCT116,-0.0072150072150072,0.9340659340659341,1000,3
AJAP1,HCT116,0.0227272727272727,0.8181818181818182,1000,3
AJM1,HCT116,-0.1950937950937951,0.03796203796203796,1000,3
AJUBA,HCT116,-0.2823232323232323,0.002997002997002997,1000,3
AK1,HCT116,0.1141414141414141,0.21478521478521478,1000,3
AK2,HCT116,0.145021645021645,0.0989010989010989,1000,3
AK3,HCT116,-0.0482683982683982,0.5804195804195804,1000,3
AK4,HCT116,0.0938672438672438,0.33966033966033965,1000,3
AK5,HCT116,-0.0321067821067821,0.7192807192807192,1000,3
AK6,HCT116,-0.2062770562770562,0.017982017982017984,1000,3
AK7,HCT116,-0.0121212121212121,0.8891108891108891,1000,3
AK8,HCT116,-0.1414862914862915,0.11388611388611389,1000,3
AK9,HCT116,0.1455266955266955,0.1048951048951049,1000,3
AKAIN1,HCT116,-0.0937950937950937,0.3076923076923077,1000,3
AKAP1,HCT116,0.0139249639249639,0.8871128871128872,1000,3
AKAP10,HCT116,-0.1536796536796536,0.1018981018981019,1000,3
AKAP11,HCT116,0.1521645021645021,0.0979020979020979,1000,3
AKAP12,HCT116,0.0347763347763347,0.7132867132867133,1000,3
AKAP13,HCT116,-0.0029581529581529,0.978021978021978,1000,3
AKAP14,HCT116,-0.0069264069264069,0.932067932067932,1000,3
AKAP17A,HCT116,,0.000999000999000999,1000,3
AKAP3,HCT116,0.0017316017316017,0.985014985014985,1000,3
AKAP4,HCT116,0.2078643578643578,0.016983016983016984,1000,3
AKAP5,HCT116,0.0657287157287157,0.47352647352647353,1000,3
AKAP6,HCT116,0.0329004329004329,0.7172827172827173,1000,3
AKAP7,HCT116,-7.215007215007215e-05,0.999000999000999,1000,3
AKAP8,HCT116,0.0196969696969696,0.8201798201798202,1000,3
AKAP8L,HCT116,-0.1230880230880231,0.1798201798201798,1000,3
AKAP9,HCT116,-0.02005772005772,0.8191808191808192,1000,3
AKIP1,HCT116,-0.1638528138528138,0.07992007992007992,1000,3
AKIRIN1,HCT116,0.1945887445887446,0.030969030969030968,1000,3
AKIRIN2,HCT116,0.0624819624819624,0.4855144855144855,1000,3
AKNA,HCT116,0.2507936507936508,0.005994005994005994,1000,3
AKNAD1,HCT116,0.0356421356421356,0.7082917082917083,1000,3
AKR1A1,HCT116,-0.1839826839826839,0.04495504495504495,1000,3
AKR1B1,HCT116,-0.0805194805194805,0.3936063936063936,1000,3
AKR1B10,HCT116,-0.0487734487734487,0.5994005994005994,1000,3
AKR1B15,HCT116,-0.1572871572871572,0.07992007992007992,1000,3
AKR1C2,HCT116,0.2523809523809524,0.007992007992007992,1000,3
AKR1C3,HCT116,-0.1497835497835498,0.09490509490509491,1000,3
AKR1C4,HCT116,-0.0619047619047619,0.5114885114885115,1000,3
AKR1D1,HCT116,-0.1059163059163059,0.25374625374625376,1000,3
AKR1E2,HCT116,0.0031746031746031,0.967032967032967,1000,3
AKR7A2,HCT116,-0.1834054834054834,0.054945054945054944,1000,3
AKR7A3,HCT116,-0.1467532467532467,0.11488511488511488,1000,3
AKT1,HCT116,-0.1343434343434343,0.14585414585414586,1000,3
AKT1S1,HCT116,-0.1427128427128427,0.1018981018981019,1000,3
AKT2,HCT116,0.008008658008658,0.9280719280719281,1000,3
AKT3,HCT116,-0.0034632034632034,0.983016983016983,1000,3
AKTIP,HCT116,-0.0647186147186147,0.47052947052947053,1000,3
ALAD,HCT116,-0.2246031746031746,0.013986013986013986,1000,3
ALAS1,HCT116,0.0497835497835497,0.6033966033966034,1000,3
ALAS2,HCT116,0.1236652236652236,0.18181818181818182,1000,3
ALB,HCT116,0.0043290043290043,0.972027972027972,1000,3
ALCAM,HCT116,-0.1974025974025974,0.017982017982017984,1000,3
ALDH16A1,HCT116,0.2612554112554112,0.008991008991008992,1000,3
ALDH18A1,HCT116,-0.1132034632034632,0.22477522477522477,1000,3
ALDH1A1,HCT116,-0.174025974025974,0.061938061938061936,1000,3
ALDH1A2,HCT116,0.1185425685425685,0.18981018981018982,1000,3
ALDH1A3,HCT116,0.0307359307359307,0.7252747252747253,1000,3
ALDH1B1,HCT116,-0.1149350649350649,0.21678321678321677,1000,3
ALDH1L1,HCT116,-0.0937950937950937,0.3106893106893107,1000,3
ALDH1L2,HCT116,0.2489898989898989,0.005994005994005994,1000,3
ALDH2,HCT116,0.1001443001443001,0.25674325674325676,1000,3
ALDH3A1,HCT116,-0.1887445887445887,0.03796203796203796,1000,3
ALDH3A2,HCT116,0.0479797979797979,0.6353646353646354,1000,3
ALDH3B1,HCT116,,0.000999000999000999,1000,3
ALDH3B2,HCT116,-0.3370851370851371,0.000999000999000999,1000,3
ALDH4A1,HCT116,0.0318903318903318,0.7032967032967034,1000,3
ALDH5A1,HCT116,-0.0973304473304473,0.2907092907092907,1000,3
ALDH6A1,HCT116,0.1205627705627705,0.1918081918081918,1000,3
ALDH7A1,HCT116,0.0799422799422799,0.3916083916083916,1000,3
ALDH8A1,HCT116,-0.0732323232323232,0.43456543456543456,1000,3
ALDH9A1,HCT116,0.0689754689754689,0.44555444555444557,1000,3
ALDOA,HCT116,-0.0126262626262626,0.8901098901098901,1000,3
ALDOB,HCT116,-0.1315295815295815,0.12787212787212787,1000,3
ALDOC,HCT116,-0.1591630591630591,0.08291708291708291,1000,3
ALG1,HCT116,0.037012987012987,0.6733266733266733,1000,3
ALG10,HCT116,-0.052020202020202,0.5874125874125874,1000,3
ALG10B,HCT116,0.0374458874458874,0.6753246753246753,1000,3
ALG11,HCT116,0.1302308802308802,0.15184815184815184,1000,3
ALG12,HCT116,0.0984126984126984,0.2867132867132867,1000,3
ALG13,HCT116,-0.0409090909090909,0.6573426573426573,1000,3
ALG14,HCT116,0.0599567099567099,0.5164835164835165,1000,3
ALG2,HCT116,0.0261183261183261,0.7842157842157842,1000,3
ALG3,HCT116,0.0624819624819624,0.46353646353646355,1000,3
ALG5,HCT116,0.1663780663780663,0.06793206793206794,1000,3
ALG6,HCT116,-0.1059163059163059,0.24675324675324675,1000,3
ALG8,HCT116,-0.0103896103896103,0.9070929070929071,1000,3
ALG9,HCT116,0.0329725829725829,0.7272727272727273,1000,3
ALK,HCT116,-0.015007215007215,0.8491508491508492,1000,3
ALKAL1,HCT116,0.0836219336219336,0.35664335664335667,1000,3
ALKAL2,HCT116,-0.0915584415584415,0.33466533466533466,1000,3
ALKBH1,HCT116,0.072005772005772,0.42357642357642356,1000,3
ALKBH2,HCT116,0.0943722943722943,0.2997002997002997,1000,3
ALKBH3,HCT116,0.1365800865800865,0.14585414585414586,1000,3
ALKBH4,HCT116,-0.1468975468975469,0.12287712287712288,1000,3
ALKBH5,HCT116,-0.1556998556998557,0.08691308691308691,1000,3
ALKBH6,HCT116,-0.3263347763347763,0.000999000999000999,1000,3
ALKBH7,HCT116,0.0232323232323232,0.7892107892107892,1000,3
ALKBH8,HCT116,-0.2518037518037518,0.008991008991008992,1000,3
ALLC,HCT116,-0.0404761904761904,0.6673326673326674,1000,3
ALMS1,HCT116,0.0552669552669552,0.5384615384615384,1000,3
ALOX12,HCT116,0.0101010101010101,0.9170829170829171,1000,3
ALOX12B,HCT116,-0.1844155844155844,0.04695304695304695,1000,3
ALOX15,HCT116,0.0313852813852813,0.7532467532467533,1000,3
ALOX15B,HCT116,0.0576479076479076,0.5034965034965035,1000,3
ALOX5,HCT116,-0.0544011544011544,0.5224775224775224,1000,3
ALOX5AP,HCT116,-0.1085858585858585,0.23376623376623376,1000,3
ALOXE3,HCT116,-0.0613997113997114,0.5074925074925075,1000,3
ALPG,HCT116,0.2975468975468975,0.000999000999000999,1000,3
ALPI,HCT116,0.1197691197691197,0.2087912087912088,1000,3
ALPK1,HCT116,0.0331890331890331,0.7142857142857143,1000,3
ALPK2,HCT116,0.0843434343434343,0.3806193806193806,1000,3
ALPK3,HCT116,,0.000999000999000999,1000,3
ALPL,HCT116,-0.0202020202020202,0.8281718281718282,1000,3
ALPP,HCT116,0.0546176046176046,0.5384615384615384,1000,3
ALS2,HCT116,-0.1747474747474747,0.04995004995004995,1000,3
ALS2CL,HCT116,0.1158008658008658,0.20279720279720279,1000,3
ALX1,HCT116,-0.1517316017316017,0.10989010989010989,1000,3
ALX3,HCT116,-0.0795093795093795,0.40559440559440557,1000,3
ALX4,HCT116,-0.0677489177489177,0.44955044955044954,1000,3
ALYREF,HCT116,0.0496392496392496,0.5804195804195804,1000,3
AMACR,HCT116,-0.061038961038961,0.5024975024975025,1000,3
AMBN,HCT116,-0.0532467532467532,0.5644355644355644,1000,3
AMBP,HCT116,-0.1532467532467532,0.09090909090909091,1000,3
AMBRA1,HCT116,0.0513708513708513,0.5804195804195804,1000,3
AMD1,HCT116,-0.0795815295815295,0.3726273726273726,1000,3
AMDHD1,HCT116,0.2870851370851371,0.000999000999000999,1000,3
AMDHD2,HCT116,0.073088023088023,0.4255744255744256,1000,3
AMELX,HCT116,-0.1298701298701298,0.16483516483516483,1000,3
AMELY,HCT116,,0.000999000999000999,1000,3
AMER1,HCT116,-0.1504329004329004,0.11188811188811189,1000,3
AMER2,HCT116,-0.0902597402597402,0.34065934065934067,1000,3
AMER3,HCT116,-0.0173160173160173,0.8311688311688312,1000,3
AMFR,HCT116,-0.0073593073593073,0.935064935064935,1000,3
AMH,HCT116,-0.0197691197691197,0.8311688311688312,1000,3
AMHR2,HCT116,-0.2326118326118326,0.00999000999000999,1000,3
AMIGO1,HCT116,0.0369408369408369,0.7092907092907093,1000,3
AMIGO2,HCT116,-0.2453823953823953,0.008991008991008992,1000,3
AMIGO3,HCT116,0.0529581529581529,0.5614385614385614,1000,3
AMMECR1,HCT116,0.0211399711399711,0.8101898101898102,1000,3
AMMECR1L,HCT116,0.0259018759018759,0.7852147852147852,1000,3
AMN,HCT116,0.0041125541125541,0.9590409590409591,1000,3
AMN1,HCT116,-0.1424963924963925,0.10789210789210789,1000,3
AMOT,HCT116,-0.0331890331890331,0.7302697302697303,1000,3
AMOTL1,HCT116,-0.2217171717171717,0.01898101898101898,1000,3
AMOTL2,HCT116,-0.1212121212121212,0.16483516483516483,1000,3
AMPD1,HCT116,-0.0305194805194805,0.7332667332667333,1000,3
AMPD2,HCT116,-0.0347041847041847,0.6903096903096904,1000,3
AMPD3,HCT116,-0.2904761904761905,0.003996003996003996,1000,3
AMPH,HCT116,-0.0007215007215007,0.994005994005994,1000,3
AMT,HCT116,0.1144300144300144,0.1848151848151848,1000,3
AMTN,HCT116,0.0423520923520923,0.6353646353646354,1000,3
AMY2A,HCT116,-0.0683261183261183,0.45754245754245754,1000,3
AMZ1,HCT116,0.069047619047619,0.43756243756243757,1000,3
AMZ2,HCT116,-0.0598845598845598,0.5254745254745254,1000,3
ANAPC1,HCT116,-0.1116883116883116,0.22777222777222778,1000,3
ANAPC10,HCT116,-0.0638528138528138,0.4995004995004995,1000,3
ANAPC11,HCT116,0.1021645021645021,0.25074925074925075,1000,3
ANAPC13,HCT116,-0.1452380952380952,0.08291708291708291,1000,3
ANAPC15,HCT116,-0.0329004329004329,0.7492507492507493,1000,3
ANAPC16,HCT116,-0.1544011544011544,0.08691308691308691,1000,3
ANAPC2,HCT116,0.0284271284271284,0.7792207792207793,1000,3
ANAPC4,HCT116,0.3629148629148629,0.000999000999000999,1000,3
ANAPC5,HCT116,0.1829725829725829,0.03996003996003996,1000,3
ANAPC7,HCT116,-0.0731601731601731,0.4045954045954046,1000,3
ANG,HCT116,-0.0461038961038961,0.6193806193806194,1000,3
ANGEL1,HCT116,-0.0171717171717171,0.8371628371628371,1000,3
ANGEL2,HCT116,0.0075757575757575,0.9410589410589411,1000,3
ANGPT1,HCT116,0.3026695526695526,0.003996003996003996,1000,3
ANGPT2,HCT116,-0.1306637806637806,0.15884115884115885,1000,3
ANGPT4,HCT116,-0.1845598845598845,0.04195804195804196,1000,3
ANGPTL1,HCT116,-0.1396825396825396,0.12987012987012986,1000,3
ANGPTL2,HCT116,0.038023088023088,0.6913086913086913,1000,3
ANGPTL3,HCT116,0.0482683982683982,0.5774225774225774,1000,3
ANGPTL4,HCT116,-0.1367243867243867,0.11888111888111888,1000,3
ANGPTL5,HCT116,0.2415584415584415,0.01098901098901099,1000,3
ANGPTL6,HCT116,-0.0493506493506493,0.5494505494505495,1000,3
ANGPTL7,HCT116,0.1232323232323232,0.1918081918081918,1000,3
ANGPTL8,HCT116,0.1643578643578643,0.06293706293706294,1000,3
ANHX,HCT116,0.021067821067821,0.8331668331668332,1000,3
ANK1,HCT116,0.0791486291486291,0.3726273726273726,1000,3
ANK2,HCT116,0.267027417027417,0.005994005994005994,1000,3
ANK3,HCT116,0.1622655122655122,0.08591408591408592,1000,3
ANKAR,HCT116,0.0264790764790764,0.7722277722277723,1000,3
ANKDD1A,HCT116,0.1306637806637806,0.16783216783216784,1000,3
ANKDD1B,HCT116,-0.1603174603174603,0.07092907092907093,1000,3
ANKEF1,HCT116,-0.1122655122655122,0.2217782217782218,1000,3
ANKFN1,HCT116,-0.001082251082251,0.985014985014985,1000,3
ANKFY1,HCT116,0.0743145743145743,0.41358641358641357,1000,3
ANKH,HCT116,-0.1527417027417027,0.0959040959040959,1000,3
ANKHD1,HCT116,-0.1173160173160173,0.19080919080919082,1000,3
ANKIB1,HCT116,0.0922077922077922,0.3116883116883117,1000,3
ANKK1,HCT116,0.2127705627705627,0.015984015984015984,1000,3
ANKLE1,HCT116,-0.0084415584415584,0.9180819180819181,1000,3
ANKLE2,HCT116,0.0668831168831168,0.45554445554445555,1000,3
ANKMY1,HCT116,-0.147979797979798,0.11688311688311688,1000,3
ANKMY2,HCT116,0.105050505050505,0.24375624375624375,1000,3
ANKRA2,HCT116,0.0603174603174603,0.5394605394605395,1000,3
ANKRD1,HCT116,0.1523088023088023,0.0999000999000999,1000,3
ANKRD10,HCT116,0.206998556998557,0.028971028971028972,1000,3
ANKRD11,HCT116,0.108008658008658,0.2707292707292707,1000,3
ANKRD12,HCT116,-0.0901154401154401,0.34165834165834164,1000,3
ANKRD13A,HCT116,7.215007215007215e-05,1.0,1000,3
ANKRD13B,HCT116,0.0904040404040404,0.31368631368631367,1000,3
ANKRD13C,HCT116,-0.2284992784992785,0.00999000999000999,1000,3
ANKRD13D,HCT116,-0.2252525252525252,0.011988011988011988,1000,3
ANKRD16,HCT116,-0.0404761904761904,0.6603396603396603,1000,3
ANKRD17,HCT116,-0.079076479076479,0.3936063936063936,1000,3
ANKRD18A,HCT116,0.0137806637806637,0.8811188811188811,1000,3
ANKRD18B,HCT116,,0.000999000999000999,1000,3
ANKRD2,HCT116,0.2579365079365079,0.005994005994005994,1000,3
ANKRD22,HCT116,-0.0824675324675324,0.3956043956043956,1000,3
ANKRD23,HCT116,-0.1447330447330447,0.12287712287712288,1000,3
ANKRD24,HCT116,-0.1304473304473304,0.17082917082917082,1000,3
ANKRD26,HCT116,-0.1325396825396825,0.13386613386613386,1000,3
ANKRD27,HCT116,0.0257575757575757,0.7912087912087912,1000,3
ANKRD28,HCT116,0.064069264069264,0.46353646353646355,1000,3
ANKRD29,HCT116,-0.018037518037518,0.8711288711288712,1000,3
ANKRD30A,HCT116,-0.3376623376623376,0.000999000999000999,1000,3
ANKRD30B,HCT116,-0.1816017316017316,0.04595404595404595,1000,3
ANKRD30BL,HCT116,,0.000999000999000999,1000,3
ANKRD31,HCT116,0.0175324675324675,0.8321678321678322,1000,3
ANKRD33,HCT116,-0.0624819624819624,0.46853146853146854,1000,3
ANKRD33B,HCT116,0.0278499278499278,0.7772227772227772,1000,3
ANKRD34A,HCT116,0.1380952380952381,0.14885114885114886,1000,3
ANKRD34B,HCT116,0.0148629148629148,0.8721278721278721,1000,3
ANKRD34C,HCT116,0.121067821067821,0.2087912087912088,1000,3
ANKRD35,HCT116,0.2378787878787878,0.011988011988011988,1000,3
ANKRD36,HCT116,,0.000999000999000999,1000,3
ANKRD36B,HCT116,,0.000999000999000999,1000,3
ANKRD36C,HCT116,,0.000999000999000999,1000,3
ANKRD37,HCT116,0.1186147186147186,0.1798201798201798,1000,3
ANKRD39,HCT116,0.013059163059163,0.9000999000999002,1000,3
ANKRD40,HCT116,-0.1259018759018759,0.17682317682317683,1000,3
ANKRD40CL,HCT116,,0.000999000999000999,1000,3
ANKRD42,HCT116,-0.1238816738816738,0.16583416583416583,1000,3
ANKRD44,HCT116,-0.0264069264069264,0.7742257742257742,1000,3
ANKRD45,HCT116,-0.0518037518037518,0.5664335664335665,1000,3
ANKRD46,HCT116,0.15007215007215,0.0989010989010989,1000,3
ANKRD49,HCT116,-0.0668109668109668,0.46253746253746253,1000,3
ANKRD50,HCT116,0.1688311688311688,0.06293706293706294,1000,3
ANKRD52,HCT116,-0.0039682539682539,0.965034965034965,1000,3
ANKRD53,HCT116,-0.117027417027417,0.1848151848151848,1000,3
ANKRD54,HCT116,-0.1818181818181818,0.03896103896103896,1000,3
ANKRD55,HCT116,-0.1102453102453102,0.2177822177822178,1000,3
ANKRD6,HCT116,0.059018759018759,0.5354645354645354,1000,3
ANKRD60,HCT116,,0.000999000999000999,1000,3
ANKRD61,HCT116,0.0878787878787878,0.31368631368631367,1000,3
ANKRD62,HCT116,0.1753246753246753,0.06493506493506493,1000,3
ANKRD63,HCT116,,0.000999000999000999,1000,3
ANKRD65,HCT116,-0.1253246753246753,0.18281718281718282,1000,3
ANKRD66,HCT116,-0.0881673881673881,0.34065934065934067,1000,3
ANKRD7,HCT116,0.0004329004329004,0.998001998001998,1000,3
ANKRD9,HCT116,0.1284992784992785,0.15484515484515485,1000,3
ANKS1A,HCT116,-0.038023088023088,0.6893106893106893,1000,3
ANKS1B,HCT116,-0.0382395382395382,0.6823176823176823,1000,3
ANKS3,HCT116,0.0178210678210678,0.8501498501498501,1000,3
ANKS4B,HCT116,-0.0562770562770562,0.5374625374625375,1000,3
ANKS6,HCT116,0.0393939393939393,0.6673326673326674,1000,3
ANKUB1,HCT116,,0.000999000999000999,1000,3
ANKZF1,HCT116,0.2803030303030303,0.005994005994005994,1000,3
ANLN,HCT116,-0.2297979797979798,0.011988011988011988,1000,3
ANO1,HCT116,0.0052669552669552,0.9690309690309691,1000,3
ANO10,HCT116,0.2785714285714286,0.002997002997002997,1000,3
ANO2,HCT116,,0.000999000999000999,1000,3
ANO3,HCT116,0.1547619047619047,0.08491508491508491,1000,3
ANO4,HCT116,0.2324675324675324,0.011988011988011988,1000,3
ANO5,HCT116,-0.1211399711399711,0.1968031968031968,1000,3
ANO6,HCT116,0.0275613275613275,0.7592407592407593,1000,3
ANO7,HCT116,0.1129148629148629,0.21878121878121878,1000,3
ANO8,HCT116,0.0056998556998557,0.9500499500499501,1000,3
ANO9,HCT116,-0.0069264069264069,0.9250749250749251,1000,3
ANOS1,HCT116,-0.0969696969696969,0.27472527472527475,1000,3
ANP32A,HCT116,-0.2072871572871573,0.025974025974025976,1000,3
ANP32B,HCT116,0.2499278499278499,0.004995004995004995,1000,3
ANP32D,HCT116,0.0536796536796536,0.5434565434565435,1000,3
ANP32E,HCT116,0.0417748917748917,0.6093906093906094,1000,3
ANPEP,HCT116,-0.0544733044733044,0.5394605394605395,1000,3
ANTKMT,HCT116,0.4575757575757576,0.000999000999000999,1000,3
ANTXR1,HCT116,-0.1661616161616161,0.07692307692307693,1000,3
ANTXR2,HCT116,-0.1157287157287157,0.1958041958041958,1000,3
ANTXRL,HCT116,0.0722943722943723,0.46253746253746253,1000,3
ANXA1,HCT116,-0.2144300144300144,0.024975024975024976,1000,3
ANXA10,HCT116,-0.0826118326118326,0.3516483516483517,1000,3
ANXA11,HCT116,-0.4452380952380952,0.000999000999000999,1000,3
ANXA13,HCT116,0.0463203463203463,0.6193806193806194,1000,3
ANXA2,HCT116,-0.037012987012987,0.7032967032967034,1000,3
