gene,background,n_trajectory_values,n_positive_trajectory_values,background_vulnerability_rho,background_p_value,n_resampling_supported_trajectories,background_resampling_supported
BCAT2,DLD1,1,1,0.0329004329004329,0.8115271743949439,0,False
BCCIP,DLD1,1,1,0.09747474747474748,0.47895973005750997,0,False
BCDIN3D,DLD1,1,1,0.05670995670995671,0.6808940184526707,0,False
BCHE,DLD1,1,1,0.1712121212121212,0.21136119151802493,0,False
BCKDHA,DLD1,1,0,-0.0966089466089466,0.48289217868100826,0,False
BCKDHB,DLD1,1,0,-0.2719336219336219,0.044599244821236284,0,False
BCKDK,DLD1,1,0,-0.19466089466089467,0.15440327005928853,0,False
BCL10,DLD1,1,0,-0.09776334776334776,0.47765269896114515,0,False
BCL11A,DLD1,1,1,0.09523809523809523,0.48915322832807756,0,False
BCL11B,DLD1,1,0,-0.10324675324675325,0.45318289333961714,0,False
BCL2,DLD1,1,1,0.04401154401154401,0.7496840488127334,0,False
BCL2A1,DLD1,1,1,0.1595238095238095,0.24468560034212752,0,False
BCL2L1,DLD1,1,1,0.08354978354978355,0.5442149068098657,0,False
BCL2L10,DLD1,1,0,-0.24054834054834054,0.07688456362935926,0,False
BCL2L11,DLD1,1,0,-0.010533910533910534,0.9391571282893687,0,False
BCL2L12,DLD1,1,0,-0.06825396825396825,0.620503728887193,0,False
BCL2L13,DLD1,1,1,0.03751803751803752,0.7856634942359569,0,False
BCL2L14,DLD1,1,1,0.1362193362193362,0.32136441143283584,0,False
BCL2L15,DLD1,1,1,0.10548340548340548,0.4434028717935091,0,False
BCL2L2,DLD1,1,0,-0.21587301587301588,0.11344148423914542,0,False
BCL3,DLD1,1,0,-0.06428571428571428,0.641009430509931,0,False
BCL6,DLD1,1,1,0.09581529581529581,0.48651183270323684,0,False
BCL6B,DLD1,1,1,0.13138528138528138,0.3389953298882848,0,False
BCL7A,DLD1,1,0,-0.12864357864357864,0.3492577029565744,0,False
BCL7B,DLD1,1,1,0.05454545454545454,0.6924567741892578,0,False
BCL7C,DLD1,1,0,-0.13131313131313133,0.33926295983613264,0,False
BCL9,DLD1,1,0,-0.25952380952380955,0.05569709588762329,0,False
BCL9L,DLD1,1,0,-0.1803030303030303,0.18774628669491514,0,False
BCLAF1,DLD1,1,0,-0.049134199134199134,0.7216648356949196,0,False
BCLAF3,DLD1,1,1,0.2077922077922078,0.12793335503869688,0,False
BCO1,DLD1,1,0,-0.048484848484848485,0.7251974273729516,0,False
BCO2,DLD1,1,0,-0.13852813852813853,0.3131528498392038,0,False
BCOR,DLD1,1,0,-0.10173160173160173,0.4598746838703086,0,False
BCORL1,DLD1,1,1,0.2746753246753247,0.042409803805736716,0,False
BCR,DLD1,1,0,-0.11096681096681096,0.41992869296394447,0,False
BCS1L,DLD1,1,1,0.1603896103896104,0.24210092666856398,0,False
BDH1,DLD1,1,0,-0.12453102453102453,0.3650061956816833,0,False
BDH2,DLD1,1,0,-0.14639249639249638,0.2861987315944368,0,False
BDKRB1,DLD1,1,1,0.15692640692640691,0.2525522267392941,0,False
BDKRB2,DLD1,1,1,0.09025974025974026,0.5122431838857034,0,False
BDNF,DLD1,1,1,0.01341991341991342,0.9225333409836487,0,False
BDP1,DLD1,1,0,-0.06897546897546898,0.6168054106963982,0,False
BEAN1,DLD1,1,0,-0.04184704184704185,0.7616227019021589,0,False
BECN1,DLD1,1,1,0.08051948051948052,0.5589628039915486,0,False
BECN2,DLD1,1,0,,,0,False
BEGAIN,DLD1,1,1,0.029942279942279944,0.828203609233613,0,False
BEND2,DLD1,1,0,-0.14473304473304474,0.29175547324852186,0,False
BEND3,DLD1,1,0,-7.215007215007215e-05,0.9995828749137995,0,False
BEND4,DLD1,1,0,-0.06536796536796537,0.6353896698481621,0,False
BEND5,DLD1,1,0,-0.16832611832611832,0.21927627159782923,0,False
BEND6,DLD1,1,1,0.01753246753246753,0.8989028386145231,0,False
BEND7,DLD1,1,0,-0.06666666666666667,0.6286728106904537,0,False
BEST1,DLD1,1,0,-0.16031746031746033,0.2423156007259286,0,False
BEST2,DLD1,1,0,-0.1163059163059163,0.3977697265144576,0,False
BEST3,DLD1,1,0,-0.3145021645021645,0.019360288744287538,0,False
BEST4,DLD1,1,0,-0.2033910533910534,0.13639277843919662,0,False
BET1,DLD1,1,0,-0.0347041847041847,0.8013987340543023,0,False
BET1L,DLD1,1,1,0.053246753246753244,0.6994281991738256,0,False
BEX1,DLD1,1,1,0.03506493506493506,0.7993768740443838,0,False
BEX2,DLD1,1,0,-0.20064935064935066,0.14187051560787775,0,False
BEX3,DLD1,1,1,0.36962481962481963,0.005480422670594369,1,True
BEX4,DLD1,1,0,-0.18463203463203462,0.1771919036287711,0,False
BEX5,DLD1,1,0,-0.1834054834054834,0.1801377127725715,0,False
BFAR,DLD1,1,1,0.30317460317460315,0.024448729031962782,0,False
BFSP1,DLD1,1,1,0.10158730158730159,0.46051478661639506,0,False
BFSP2,DLD1,1,1,0.0002886002886002886,0.9983315007626112,0,False
BGLAP,DLD1,1,1,0.2077922077922078,0.12793335503869688,0,False
BGN,DLD1,1,0,-0.1873737373737374,0.17073350366852985,0,False
BHLHA15,DLD1,1,1,0.0386002886002886,0.7796336856286884,0,False
BHLHA9,DLD1,1,1,0.07294372294372295,0.596635030273245,0,False
BHLHE22,DLD1,1,0,-0.0665945165945166,0.629045193884062,0,False
BHLHE23,DLD1,1,0,,,0,False
BHLHE40,DLD1,1,1,0.1098124098124098,0.42481076669102075,0,False
BHLHE41,DLD1,1,1,0.014141414141414142,0.9183822473517198,0,False
BHMT,DLD1,1,0,-0.06002886002886003,0.6633058535058953,0,False
BHMT2,DLD1,1,0,-0.07431457431457432,0.589735530243438,0,False
BICC1,DLD1,1,1,0.1031024531024531,0.4538178970010172,0,False
BICD1,DLD1,1,0,-0.1005050505050505,0.4653309524614346,0,False
BICD2,DLD1,1,0,-0.12323232323232323,0.3700675180160161,0,False
BICDL1,DLD1,1,1,0.16125541125541126,0.2395349731600687,0,False
BICDL2,DLD1,1,0,-0.01240981240981241,0.9283482927668263,0,False
BICRA,DLD1,1,0,-0.0834054834054834,0.5449129033635277,0,False
BICRAL,DLD1,1,0,-0.10844155844155844,0.4306498496949889,0,False
BID,DLD1,1,1,0.26255411255411254,0.05279998391377039,0,False
BIK,DLD1,1,0,-0.03607503607503607,0.7937226517976439,0,False
BIN1,DLD1,1,1,0.1189033189033189,0.3872421618469278,0,False
BIN2,DLD1,1,0,-0.24321789321789322,0.07356704730612468,0,False
BIN3,DLD1,1,0,-0.03932178932178932,0.7756209326946545,0,False
BIRC2,DLD1,1,0,-0.0025252525252525255,0.9854014126395522,0,False
BIRC3,DLD1,1,1,0.2077922077922078,0.12793335503869688,0,False
BIRC5,DLD1,1,0,-0.05512265512265512,0.6893664264574638,0,False
BIRC6,DLD1,1,0,-0.02005772005772006,0.8844345965991128,0,False
BIRC7,DLD1,1,1,0.046031746031746035,0.7385935591707058,0,False
BIVM,DLD1,1,0,-0.086002886002886,0.5324154655157839,0,False
BLCAP,DLD1,1,1,0.046103896103896105,0.7381984305056548,0,False
BLID,DLD1,1,0,-0.012193362193362194,0.9295948479780948,0,False
BLK,DLD1,1,0,-0.2649350649350649,0.050610537269176026,0,False
BLM,DLD1,1,0,-0.12294372294372294,0.3711979804599203,0,False
BLMH,DLD1,1,0,-0.09437229437229437,0.4931293457138482,0,False
BLNK,DLD1,1,0,-0.0816017316017316,0.5536741141625352,0,False
BLOC1S1,DLD1,1,1,0.10043290043290043,0.4656529941174947,0,False
BLOC1S2,DLD1,1,1,0.07301587301587302,0.5962710102353834,0,False
BLOC1S3,DLD1,1,1,0.07770562770562771,0.5728238159226626,0,False
BLOC1S4,DLD1,1,1,0.07582972582972583,0.582151614190915,0,False
BLOC1S5,DLD1,1,1,0.047113997113997115,0.7326737247190737,0,False
BLOC1S6,DLD1,1,0,-0.0626984126984127,0.6492879539247179,0,False
BLTP1,DLD1,1,0,-0.0601010101010101,0.6629254543874256,0,False
BLTP2,DLD1,1,0,-0.03023088023088023,0.8265731984646101,0,False
BLTP3A,DLD1,1,1,0.21746031746031746,0.11074866625529058,0,False
BLTP3B,DLD1,1,1,0.3191919191919192,0.017533706328095137,0,False
BLVRA,DLD1,1,0,-0.12258297258297259,0.37261398188781414,0,False
BLVRB,DLD1,1,1,0.01753246753246753,0.8989028386145231,0,False
BLZF1,DLD1,1,0,-0.015223665223665224,0.9121596908121891,0,False
BMAL1,DLD1,1,0,-0.1020923520923521,0.4582765454840246,0,False
BMAL2,DLD1,1,0,-0.07417027417027416,0.5904601087644846,0,False
BMERB1,DLD1,1,1,0.06096681096681097,0.6583672736039373,0,False
BMF,DLD1,1,1,0.06363636363636363,0.644390932291777,0,False
BMI1,DLD1,1,1,0.14466089466089466,0.2919986573601993,0,False
BMP1,DLD1,1,0,-0.02893217893217893,0.8339156681758734,0,False
BMP10,DLD1,1,0,-0.1725829725829726,0.20767268483184106,0,False
BMP15,DLD1,1,0,-0.05505050505050505,0.6897524459956833,0,False
BMP2,DLD1,1,0,-0.12258297258297259,0.37261398188781414,0,False
BMP2K,DLD1,1,1,0.04458874458874459,0.7465100926243324,0,False
BMP3,DLD1,1,1,0.043073593073593076,0.7548504989139946,0,False
BMP4,DLD1,1,1,0.14062049062049062,0.3058281018733177,0,False
BMP5,DLD1,1,0,-0.40194805194805194,0.0023511046948296826,0,False
BMP6,DLD1,1,1,0.0911976911976912,0.5078511075714018,0,False
BMP7,DLD1,1,1,0.09783549783549783,0.4773262375577471,0,False
BMP8A,DLD1,1,0,,,0,False
BMP8B,DLD1,1,0,,,0,False
BMPER,DLD1,1,0,-0.03924963924963925,0.7760219481260389,0,False
BMPR1A,DLD1,1,0,-0.19437229437229436,0.15502724968800166,0,False
BMPR1B,DLD1,1,1,0.04393939393939394,0.7500810842212443,0,False
BMPR2,DLD1,1,0,-0.10007215007215008,0.46726500525520626,0,False
BMS1,DLD1,1,0,-0.346969696969697,0.009451836769794185,0,False
BMT2,DLD1,1,0,-0.14473304473304474,0.29175547324852186,0,False
BMX,DLD1,1,1,0.10418470418470419,0.4490672667039563,0,False
BNC1,DLD1,1,0,-0.14834054834054833,0.27976479834260976,0,False
BNC2,DLD1,1,0,-0.049278499278499276,0.7208805948220623,0,False
BNIP1,DLD1,1,0,-0.05209235209235209,0.7056457731419091,0,False
BNIP2,DLD1,1,0,,,0,False
BNIP3,DLD1,1,0,-0.10245310245310245,0.45668143765547115,0,False
BNIP3L,DLD1,1,0,-0.09242424242424242,0.5021367300897901,0,False
BNIP5,DLD1,1,1,0.026623376623376622,0.8470033619706895,0,False
BNIPL,DLD1,1,1,0.02178932178932179,0.8745348187521144,0,False
BOC,DLD1,1,1,0.04523809523809524,0.7429443806866836,0,False
BOD1,DLD1,1,1,0.15577200577200578,0.25610285833174634,0,False
BOD1L1,DLD1,1,0,-0.02958152958152958,0.8302426334892169,0,False
BOD1L2,DLD1,1,1,0.06976911976911977,0.612748142972961,0,False
BOK,DLD1,1,1,0.12503607503607503,0.3630493020147469,0,False
BOLA1,DLD1,1,1,0.07575757575757576,0.5825117475909576,0,False
BOLA3,DLD1,1,1,0.281024531024531,0.037677088540540506,0,False
BOLL,DLD1,1,0,-0.04242424242424243,0.7584335387365079,0,False
BOP1,DLD1,1,1,0.1,0.46758776775008476,0,False
BORA,DLD1,1,0,-0.06652236652236652,0.6294176687459826,0,False
BORCS5,DLD1,1,1,0.017893217893217895,0.8968338357124623,0,False
BORCS6,DLD1,1,0,-0.09906204906204906,0.47179458302638677,0,False
BORCS7,DLD1,1,1,0.00772005772005772,0.9553902143982694,0,False
BORCS8,DLD1,1,1,0.01976911976911977,0.8860863067588325,0,False
BPGM,DLD1,1,0,-0.14884559884559884,0.2781124546796505,0,False
BPHL,DLD1,1,0,-0.010245310245310245,0.9408210418151365,0,False
BPI,DLD1,1,1,0.1738095238095238,0.2044110890036952,0,False
BPIFA1,DLD1,1,0,-0.24206349206349206,0.0749874164702581,0,False
BPIFA2,DLD1,1,0,-0.21904761904761905,0.10810514800145865,0,False
BPIFA3,DLD1,1,1,0.07604617604617604,0.5810718205899637,0,False
BPIFB1,DLD1,1,0,-0.04531024531024531,0.7425485193863341,0,False
BPIFB2,DLD1,1,0,-0.1756132756132756,0.19968064102186614,0,False
BPIFB3,DLD1,1,0,-0.22943722943722944,0.0919827744434503,0,False
BPIFB4,DLD1,1,1,0.14747474747474748,0.2826124369254719,0,False
BPIFB6,DLD1,1,0,-0.024242424242424242,0.8605430771925713,0,False
BPIFC,DLD1,1,1,0.12914862914862915,0.3473530118610239,0,False
BPNT1,DLD1,1,1,0.13427128427128426,0.3283981652658425,0,False
BPNT2,DLD1,1,0,-0.017676767676767676,0.8980751565714196,0,False
BPTF,DLD1,1,1,0.011688311688311689,0.9325041243447965,0,False
BRAF,DLD1,1,0,-0.05331890331890332,0.6990402450129617,0,False
BRAP,DLD1,1,1,0.08145743145743145,0.554377895097763,0,False
BRAT1,DLD1,1,1,0.19285714285714287,0.15833368433908382,0,False
BRCA1,DLD1,1,1,0.009163059163059163,0.9470628951914045,0,False
BRCA2,DLD1,1,0,-0.19278499278499278,0.1584924172100696,0,False
BRCC3,DLD1,1,1,0.13398268398268398,0.3294483881690405,0,False
BRD1,DLD1,1,1,0.1810966810966811,0.18577833599126967,0,False
BRD2,DLD1,1,0,-0.08823953823953824,0.5217679619104856,0,False
BRD3,DLD1,1,1,0.05649350649350649,0.6820470748897721,0,False
BRD3OS,DLD1,1,0,,,0,False
BRD4,DLD1,1,0,-0.0259018759018759,0.851101861191523,0,False
BRD7,DLD1,1,0,-0.00937950937950938,0.9458142599997412,0,False
BRD8,DLD1,1,0,-0.13455988455988455,0.3273500538851289,0,False
BRD9,DLD1,1,0,-0.018037518037518036,0.8960064245390871,0,False
BRDT,DLD1,1,0,-0.2634920634920635,0.05192847091033715,0,False
BRF1,DLD1,1,1,0.09256854256854256,0.5014666298224821,0,False
BRF2,DLD1,1,0,-0.10216450216450217,0.4579572813079513,0,False
BRI3,DLD1,1,0,-0.09018759018759019,0.5125818310644902,0,False
BRI3BP,DLD1,1,1,0.03564213564213564,0.7961446188277516,0,False
BRICD5,DLD1,1,1,0.19408369408369408,0.1556530873061055,0,False
BRINP1,DLD1,1,1,0.10418470418470419,0.4490672667039563,0,False
BRINP2,DLD1,1,0,-0.26031746031746034,0.05492617741730851,0,False
BRINP3,DLD1,1,0,-0.03831168831168831,0.7812403917336723,0,False
BRIP1,DLD1,1,1,0.06948051948051948,0.6142221880141197,0,False
BRIX1,DLD1,1,1,0.00202020202020202,0.98832090222334,0,False
BRK1,DLD1,1,1,0.4694083694083694,0.0002999724181633956,1,True
BRME1,DLD1,1,0,-0.043073593073593076,0.7548504989139946,0,False
BRMS1,DLD1,1,1,0.13145743145743147,0.3387278315670886,0,False
BRMS1L,DLD1,1,0,-0.004617604617604618,0.9733088309097326,0,False
BROX,DLD1,1,1,0.0035353535353535356,0.9795630411083216,0,False
BRPF1,DLD1,1,0,-0.1075036075036075,0.4346709356836156,0,False
BRPF3,DLD1,1,0,-0.014357864357864358,0.917137335479883,0,False
BRS3,DLD1,1,0,-0.10230880230880231,0.4573191167887896,0,False
BRSK1,DLD1,1,0,-0.011904761904761904,0.9312571821431642,0,False
BRSK2,DLD1,1,1,0.027633477633477635,0.8412722333784909,0,False
BRWD1,DLD1,1,1,0.1062049062049062,0.44027320321644564,0,False
BRWD3,DLD1,1,1,0.2474747474747475,0.06851321061218703,0,False
BSCL2,DLD1,1,1,0.04220779220779221,0.7596290102988548,0,False
BSDC1,DLD1,1,1,0.13261183261183263,0.33446576761148483,0,False
BSG,DLD1,1,1,0.10245310245310245,0.45668143765547115,0,False
BSN,DLD1,1,1,0.0968975468975469,0.48157947291010067,0,False
BSND,DLD1,1,0,-0.11132756132756133,0.418409639472181,0,False
BSPH1,DLD1,1,0,-0.32366522366522366,0.015930258340652172,0,False
BSPRY,DLD1,1,0,-0.14704184704184703,0.2840433876899583,0,False
BST1,DLD1,1,1,0.08874458874458875,0.5193784999852413,0,False
BST2,DLD1,1,0,-0.3181096681096681,0.017941651404831546,0,False
BSX,DLD1,1,0,-0.09812409812409813,0.4760215788099155,0,False
BTAF1,DLD1,1,0,-0.26601731601731604,0.049640056164117534,0,False
BTBD1,DLD1,1,1,0.1253246753246753,0.36193394659721345,0,False
BTBD10,DLD1,1,0,-0.15,0.274359944727808,0,False
BTBD16,DLD1,1,1,0.03585858585858586,0.7949333953253732,0,False
BTBD17,DLD1,1,0,-0.2803751803751804,0.0381401372097963,0,False
BTBD18,DLD1,1,0,-0.15346320346320347,0.26330476299471434,0,False
BTBD19,DLD1,1,0,,,0,False
BTBD2,DLD1,1,1,0.09184704184704184,0.5048217257221965,0,False
BTBD3,DLD1,1,1,0.0823953823953824,0.5498109356084186,0,False
BTBD6,DLD1,1,1,0.16075036075036075,0.24102950606451162,0,False
BTBD7,DLD1,1,1,0.22294372294372294,0.10182226034515242,0,False
BTBD8,DLD1,1,1,0.09653679653679653,0.4832206498578198,0,False
BTBD9,DLD1,1,1,0.025108225108225107,0.8556147231988679,0,False
BTC,DLD1,1,1,0.13744588744588745,0.31698516272222776,0,False
BTD,DLD1,1,1,0.012987012987012988,0.9250249884980506,0,False
BTF3,DLD1,1,0,-0.1018037518037518,0.45955481399763687,0,False
BTF3L4,DLD1,1,1,0.12489177489177489,0.3636077624918542,0,False
BTG1,DLD1,1,1,0.19826839826839826,0.14675924078083724,0,False
BTG2,DLD1,1,1,0.10851370851370852,0.4303414063827227,0,False
BTG3,DLD1,1,1,0.18708513708513708,0.17140515402043888,0,False
BTG4,DLD1,1,0,-0.16904761904761906,0.21727839771089436,0,False
BTK,DLD1,1,0,-0.13932178932178932,0.31036140006195573,0,False
BTLA,DLD1,1,0,-0.0012265512265512266,0.9929089638985783,0,False
BTN1A1,DLD1,1,1,0.1352092352092352,0.3249995258132602,0,False
BTN2A1,DLD1,1,1,0.34025974025974026,0.011027878154758452,0,False
BTN2A2,DLD1,1,1,0.2093073593073593,0.1251147378563535,0,False
BTN3A1,DLD1,1,1,0.07316017316017316,0.5955432651712529,0,False
BTN3A2,DLD1,1,1,0.02987012987012987,0.8286113245816398,0,False
BTN3A3,DLD1,1,0,-0.050505050505050504,0.7142261303123849,0,False
BTNL2,DLD1,1,0,,,0,False
BTNL3,DLD1,1,1,0.2023088023088023,0.1385357825521506,0,False
BTNL8,DLD1,1,1,0.21038961038961038,0.1231304085608027,0,False
BTNL9,DLD1,1,1,0.048412698412698414,0.7255902900332124,0,False
BTRC,DLD1,1,1,0.08571428571428572,0.5337970770631788,0,False
BUB1,DLD1,1,0,-0.12886002886002887,0.34844061937645754,0,False
BUB1B,DLD1,1,1,0.0398989898989899,0.772414909429413,0,False
BUB3,DLD1,1,1,0.08001443001443001,0.5614389867427206,0,False
BUD13,DLD1,1,0,-0.25627705627705627,0.05894251020658197,0,False
BUD23,DLD1,1,0,-0.06334776334776335,0.645896124639372,0,False
BUD31,DLD1,1,0,-0.07380952380952381,0.592273294216123,0,False
BVES,DLD1,1,0,-0.05245310245310245,0.7037007068808177,0,False
BYSL,DLD1,1,0,-0.007936507936507936,0.9541407932543373,0,False
BZW1,DLD1,1,1,0.1494949494949495,0.27599751319514554,0,False
BZW2,DLD1,1,1,0.2769119769119769,0.04068978309442707,0,False
C10ORF105,DLD1,1,0,-0.1095959595959596,0.4257297280258,0,False
C10ORF120,DLD1,1,1,0.08066378066378066,0.5582562706747531,0,False
C10ORF143,DLD1,1,0,,,0,False
C10ORF53,DLD1,1,0,-0.3256854256854257,0.015248222624493586,0,False
C10ORF62,DLD1,1,0,-0.1401875901875902,0.30733443821238315,0,False
C10ORF67,DLD1,1,0,-0.032395382395382394,0.8143687138253687,0,False
C10ORF71,DLD1,1,1,0.014141414141414142,0.9183822473517198,0,False
C10ORF82,DLD1,1,0,-0.1590909090909091,0.2459849663727592,0,False
C10ORF88,DLD1,1,1,0.1025974025974026,0.4560442442371358,0,False
C10ORF90,DLD1,1,0,-0.013997113997113998,0.9192122967775319,0,False
C10ORF95,DLD1,1,0,,,0,False
C11ORF16,DLD1,1,1,0.16161616161616163,0.2384713437507218,0,False
C11ORF21,DLD1,1,1,0.01904761904761905,0.8902176708619716,0,False
C11ORF24,DLD1,1,1,0.24696969696969698,0.06909791451329149,0,False
C11ORF42,DLD1,1,1,0.07373737373737374,0.5926362288808676,0,False
C11ORF52,DLD1,1,1,0.016594516594516596,0.9042853372223449,0,False
C11ORF54,DLD1,1,1,0.009595959595959595,0.9445657540964723,0,False
C11ORF58,DLD1,1,1,0.13643578643578644,0.3205888273079859,0,False
C11ORF65,DLD1,1,0,-0.23427128427128427,0.0851522008093833,0,False
C11ORF68,DLD1,1,1,0.06883116883116883,0.6175443231993,0,False
C11ORF71,DLD1,1,1,0.09971139971139971,0.46888001716524835,0,False
C11ORF80,DLD1,1,1,0.1678932178932179,0.22048112689067953,0,False
C11ORF86,DLD1,1,1,0.17481962481962482,0.2017523778142312,0,False
C11ORF87,DLD1,1,1,0.25245310245310243,0.06295862975564662,0,False
C11ORF91,DLD1,1,1,0.19466089466089467,0.15440327005928853,0,False
C11ORF96,DLD1,1,0,,,0,False
C11ORF97,DLD1,1,0,,,0,False
C12ORF29,DLD1,1,1,0.04624819624819625,0.7374083747773268,0,False
C12ORF4,DLD1,1,1,0.17344877344877344,0.20536660126553305,0,False
C12ORF40,DLD1,1,0,-0.15165945165945166,0.2690248294186112,0,False
C12ORF42,DLD1,1,1,0.1984848484848485,0.14630970731056675,0,False
C12ORF43,DLD1,1,1,0.1357142857142857,0.32317873222956195,0,False
C12ORF50,DLD1,1,1,0.018975468975468975,0.8906309684235104,0,False
C12ORF54,DLD1,1,0,-0.24155844155844156,0.07561562829123002,0,False
C12ORF56,DLD1,1,1,0.1005050505050505,0.4653309524614346,0,False
C12ORF57,DLD1,1,1,0.13167388167388167,0.3379261264633553,0,False
C12ORF60,DLD1,1,1,0.031096681096681098,0.8216863483936202,0,False
C12ORF71,DLD1,1,1,0.024747474747474747,0.8576675504429708,0,False
C12ORF75,DLD1,1,1,0.12352092352092352,0.3689391357169287,0,False
C13ORF42,DLD1,1,0,,,0,False
C14ORF119,DLD1,1,1,0.05266955266955267,0.7025345694545414,0,False
C14ORF132,DLD1,1,0,,,0,False
C14ORF180,DLD1,1,1,0.26536796536796536,0.05022050833263189,0,False
C14ORF28,DLD1,1,1,0.09386724386724386,0.49545648962225025,0,False
C14ORF39,DLD1,1,0,-0.03477633477633477,0.8009942582140421,0,False
C14ORF93,DLD1,1,1,0.022366522366522368,0.8712390510013663,0,False
C15ORF39,DLD1,1,1,0.025108225108225107,0.8556147231988679,0,False
C15ORF40,DLD1,1,1,0.15339105339105338,0.2635319880994599,0,False
C15ORF48,DLD1,1,0,-0.1272005772005772,0.3547350832380773,0,False
C15ORF61,DLD1,1,1,0.30432900432900434,0.023883341351940267,0,False
C15ORF62,DLD1,1,1,0.10634920634920635,0.4396487498085981,0,False
C16ORF46,DLD1,1,0,-0.04963924963924964,0.7189212413399969,0,False
C16ORF54,DLD1,1,0,-0.049783549783549784,0.7181380013541698,0,False
C16ORF74,DLD1,1,0,-0.23001443001443,0.09114539085606001,0,False
C16ORF78,DLD1,1,0,-0.18528138528138527,0.175646543374844,0,False
C16ORF86,DLD1,1,1,0.3398989898989899,0.01111868192662295,0,False
C16ORF87,DLD1,1,0,-0.11075036075036075,0.4208416340525803,0,False
C16ORF89,DLD1,1,0,-0.06630591630591631,0.6305356425645862,0,False
C16ORF90,DLD1,1,0,-0.07005772005772005,0.6112756182550162,0,False
C16ORF92,DLD1,1,0,-0.10461760461760462,0.44717471778933815,0,False
C16ORF95,DLD1,1,1,0.3704906204906205,0.005363347885210673,1,True
C16ORF96,DLD1,1,0,-0.16702741702741702,0.22290465561606806,0,False
C17ORF100,DLD1,1,0,,,0,False
C17ORF107,DLD1,1,1,0.04660894660894661,0.7354344158556143,0,False
C17ORF113,DLD1,1,0,,,0,False
C17ORF49,DLD1,1,0,-0.0411976911976912,0.7652152150352255,0,False
C17ORF50,DLD1,1,1,0.11587301587301588,0.3995404638717099,0,False
C17ORF58,DLD1,1,1,0.06572871572871573,0.6335209200752286,0,False
C17ORF67,DLD1,1,0,,,0,False
C17ORF75,DLD1,1,0,-0.1606060606060606,0.241457684438723,0,False
C17ORF78,DLD1,1,1,0.03116883116883117,0.8212794114047629,0,False
C17ORF80,DLD1,1,0,-0.00974025974025974,0.9437334901213477,0,False
C17ORF97,DLD1,1,1,0.09199134199134198,0.5041497884630451,0,False
C17ORF98,DLD1,1,0,-0.02943722943722944,0.8310585550007554,0,False
C17ORF99,DLD1,1,0,-0.32352092352092354,0.015979956578511628,0,False
C18ORF21,DLD1,1,0,-0.32474747474747473,0.015561711625701656,0,False
C18ORF25,DLD1,1,0,-0.11969696969696969,0.38405863726897665,0,False
C18ORF32,DLD1,1,1,0.0823953823953824,0.5498109356084186,0,False
C18ORF54,DLD1,1,0,-0.1323953823953824,0.33526233588000665,0,False
C18ORF63,DLD1,1,1,0.0007936507936507937,0.9954116484147907,0,False
C19ORF12,DLD1,1,0,-0.08347763347763348,0.5445638511098723,0,False
C19ORF18,DLD1,1,1,0.07864357864357864,0.5681859075982567,0,False
C19ORF25,DLD1,1,1,0.14206349206349206,0.30084138341105265,0,False
C19ORF33,DLD1,1,1,0.19098124098124097,0.16249886221675516,0,False
C19ORF38,DLD1,1,0,-0.1756132756132756,0.19968064102186614,0,False
C19ORF44,DLD1,1,1,0.07077922077922078,0.6076009891533669,0,False
C19ORF47,DLD1,1,1,0.0797979797979798,0.5625017831668112,0,False
C19ORF53,DLD1,1,0,-0.1655122655122655,0.22719026595727312,0,False
C19ORF67,DLD1,1,1,0.1391053391053391,0.31112111718633156,0,False
