ChemicalID,ChemicalName,phase1_scope,gene_cards_k,phase1_unfiltered_rank,phase1_bh_fdr,phase1_degree_matched_bh_fdr,phase1_n_ctd_human_genes,phase1_crc_overlap,molecular_level,molecular_M2_definition_met,entity_E_tag,entity_E_reason,entity_manual_review_required,canonical_name,synonyms,entity_type,parent_compound,metabolite_of,exposure_family,exposure_axis,candidate_to_axis_relationship,all_candidate_biomarkers,mapping_confidence,mapping_source,searched_domain_count,searched_domains,mapping_status,selection_reason,all_biomarker_summary,above_lod_pct,min_cycle_above_lod_pct,median_cycle_above_lod_pct,max_cycle_above_lod_pct,n_measured,n_above_lod,D_tag,n_cycles_available,cycle_list,first_cycle,last_cycle,biological_matrix,nhanes_lab_component,analyte_available_n,crc_outcome_available_n,exposure_plus_outcome_n,complete_covariate_n,available_crc_cases,available_controls,survey_weight_available,strata_psu_available,creatinine_available_if_urine,core_covariates_available,T_tag,T_reason,selected_primary_biomarker,chemical_class,CasRN,PubChemCID,DTXSID,X_tag,B_tag,human_biomarker,nhanes_variable,biomarker_type,nhanes_cycles,n_cycles,C_tag,E_tag,N_tag,M_tag,eligible_permissive,eligible_moderate,eligible_strict,audit_status,audit_evidence,what_was_checked,databases_checked,possible_proxy,reason_unresolved,manual_review_required,manual_review_reason,priority_tier,final_disposition,PRIORITIZATION_OUTCOME_BLINDED
D015127,"9,10-Dimethyl-1,2-benzanthracene",GeneCards_Disorders,1000,10,0.0001444821339979,0.0121242393969666,79,11,M2,True,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,9 10 dimethyl 1 2 benzanthracene,"9,10-Dimethyl-1,2-benzanthracene;57-97-6",CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP25,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP25"", ""n_cycles_available"": 3, ""total_measured"": 8459, ""total_above_lod"": 8416, ""pooled_above_lod_pct"": 99.49166568152263, ""min_cycle_above_lod_pct"": 99.20692141312185, ""median_cycle_above_lod_pct"": 99.54716981132076, ""max_cycle_above_lod_pct"": 99.70345963756178}]",99.49166568152263,99.20692141312185,99.54716981132076,99.70345963756178,8459.0,8416.0,2.0,3,2013-2014;2015-2016;2017-2018,2013-2014,2017-2018,urine,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,8459,17382,0,0,0,0,False,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,URXP25,pahs,57-97-6,CID:6001,DTXSID1020510,1,1,URXP25,URXP25,urinary biomarker,2013-2014;2015-2016;2017-2018,3,1,1,pending_manual_review,M2,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C581825,monoethyl phthalate,GeneCards_Disorders,1000,11,0.0002858400730271,0.0121242393969666,56,9,M2,True,1,specific_entity_identifier:PubChemCID,False,monoethyl phthalate,monoethyl phthalate;phthalate;plasticizer,phthalate parent or monoester metabolite,,,phthalates,phthalate exposure axis,direct urinary metabolite,URXMEP,high,CDC NHANES phthalate/plasticizer metabolite panel and codebook,161,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXMEP"", ""n_cycles_available"": 10, ""total_measured"": 26735, ""total_above_lod"": 26695, ""pooled_above_lod_pct"": 99.85038339255658, ""min_cycle_above_lod_pct"": 99.52932657494569, ""median_cycle_above_lod_pct"": 99.93973483326637, ""max_cycle_above_lod_pct"": 100.0}]",99.85038339255658,99.52932657494569,99.93973483326637,100.0,26735.0,26695.0,2.0,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,1999-2000,2017-2018,urine,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",26735,17382,16740,15003,104,13671,True,True,True,True,2,predefined primary survey model feasible,URXMEP,phthalates,,CID:75318,,1,1,URXMEP,URXMEP,urinary biomarker,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,2,1,pending_manual_review,M2,True,True,True,resolved_mapped,"CDC NHANES catalog domains checked: Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates; CDC NHANES phthalate/plasticizer metabolite panel and codebook; local XPT registry variables checked for candidate aliases.",CTD identifiers/name; CDC NHANES laboratory catalog; 161 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,direct urinary metabolite,,False,,Tier_A_strict,enter_systematic_human_screen,True
D055549,Volatile Organic Compounds,GeneCards_Disorders,1000,13,0.0010119325816518,0.0355644355644355,1909,77,M2,True,0,broad_or_umbrella_name:\bvolatile organic compounds?\b,True,volatile organic compounds,Volatile Organic Compounds,CTD entity,,,vocs,VOC exposure axis,candidate not matched to NHANES VOC biomarker variable,,unresolved,CDC NHANES VOC blood and urinary metabolite panels searched,587,"Volatile Organic Compound (VOC) Metabolites - Urine;Volatile Organic Compound (VOC) Metabolites - Urine (Surplus);Volatile Organic Compounds (VOC) - Personal Exposure Badge;Volatile Organic Compounds (VOCs) - Blood;Volatile Organic Compounds (VOCs) - Trihalomethanes/MTBE/Nitromethane - Blood;Volatile Organic Compounds (VOCs) - Water;Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample;Volatile Organic Compounds - Blood & Related Questionnaire Items;Volatile Organic Compounds - Blood & Water;Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items;Volatile Organic Compounds - Trihalomethanes/MTBE/Nitromethane - Blood;Volatile Organic Compounds - Water & Related Questionnaire Items;Volatile Organic Compounds and Trihalomethanes/MTBE - Blood;Volatile Organic Compounds and Trihalomethanes/MTBE – Blood – Special Sample",resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,vocs,,,,0,0,,,,,0,0,0,pending_manual_review,M2,False,False,False,resolved_no_supported_candidate_specific_analyte,"CDC NHANES catalog domains checked: Volatile Organic Compound (VOC) Metabolites - Urine;Volatile Organic Compound (VOC) Metabolites - Urine (Surplus);Volatile Organic Compounds (VOC) - Personal Exposure Badge;Volatile Organic Compounds (VOCs) - Blood;Volatile Organic Compounds (VOCs) - Trihalomethanes/MTBE/Nitromethane - Blood;Volatile Organic Compounds (VOCs) - Water;Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample;Volatile Organic Compounds - Blood & Related Questionnaire Items;Volatile Organic Compounds - Blood & Water;Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items;Volatile Organic Compounds - Trihalomethanes/MTBE/Nitromethane - Blood;Volatile Organic Compounds - Water & Related Questionnaire Items;Volatile Organic Compounds and Trihalomethanes/MTBE - Blood;Volatile Organic Compounds and Trihalomethanes/MTBE – Blood – Special Sample; CDC NHANES VOC blood and urinary metabolite panels searched; local XPT registry variables checked for candidate aliases.",CTD identifiers/name; CDC NHANES laboratory catalog; 587 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,candidate not matched to NHANES VOC biomarker variable,CDC NHANES VOC blood and urinary metabolite panels searched,True,broad_or_umbrella_name:\bvolatile organic compounds?\b,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C017461,lead nitrate,GeneCards_Disorders,1000,14,0.001111818561232,0.0355644355644355,68,9,M2,True,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,lead nitrate,lead nitrate;18256-98-9,elemental species or metal compound,,,heavy_metals,metal exposure axis,elemental urinary biomarker for parent metal/species,URXUPB,moderate,CDC NHANES metals blood/urine panels and codebooks,119,Metals - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXUPB"", ""n_cycles_available"": 10, ""total_measured"": 26398, ""total_above_lod"": 25662, ""pooled_above_lod_pct"": 97.21190999318131, ""min_cycle_above_lod_pct"": 84.83189992181391, ""median_cycle_above_lod_pct"": 98.4847523579918, ""max_cycle_above_lod_pct"": 100.0}]",97.21190999318131,84.83189992181391,98.4847523579918,100.0,26398.0,25662.0,2.0,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,1999-2000,2017-2018,urine,Metals - Urine,26398,17382,1715,1531,10,1409,True,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,URXUPB,heavy_metals,18256-98-9,CID:24924,DTXSID2035069,1,1,URXUPB,URXUPB,urinary biomarker,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,2,1,pending_manual_review,M2,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES metals blood/urine panels and codebooks; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,elemental urinary biomarker for parent metal/species,,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C479069,mono(2-ethyl-5-hydroxyhexyl) phthalate,GeneCards_Disorders,1000,17,0.001377023527373,0.0121242393969666,42,7,M2,True,1,specific_entity_identifier:PubChemCID,False,mono 2 ethyl 5 hydroxyhexyl phthalate,mono(2-ethyl-5-hydroxyhexyl) phthalate;phthalate;plasticizer,phthalate parent or monoester metabolite,,,phthalates,,none,,unresolved,,161,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,phthalates,,CID:170295,,0,0,,,,,0,0,1,pending_manual_review,M2,False,False,False,resolved_no_supported_candidate_specific_analyte,"CDC NHANES catalog domains checked: Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates; ; local XPT registry variables checked for candidate aliases.",CTD identifiers/name; CDC NHANES laboratory catalog; 161 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,,,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C043055,gallium arsenide,GeneCards_Disorders,1000,18,0.0014568347272344,0.0121242393969666,57,8,M2,True,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,gallium arsenide,gallium arsenide;1303-00-0,elemental species or metal compound,,,heavy_metals,metal exposure axis,metal family searched; no mapped elemental analyte,,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,119,Metals - Urine,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,heavy_metals,1303-00-0,,DTXSID2023779,0,0,,,,,0,0,1,pending_manual_review,M2,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES Metals - Urine and blood metal panels searched; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,metal family searched; no mapped elemental analyte,CDC NHANES Metals - Urine and blood metal panels searched,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C575690,mono-isobutyl phthalate,GeneCards_Disorders,1000,22,0.002901415083933,0.0121242393969666,49,7,M2,True,1,specific_entity_identifier:PubChemCID,False,mono isobutyl phthalate,mono-isobutyl phthalate;phthalate;plasticizer,phthalate parent or monoester metabolite,,,phthalates,phthalate exposure axis,direct urinary metabolite,URXMIB,high,CDC NHANES phthalate/plasticizer metabolite panel and codebook,161,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXMIB"", ""n_cycles_available"": 9, ""total_measured"": 24199, ""total_above_lod"": 23825, ""pooled_above_lod_pct"": 98.45448159014835, ""min_cycle_above_lod_pct"": 97.31843575418995, ""median_cycle_above_lod_pct"": 98.19508448540707, ""max_cycle_above_lod_pct"": 100.0}]",98.45448159014835,97.31843575418995,98.19508448540707,100.0,24199.0,23825.0,2.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine",24199,17382,15286,13749,97,12506,True,True,True,True,2,predefined primary survey model feasible,URXMIB,phthalates,,CID:92272,,1,1,URXMIB,URXMIB,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M2,True,True,True,resolved_mapped,"CDC NHANES catalog domains checked: Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates; CDC NHANES phthalate/plasticizer metabolite panel and codebook; local XPT registry variables checked for candidate aliases.",CTD identifiers/name; CDC NHANES laboratory catalog; 161 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,direct urinary metabolite,,False,,Tier_A_strict,enter_systematic_human_screen,True
C471400,monoisononylphthalate,GeneCards_Disorders,1000,24,0.0034587951022239,0.0355644355644355,24,5,M2,True,1,specific_ctd_entity_id:C471400,False,monoisononylphthalate,monoisononylphthalate;phthalate;plasticizer,phthalate parent or monoester metabolite,DINP,DINP,phthalates,DINP-related exposure axis,direct urinary metabolite,URXMNP,high,CDC NHANES phthalate/plasticizer metabolite panel and codebook,161,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXMNP"", ""n_cycles_available"": 10, ""total_measured"": 26740, ""total_above_lod"": 10881, ""pooled_above_lod_pct"": 40.69184741959611, ""min_cycle_above_lod_pct"": 5.834932821497121, ""median_cycle_above_lod_pct"": 32.662034475485356, ""max_cycle_above_lod_pct"": 100.0}]",40.69184741959611,5.834932821497121,32.662034475485356,100.0,26740.0,10881.0,0.0,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,1999-2000,2017-2018,urine,"Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",26740,17382,16745,15007,104,13675,True,True,True,True,2,predefined primary survey model feasible,URXMNP,phthalates,,,,1,1,URXMNP,URXMNP,urinary biomarker,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,2,1,pending_manual_review,M2,False,False,False,resolved_mapped,"CDC NHANES catalog domains checked: Phthalates & Plasticizers Metabolites - Urine;Phthalates - Urine;Phthalates and Plasticizers Metabolites - Urine;Phthalates, Phytoestrogens & PAHs - Urine;Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates; CDC NHANES phthalate/plasticizer metabolite panel and codebook; local XPT registry variables checked for candidate aliases.",CTD identifiers/name; CDC NHANES laboratory catalog; 161 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,direct urinary metabolite,,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C076994,perfluorooctane sulfonic acid,GeneCards_Disorders,1000,27,0.0054998693582815,0.0121242393969666,3799,128,M2,True,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,perfluorooctane sulfonic acid,perfluorooctane sulfonic acid;1763-23-1;PFAS;PFoctane sulfonic acid,PFAS or fluorinated compound,,,pfas_perfluoro,PFAS exposure axis,direct serum PFAS analyte,LBXNFOS,high,CDC NHANES PFAS serum panel and codebook,27,Perfluoroalkyl and Polyfluoroalkyl;Perfluoroalkyl and Polyfluoroalkyl Substances;Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""LBXNFOS"", ""n_cycles_available"": 2, ""total_measured"": 3922, ""total_above_lod"": 3905, ""pooled_above_lod_pct"": 99.56654767975523, ""min_cycle_above_lod_pct"": 99.44806823883593, ""median_cycle_above_lod_pct"": 99.5685131240836, ""max_cycle_above_lod_pct"": 99.68895800933126}]",99.56654767975523,99.44806823883593,99.5685131240836,99.68895800933126,3922.0,3905.0,2.0,2,2015-2016;2017-2018,2015-2016,2017-2018,serum_or_blood,Perfluoroalkyl and Polyfluoroalkyl;Perfluoroalkyl and Polyfluoroalkyl Substances,3922,17382,3253,2845,17,2575,True,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,LBXNFOS,pfas_perfluoro,1763-23-1,,DTXSID3031864,1,1,LBXNFOS,LBXNFOS,serum/blood biomarker,2015-2016;2017-2018,2,0,1,pending_manual_review,M2,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Perfluoroalkyl and Polyfluoroalkyl;Perfluoroalkyl and Polyfluoroalkyl Substances;Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC); CDC NHANES PFAS serum panel and codebook; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 27 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,direct serum PFAS analyte,,False,,Tier_C_molecular_only,retain_with_resolved_audit_no_primary_screen,True
C026487,benzo(e)pyrene,GeneCards_Disorders,1000,33,0.0094939080622332,0.0213386613386613,2624,92,M2,True,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,benzo e pyrene,benzo(e)pyrene;192-97-2,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP10,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP10"", ""n_cycles_available"": 9, ""total_measured"": 23952, ""total_above_lod"": 21231, ""pooled_above_lod_pct"": 88.63977955911824, ""min_cycle_above_lod_pct"": 60.21621621621622, ""median_cycle_above_lod_pct"": 99.3638170974155, ""max_cycle_above_lod_pct"": 100.0}]",88.63977955911824,60.21621621621622,99.3638170974155,100.0,23952.0,21231.0,1.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23952,17382,9896,8980,70,8195,True,True,True,True,2,predefined primary survey model feasible,URXP10,pahs,192-97-2,CID:9128,DTXSID3023764,1,1,URXP10,URXP10,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M2,True,True,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_A_moderate,enter_systematic_human_screen,True
