gene,bulk_stable_right_high,bulk_stable_left_high,bulk_pooled_hedges_g,bulk_meta_fdr,sc_stable_right_high,sc_stable_left_high,sc_pooled_hedges_g,sc_meta_fdr,stable_right_high_bulk_and_sc,stable_left_high_bulk_and_sc
M6PR,False,False,0.1705609967595282,0.3166045861654219,False,False,-0.3851280497892189,0.9137458562821626,False,False
MAATS1,False,False,-0.14412270269950778,0.23694588381832468,False,False,0.24033350097981823,0.9170055273050526,False,False
MAB21L1,False,False,0.14801848457188999,0.41853828614449573,False,False,0.3813798392989429,0.9137458562821626,False,False
MAB21L2,False,False,-0.11733070847610609,0.1964028752452336,False,False,0.32650833362769505,0.9137458562821626,False,False
MAB21L3,False,False,-0.18737548593184494,0.629802032680932,False,False,-0.20429904027269163,0.9331716058000363,False,False
MACC1,False,True,-0.28622282813777594,0.0017996597033393062,False,False,0.22689347472020038,0.9191991540991316,False,False
MACF1,False,False,0.029195909097339812,0.8290437719764642,False,False,0.37457656697439884,0.9137458562821626,False,False
MACO1,,,,,False,False,0.05454360546066874,0.9924937198206071,False,False
MACROD1,False,False,-0.1811578238698103,0.03407088470340944,False,False,-0.5516577278434875,0.9137458562821626,False,False
MACROD2,False,True,-0.1942022843154616,0.030232834564275536,False,False,-0.47783202602472,0.9137458562821626,False,False
MACROD2-AS1,False,False,-0.08992445056532829,0.6998550324061737,,,,,False,False
MAD1L1,False,False,0.09601682915518323,0.6570768242421176,False,False,0.17444818010242794,0.9519670840324718,False,False
MAD2L1,False,False,0.035881906591685636,0.8271447301661488,False,False,-0.10083609436087164,0.9798664237747685,False,False
MAD2L1BP,False,False,0.07997388057070616,0.6660071230790654,False,False,-0.005101850802799028,0.998863575080958,False,False
MAD2L2,True,False,0.24879230145701514,0.0031732564996376283,False,False,-0.0191049379373611,0.9961616202826531,False,False
MADCAM1,False,False,-0.15702136663401378,0.13252638496943542,False,False,0.22032558001340477,0.9216679850272649,False,False
MADD,False,False,0.03435815771465534,0.9188916611594667,False,False,-0.15904076859222838,0.9527680655228825,False,False
MAEA,True,False,0.24263514046897325,0.0010170096461813772,False,False,0.45612279974528,0.9137458562821626,False,False
MAEL,False,False,0.007053024679133457,0.9783993203474279,False,False,0.5326744402991366,0.9137458562821626,False,False
MAF,False,False,0.15289339855009823,0.0665289074486656,False,False,0.01170017088997802,0.9977080637096485,False,False
MAF1,False,False,-0.06650164744904755,0.6061726583760366,False,False,-0.33523762232755716,0.9137458562821626,False,False
MAFA,False,False,0.017853379258807846,0.9811430143758552,False,False,0.12981638456094763,0.9663892855896146,False,False
MAFA-AS1,,,,,False,False,0.24385424583533707,0.9483466138014756,False,False
MAFB,True,False,0.23487228367519994,0.001588380930185219,False,False,-0.08961029075854453,0.9827815583930448,False,False
MAFF,False,False,0.07977351489634658,0.7459205404915794,False,False,0.16601170558686737,0.9527680655228825,False,False
MAFG,False,False,-0.09353932839670215,0.3432367199261578,False,False,-0.05882008279034102,0.9851364249569978,False,False
MAFG-AS1,False,False,-0.08797449634586106,0.6096843164713034,False,False,-0.10849283868482087,0.9827815583930448,False,False
MAFG-DT,,,,,False,False,-0.3155154385184422,0.9450011351896835,False,False
MAFIP,False,False,-0.05635537325344861,0.9063500822186076,False,False,-0.2140646520883362,0.9680958872497631,False,False
MAFK,False,False,-0.08162987320799613,0.4295771275777445,False,False,0.16925132117415093,0.9527680655228825,False,False
MAFTRR,False,False,-0.1853619988454307,0.6143406102969673,False,False,0.01938442266503505,0.9962884304931757,False,False
MAG,False,False,0.017375624957349994,0.9086146424128825,,,,,False,False
MAGEA1,True,False,0.16853084462933843,0.036828785283527794,False,False,0.4223452543054158,0.9137458562821626,False,False
MAGEA10,False,False,0.016689908961297368,0.9129491777408751,False,False,-0.32985434246616213,0.9265227649607777,False,False
MAGEA10-MAGEA5,False,False,0.15097843066420397,0.19711990607151753,,,,,False,False
MAGEA11,False,False,-0.10753104181175054,0.3079293423924549,False,False,-0.7186558457046102,0.9137458562821626,False,False
MAGEA12,False,False,0.08688673874720718,0.4449989589795647,False,False,-0.09237105879037756,0.9827815583930448,False,False
MAGEA2,False,False,-0.0011467938383362916,0.9970787419213487,False,False,0.3874275265985955,0.9137458562821626,False,False
MAGEA2B,False,False,0.11616331707454523,0.6871158708543614,False,False,-0.6617421561578767,0.9137458562821626,False,False
MAGEA3,False,False,-0.13757802901580188,0.7204155628271971,False,False,-0.09429126272708409,0.9835296015975331,False,False
MAGEA4,False,False,-0.08921135819647599,0.373594015739436,False,False,-0.5457447203602669,0.9137458562821626,False,False
MAGEA4-AS1,,,,,False,False,-0.4727272727272727,0.9137458562821626,False,False
MAGEA5,False,False,-0.1275007593619791,0.6069132586683346,,,,,False,False
MAGEA6,False,False,0.07877040376841846,0.4835120800662968,False,False,-0.09237105879037755,0.9827815583930448,False,False
MAGEA8,False,False,0.0520011468114215,0.6847451690558667,,,,,False,False
MAGEA9,False,False,-0.09765545278321201,0.8186247067475884,,,,,False,False
MAGEA9B,False,False,-0.004415237817769977,0.9876891326632233,False,False,-0.47272727272727266,0.9137458562821626,False,False
MAGEB1,False,False,0.06849418869265465,0.607759725188412,,,,,False,False
MAGEB10,False,False,-0.11410994205326441,0.5683238079239179,False,False,-0.47315687402738554,0.9137458562821626,False,False
MAGEB16,False,False,-0.07433317626844091,0.7417403408859139,False,False,-0.6531972647421809,0.9170055273050526,False,False
MAGEB17,False,False,-0.02521934487703558,0.960284377563905,,,,,False,False
MAGEB18,False,False,-0.0662099207962043,0.8752200747392634,,,,,False,False
MAGEB2,False,False,0.05889014572971005,0.7000318600564948,,,,,False,False
MAGEB3,False,False,-0.05915268193025718,0.6080776268723137,,,,,False,False
MAGEB4,False,False,-0.028608857546595826,0.8336872873109766,,,,,False,False
MAGEB5,False,False,0.17010481843566067,0.6535736400670435,False,False,0.5864043277342839,0.9137458562821626,False,False
MAGEB6,False,False,0.09000497371763248,0.4381907584730859,False,False,-0.4618802153517006,0.9527680655228825,False,False
MAGEC1,False,False,0.032205410463090285,0.8919669930830955,False,False,-0.6531972647421809,0.9170055273050526,False,False
MAGEC2,False,False,-0.07256871333737601,0.5013862790241361,False,False,-0.5180027102044181,0.9137458562821626,False,False
MAGEC3,False,False,0.024064938347453387,0.8661135655551462,,,,,False,False
MAGED1,False,False,-0.03524640369379897,0.7890762397410659,False,False,0.10089976009388121,0.983751383588566,False,False
MAGED2,False,False,-0.2924723833567795,0.011880179183196327,False,False,-0.490290259146606,0.9137458562821626,False,False
MAGED4,False,False,-0.05320896940635588,0.8235026768688898,False,False,0.38742752659859536,0.9137458562821626,False,False
MAGED4B,False,False,-0.11267214547740032,0.6620029428076951,,,,,False,False
MAGEE1,False,False,-0.39040641913103974,0.38858251453453435,False,False,-0.012972913479715503,0.998125540933892,False,False
MAGEE2,False,False,0.029977313098940472,0.8465959170162624,,,,,False,False
MAGEF1,False,False,-0.01105769158057492,0.9729532530438695,False,False,-0.45681664323055454,0.9273435623215919,False,False
MAGEH1,False,True,-0.22625563409481161,0.011767354428553449,False,False,-0.37947120203252005,0.9137458562821626,False,False
MAGEL2,False,False,-0.026307881989122164,0.8502535052238074,False,False,0.3874275265985955,0.9137458562821626,False,False
MAGI1,False,False,-0.04930186869078358,0.7674044341187665,False,False,-0.006836705712528722,0.998863575080958,False,False
MAGI1-AS1,,,,,False,False,-0.4563696949176858,0.9137458562821626,False,False
MAGI1-IT1,False,False,0.1961293126581835,0.07429592292635247,,,,,False,False
MAGI2,False,False,-0.10922983241652859,0.451487673039457,False,False,-0.261841401206877,0.9137458562821626,False,False
MAGI2-AS2,False,False,-0.030700078949446603,0.8708451630012397,,,,,False,False
MAGI2-AS3,False,False,0.14466517662764242,0.2345772545893535,,,,,False,False
MAGI2-IT1,False,False,-0.04653489530857355,0.872792235487815,,,,,False,False
MAGI3,False,False,0.03491638500141854,0.8221424174841915,False,False,0.03190112042293049,0.9924937198206071,False,False
MAGIX,False,True,-0.21277153936187113,0.005141070387775747,False,False,0.05737208003848569,0.9862345723103154,False,False
MAGOH,False,False,-0.061925388242413185,0.8443010935216468,False,False,-0.09703172039337779,0.9813135592354097,False,False
MAGOH2P,False,False,0.011518157669415297,0.9495506269903767,,,,,False,False
MAGOHB,False,False,0.09180375729587029,0.35533322103013454,False,False,-0.24442490685154322,0.9170055273050526,False,False
MAGT1,False,False,-0.020125404716018765,0.9434676645375829,False,False,0.345322387486478,0.9137458562821626,False,False
MAIP1,,,,,False,False,-0.7558438011493159,0.9137458562821626,False,False
MAJIN,False,False,-0.1560817042224641,0.24568910880854292,False,False,0.4727272727272727,0.9137458562821626,False,False
MAK,False,False,0.044267031475149335,0.8666920762958411,False,False,0.15554881311972527,0.9527680655228825,False,False
MAK16,False,False,0.11855167525886534,0.19050997252948715,False,False,0.1499844729589657,0.9546032650370538,False,False
MAL,False,False,0.04743424055306981,0.8166876920345574,False,False,0.15852095984430503,0.9527680655228825,False,False
MAL2,False,False,-0.0411691462513492,0.8850715252436391,False,False,0.36317292577342225,0.9137458562821626,False,False
MALAT1,False,False,-0.05284766949900281,0.701327539458307,False,False,0.16225622892742267,0.9527680655228825,False,False
MALINC1,,,,,False,False,-0.06378986687159016,0.9910817969661794,False,False
MALL,False,False,0.0680264300132714,0.5383128049781069,False,False,0.45069282977547415,0.9170055273050526,False,False
MALRD1,False,False,0.11885278486063618,0.36320808091248846,False,False,0.3143233642813924,0.9137458562821626,False,False
MALSU1,False,False,-0.059158512172466614,0.8196375884461587,False,False,-0.13062870332418539,0.9663892855896146,False,False
MALT1,True,False,0.3145959757890924,0.00979661110603817,False,False,0.33869846663524716,0.9137458562821626,False,False
MAMDC2,False,False,-0.08289893720994285,0.48918099774462775,False,False,-0.02825997820191414,0.9939052210870685,False,False
MAMDC2-AS1,False,False,-0.0675689131010937,0.8123601153032014,False,False,-0.014135575786458722,0.9974183642290754,False,False
MAMDC4,False,False,0.0751856653519671,0.7545635513581844,False,False,0.3951268639450598,0.9137458562821626,False,False
MAML1,False,False,-0.002266651433410318,0.9895693456516815,False,False,0.3532217574001431,0.9137458562821626,False,False
MAML2,False,False,-0.01733048353508933,0.9731730024353612,False,False,-0.1121876379632462,0.9752751299203392,False,False
MAML3,False,False,-0.005984989607222519,0.9702254639223836,False,False,-0.034406444190596554,0.9918892082569297,False,False
MAMLD1,False,False,0.16279610263876523,0.4503489784115487,False,False,0.8940607930268272,0.9137458562821626,False,False
MAMSTR,False,False,-0.28072911911427423,0.0948021627525129,False,False,-0.15300127065647412,0.9527680655228825,False,False
MAN1A1,False,False,0.1551865010540184,0.061130498549567355,False,False,-0.1466113085169763,0.9566084561240837,False,False
MAN1A2,False,False,0.1637813082839391,0.21219477754561092,False,False,0.6930411908102054,0.9137458562821626,False,False
MAN1B1,True,False,0.21650928073472764,0.004235861314720374,False,False,-0.0018939887833602567,0.9993768951725324,False,False
MAN1B1-AS1,False,False,-0.1883587531398789,0.18783302137977873,False,False,-0.12650138387096488,0.9794394608741505,False,False
MAN1B1-DT,,,,,False,False,0.1736522609021246,0.9798664237747685,False,False
MAN1C1,False,False,-0.01976061707881553,0.8939292214956404,False,False,-0.13018388092218744,0.9663892855896146,False,False
MAN2A1,False,False,-0.04769800648431485,0.8263323013704182,False,False,-0.09090181615083252,0.9827815583930448,False,False
MAN2A2,False,False,0.08759710649707593,0.38527387846587785,False,False,0.3786728207160049,0.9137458562821626,False,False
MAN2B1,False,False,0.11338961400811762,0.3759339488882057,False,False,-0.09815094936492195,0.9807393206390398,False,False
MAN2B2,False,False,0.18238383086378293,0.06237177128472514,False,False,0.3659163558478526,0.9137458562821626,False,False
MAN2C1,False,False,-0.008778376784358343,0.9565309867149062,False,False,-0.2567919110474446,0.9137458562821626,False,False
MANBA,False,False,0.3141716550573795,0.0066703950104446165,False,False,0.09190766971605091,0.9827815583930448,False,False
MANBAL,False,False,-0.274325656506084,0.0851322476349356,False,False,-0.43982939549265576,0.9137458562821626,False,False
MANCR,,,,,False,False,-0.2573563031504235,0.9546032650370538,False,False
MANEA,True,False,0.20730310986677228,0.006713510753069019,False,False,0.2917116718026195,0.9137458562821626,False,False
MANEA-AS1,,,,,False,False,0.1620901919085791,0.9646085212976698,False,False
MANEA-DT,,,,,False,False,0.6623991412481534,0.9137458562821626,False,False
MANEAL,False,False,0.04326283338608486,0.8723412900499533,False,False,0.3581877321356407,0.9137458562821626,False,False
MANF,False,False,0.17207274260193625,0.41284456921229423,False,False,0.6286514544038059,0.9137458562821626,False,False
MANSC1,False,True,-0.29794068114078726,2.7784485809807818e-05,False,False,-0.0844435365043829,0.9827815583930448,False,False
MANSC4,False,False,-0.41177717703151867,0.1440963587562543,False,False,-0.47887323943661975,0.9137458562821626,False,False
MAOA,False,False,0.011073412177319816,0.9615212093134108,False,False,-0.19820254620805725,0.9380255883114711,False,False
MAOB,False,False,-0.07278031844347377,0.6191870997387259,False,False,0.625446697279886,0.9137458562821626,False,False
MAP10,False,False,0.0013809478500615706,0.9958283162931305,False,False,-0.0400396769462271,0.9904139039342835,False,False
MAP1A,False,False,-0.03892878664866529,0.905779227511064,False,False,0.3595486786667751,0.9137458562821626,False,False
MAP1B,False,False,-0.06678571031344979,0.636354847572414,False,False,0.13358354016973462,0.964110942854622,False,False
MAP1D,False,False,-0.4317346487213807,0.00980356832057144,,,,,False,False
MAP1LC3A,False,False,-0.26136498103392386,0.5390801558018283,False,False,-0.45794135697054644,0.9137458562821626,False,False
MAP1LC3B,False,False,0.02128587787195653,0.8942147428936533,False,False,-0.13311548108932178,0.9641616091688417,False,False
MAP1LC3B2,False,False,-0.09689715336215755,0.39339682739583065,False,False,-0.2804236345243658,0.9137458562821626,False,False
MAP1LC3C,False,False,-0.010097929742447097,0.9655110893351584,False,False,-0.47887323943661975,0.9137458562821626,False,False
MAP1S,True,False,0.21974131995204127,0.0036056705100641386,False,False,0.2086890998892176,0.9312237378615932,False,False
MAP2,False,False,0.05717527251764807,0.6239156743947919,False,False,0.2876210152870212,0.9137458562821626,False,False
