r3_rank,gene,median_background_vulnerability_rho,n_positive_backgrounds,n_resampling_supported_backgrounds,tier1_flag,tier2_flag,tier3_flag,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value,cross_method_stable_flag,n_models_top500,n_models_direction_ge3of4,median_rank_percentile,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_n_positive_backgrounds,adjusted_partial_rho_median,adjusted_partial_rho_min,adjusted_positive_fraction,adjusted_audit_n,final_shortlist_flag,previous_19_reclassified_as_internal_stability
710,OR4K14,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9687144173941332,,0,,,,,False,False
711,OR4K15,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9687686385078348,,0,,,,,False,False
712,OR4K17,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9688228596215366,,0,,,,,False,False
713,OR4K2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9688770807352384,,0,,,,,False,False
714,OR4K5,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.96893130184894,,0,,,,,False,False
715,OR4L1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9689855229626416,,0,,,,,False,False
716,OR4M1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9690397440763432,,0,,,,,False,False
717,OR4N2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.969093965190045,,0,,,,,False,False
718,OR4N5,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9691481863037468,,0,,,,,False,False
719,OR4P4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9692024074174485,,0,,,,,False,False
720,OR4S1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.96925662853115,,0,,,,,False,False
721,OR4S2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9693108496448516,,0,,,,,False,False
722,OR4X1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9693650707585534,,0,,,,,False,False
723,OR51A2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9694192918722552,,0,,,,,False,False
724,OR51A4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9694735129859569,,0,,,,,False,False
725,OR51A7,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9695277340996584,,0,,,,,False,False
726,OR51B4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.96958195521336,,0,,,,,False,False
727,OR51B5,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9696361763270618,,0,,,,,False,False
728,OR51B6,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9696903974407636,,0,,,,,False,False
729,OR51D1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9697446185544653,,0,,,,,False,False
730,OR51E1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9697988396681668,,0,,,,,False,False
731,OR51E2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9698530607818684,,0,,,,,False,False
732,OR51F1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9699072818955702,,0,,,,,False,False
733,OR51F2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.969961503009272,,0,,,,,False,False
734,OR51G2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9700157241229734,,0,,,,,False,False
735,OR51I1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9700699452366752,,0,,,,,False,False
736,OR51I2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9701241663503768,,0,,,,,False,False
737,OR51L1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9701783874640784,,0,,,,,False,False
738,OR51M1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9702326085777802,,0,,,,,False,False
739,OR51Q1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9702868296914818,,0,,,,,False,False
740,OR51S1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9703410508051836,,0,,,,,False,False
741,OR51T1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9703952719188852,,0,,,,,False,False
742,OR51V1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9704494930325868,,0,,,,,False,False
743,OR52A1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9705037141462886,,0,,,,,False,False
744,OR52A5,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9705579352599902,,0,,,,,False,False
745,OR52B2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.970612156373692,,0,,,,,False,False
746,OR52B6,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9706663774873936,,0,,,,,False,False
747,OR52D1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9707205986010952,,0,,,,,False,False
748,OR52E2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.970774819714797,,0,,,,,False,False
749,OR52E4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9708290408284986,,0,,,,,False,False
750,OR52E5,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9708832619422004,,0,,,,,False,False
751,OR52E6,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.970937483055902,,0,,,,,False,False
752,OR52E8,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9709917041696036,,0,,,,,False,False
753,OR52H1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9710459252833054,,0,,,,,False,False
754,OR52I1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.971100146397007,,0,,,,,False,False
755,OR52J3,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9711543675107088,,0,,,,,False,False
756,OR52K1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9712085886244104,,0,,,,,False,False
757,OR52K2,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.971262809738112,,0,,,,,False,False
758,OR52L1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9713170308518136,,0,,,,,False,False
759,OR52M1,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9713712519655152,,0,,,,,False,False
