gene,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value
PIN4,-0.023773448773448752,0.7552447552447552,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.969377063190133
PINK1,-0.0818181818181818,0.26073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7659786852204821
PINLYP,-0.0584415584415584,0.4085914085914086,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8594492870268418
PINX1,0.09343434343434341,0.1968031968031968,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6973374368187049
PIP,-0.13398268398268395,0.06393606393606394,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.4351191244180174
PIP4K2A,-0.0471500721500721,0.46653346653346656,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8850315494010208
PIP4K2B,-0.04642857142857145,0.5264735264735265,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9088974303801601
PIP4K2C,0.11518759018759014,0.1018981018981019,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5428384440516156
PIP4P1,-0.043686868686868705,0.5384615384615384,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127615950226244
PIP4P2,0.08632756132756131,0.22877122877122877,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7353133099037595
PIP5K1A,0.017135642135642146,0.8251748251748252,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9831178143617874
PIP5K1B,-0.0696248196248196,0.33966033966033965,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8227417447275603
PIP5K1C,-0.1097402597402597,0.13586413586413587,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6123514803866711
PIP5KL1,-0.008477633477633452,0.9090909090909091,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
PIPOX,-0.05566378066378065,0.4165834165834166,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8632638148368486
PIR,0.0211399711399711,0.7672327672327672,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9721731704874308
PIRT,-0.0552669552669552,0.4305694305694306,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8712960289655485
PISD,-0.042640692640692604,0.5634365634365635,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9209022101613382
PITHD1,-0.00046897546897550074,0.999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,1.0
PITPNA,0.05829725829725825,0.42857142857142855,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8706920970635444
PITPNB,0.0899711399711399,0.21478521478521478,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7208887563755626
PITPNC1,0.13715728715728714,0.057942057942057944,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.4110097594712979
PITPNM1,-0.1548340548340548,0.03896103896103896,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.3297652324728966
PITPNM2,-0.027994227994228,0.7032967032967034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9562224436341045
PITPNM3,0.027128427128427102,0.6963036963036963,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9542445385733952
PITRM1,0.0238095238095238,0.7482517482517482,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9678781731664324
PITX1,0.0647907647907647,0.36563436563436563,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8334439012970715
PITX2,0.0944444444444444,0.2077922077922078,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7117963759865692
PITX3,0.07550505050505045,0.2787212787212787,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7825325838722095
PIWIL1,0.050216450216450194,0.4975024975024975,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8967394997496639
PIWIL2,0.10609668109668105,0.11388611388611389,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5689061750816896
PIWIL3,-0.009848484848484851,0.8811188811188811,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
PIWIL4,0.1202380952380952,0.09490509490509491,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5257839186947028
PJA1,0.0132756132756133,0.8561438561438561,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9872150999165747
PJA2,0.0498196248196248,0.47052947052947053,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8866838689051829
PJVK,-0.0003607503607503497,0.9920079920079921,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9988318718460117
PKD1,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PKD1L1,-0.013275613275613302,0.8461538461538461,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9861368331510512
PKD1L2,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PKD1L3,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
PKD2,-0.0416666666666667,0.5564435564435565,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9171124675146124
PKD2L1,-0.047150072150072095,0.5354645354645354,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9127146421046605
PKD2L2,-0.0025252525252525554,0.977022977022977,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
PKDCC,-0.0547258297258297,0.43656343656343655,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8729003824731245
PKDREJ,0.024531024531024553,0.7382617382617382,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9654685709770455
PKHD1,-0.1158369408369408,0.0999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5395190461076259
PKHD1L1,-0.14458874458874454,0.04795204795204795,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.36696249808283005
PKIA,-0.028463203463203496,0.6983016983016983,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9544784867544818
PKIB,-0.08228715728715726,0.26573426573426573,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7699822565494208
PKIG,-0.029906204906204898,0.6733266733266733,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9499819336110645
PKLR,-0.05584415584415585,0.45054945054945056,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8787524869377662
