dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CAP1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.7932534184898573,nan,nan,1.0,insufficient_donors,nan,0.10011123470522804,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CAPN13,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CASP1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.029681052004197565,nan,nan,1.0,insufficient_donors,nan,0.018909899888765295,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CASP7,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.01206603759620547,nan,nan,1.0,insufficient_donors,nan,0.00778642936596218,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CASP9,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.03019447748026325,nan,nan,1.0,insufficient_donors,nan,0.018909899888765295,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CAT,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.05645554151044329,nan,nan,1.0,insufficient_donors,nan,0.03781979977753059,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CBX1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.019414823060601084,nan,nan,1.0,insufficient_donors,nan,0.013348164627363738,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCL17,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.04754036958318962,nan,nan,1.0,insufficient_donors,nan,0.02335928809788654,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCL2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.5217819085857212,nan,nan,1.0,insufficient_donors,nan,0.08008898776418243,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCL3,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.9280412921969523,nan,nan,1.0,insufficient_donors,nan,0.04004449388209121,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCL7,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCL8,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCN1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.040059052457745443,nan,nan,1.0,insufficient_donors,nan,0.025583982202447165,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCNA2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.008814478080544697,nan,nan,1.0,insufficient_donors,nan,0.0055617352614015575,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCNB2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.008593794483466437,nan,nan,1.0,insufficient_donors,nan,0.006674082313681869,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCND1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.001659874948079154,nan,nan,1.0,insufficient_donors,nan,0.0011123470522803114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CCR6,False,,,,,0,0,,,,,,gene_unavailable,,,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CD177,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDC20,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.00498033063257034,nan,nan,1.0,insufficient_donors,nan,0.0033370411568409346,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDCA3,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0013926485240859474,nan,nan,1.0,insufficient_donors,nan,0.0011123470522803114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDCA8,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0018880488621841874,nan,nan,1.0,insufficient_donors,nan,0.0011123470522803114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDK1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.015363558026768217,nan,nan,1.0,insufficient_donors,nan,0.012235817575083427,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDK2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.349267325852008,nan,nan,1.0,insufficient_donors,nan,0.008898776418242492,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDKN1A,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.8621933327158559,nan,nan,1.0,insufficient_donors,nan,0.14238042269187987,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CDKN1B,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.1401854240120924,nan,nan,1.0,insufficient_donors,nan,0.09010011123470522,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CES1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CFB,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CFTR,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CGAS,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.01991087131585584,nan,nan,1.0,insufficient_donors,nan,0.012235817575083427,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CHI3L1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CHRM1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CKB,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.017998314010483574,nan,nan,1.0,insufficient_donors,nan,0.012235817575083427,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CKS1B,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.07371576573758051,nan,nan,1.0,insufficient_donors,nan,0.05005561735261402,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLCA1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLCNKB,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLDN1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0026016628715549274,nan,nan,1.0,insufficient_donors,nan,0.002224694104560623,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLDN2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLDN3,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.007123043206447456,nan,nan,1.0,insufficient_donors,nan,0.004449388209121246,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLDN4,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.03556590752313601,nan,nan,1.0,insufficient_donors,nan,0.02335928809788654,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,CLU,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,1.100321696908682,nan,nan,1.0,insufficient_donors,nan,0.07563959955506118,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,COL18A1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.005565804656453314,nan,nan,1.0,insufficient_donors,nan,0.0033370411568409346,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,COL1A1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0066804485833084825,nan,nan,1.0,insufficient_donors,nan,0.004449388209121246,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,COL1A2,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.005386457613917272,nan,nan,1.0,insufficient_donors,nan,0.0033370411568409346,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,COL5A1,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.0010154903335059249,nan,nan,1.0,insufficient_donors,nan,0.0011123470522803114,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
