chemical_id,canonical_name,synonym,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,source,parent_metabolite_status,eligible_as_environmental_exposure,exclusion_reason,classification_rule_prefixes,drug_like_exclusion,drugcentral_match
C517764,gallium selenide,GaSe,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C510114,gallium silicide Ga3Si,Ga3Si cpd,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C510115,gallium silicide GaS3,GaSi3 cpd,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C576641,gamma-keggin-6-charged germanodecatungstate,(gamma-H2GeW10O36)6-,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C473312,GaNAs alloy,GaN(x)As(1-x) alloy,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C073909,GC Soft-Liner,G-C Soft Liner,113979-65-0,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
D005857,Germanium,,7440-56-4,CID:6326954,DTXSID8052483,GNPVGFCGXDBREM-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615435,Germanium-63,63Ge radioisotope|Ge-63 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615436,Germanium-68,68Ge radioisotope|Ge-68 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615437,Germanium-69,69Ge radioisotope|Ge-69 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615432,Germanium-70,70Ge isotope|Ge-70 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615433,Germanium-72,72Ge isotope|Ge-72 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615434,Germanium-73,73Ge isotope|Ge-73 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615438,Germanium-75,75Ge radioisotope|Ge-75 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615439,Germanium-76,76Ge radioisotope|Ge-76 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615440,Germanium-77,77Ge radioisotope|Ge-77 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615441,Germanium-82,82Ge radioisotope|Ge-82 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C040516,germanium oxide,GeO2|germanium dioxide|germanium oxide (GeO),1310-53-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C025934,gladiolic acid,"4-methoxy-5-methyl-o-phthalaldehyde-3-carboxylic acid|Benzoic acid, 2,3-diformyl-6-methoxy-5-methyl",478-05-7,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C017323,"glucose, glycerol, hydroxyethyl starch, perfluorodecalin, perfluorotripropylamine, pluronic F-68, salts, yolk phospholipids drug combination",Fluosol DA|Fluosol-DA|Fluosol DA-20|glucose - glycerol - hydroxyethyl starch - perfluorodecalin - perfluorotripropylamine - pluronic F-68 - salts - yolk phospholipids,75216-20-5,CID:131750204,DTXSID201021534,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C015240,glucose tolerance factor,LMCr,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C526702,glutamic acid bis(pentafluorophenyl)ester,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
D006046,Gold,,7440-57-5,CID:23985,DTXSID3064697,PCHJSUWPFVWCPO-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615097,Gold-189,189Au radioisotope|Au-189 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615098,Gold-193,193Au radioisotope|Au-193 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615099,Gold-195,195Au radioisotope|Au-195 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615100,Gold-196,196Au radioisotope|Au-196 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615101,Gold-198,198Au radioisotope|Au-198 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615102,Gold-199,199Au radioisotope|Au-199 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D006048,"Gold Colloid, Radioactive","Colloid, Radioactive Gold|Gold, Radio-Colloidal|Radioactive Gold Colloid|Radio Colloidal Gold|Radio-Colloidal Gold",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C043041,gold cyanide,ammonium dicyanoaurate|aurocyanide|dicyanoaurate|gold monocyanide|KAu(CN)2|potassium aurocyanide|potassium dicyanoaurate|sodium dicyanoaurate;13967-50-5 (KAu(CN)2)|13967-50-5 (potassium dicyanoaurate),506-65-0,,DTXSID1060136,IZLAVFWQHMDDGK-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C503082,gold(III) hydroxide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D006049,Gold Isotopes,"Isotopes, Gold",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D006050,Gold Radioisotopes,"Radioisotopes, Gold",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D000074382,Greenhouse Gases,"Gas, Greenhouse|Greenhouse Gas",,,,,environmental_pollutants,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D27.888.284,False,False
C504358,Green Or,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C111959,greigite,Fe(3)S(4)|Fe3S4,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C556917,GRL 8234,GRL-8234|GRL8234,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
D006195,Hafnium,,7440-58-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615064,Hafnium-171,171Hf radioisotope|Hf-171 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615062,Hafnium-176,176Hf isotope|Hf-176 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615063,Hafnium-177,177Hf isotope|Hf-177 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615065,Hafnium-181,181Hf radioisotope|Hf-181 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C044004,hafnium chloride,hafnium tetrachloride,13499-05-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C545179,hafnium oxide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C458119,hafnium tritide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C080121,hard metal,hard metal dust,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C477250,HCoO2,cobalt oxyhydroxide|CoOOH|HCoO(2),,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C031342,Henis' silver paste,Genis silver paste|Genis' silver paste|Henis silver paste,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C509679,"(heptadecafluoro-1,1,2,2-tetrahydrodecyl)triethoxy silane",HDF-THTE-S,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000720145,heptafluorobutanol,"1,1-dihydroperfluorobutyl alcohol|1H,1H-heptafluorobutanol|1H,1H-heptafluorobutanol-1|2,2,3,3,4,4,4-heptafluoro-1-butanol|2,2,3,3,4,4,4-heptafluorobutan-1-ol|2,2,3,3,4,4,4-heptafluorobutanol",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C570844,heptafluorobutyl chloroformate,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000720071,heptafluorobutyramide,"2,2,3,3,4,4,4-heptafluorobutanamide|butanamide, 2,2,3,3,4,4,4-heptafluoro-|perfluorobutyramide",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C014581,heptafluorobutyramides,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C007924,heptafluorobutyric anhydride,,336-59-4,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C051022,heptafluorobutyryl methyl ester,"2,2,3,3,4,4,4-heptafluoro-butyric acid methyl ester|methyl 2,2,3,3,4,4,4-heptafluorobutanoate|methyl heptafluorobutanoate|methyl heptafluorobutyrate|methyl heptafluorobutyric acid|methyl perfluorobutanoate|methyl perfluorobutyrate",356-24-1,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C548436,heptafluoroisopropyldiphenylphosphine,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000721207,heptafluoropropane,"1,1,1,2,2,3,3-heptafluoropropane",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C410929,heptafluorostearic acid,"2,2,3,3,18,18,18-heptafluorooctadecanoate|heptafluorostearate",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C116689,"heptane-1,7-bis-(dimethyl-3'-phthalimidopropyl)ammonium bromide",C7(3)-phth,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C041735,herbazol,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D006540,Herbicides,Algaecide|Algaecides|Algicide|Algicides|Herbicide,,,,,pesticides,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D27.720.031.700;D27.888.723,False,False
C024034,Herpigon,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C032300,hexaamminecobalt(II),cobalt hexammine|Co-hexammine cation|hexaamminecobalt(II) nitrate (1:1)|hexaamminecobalt(II) phosphate (1:1),15365-75-0,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C073237,hexaaquacopper(II) bromate,,14550-85-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C063256,hexaaquairon(II),,15365-81-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C073004,hexaaquanickel(II) bromate,nickel bromate,14550-87-9,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C064324,hexaaquanickel(II) chlorate,HAN(II),67952-43-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C434645,hexacarbonylmolybdenum,Mo(CO)6|molybdenum hexacarbonyl,13939-06-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C434643,hexacarbonyltungsten,tungsten hexacarbonyl|W(CO)6,14040-11-0,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C010978,hexachloroiridic acid,"chloroiridic(IV) acid|hexachloroiridate|hexachloroiridic acid, (191)Ir-labeled|hexachloroiridic acid, diammonium salt|hexachloroiridic acid, dipotassium salt|hexachloroiridic acid, disodium salt|K(2)IrCl(6)|K(4)IrCl(6)|potassium iridium chloride",16941-92-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C027033,hexacyanocobaltate (III),"hexacyanocobaltate (III), Co(2+)(2:3) salt|hexacyanocobaltate (III), tetrapotassium salt|hexacyanocobaltate (III), tripotassium salt|hexacyanocobaltate (III), tripotsssium salt|hexacyanocobaltate (III), trisodium salt|hexacyanocobaltate (III), Zn(2:3) salt",17632-85-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C018959,hexadecafluoro-nonanoic acid,"ammonium perfluorononanoate|Nonanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluoro-|perfluornonanoic acid|perfluorononanoate",76-21-1,,DTXSID50226894,RARQGXBOCXOJPM-UHFFFAOYSA-N,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C003005,hexafluorobenzene,,392-56-3,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C092434,hexafluorocyclobutene,HFCB-F6,697-11-0,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C058039,hexafluoron,"hexaflumuron|insecticide Sonet|N-(((3,5-dichloro-4-(1,1,2,2-tetrafluoroethoxy)phenyl)amino)carbonyl)-2,6-difluorobenzamide|XRD 473|XRD-473;HFM",,CID:91741,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C031235,hexafluoropropene,,116-15-4,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C032415,hexafluorovaline,"4,4,4,4',4',4'-hexafluorovaline",16063-80-2,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C013017,hexamethylenebis(dimethyl-(3-phthalimidopropyl)ammonium bromide),"1,6-Hexanediaminium, N,N'-bis(3-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)propyl)-N,N,N',N'-tetramethyl-, dibromide|HDMPPA|W 84|W-84",21093-51-6,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C007936,hexaminecobalt (III) trichloride,hexammine cobalt chloride,10534-89-1,CID:56841021,DTXSID1044358,VZGMANJOHKJDGJ-UHFFFAOYSA-K,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C058403,hexamminecobalt(III) tricarbonatocobaltate(III),HCTC,15279-18-2,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C015509,hexanitritocobaltate(III),"cobaltic potassium nitrate|cobalt yellow|hexanitritocobaltate(III), ammonium-lead (2+) salt|hexanitritocobaltate(III), barium (2:3) salt|hexanitritocobaltate(III), calcium (2:3) salt|hexanitritocobaltate(III), cesium-lead (2+) salt|hexanitritocobaltate(III), lead (2+), potassium (1:1:1) salt|hexanitritocobaltate(III), lead (2+), rubidium (1:1:1) salt|hexanitritocobaltate(III), lead (2+) salt|hexanitritocobaltate(III), lead (2+), sodium (1:1:1) salt|hexanitritocobaltate(III), lead (2+), titanium (1+) (1:1:1) salt|hexanitritocobaltate(III), magnesium (2:3) salt|hexanitritocobaltate(III), nickel (2+)(2:3) salt|hexanitritocobaltate(III) (nitrito-N), tripotassium salt|hexanitritocobaltate(III) (nitrito-N), trisodium salt|hexanitritocobaltate(III) (nitrito-O), trisodium salt|hexanitritocobaltate(III), strontium (2:3) salt|hexanitritocobaltate(III), triammonium salt|hexanitritocobaltate(III), tricesium salt|hexanitritocobaltate(III), trilithium salt|hexanitritocobaltate(III), tripotassium salt|hexanitritocobaltate(III), zinc (2:3) salt|potassium hexanitritocobaltate|sodium cobaltinitrite|sodium hexanitritocobaltate",15079-20-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
