#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
65.3%,32665000,65330.00001239197,-665956.895154452,132906.72729633574,-533050.1678581162,310.77163284732944,509.4259423063533,1.0055089232164216,104,8:01:03
65.3%,32670000,65340.000012394004,-666467.2764996719,132322.4674158405,-534144.8090838314,309.4054762895516,509.29477704782767,1.005767884909742,104,8:00:54
65.3%,32675000,65350.00001239604,-666085.1110395868,133823.30604721745,-532261.8049923694,312.91484019912565,510.83722457130864,1.0027310189402001,104,8:00:46
65.4%,32680000,65360.00001239808,-667176.2905122903,132245.37988617548,-534930.9106261148,309.22522493618885,508.03548679615926,1.008260926686991,104,8:00:37
65.4%,32685000,65370.000012400116,-667241.972664386,132058.35139107885,-535183.6212733071,308.78790207080397,507.80574376544945,1.0087170871851487,104,8:00:29
65.4%,32690000,65380.00001240215,-666089.5992564671,132693.6800767681,-533395.9191796989,310.2734712143897,507.58131978530173,1.0091630852838274,104,8:00:20
65.4%,32695000,65390.00001240419,-666674.0133843469,131932.00028842947,-534742.0130959174,308.49245924950225,508.4650199792215,1.0074091836797436,104,8:00:12
65.4%,32700000,65400.00001240623,-667448.3325846153,132475.48368915194,-534972.8488954634,309.76326944326587,506.6393490383585,1.0110393748121413,104,8:00:04
65.4%,32705000,65410.000012408265,-666745.8534195158,132867.07424290298,-533878.7791766129,310.6789133558984,509.51364144034847,1.0053358517721687,104,7:59:55
65.4%,32710000,65420.0000124103,-667534.1907578278,133222.38767295098,-534311.8030848769,311.509731607727,509.28596900739353,1.0057852795460303,104,7:59:47
65.4%,32715000,65430.00001241234,-667227.4261708823,133543.9396266943,-533683.486544188,312.26160645817953,507.2185923075344,1.009884768570151,104,7:59:38
65.4%,32720000,65440.00001241438,-666955.0104816621,132663.4489837414,-534291.5614979207,310.2027827975294,508.33673848741114,1.0076634087694558,104,7:59:30
65.5%,32725000,65450.000012416414,-666995.5644294657,131821.3187028615,-535174.2457266042,308.23365596863897,507.00397080339764,1.0103122661846016,104,7:59:22
65.5%,32730000,65460.00001241845,-666748.3157850294,132945.55426218492,-533802.7615228446,310.8624207240676,507.69142613112814,1.0089442215135442,104,7:59:13
65.5%,32735000,65470.00001242049,-667431.2031389466,133298.7172908596,-534132.4858480869,311.6882107597957,508.06872391479544,1.008194967720302,104,7:59:05
65.5%,32740000,65480.000012422526,-667973.6636696677,132584.67533365812,-535388.9883360096,310.0185888416648,508.14107213685094,1.0080514227140045,104,7:58:57
65.5%,32745000,65490.00001242456,-665754.3232464311,131822.79890978092,-533931.5243366502,308.23711709006346,509.49167695915565,1.005379192382835,104,7:58:48
65.5%,32750000,65500.0000124266,-667778.7740038582,132495.32871431962,-535283.4452895386,309.80967244333004,508.49243468158807,1.007354870535539,104,7:58:40
65.5%,32755000,65510.00001242864,-666710.3141810335,132074.81319634506,-534635.5009846885,308.826394193861,507.6472247176054,1.0090320714191185,104,7:58:31
65.5%,32760000,65520.000012430675,-666400.1245639799,132414.93580429637,-533985.1887596835,309.62169222272337,509.7922912887603,1.00478634035843,104,7:58:23
65.5%,32765000,65530.00001243271,-665724.0968622128,132585.28186523396,-533138.8149969787,310.0200070754294,508.44731084998097,1.0074442715621088,104,7:58:15
65.5%,32770000,65540.00001242019,-667284.6047950983,132732.2254893597,-534552.3793057386,310.3636007439745,507.3124645408895,1.009697901214659,104,7:58:06
65.5%,32775000,65550.00001238585,-665679.1083185733,132553.41345932288,-533125.6948592504,309.9454901811932,511.2995520313461,1.0018243291470144,104,7:57:58
65.6%,32780000,65560.0000123515,-666297.9467590512,131877.05384167464,-534420.8929173765,308.363979696025,506.6269613046663,1.0110640961307527,104,7:57:49
65.6%,32785000,65570.00001231716,-666753.0467095473,132583.04685763473,-534169.9998519125,310.0147810272438,508.25723578929257,1.00782102966327,104,7:57:41
65.6%,32790000,65580.00001228282,-666564.1811418426,132517.07292868884,-534047.1082131538,309.86051625795074,507.6382240919222,1.0090499619552251,104,7:57:33
65.6%,32795000,65590.00001224848,-668078.4136806014,132711.77487444808,-535366.6388061533,310.31578171240164,507.03855948902265,1.0102433456405833,104,7:57:24
65.6%,32800000,65600.00001221414,-666190.0757253771,132772.0613393222,-533418.0143860548,310.45674766279893,506.9925958100612,1.0103349337647407,104,7:57:16
65.6%,32805000,65610.0000121798,-667044.8344211471,131626.48127398436,-535418.3531471628,307.7780737182619,508.08008732491965,1.0081724190450256,104,7:57:07
65.6%,32810000,65620.00001214545,-666592.9133891207,133128.79535675724,-533464.1180323635,311.29088762956894,508.11018713444963,1.0081126961767286,104,7:56:59
65.6%,32815000,65630.00001211111,-667402.7026543152,132008.91204875737,-535393.7906055578,308.6722996069356,507.9562955753804,1.0084181162214914,104,7:56:50
65.6%,32820000,65640.00001207677,-665770.4361576955,131946.7602991098,-533823.6758585856,308.5269721196427,510.5921377313462,1.0032123349625273,104,7:56:42
65.7%,32825000,65650.00001204242,-666468.4784978144,133426.13590248788,-533042.3425953265,311.98614970386865,507.5477993347169,1.009229734378507,104,7:56:34
65.7%,32830000,65660.00001200808,-666206.0043172701,133329.28041405696,-532876.7239032132,311.75967555239254,509.22185924677024,1.0059119054014196,104,7:56:25
65.7%,32835000,65670.00001197374,-665273.5867093378,133878.82536309288,-531394.761346245,313.044659274504,508.34936393913887,1.007638382268731,104,7:56:17
65.7%,32840000,65680.0000119394,-666213.2509510666,132555.60334310785,-533657.6476079588,309.95061071777883,507.61850105020824,1.0090891676469995,104,7:56:08
65.7%,32845000,65690.00001190505,-666405.8122426514,132364.87708080912,-534040.9351618423,309.5046414792971,510.02158764140455,1.0043346068463321,104,7:56:00
65.7%,32850000,65700.00001187071,-666641.9867782141,132734.5854974707,-533907.4012807434,310.369119076937,509.19385967651806,1.0059672185214183,104,7:55:51
65.7%,32855000,65710.00001183637,-666251.6777158766,133095.34435474186,-533156.3333611347,311.21267020048793,507.36232548207164,1.0095986733352211,104,7:55:43
65.7%,32860000,65720.00001180203,-666568.3622665061,131789.75800974647,-534778.6042567596,308.1598585895847,507.5586260240542,1.0092082065859649,104,7:55:35
65.7%,32865000,65730.00001176768,-667100.0207763147,133522.97418901414,-533577.0465873005,312.2125836326705,506.7812428234292,1.0107562936883248,104,7:55:26
65.7%,32870000,65740.00001173334,-666946.6459920472,133426.36486593192,-533520.2811261152,311.98668508191014,506.1309201733315,1.0120550045264003,104,7:55:18
65.8%,32875000,65750.000011699,-666094.6391510749,132572.4054397604,-533522.2337113145,309.9898985335139,507.94524746875834,1.0084400499061221,104,7:55:09
65.8%,32880000,65760.00001166466,-667944.7253791564,132990.34340448788,-534954.3819746685,310.9671497710503,508.7787401378086,1.0067880009456136,104,7:55:01
65.8%,32885000,65770.00001163031,-667460.3609044664,132347.88659145756,-535112.4743130088,309.4649131508214,509.4101909751768,1.0055400142788522,104,7:54:52
65.8%,32890000,65780.00001159597,-666923.0279711639,133435.48347312122,-533487.5444980427,312.00800683516644,508.9406464637555,1.0064677173381378,104,7:54:44
65.8%,32895000,65790.00001156163,-666470.8909225403,133203.6712519679,-533267.2196705724,311.4659675874378,508.692303772225,1.0069590731145253,104,7:54:36
65.8%,32900000,65800.00001152729,-666403.4882821678,132396.14456895477,-534007.343713213,309.5777532663656,507.9351293459236,1.0084601381412273,104,7:54:27
65.8%,32905000,65810.00001149294,-666625.8818996842,132335.10427899507,-534290.7776206891,309.43502467040855,508.4535621710463,1.0074318852636037,104,7:54:19
65.8%,32910000,65820.0000114586,-665794.1676456006,133843.40287216846,-531950.7647734322,312.9618319747274,508.7845432461017,1.00677651769622,104,7:54:11
65.8%,32915000,65830.00001142426,-666358.4197933422,132237.2539542382,-534121.165839104,309.2062243243468,507.3937106760187,1.009536223900976,104,7:54:02
65.8%,32920000,65840.00001138992,-666602.1394063202,132329.7295131741,-534272.409893146,309.42245702402727,507.19940029422565,1.0099229817894637,104,7:53:54
65.8%,32925000,65850.00001135557,-667749.2231201157,132793.3367704703,-534955.8863496454,310.5064953363136,509.16528825944715,1.0060236675952705,104,7:53:45
65.9%,32930000,65860.00001132123,-666121.4900155878,132795.54966858382,-533325.940347004,310.51166968658197,509.398926040453,1.0055622509622137,104,7:53:37
65.9%,32935000,65870.00001128689,-667440.5155387572,132395.11449692695,-535045.4010418302,309.57534468124317,509.54360763506224,1.0052767280986785,104,7:53:28
65.9%,32940000,65880.00001125254,-665268.8609082433,132094.0772479281,-533174.7836603152,308.87143872160993,509.73640038551997,1.0048965118433066,104,7:53:20
65.9%,32945000,65890.0000112182,-667578.7651013755,132984.84650589153,-534593.918595484,310.95429654543005,508.325749270901,1.0076851928938766,104,7:53:11
65.9%,32950000,65900.00001118386,-666101.2711018049,132109.68276848615,-533991.5883333187,308.9079286209846,509.66460732604804,1.0050380649235107,104,7:53:03
65.9%,32955000,65910.00001114952,-666549.175087167,131980.87714114902,-534568.2979460179,308.6067464615726,508.92359749326977,1.0065014340659377,104,7:52:55
65.9%,32960000,65920.00001111517,-666046.4316796171,131782.0385068853,-534264.3931727319,308.1418083181068,508.4641190605523,1.0074109686508108,104,7:52:46
65.9%,32965000,65930.00001108083,-664525.5180791798,133168.22991586284,-531357.2881633169,311.3830962225662,508.6767449908647,1.0069898727455515,104,7:52:38
65.9%,32970000,65940.00001104649,-666471.6229729406,132340.94170444412,-534130.6812684964,309.44867413929046,507.22253258827817,1.009876923434631,104,7:52:29
66.0%,32975000,65950.00001101215,-666025.0339071206,132720.6253985762,-533304.4085085443,310.33647661544234,507.69351085866833,1.0089400785143525,104,7:52:21
66.0%,32980000,65960.0000109778,-667803.9247575346,132133.12123396766,-535670.803523567,308.96273404985413,506.96073960937724,1.0103984207961683,104,7:52:12
66.0%,32985000,65970.00001094346,-666923.2838687156,133047.48027146264,-533875.803597253,311.1007511154422,508.26235863317567,1.007810871701128,104,7:52:04
66.0%,32990000,65980.00001090912,-666959.2368355049,132967.40952314448,-533991.8273123604,310.9135241954485,507.89111596705067,1.008547530373032,104,7:51:56
66.0%,32995000,65990.00001087478,-666650.282769037,133252.77602627734,-533397.5067427596,311.5807877414148,507.2298649166297,1.0098623250252914,104,7:51:47
66.0%,33000000,66000.00001084043,-666738.0462429239,133745.85392165184,-532992.1923212721,312.7337363226013,508.19522821528477,1.0079439992104315,104,7:51:39
66.0%,33005000,66010.00001080609,-666889.7969303578,133446.76162555415,-533443.0353048036,312.0343781853485,509.2501485689627,1.005856026053973,104,7:51:31
66.0%,33010000,66020.00001077175,-666405.8694248395,133544.51548715745,-532861.353937682,312.2629529746431,508.885747540865,1.0065762957250801,104,7:51:22
66.0%,33015000,66030.0000107374,-667328.9204950552,132367.0161091796,-534961.9043858756,309.5096431022617,506.14591053559263,1.0120250308155985,104,7:51:14
66.0%,33020000,66040.00001070306,-666720.4889362161,132392.43175466813,-534328.057181548,309.56907170914275,509.02757014943006,1.0062958486837978,104,7:51:06
66.0%,33025000,66050.00001066872,-668461.1050794837,133108.62078468772,-535352.484294796,311.243714060318,507.6530688214903,1.0090204554384208,104,7:50:57
66.1%,33030000,66060.00001063438,-666350.1411151066,132452.14178341225,-533897.9993316943,309.70868979701277,508.8098196058627,1.0067265036350137,104,7:50:49
66.1%,33035000,66070.00001060004,-666777.3640692709,132387.0336860584,-534390.3303832125,309.5564495745812,506.9761391495446,1.010367729665236,104,7:50:40
66.1%,33040000,66080.0000105657,-667546.5530408528,133060.1447139703,-534486.4083268824,311.13036398423577,508.49280741766074,1.0073541321229345,104,7:50:32
66.1%,33045000,66090.00001053135,-666383.6994534936,132142.99178620428,-534240.7076672893,308.98581405263565,507.75814212756893,1.0088116530453966,104,7:50:24
66.1%,33050000,66100.00001049701,-665776.0659942618,132733.4658655188,-533042.600128743,310.36650107665247,509.7133158235944,1.0049420229081274,104,7:50:15
66.1%,33055000,66110.00001046267,-665968.5907480242,133110.95865489577,-532857.6320931284,311.2491806289163,509.612418813857,1.0051409891054326,104,7:50:07
66.1%,33060000,66120.00001042832,-667698.8656508685,133444.17619262126,-534254.6894582473,312.0283327485936,508.12347494819915,1.0080863332661258,104,7:49:58
66.1%,33065000,66130.00001039398,-666320.9702829053,131752.75021508866,-534568.2200678166,308.0733244237991,508.62835099206853,1.0070856838944864,104,7:49:50
66.1%,33070000,66140.00001035964,-666377.0068536219,133389.67544363535,-532987.3314099866,311.90089535623355,506.6460154998176,1.0110260715297317,104,7:49:41
66.2%,33075000,66150.0000103253,-665229.0900377333,132923.38241367685,-532305.7076240565,310.8105769859494,508.2165598122045,1.0079016923341728,104,7:49:33
66.2%,33080000,66160.00001029095,-667613.1597595168,132666.64222037542,-534946.5175391415,310.21024944261956,506.65776635062633,1.0110026229273035,104,7:49:25
66.2%,33085000,66170.00001025661,-667105.0282888529,132456.7277094412,-534648.3005794117,309.71941292404426,508.21677699543767,1.0079012616137435,104,7:49:16
66.2%,33090000,66180.00001022227,-666430.9259062321,133357.2177324289,-533073.7081738032,311.82500050790406,507.7839659219918,1.0087603490529744,104,7:49:08
66.2%,33095000,66190.00001018793,-666436.2032974809,131959.20884883433,-534476.9944486467,308.55608017311124,507.569215481205,1.0091871513944088,104,7:48:59
66.2%,33100000,66200.00001015358,-666625.7967963312,132400.73928062746,-534225.0575157037,309.5884969365923,506.4966195313229,1.0113242832320515,104,7:48:51
66.2%,33105000,66210.00001011924,-666854.127695526,133344.64982855954,-533509.4778669665,311.7956133723813,507.29252920672,1.00973757982988,104,7:48:43
66.2%,33110000,66220.0000100849,-664922.6677763816,132398.6953228442,-532523.9724535374,309.5837176142006,508.5944496018833,1.0071528132246361,104,7:48:34
66.2%,33115000,66230.00001005056,-667609.4270826485,131974.33427911092,-535635.0928035376,308.5914474924351,507.8819061868495,1.008565819075512,104,7:48:26
66.2%,33120000,66240.00001001621,-666718.1138699506,132674.2109895019,-534043.9028804487,310.22794725813225,507.06223632233207,1.0101961731998388,104,7:48:17
66.2%,33125000,66250.00000998187,-667297.1578855445,134224.75237893627,-533072.4055066082,313.8535295683301,508.2133781908198,1.0079080022065916,104,7:48:09
66.3%,33130000,66260.00000994753,-666937.8831805619,132990.3489426675,-533947.5342378945,310.967162720802,507.04594263152427,1.0102286353945187,104,7:48:01
66.3%,33135000,66270.00000991319,-665821.8720044959,132276.49692383164,-533545.3750806643,309.2979849295955,509.84504354818546,1.0046823778891185,104,7:47:52
66.3%,33140000,66280.00000987884,-666913.4957048856,132611.48432024225,-534302.0113846434,310.0812754543383,508.0944763728608,1.0081438679744175,104,7:47:44
66.3%,33145000,66290.0000098445,-666189.639195241,133256.6477981247,-532932.9913971163,311.58984098411736,508.02261794187393,1.0082864672091822,104,7:47:35
66.3%,33150000,66300.00000981016,-666703.9786995039,132017.07687292545,-534686.9018265784,308.69139115926134,507.4067320932373,1.009510316494674,104,7:47:27
66.3%,33155000,66310.00000977582,-667034.7349820845,133546.25554122432,-533488.4794408602,312.2670216885043,507.3161330886364,1.0096905998009664,104,7:47:19
66.3%,33160000,66320.00000974147,-667565.3996260236,132924.5261814372,-534640.8734445864,310.813251422238,505.8720618020673,1.012572880348932,104,7:47:10
66.3%,33165000,66330.00000970713,-667645.8988147588,133212.2776726364,-534433.6211421223,311.4860917110133,508.75662414805754,1.0068317666914606,104,7:47:02
66.3%,33170000,66340.00000967279,-666426.8498168755,133644.30136542825,-532782.5484514473,312.4962791647928,508.0245855852782,1.008282561988307,104,7:46:54
66.3%,33175000,66350.00000963845,-666268.3004612918,132910.224110942,-533358.0763503498,310.7798093392728,508.86646681401555,1.0066144344586707,104,7:46:45
